,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2001,Pere Pons,es ESP,MF,Alavés,es La Liga,26,1993,12.1,1,4,1,25.0,0.33,0.08,0.25,1.00,14.9,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
2002,Nick Pope,eng ENG,GK,Burnley,eng Premier League,27,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2003,Pedro Porro,es ESP,"DF,MF",Valladolid,es La Liga,19,1999,8.2,0,1,0,0.0,0.12,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
2004,Francisco Portillo,es ESP,MF,Getafe,es La Liga,29,1990,4.2,0,3,1,33.3,0.72,0.24,0.00,0.00,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2005,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,27,1992,26.6,7,40,15,37.5,1.50,0.56,0.18,0.47,14.3,0,0,1,6.0,5.3,0.13,+1.0,+1.7,Matches
2006,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,22,1997,25.6,0,25,6,24.0,0.97,0.23,0.00,0.00,18.0,1,0,0,2.1,2.1,0.09,-2.1,-2.1,Matches
2007,Sergio Postigo,es ESP,DF,Levante,es La Liga,30,1988,26.4,1,6,3,50.0,0.23,0.11,0.17,0.33,14.1,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
2008,Florent Poulolo,mq MTQ,DF,Getafe,es La Liga,22,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2009,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,25,1994,13.6,5,33,10,30.3,2.43,0.74,0.15,0.50,12.7,0,0,0,6.1,6.1,0.19,-1.1,-1.1,Matches
2010,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,26,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2011,Darío Poveda,es ESP,MF,Atlético Madrid,es La Liga,22,1997,0.1,0,1,0,0.0,11.25,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
2012,Alejandro Pozo Pozo,es ESP,DF,Mallorca,es La Liga,20,1999,16.6,1,7,2,28.6,0.42,0.12,0.14,0.50,23.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
2013,Alejandro Pozo Pozo,es ESP,"MF,FW",Sevilla,es La Liga,20,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2014,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2015,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,25,1994,12.6,1,16,3,18.8,1.27,0.24,0.06,0.33,18.6,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
2016,Abdón Prats,es ESP,FW,Mallorca,es La Liga,26,1992,3.1,0,10,4,40.0,3.23,1.29,0.00,0.00,15.3,0,0,1,1.5,0.7,0.07,-1.5,-0.7,Matches
2017,Sanjin Prcić,ba BIH,"MF,FW",Strasbourg,fr Ligue 1,25,1993,0.9,0,1,1,100.0,1.15,1.15,0.00,0.00,21.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2018,Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,28,1991,22.2,6,45,19,42.2,2.03,0.86,0.11,0.26,22.5,13,1,1,5.0,4.3,0.09,+1.0,+0.7,Matches
2019,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,0.6,0,2,0,0.0,3.21,0.00,0.00,,10.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2020,Kai Pröger,de GER,"MF,FW",Paderborn 07,de Bundesliga,27,1992,23.1,2,50,14,28.0,2.16,0.61,0.04,0.14,21.3,3,0,0,3.3,3.3,0.07,-1.3,-1.3,Matches
2021,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,24,1995,10.3,0,11,3,27.3,1.07,0.29,0.00,0.00,18.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2022,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,27,1991,31.4,1,29,8,27.6,0.92,0.25,0.03,0.13,21.4,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
2023,Antonio Puertas,es ESP,"FW,MF",Granada,es La Liga,27,1992,28.5,7,44,18,40.9,1.55,0.63,0.16,0.39,16.2,0,0,0,6.5,6.5,0.15,+0.5,+0.5,Matches
2024,Riqui Puig,es ESP,MF,Barcelona,es La Liga,19,1999,5.7,0,8,5,62.5,1.41,0.88,0.00,0.00,21.1,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
2025,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,29,1990,32.1,11,78,33,42.3,2.43,1.03,0.12,0.27,15.5,0,2,2,11.2,9.7,0.12,-0.2,-0.7,Matches
2026,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,25,1994,32.8,7,24,6,25.0,0.73,0.18,0.00,0.00,30.0,10,7,8,7.6,1.3,0.05,-0.6,-1.3,Matches
2027,Christian Pulisic,us USA,FW,Chelsea,eng Premier League,20,1998,19.1,9,63,25,39.7,3.29,1.31,0.14,0.36,13.4,0,0,0,9.0,9.0,0.14,0.0,0.0,Matches
2028,Ignacio Pussetto,ar ARG,"FW,MF",Watford,eng Premier League,23,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2029,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,23,1995,3.8,1,10,4,40.0,2.64,1.06,0.10,0.25,17.8,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
2030,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,25.3,11,95,29,30.5,3.76,1.15,0.06,0.21,16.8,2,5,7,12.9,7.4,0.08,-1.9,-1.4,Matches
2031,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,25,1993,28.9,13,70,27,38.6,2.42,0.93,0.17,0.44,17.8,2,1,1,11.4,10.6,0.15,+1.6,+1.4,Matches
2032,Domingos Quina,pt POR,"MF,FW",Watford,eng Premier League,19,1999,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2033,Quini,es ESP,DF,Granada,es La Liga,29,1989,8.0,0,10,0,0.0,1.25,0.00,0.00,,26.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
2034,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,0,3,1,33.3,0.17,0.06,0.00,0.00,21.9,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2035,Quique,es ESP,"FW,MF",Eibar,es La Liga,29,1990,5.4,0,10,1,10.0,1.84,0.18,0.00,0.00,17.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2036,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,1,20,6,30.0,0.94,0.28,0.05,0.17,19.1,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
2037,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,26,1993,22.1,1,1,1,100.0,0.05,0.05,1.00,1.00,18.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
2038,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,23,1996,9.8,5,30,14,46.7,3.07,1.43,0.17,0.36,18.3,0,0,0,3.3,3.3,0.11,+1.7,+1.7,Matches
2039,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,0,17,5,29.4,1.16,0.34,0.00,0.00,24.3,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
2040,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2041,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,1,4,1,25.0,0.16,0.04,0.25,1.00,26.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
2042,Boris Radunović,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2043,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2044,Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,0,5,1,20.0,0.64,0.13,0.00,0.00,26.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2045,Raffael,br BRA,"MF,FW",M'Gladbach,de Bundesliga,34,1985,0.7,0,8,3,37.5,11.25,4.22,0.00,0.00,21.6,2,0,0,1.1,1.1,0.14,-1.1,-1.1,Matches
2046,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,26,1993,2.1,0,6,1,16.7,2.90,0.48,0.00,0.00,15.5,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
2047,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,4,32,10,31.3,1.36,0.43,0.13,0.40,20.1,0,0,0,1.5,1.5,0.05,+2.5,+2.5,Matches
2048,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,it Serie A,27,1991,3.5,1,8,4,50.0,2.30,1.15,0.13,0.25,14.2,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
2049,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,0,1,0,0.0,0.83,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2050,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,1,14,2,14.3,0.45,0.06,0.07,0.50,11.6,0,0,0,2.0,2.0,0.14,-1.0,-1.0,Matches
2051,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2052,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,1,24,7,29.2,1.36,0.40,0.04,0.14,20.3,1,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
2053,Benito Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,4,34,16,47.1,1.91,0.90,0.12,0.25,17.2,0,0,0,4.3,4.3,0.13,-0.3,-0.3,Matches
2054,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,28,1990,15.5,7,37,15,40.5,2.39,0.97,0.11,0.27,19.8,5,3,3,5.9,3.5,0.09,+1.1,+0.5,Matches
2055,Sandro Ramírez,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,14.5,3,43,17,39.5,2.96,1.17,0.07,0.18,19.4,3,0,1,4.7,3.9,0.09,-1.7,-0.9,Matches
2056,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,1,4,2,50.0,0.79,0.39,0.25,0.50,9.6,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
2057,Adrián Ramos,co COL,"FW,MF",Granada,es La Liga,33,1986,2.5,0,6,1,16.7,2.39,0.40,0.00,0.00,12.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2058,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,11,33,11,33.3,0.99,0.33,0.15,0.45,15.5,4,6,6,10.2,5.4,0.16,+0.8,-0.4,Matches
2059,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2060,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,3,28,9,32.1,2.40,0.77,0.11,0.33,17.5,0,0,0,2.5,2.5,0.09,+0.5,+0.5,Matches
2061,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2062,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,0,3,0,0.0,1.16,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2063,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,0,4,0,0.0,0.68,0.00,0.00,,14.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
2064,Raphinha,br BRA,"MF,FW",Rennes,fr Ligue 1,22,1996,18.8,5,42,13,31.0,2.24,0.69,0.10,0.31,20.1,8,1,1,5.2,4.1,0.10,-0.2,-0.1,Matches
2065,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2066,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,17,87,37,42.5,2.96,1.26,0.13,0.30,19.7,16,6,8,19.2,12.9,0.15,-2.2,-1.9,Matches
2067,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,8,70,26,37.1,2.78,1.03,0.09,0.23,23.4,5,2,3,6.0,3.7,0.05,+2.0,+2.3,Matches
2068,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,19,2000,2.9,2,11,5,45.5,3.75,1.70,0.18,0.40,13.8,0,0,0,1.3,1.3,0.12,+0.7,+0.7,Matches
2069,Raúl,es ESP,"FW,MF",Betis,es La Liga,18,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2070,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,25,1993,15.5,11,42,20,47.6,2.71,1.29,0.26,0.55,15.1,0,0,0,6.8,6.8,0.17,+4.2,+4.2,Matches
2071,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,25,1993,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,22.2,1,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2072,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,0,19,4,21.1,0.89,0.19,0.00,0.00,16.6,0,0,0,1.8,1.8,0.09,-1.8,-1.8,Matches
2073,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,0,24,8,33.3,1.38,0.46,0.00,0.00,22.0,1,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
2074,Daishawn Redan,nl NED,MF,Hertha BSC,de Bundesliga,18,2001,0.2,0,1,0,0.0,4.29,0.00,0.00,,7.2,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
2075,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,4,59,21,35.6,1.92,0.68,0.07,0.19,18.9,2,0,0,5.1,5.1,0.09,-1.1,-1.1,Matches
2076,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,0,3,0,0.0,3.14,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2077,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2078,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2079,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,2,28,7,25.0,1.00,0.25,0.07,0.29,17.3,0,0,0,2.3,2.3,0.08,-0.3,-0.3,Matches
2080,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,0,5,3,60.0,0.84,0.51,0.00,0.00,19.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2081,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2082,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2083,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2084,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,1,2,1,50.0,2.28,1.14,0.50,1.00,11.3,0,0,0,0.8,0.8,0.38,+0.2,+0.2,Matches
2085,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,fr Ligue 1,21,1998,8.7,2,4,3,75.0,0.46,0.34,0.50,0.67,12.4,0,0,0,1.0,1.0,0.25,+1.0,+1.0,Matches
2086,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,1,5,2,40.0,0.36,0.14,0.20,0.50,13.1,0,0,0,0.6,0.6,0.13,+0.4,+0.4,Matches
2087,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,0,1,0,0.0,0.04,0.00,0.00,,7.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
2088,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,7,28,11,39.3,2.62,1.03,0.25,0.64,16.7,1,0,0,4.6,4.6,0.17,+2.4,+2.4,Matches
2089,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2090,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,11,46,23,50.0,2.77,1.38,0.22,0.43,15.7,3,1,1,8.7,8.0,0.17,+2.3,+2.0,Matches
2091,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,0,13,7,53.8,1.88,1.01,0.00,0.00,17.3,1,0,0,1.5,1.5,0.11,-1.5,-1.5,Matches
2092,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,0,4,2,50.0,1.01,0.51,0.00,0.00,17.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2093,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2094,Nico Ribaudo,es ESP,"FW,MF",Espanyol,es La Liga,18,2001,2.0,0,4,3,75.0,1.98,1.48,0.00,0.00,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2095,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,1,1,1,100.0,1.38,1.38,1.00,1.00,2.6,0,0,0,0.5,0.5,0.47,+0.5,+0.5,Matches
2096,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,3,24,13,54.2,1.53,0.83,0.13,0.23,16.8,1,0,0,2.6,2.6,0.11,+0.4,+0.4,Matches
2097,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2098,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,1,31,9,29.0,0.82,0.24,0.03,0.11,23.7,0,0,0,1.3,1.3,0.04,-0.3,-0.3,Matches
2099,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2100,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,22,1997,34.1,13,90,32,35.6,2.64,0.94,0.14,0.41,14.8,0,0,0,9.1,9.1,0.10,+3.9,+3.9,Matches
2101,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,21,1997,25.3,4,64,20,31.3,2.53,0.79,0.06,0.20,23.6,5,0,0,4.7,4.7,0.07,-0.7,-0.7,Matches
2102,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,0,11,3,27.3,0.42,0.12,0.00,0.00,26.3,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2103,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2104,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,8.5,0,3,0,0.0,0.35,0.00,0.00,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2105,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,4.8,0,7,2,28.6,1.46,0.42,0.00,0.00,18.5,1,0,0,1.3,1.3,0.19,-1.3,-1.3,Matches
2106,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30.0,1,16,7,43.8,0.53,0.23,0.06,0.14,21.1,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
2107,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,0,9,2,22.2,0.50,0.11,0.00,0.00,21.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2108,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,26,1993,22.5,4,47,13,27.7,2.09,0.58,0.04,0.15,17.4,0,2,2,5.1,3.6,0.08,-1.1,-1.6,Matches
2109,Rodrigo Riquelme,es ESP,"FW,MF",Atlético Madrid,es La Liga,19,2000,0.1,0,1,0,0.0,6.92,0.00,0.00,,11.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2110,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,0,12,3,25.0,0.57,0.14,0.00,0.00,22.8,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
2111,Marcel Risse,de GER,"MF,FW",Köln,de Bundesliga,29,1989,1.5,0,1,0,0.0,0.68,0.00,0.00,,32.4,1,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2112,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,23,1995,9.0,0,8,1,12.5,0.89,0.11,0.00,0.00,23.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2113,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,29,1989,14.6,2,25,7,28.0,1.71,0.48,0.08,0.29,24.4,1,0,1,1.7,0.9,0.04,+0.3,+1.1,Matches
2114,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,0,9,2,22.2,1.86,0.41,0.00,0.00,24.1,2,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2115,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,0,1,0,0.0,0.29,0.00,0.00,,18.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
2116,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,17,2002,0.3,0,1,0,0.0,3.60,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
2117,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2118,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2119,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,0,1,0,0.0,0.11,0.00,0.00,,16.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2120,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26.0,1,6,2,33.3,0.23,0.08,0.17,0.50,14.7,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
2121,Patrick Roberts,eng ENG,"FW,MF",Norwich City,eng Premier League,22,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2122,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,22,6,27.3,0.64,0.17,0.09,0.33,18.6,0,0,0,1.8,1.8,0.08,+0.2,+0.2,Matches
2123,Callum Robinson,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,24,1995,7.5,1,12,4,33.3,1.60,0.53,0.08,0.25,14.9,0,0,0,1.6,1.6,0.13,-0.6,-0.6,Matches
2124,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2125,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2126,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,2,30,3,10.0,0.90,0.09,0.00,0.00,29.7,3,2,2,2.6,1.0,0.03,-0.6,-1.0,Matches
2127,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,4,60,13,21.7,2.88,0.62,0.07,0.31,25.5,4,0,0,3.3,3.3,0.06,+0.7,+0.7,Matches
2128,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,3,13,6,46.2,0.60,0.28,0.23,0.50,20.4,0,0,0,0.7,0.7,0.05,+2.3,+2.3,Matches
2129,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,3,24,9,37.5,0.87,0.33,0.13,0.33,20.1,0,0,0,0.9,0.9,0.04,+2.1,+2.1,Matches
2130,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,4,41,14,34.1,1.96,0.67,0.10,0.29,15.3,0,0,0,6.7,6.7,0.16,-2.7,-2.7,Matches
2131,Kévin Rodrigues,pt POR,"DF,MF",Leganés,es La Liga,25,1994,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,23.7,2,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
2132,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,0,1,0,0.0,15.00,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
2133,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,10,52,22,42.3,3.33,1.41,0.17,0.41,15.6,0,1,1,7.5,6.6,0.13,+2.5,+2.4,Matches
2134,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,9,60,26,43.3,2.82,1.22,0.12,0.27,25.6,16,2,2,4.8,3.2,0.05,+4.2,+3.8,Matches
2135,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,5,50,11,22.0,1.48,0.33,0.08,0.36,20.9,1,1,1,5.3,4.5,0.09,-0.3,-0.5,Matches
2136,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,1,12,3,25.0,1.15,0.29,0.08,0.33,21.5,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
