,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
1953,Loïc Perrin,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,19.0,1283,135,699,568,23,7,1283,2,2,100.0,0,0.0,654,3280,1945,5,7,0,2,4,799,1,Matches
1954,Lucas Perrin,fr FRA,DF,Marseille,fr Ligue 1,20,1998,4.0,302,30,184,113,7,4,302,3,3,100.0,0,0.0,195,926,581,1,1,0,5,0,220,2,Matches
1955,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,31,1987,8.0,283,251,282,1,0,0,283,0,0,,0,,135,731,507,0,0,0,0,0,122,0,Matches
1956,Matteo Pessina,it ITA,MF,Hellas Verona,it Serie A,22,1997,27.7,1643,57,263,952,452,76,1643,45,25,55.6,20,44.4,992,4897,2436,48,54,9,60,32,1148,140,Matches
1957,Andrea Petagna,it ITA,FW,SPAL,it Serie A,24,1995,33.7,1248,37,109,524,633,142,1241,77,54,70.1,23,29.9,900,6037,1994,88,50,32,93,76,1047,208,Matches
1958,Nils Petersen,de GER,"FW,MF",Freiburg,de Bundesliga,30,1988,27.1,828,66,159,333,343,113,827,21,7,33.3,14,66.7,351,1357,455,12,10,6,47,20,512,85,Matches
1959,Danijel Petković,me MNE,GK,Angers,fr Ligue 1,26,1993,2.0,58,52,58,0,0,0,58,0,0,,0,,20,142,112,0,0,0,0,0,10,0,Matches
1960,Denis Petrić,rs SRB,GK,Nantes,fr Ligue 1,31,1988,1.0,25,24,25,0,0,0,25,0,0,,0,,6,44,34,0,0,0,0,0,2,0,Matches
1961,Jacopo Petriccione,it ITA,MF,Lecce,it Serie A,24,1995,23.8,1474,67,370,790,330,12,1474,27,19,70.4,8,29.6,888,4597,2520,33,27,1,19,17,1007,45,Matches
1962,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,28,1991,31.4,1562,200,871,616,83,56,1562,1,1,100.0,0,0.0,832,3844,1466,7,8,2,7,3,884,5,Matches
1963,Giuseppe Pezzella,it ITA,DF,Udinese,it Serie A,21,1997,0.9,53,2,10,25,19,1,53,1,1,100.0,0,0.0,37,282,131,5,3,0,0,1,37,8,Matches
1964,Giuseppe Pezzella,it ITA,DF,Parma,it Serie A,21,1997,10.5,600,39,192,264,151,7,600,23,12,52.2,11,47.8,319,2078,1176,31,27,1,12,7,329,41,Matches
1965,Rayan Philippe,fr FRA,FW,Dijon,fr Ligue 1,18,2000,0.3,10,1,1,4,5,1,10,1,1,100.0,0,0.0,6,29,11,0,0,0,0,0,6,3,Matches
1966,Romain Philippoteaux,fr FRA,"FW,MF",Nîmes,fr Ligue 1,31,1988,22.2,821,10,98,370,373,30,821,57,27,47.4,30,52.6,476,3418,1855,57,50,8,39,20,540,131,Matches
1967,Krzysztof Piątek,pl POL,FW,Milan,it Serie A,24,1995,13.1,372,12,23,149,200,64,369,8,6,75.0,2,25.0,233,1060,297,16,12,7,39,26,302,67,Matches
1968,Krzysztof Piątek,pl POL,FW,Hertha BSC,de Bundesliga,24,1995,10.1,316,4,20,155,147,42,314,14,9,64.3,5,35.7,176,1013,303,10,6,7,34,12,238,65,Matches
1969,Pablo Piatti,ar ARG,"DF,MF",Espanyol,es La Liga,30,1989,0.6,43,0,2,17,26,5,43,1,1,100.0,0,0.0,26,138,94,3,1,0,3,0,25,8,Matches
1970,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,26,1992,0.8,62,5,19,25,19,2,62,1,1,100.0,0,0.0,36,257,138,5,4,0,2,1,38,1,Matches
1971,Stefano Piccinini,it ITA,DF,Sassuolo,it Serie A,16,2002,0.1,21,0,9,7,5,0,21,0,0,,0,,12,59,45,1,1,0,0,0,13,0,Matches
1972,Roberto Piccoli,it ITA,FW,Atalanta,it Serie A,18,2001,0.2,8,0,1,3,4,1,8,0,0,,0,,4,18,4,0,0,0,0,0,7,2,Matches
1973,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,25,1994,38.0,1456,1226,1439,17,0,0,1456,0,0,,0,,821,5000,2985,0,0,0,2,0,647,0,Matches
1974,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,30,1989,5.0,390,16,92,208,94,3,390,6,3,50.0,3,50.0,183,925,512,11,12,0,3,2,215,24,Matches
1975,Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,de Bundesliga,21,1998,6.4,353,21,140,168,50,3,353,14,11,78.6,3,21.4,156,786,407,6,5,2,4,0,168,9,Matches
1976,Brandon Pierrick,eng ENG,"MF,FW",Crystal Palace,eng Premier League,17,2001,0.2,13,1,1,3,9,1,13,0,0,,0,,4,37,19,1,0,0,2,1,5,1,Matches
1977,Erik Pieters,nl NED,"DF,MF",Burnley,eng Premier League,30,1988,20.9,1210,72,294,639,286,14,1210,12,4,33.3,8,66.7,533,2385,1236,21,30,2,24,6,588,39,Matches
1978,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,31,1987,14.9,672,43,189,424,65,4,672,11,10,90.9,1,9.1,327,1201,495,4,7,0,11,9,354,2,Matches
1979,Andrea Pinamonti,it ITA,FW,Genoa,it Serie A,20,1999,24.8,881,31,71,422,397,97,880,43,19,44.2,24,55.8,477,2086,630,33,12,10,70,50,651,161,Matches
1980,Simone Pinna,it ITA,DF,Cagliari,it Serie A,21,1997,1.0,88,5,18,53,19,0,88,0,0,,0,,48,283,202,4,6,0,1,1,58,4,Matches
1981,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,29,1990,0.2,3,2,3,0,0,0,3,0,0,,0,,1,2,1,0,0,0,0,0,1,0,Matches
1982,Pipa,es ESP,"DF,FW",Espanyol,es La Liga,21,1998,5.3,278,17,96,105,80,7,278,10,4,40.0,6,60.0,127,998,521,22,12,6,8,2,127,33,Matches
1983,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,32,1987,34.4,3002,345,1253,1670,99,28,3002,8,6,75.0,2,25.0,1868,10683,6844,29,25,0,13,11,2162,4,Matches
1984,Lorenzo Pirola,it ITA,DF,Inter,it Serie A,17,2002,0.1,9,0,3,6,0,0,9,0,0,,0,,3,15,14,0,0,0,0,0,8,0,Matches
1985,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,33,1986,27.1,1370,228,820,495,64,11,1370,10,5,50.0,5,50.0,753,4187,1996,13,12,0,19,3,824,9,Matches
1986,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,34,1985,23.4,2205,88,793,1141,279,20,2205,19,12,63.2,7,36.8,1285,6114,2991,30,22,1,17,8,1614,53,Matches
1987,Claudio Pizarro,pe PER,"FW,MF",Werder Bremen,de Bundesliga,40,1978,2.6,122,2,7,54,62,18,122,6,3,50.0,3,50.0,74,305,102,2,1,0,12,8,87,21,Matches
1988,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,29,1990,25.3,2207,80,388,1346,488,11,2207,24,15,62.5,8,33.3,1236,4608,2042,14,30,0,28,11,1595,16,Matches
1989,Óscar Plano,es ESP,MF,Valladolid,es La Liga,28,1991,27.8,1049,34,217,517,330,45,1049,26,17,65.4,9,34.6,551,3005,1349,38,26,6,47,26,647,104,Matches
1990,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,27,1992,15.5,881,57,323,401,174,3,881,7,3,42.9,4,57.1,349,1805,958,21,18,2,11,14,405,35,Matches
1991,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,26,1993,23.8,1016,10,54,463,515,120,1015,78,45,57.7,33,42.3,662,3570,1702,61,39,29,62,37,791,186,Matches
1992,Thomas Pledl,de GER,"MF,FW",Düsseldorf,de Bundesliga,25,1994,1.0,55,1,8,21,28,5,55,2,2,100.0,0,0.0,25,187,109,6,3,1,3,2,33,13,Matches
1993,Daniel Podence,pt POR,"FW,MF",Wolves,eng Premier League,23,1995,3.2,145,2,16,50,83,12,145,11,7,63.6,4,36.4,106,741,432,18,11,1,8,4,119,24,Matches
1994,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,26,1993,13.4,1175,32,211,713,262,26,1174,38,27,71.1,11,28.9,712,3122,1585,27,20,5,19,32,912,30,Matches
1995,Joel Pohjanpalo,fi FIN,MF,Leverkusen,de Bundesliga,24,1994,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
1996,Andrea Poli,it ITA,MF,Bologna,it Serie A,29,1989,21.3,1236,30,194,769,286,25,1236,17,13,76.5,4,23.5,762,3378,1381,19,35,5,20,15,856,30,Matches
1997,Matteo Politano,it ITA,FW,Napoli,it Serie A,25,1993,8.3,452,2,44,134,279,30,452,25,18,72.0,7,28.0,323,2270,1207,38,16,14,14,10,343,77,Matches
1998,Matteo Politano,it ITA,"FW,MF",Inter,it Serie A,25,1993,2.9,162,1,8,42,115,18,162,18,10,55.6,8,44.4,102,1025,550,22,15,9,5,7,114,29,Matches
1999,Sebastian Polter,de GER,FW,Union Berlin,de Bundesliga,28,1991,3.7,127,0,7,44,76,27,125,4,3,75.0,1,25.0,64,208,76,2,1,2,8,5,102,36,Matches
2000,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,21,1997,10.3,684,49,318,365,14,5,684,13,11,84.6,2,15.4,435,2630,1596,10,6,0,7,4,421,0,Matches
2001,Pere Pons,es ESP,MF,Alavés,es La Liga,26,1993,12.1,527,16,125,324,90,12,527,16,3,18.8,13,81.3,315,1310,491,7,14,2,34,10,302,17,Matches
2002,Nick Pope,eng ENG,GK,Burnley,eng Premier League,27,1992,38.0,1280,986,1239,40,1,1,1280,0,0,,0,,613,4417,3490,0,0,0,1,0,375,0,Matches
2003,Pedro Porro,es ESP,"DF,MF",Valladolid,es La Liga,19,1999,8.2,470,27,151,223,99,3,470,20,13,65.0,7,35.0,209,1169,679,17,18,2,13,10,236,32,Matches
2004,Francisco Portillo,es ESP,MF,Getafe,es La Liga,29,1990,4.2,215,5,22,101,95,8,215,12,9,75.0,3,25.0,141,585,188,2,5,1,13,5,145,12,Matches
2005,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,27,1992,26.6,907,13,88,311,517,126,906,30,11,36.7,19,63.3,512,3103,1511,67,45,20,57,31,594,226,Matches
2006,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,22,1997,25.6,1859,178,833,892,154,26,1859,13,9,69.2,4,30.8,980,5126,2711,28,17,5,17,10,1110,17,Matches
2007,Sergio Postigo,es ESP,DF,Levante,es La Liga,30,1988,26.4,1299,219,751,505,53,12,1299,13,8,61.5,5,38.5,645,3814,2364,19,12,1,9,1,727,5,Matches
2008,Florent Poulolo,mq MTQ,DF,Getafe,es La Liga,22,1997,0.0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2009,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,25,1994,13.6,512,15,34,247,235,66,512,24,15,62.5,9,37.5,277,1302,580,23,14,8,55,25,385,120,Matches
2010,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,26,1992,0.0,5,0,0,4,1,0,5,0,0,,0,,3,15,5,0,0,0,0,0,3,2,Matches
2011,Darío Poveda,es ESP,MF,Atlético Madrid,es La Liga,22,1997,0.1,9,0,0,4,5,3,9,0,0,,0,,4,5,0,0,0,0,1,0,6,0,Matches
2012,Alejandro Pozo Pozo,es ESP,DF,Mallorca,es La Liga,20,1999,16.6,1013,47,300,412,316,10,1013,30,17,56.7,13,43.3,552,2964,1542,58,32,5,19,6,565,90,Matches
2013,Alejandro Pozo Pozo,es ESP,"MF,FW",Sevilla,es La Liga,20,1999,0.4,22,0,4,7,12,3,22,1,0,0.0,1,100.0,14,110,38,2,1,1,4,3,16,6,Matches
2014,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,2.1,124,9,58,57,11,0,124,1,0,0.0,1,100.0,48,171,68,1,2,0,2,0,62,1,Matches
2015,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,25,1994,12.6,713,20,151,356,213,18,713,25,12,48.0,13,52.0,440,1904,801,10,18,2,27,17,460,42,Matches
2016,Abdón Prats,es ESP,FW,Mallorca,es La Liga,26,1992,3.1,107,1,4,47,57,18,106,7,1,14.3,6,85.7,61,221,113,1,4,0,10,3,77,16,Matches
2017,Sanjin Prcić,ba BIH,"MF,FW",Strasbourg,fr Ligue 1,25,1993,0.9,66,0,11,49,6,0,66,2,1,50.0,1,50.0,44,181,108,2,0,0,2,0,46,1,Matches
2018,Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,28,1991,22.2,1292,20,92,708,516,53,1291,86,36,41.9,50,58.1,826,4918,2317,80,65,17,82,55,947,159,Matches
2019,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,0.6,17,3,7,8,2,2,17,0,0,,0,,3,5,1,0,0,0,0,0,7,0,Matches
2020,Kai Pröger,de GER,"MF,FW",Paderborn 07,de Bundesliga,27,1992,23.1,959,27,182,330,477,70,959,120,67,55.8,53,44.2,531,4609,2215,77,40,33,64,32,499,129,Matches
2021,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,24,1995,10.3,440,15,92,273,83,8,440,12,7,58.3,5,41.7,255,1227,522,13,11,2,20,8,265,22,Matches
2022,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,27,1991,31.4,2159,67,457,1321,411,29,2159,64,46,71.9,18,28.1,1200,7176,3405,55,49,7,61,24,1519,43,Matches
2023,Antonio Puertas,es ESP,"FW,MF",Granada,es La Liga,27,1992,28.5,1088,29,157,451,501,90,1088,89,48,53.9,41,46.1,701,4229,1893,69,42,20,70,55,757,157,Matches
2024,Riqui Puig,es ESP,MF,Barcelona,es La Liga,19,1999,5.7,471,2,35,250,189,10,471,13,12,92.3,1,7.7,355,1742,770,14,18,0,8,8,406,28,Matches
2025,Teemu Pukki,fi FIN,FW,Norwich City,eng Premier League,29,1990,32.1,792,16,59,298,442,156,790,43,24,55.8,19,44.2,447,2669,1213,46,24,35,58,34,527,194,Matches
2026,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,25,1994,32.8,2078,90,422,1105,575,21,2070,15,10,66.7,5,33.3,967,3971,1784,19,21,3,33,15,1096,55,Matches
2027,Christian Pulisic,us USA,FW,Chelsea,eng Premier League,20,1998,19.1,1005,6,100,390,532,128,1005,108,55,50.9,53,49.1,744,5476,2966,107,80,47,53,63,830,188,Matches
2028,Ignacio Pussetto,ar ARG,"FW,MF",Watford,eng Premier League,23,1995,0.8,60,3,21,26,14,1,60,5,2,40.0,3,60.0,24,139,34,1,0,0,3,2,22,0,Matches
2029,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,23,1995,3.8,193,8,33,83,81,18,193,11,6,54.5,5,45.5,122,798,373,13,14,4,15,6,127,22,Matches
2030,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,25.3,791,20,60,331,409,141,784,17,12,70.6,5,29.4,445,1917,630,21,11,9,58,24,577,164,Matches
2031,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,25,1993,28.9,852,9,105,390,371,89,851,66,44,66.7,22,33.3,521,2873,1141,36,37,17,54,50,565,155,Matches
2032,Domingos Quina,pt POR,"MF,FW",Watford,eng Premier League,19,1999,0.2,23,0,5,14,4,0,23,2,1,50.0,1,50.0,13,67,23,1,0,0,2,1,12,0,Matches
2033,Quini,es ESP,DF,Granada,es La Liga,29,1989,8.0,388,18,120,164,109,5,388,17,6,35.3,11,64.7,199,1134,525,14,13,1,6,5,176,22,Matches
2034,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,1166,65,352,506,312,7,1166,5,4,80.0,1,20.0,535,2146,1281,24,18,3,8,2,743,84,Matches
2035,Quique,es ESP,"FW,MF",Eibar,es La Liga,29,1990,5.4,182,3,13,76,94,15,182,8,5,62.5,3,37.5,92,434,173,8,6,3,17,4,143,29,Matches
2036,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,1360,40,220,738,422,37,1360,48,36,75.0,12,25.0,955,5204,2474,56,40,9,33,24,1010,80,Matches
2037,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,26,1993,22.1,1160,55,368,710,91,6,1160,38,29,76.3,9,23.7,649,3609,1466,17,14,2,19,23,756,30,Matches
2038,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,23,1996,9.8,496,6,52,179,280,46,496,59,36,61.0,23,39.0,377,3015,1651,54,38,28,44,31,400,115,Matches
2039,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,963,60,275,582,116,6,963,3,2,66.7,1,33.3,529,2563,1348,9,13,0,12,5,648,12,Matches
2040,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17.0,699,633,695,4,0,0,699,1,1,100.0,0,0.0,389,1876,1265,0,0,0,0,0,348,0,Matches
2041,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,1599,123,575,843,194,7,1599,23,18,78.3,5,21.7,877,5202,3413,40,33,1,11,2,1084,26,Matches
2042,Boris Radunović,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3.0,66,54,66,0,0,0,66,0,0,,0,,28,160,100,0,0,0,0,0,20,0,Matches
2043,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,5.0,166,152,166,0,0,0,166,0,0,,0,,66,504,307,0,2,1,0,0,58,0,Matches
2044,Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,552,17,140,308,105,8,552,15,8,53.3,7,46.7,260,1026,525,11,13,4,18,4,322,28,Matches
2045,Raffael,br BRA,"MF,FW",M'Gladbach,de Bundesliga,34,1985,0.7,66,0,4,36,28,6,66,3,2,66.7,1,33.3,38,145,65,1,3,0,4,1,40,7,Matches
2046,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,26,1993,2.1,189,1,11,75,105,10,189,10,4,40.0,6,60.0,151,921,447,10,9,4,6,5,164,25,Matches
2047,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,1682,42,325,912,469,45,1682,86,60,69.8,26,30.2,1087,5957,3083,70,57,7,61,48,1178,63,Matches
2048,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,it Serie A,27,1991,3.5,210,6,23,84,108,14,210,15,8,53.3,7,46.7,150,911,425,12,11,3,7,4,162,40,Matches
2049,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,72,5,18,30,25,1,72,1,0,0.0,1,100.0,25,170,101,4,2,0,3,1,27,3,Matches
2050,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,1415,223,848,528,51,27,1415,7,7,100.0,0,0.0,829,4354,2391,10,7,2,13,1,831,1,Matches
2051,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,1064,793,1041,26,0,0,1064,0,0,,0,,557,3711,2713,0,0,0,2,0,491,0,Matches
2052,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,1646,44,277,931,446,31,1646,17,10,58.8,7,41.2,1012,4215,2020,27,38,5,13,17,1316,51,Matches
2053,Benito Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,516,5,61,209,257,63,516,40,24,60.0,16,40.0,278,1827,752,32,19,15,44,19,311,89,Matches
2054,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,28,1990,15.5,878,11,99,385,415,49,875,65,47,72.3,18,27.7,465,2961,1536,55,38,7,49,25,575,77,Matches
2055,Sandro Ramírez,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,14.5,531,3,40,251,249,51,530,34,16,47.1,18,52.9,361,1739,698,19,12,9,40,20,392,94,Matches
2056,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,268,24,94,170,8,5,268,3,3,100.0,0,0.0,133,702,238,2,1,0,3,1,125,0,Matches
2057,Adrián Ramos,co COL,"FW,MF",Granada,es La Liga,33,1986,2.5,112,1,3,44,66,15,112,1,0,0.0,1,100.0,61,278,99,1,1,0,6,2,89,19,Matches
2058,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,2448,263,1186,1156,124,51,2442,13,11,84.6,2,15.4,1471,7037,3895,21,18,2,13,4,1726,7,Matches
2059,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,1246,1088,1232,13,1,0,1246,0,0,,0,,662,4021,2641,0,0,0,0,0,403,0,Matches
2060,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,885,15,98,420,372,53,885,23,15,65.2,8,34.8,567,2211,969,22,22,5,29,18,705,81,Matches
2061,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,48,42,48,0,0,0,48,0,0,,0,,13,145,122,0,0,0,0,0,10,0,Matches
2062,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,185,9,64,98,23,4,185,5,4,80.0,1,20.0,109,571,413,5,2,1,1,0,119,3,Matches
2063,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,414,41,233,176,8,6,414,2,2,100.0,0,0.0,233,1384,899,3,3,1,3,0,270,0,Matches
2064,Raphinha,br BRA,"MF,FW",Rennes,fr Ligue 1,22,1996,18.8,949,14,104,422,446,77,948,112,49,43.8,63,56.3,609,3994,2027,64,47,33,47,33,622,155,Matches
2065,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,19,1,4,8,7,0,19,0,0,,0,,9,46,9,0,0,0,1,0,12,0,Matches
2066,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,1344,21,75,463,823,152,1336,122,60,49.2,62,50.8,802,5659,3008,105,80,49,66,34,1077,250,Matches
2067,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,1032,12,125,413,522,77,1029,100,55,55.0,45,45.0,725,4952,2276,81,58,36,87,53,700,196,Matches
2068,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,19,2000,2.9,158,0,18,63,78,18,158,10,6,60.0,4,40.0,102,515,219,7,7,2,8,4,124,13,Matches
2069,Raúl,es ESP,"FW,MF",Betis,es La Liga,18,2000,0.2,9,0,2,4,3,0,9,0,0,,0,,5,25,3,0,0,0,1,0,7,0,Matches
2070,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,25,1993,15.5,615,16,52,201,384,100,615,46,24,52.2,22,47.8,390,2516,1207,51,33,32,54,20,452,159,Matches
2071,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,25,1993,1.0,31,1,1,9,21,6,31,2,1,50.0,1,50.0,19,91,62,2,1,2,7,0,22,4,Matches
2072,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,1165,64,351,477,349,44,1165,47,28,59.6,19,40.4,584,4407,2620,78,40,17,36,19,669,106,Matches
2073,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,1027,20,164,633,240,12,1027,19,14,73.7,5,26.3,606,3080,1111,21,15,1,20,19,712,26,Matches
2074,Daishawn Redan,nl NED,MF,Hertha BSC,de Bundesliga,18,2001,0.2,9,0,2,7,1,1,9,0,0,,0,,7,88,73,1,0,0,0,0,7,1,Matches
2075,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,1442,30,178,636,677,110,1442,123,79,64.2,44,35.8,908,6983,3500,126,81,52,73,52,990,200,Matches
2076,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,36,2,8,8,20,4,36,6,0,0.0,6,100.0,23,155,61,2,1,1,4,0,24,11,Matches
2077,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,77,9,38,36,3,1,77,0,0,,0,,28,199,153,2,0,0,1,0,33,0,Matches
2078,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,27,3,17,9,1,0,27,0,0,,0,,17,56,40,0,0,0,0,0,20,0,Matches
2079,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,2126,68,555,898,698,78,2126,69,49,71.0,20,29.0,1153,7217,4205,121,93,26,49,26,1367,237,Matches
2080,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,320,14,116,136,70,7,320,4,2,50.0,2,50.0,131,666,367,8,5,1,7,2,144,15,Matches
2081,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,1284,1119,1278,6,0,0,1284,0,0,,0,,680,4465,3116,0,1,0,0,0,429,0,Matches
2082,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,433,370,426,7,0,0,433,0,0,,0,,195,1258,757,0,0,0,1,0,166,0,Matches
2083,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1.0,41,34,40,1,0,0,41,0,0,,0,,20,112,71,0,0,0,0,0,13,0,Matches
2084,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,51,0,5,31,17,5,51,11,9,81.8,2,18.2,33,313,180,4,5,1,4,2,33,2,Matches
2085,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,fr Ligue 1,21,1998,8.7,514,8,64,295,164,14,514,48,35,72.9,13,27.1,379,2694,1343,39,34,7,22,23,414,44,Matches
2086,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,848,83,390,433,30,10,848,5,4,80.0,1,20.0,469,2383,1359,15,8,0,6,3,556,5,Matches
2087,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,980,851,975,5,1,1,980,0,0,,0,,540,2699,1501,0,1,0,0,0,516,0,Matches
2088,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,302,8,17,125,166,39,302,19,11,57.9,8,42.1,170,960,436,19,13,6,23,9,241,72,Matches
2089,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,111,5,28,74,9,0,111,1,1,100.0,0,0.0,50,291,180,3,2,0,0,1,73,1,Matches
2090,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,872,16,76,371,439,96,871,46,26,56.5,20,43.5,521,2427,1093,37,30,9,31,21,647,98,Matches
2091,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,304,7,62,164,85,12,304,12,10,83.3,2,16.7,183,960,457,9,5,2,16,6,185,17,Matches
2092,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,261,3,28,153,85,14,261,21,14,66.7,7,33.3,163,884,451,11,7,6,7,8,216,24,Matches
2093,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,916,716,891,25,2,1,916,0,0,,0,,460,2464,1721,1,0,0,0,1,339,0,Matches
2094,Nico Ribaudo,es ESP,"FW,MF",Espanyol,es La Liga,18,2001,2.0,90,0,8,43,44,6,90,10,7,70.0,3,30.0,74,484,279,7,5,2,3,5,72,16,Matches
2095,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,34,2,13,19,2,1,34,5,3,60.0,2,40.0,16,77,42,1,0,0,1,2,15,0,Matches
