,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
168,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,4,1,0,34,58,0,10,29,24,0,0,0,156,29,11,72.5,Matches
169,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,1,0,0,8,7,0,4,2,5,0,0,1,31,3,0,100.0,Matches
170,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,1,0,0,1,0,0,1,0,2,0,0,0,4,1,0,100.0,Matches
171,Ridle Baku,de GER,"DF,MF",Mainz 05,de Bundesliga,21,1998,26.1,5,1,0,33,41,2,83,42,31,0,0,0,180,30,35,46.2,Matches
172,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,2,0,0,6,2,0,1,26,12,0,0,0,65,53,36,59.6,Matches
173,Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,24,1995,9.5,4,0,0,12,15,5,16,2,5,1,0,0,21,25,35,41.7,Matches
174,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,7,0,0,47,44,11,128,34,43,1,0,0,167,38,57,40.0,Matches
175,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,4,1,1,16,10,5,45,6,5,0,0,0,36,28,12,70.0,Matches
176,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,1,0,0,6,3,0,14,2,10,0,0,0,31,10,3,76.9,Matches
177,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,de Bundesliga,20,1999,1.5,1,0,0,1,0,0,0,4,1,0,0,0,12,0,2,0.0,Matches
178,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
179,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,4,0,0,17,22,4,61,24,25,0,1,1,94,14,12,53.8,Matches
180,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,1,0,0,4,7,0,9,1,6,0,0,0,32,2,3,40.0,Matches
181,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,6,1,0,32,51,7,8,8,2,0,0,0,40,36,32,52.9,Matches
182,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,2,0,0,4,2,0,15,4,7,0,0,0,32,3,8,27.3,Matches
183,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,23,1996,21.5,1,0,0,15,45,5,51,16,6,2,0,0,129,8,12,40.0,Matches
184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,10,0,0,31,57,2,164,15,28,0,0,0,199,16,21,43.2,Matches
185,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,13,1,1,44,35,1,6,52,28,0,1,0,111,99,70,58.6,Matches
186,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,24,1994,2.2,1,0,0,9,4,0,7,0,4,0,0,0,16,4,1,80.0,Matches
187,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,0,0,0,12,9,2,20,9,10,0,0,0,74,19,27,41.3,Matches
188,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,3,0,0,8,5,0,5,8,6,0,0,0,20,7,4,63.6,Matches
189,Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,4,0,0,16,20,0,1,20,21,0,0,0,74,19,18,51.4,Matches
190,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,0,0,0,3,1,0,0,0,0,4,2,0,100.0,Matches
191,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,5,0,0,46,45,4,65,15,11,1,0,0,118,5,27,15.6,Matches
192,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,6,0,0,35,13,0,33,30,36,0,0,0,80,36,24,60.0,Matches
193,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,11,0,0,39,37,2,38,14,21,1,0,0,147,19,23,45.2,Matches
194,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,3,1,1,15,10,0,3,16,12,0,0,0,44,14,6,70.0,Matches
195,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,6,0,0,38,22,3,25,17,31,0,0,0,80,17,15,53.1,Matches
196,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,22,1997,3.5,0,0,0,4,4,0,10,0,1,0,0,0,23,5,6,45.5,Matches
197,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,0,0,0,9,15,0,12,7,9,0,0,0,69,12,13,48.0,Matches
198,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,0,0,0,0,3,1,0,0,0,4,1,1,50.0,Matches
199,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,4,0,0,35,40,13,5,6,5,1,0,0,37,58,85,40.6,Matches
200,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1997,23.1,0,0,0,20,29,4,41,8,11,1,0,0,91,28,38,42.4,Matches
201,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,3,0,0,9,13,1,34,8,5,0,1,0,36,7,7,50.0,Matches
202,Antonio Barreca,it ITA,"DF,FW",Genoa,it Serie A,24,1995,12.2,0,0,0,13,4,3,62,1,7,0,0,0,26,8,14,36.4,Matches
203,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,4,0,0,26,23,0,5,9,21,0,0,0,64,19,19,50.0,Matches
204,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,17,2001,4.9,1,0,0,14,5,1,23,3,9,0,1,0,23,4,6,40.0,Matches
205,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,0,0,0,1,2,0,0,0,3,0,0,0,3,0,1,0.0,Matches
206,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,20,1998,15.0,1,0,0,22,12,2,59,5,13,0,0,0,65,11,22,33.3,Matches
207,Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,20,1998,2.1,0,0,0,4,7,1,3,0,1,0,0,0,5,4,10,28.6,Matches
208,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,32,1987,3.8,2,0,0,8,0,1,10,1,5,0,0,0,16,4,10,28.6,Matches
209,Marc Bartra,es ESP,"DF,MF",Betis,es La Liga,28,1991,28.0,8,0,0,34,27,1,2,35,34,0,3,0,152,98,66,59.8,Matches
210,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,3,0,0,20,14,0,51,25,23,0,0,0,100,9,12,42.9,Matches
211,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,4,0,0,26,31,5,51,77,48,0,1,0,188,107,62,63.3,Matches
212,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,4,0,0,13,14,1,47,9,22,0,0,0,53,18,8,69.2,Matches
213,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,1,0,0,3,2,0,6,4,3,0,0,0,30,4,5,44.4,Matches
214,Gil Bastião Dias,pt POR,"MF,DF",Granada,es La Liga,22,1996,4.0,1,0,0,8,1,0,4,3,14,0,0,0,23,5,9,35.7,Matches
215,Gil Bastião Dias,pt POR,"DF,MF",Monaco,fr Ligue 1,22,1996,11.7,3,0,0,13,15,2,23,13,33,0,0,0,84,14,12,53.8,Matches
216,Borja Bastón,es ESP,"MF,FW",Aston Villa,eng Premier League,26,1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Matches
217,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,9,1,1,37,28,0,20,26,17,0,1,0,135,43,25,63.2,Matches
218,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,4,0,0,15,6,0,1,13,5,0,1,1,32,11,13,45.8,Matches
219,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,0,0,0,4,4,7,0,0,1,0,0,0,11,6,13,31.6,Matches
221,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,1,0,0,9,7,0,44,19,24,1,0,0,103,9,19,32.1,Matches
222,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,1,0,0,0,8,0,0,3,0,0,0,0,42,8,2,80.0,Matches
223,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,4,0,0,29,32,1,3,20,21,0,0,0,123,20,14,58.8,Matches
224,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,3,0,0,37,29,6,17,8,17,1,0,0,70,43,46,48.3,Matches
225,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,1,0,0,2,12,0,10,5,3,1,0,0,17,12,21,36.4,Matches
226,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,1,0,0,25,29,6,37,11,15,0,0,0,99,58,61,48.7,Matches
227,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,8,0,0,44,27,1,5,45,25,0,2,0,96,61,23,72.6,Matches
228,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,24,1995,6.0,1,0,0,9,5,3,17,0,1,0,0,0,27,2,11,15.4,Matches
229,Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,0,0,0,2,2,0,4,3,9,0,0,0,15,6,7,46.2,Matches
230,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,4,0,0,33,12,0,1,77,38,0,1,1,161,125,46,73.1,Matches
231,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
232,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,4,1,1,36,26,0,1,9,26,0,0,0,70,12,11,52.2,Matches
233,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,1,0,0,3,1,2,3,0,2,0,0,0,4,2,5,28.6,Matches
234,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,0,0,0,6,5,0,14,15,7,0,0,0,27,7,12,36.8,Matches
235,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3.0,0,0,0,4,1,5,0,0,0,0,0,0,2,5,9,35.7,Matches
236,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,4,0,0,29,33,1,4,53,24,0,0,0,116,13,30,30.2,Matches
237,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
238,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0.0,Matches
239,Karim Bellarabi,de GER,"FW,DF",Leverkusen,de Bundesliga,29,1990,15.8,2,0,0,22,14,6,110,10,11,1,0,0,67,2,4,33.3,Matches
240,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,2,0,0,31,31,0,33,22,27,1,0,0,100,9,26,25.7,Matches
241,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,24,1995,12.9,2,0,0,15,3,1,27,19,13,0,0,0,54,13,16,44.8,Matches
242,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,4,0,0,64,103,22,47,5,16,1,0,1,78,108,107,50.2,Matches
243,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,2,1,0,12,11,1,17,14,19,0,1,0,114,8,30,21.1,Matches
244,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,25.0,Matches
245,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,1,0,0,2,0,1,0,0,0,0,0,0,6,2,0,100.0,Matches
246,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,1,0,0,10,17,7,32,4,16,1,0,0,78,12,34,26.1,Matches
247,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,1,0,0,23,6,0,19,4,12,0,0,0,51,5,11,31.3,Matches
248,Cristian Benavente,pe PER,"MF,FW",Nantes,fr Ligue 1,25,1994,3.9,0,0,0,5,4,0,5,3,5,0,0,0,13,3,14,17.6,Matches
249,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,3,0,0,18,11,1,20,24,26,0,0,0,98,24,28,46.2,Matches
250,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,3,0,0,25,21,0,1,67,34,0,0,0,175,109,69,61.2,Matches
251,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,4,0,0,25,29,6,6,3,9,1,0,0,40,50,78,39.1,Matches
252,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,21,1997,10.0,3,0,0,14,24,1,59,8,8,0,0,0,56,14,7,66.7,Matches
253,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,0,0,0,0,1,0,0,0,1,0,0,0,30,9,0,100.0,Matches
254,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,5,0,0,37,7,1,46,29,25,0,0,1,124,32,28,53.3,Matches
255,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2001,1.5,0,0,0,2,3,0,8,1,3,0,0,0,12,0,2,0.0,Matches
256,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,14,0,0,48,36,0,34,54,47,0,2,0,253,16,25,39.0,Matches
257,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,2,0,0,4,1,0,4,9,2,0,0,0,32,20,13,60.6,Matches
258,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,0,0,0,3,0,0,2,7,4,0,0,0,22,8,11,42.1,Matches
259,Keanan Bennetts,eng ENG,MF,Gladbach,de Bundesliga,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
260,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,20,1999,1.9,0,0,0,1,3,1,8,2,0,0,0,0,11,1,5,16.7,Matches
261,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,1,0,0,9,27,1,66,2,8,0,0,0,48,1,12,7.7,Matches
262,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,24,1995,16.1,8,1,1,27,24,2,28,38,17,0,1,0,109,43,20,68.3,Matches
263,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,2,0,0,19,5,0,2,19,13,0,0,0,46,14,13,51.9,Matches
264,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,9,0,0,53,28,3,52,32,32,1,0,0,159,33,26,55.9,Matches
265,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,4,1,0,25,20,12,5,4,5,0,0,0,24,143,110,56.5,Matches
266,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,0,0,0,2,0,0,7,0,2,0,0,0,7,1,1,50.0,Matches
267,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,0,0,0,21,15,27,23,7,8,0,0,0,71,29,38,43.3,Matches
268,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,0,0,0,5,8,0,4,3,2,0,0,0,12,1,0,100.0,Matches
269,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,6,1,0,57,64,7,113,33,16,0,0,0,143,17,19,47.2,Matches
270,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,7,0,0,32,49,2,106,30,35,0,2,0,211,54,24,69.2,Matches
271,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,24,1995,20.3,4,0,0,28,40,8,69,18,6,0,0,0,106,15,43,25.9,Matches
272,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,10,0,0,34,21,1,49,35,35,0,0,1,144,35,28,55.6,Matches
273,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,0,0,0,9,4,1,35,7,2,0,0,0,31,7,14,33.3,Matches
274,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,2,0,0,3,0,0,2,0,0,0,0,0,2,1,2,33.3,Matches
275,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,0,0,0,18,5,1,22,10,15,0,0,0,56,35,16,68.6,Matches
276,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,21,1997,7.8,2,0,0,7,10,0,10,1,6,1,0,0,39,7,8,46.7,Matches
277,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,0,0,0,8,5,7,3,4,2,0,0,0,13,3,13,18.8,Matches
278,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,2,0,0,0,5,0,0,1,2,0,0,0,42,7,1,87.5,Matches
279,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,Matches
280,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,1,0,0,12,7,1,14,9,9,0,0,0,49,6,11,35.3,Matches
281,Sergio Bermejo,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
282,Bernard,br BRA,"MF,FW",Everton,eng Premier League,26,1992,14.2,2,0,0,19,10,0,36,16,22,0,0,0,81,1,13,7.1,Matches
283,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,25,1994,17.5,6,0,0,31,24,5,55,13,5,0,0,0,61,4,2,66.7,Matches
284,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,24,1995,7.5,1,0,0,3,3,4,17,6,16,0,0,0,49,31,8,79.5,Matches
285,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,0,0,0,0,5,0,0,0,0,0,0,0,19,6,1,85.7,Matches
286,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,26,1993,15.4,5,0,0,17,16,0,24,10,27,1,0,0,70,9,27,25.0,Matches
287,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,1,0,1,0,0,0,0,0,0,0,0,4,2,0,100.0,Matches
288,Andrea Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,3,0,0,8,13,0,3,2,4,1,0,0,32,8,5,61.5,Matches
289,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,3,1,0,27,33,1,122,37,29,0,0,0,118,58,56,50.9,Matches
290,Muhamed Bešić,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,2,0,0,6,2,0,1,1,6,0,0,0,17,5,3,62.5,Matches
291,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,19,2000,1.2,1,0,0,2,2,0,1,1,1,0,0,0,2,1,4,20.0,Matches
292,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,0,0,0,7,14,3,3,25,3,0,0,0,55,54,19,74.0,Matches
293,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,2,0,0,9,19,2,9,36,9,0,1,0,87,65,39,62.5,Matches
294,Lucas Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,4,0,0,22,7,0,3,7,7,0,1,0,44,12,7,63.2,Matches
295,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,2,0,0,7,5,3,2,1,3,1,0,0,2,15,18,45.5,Matches
296,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,8,0,0,38,23,2,14,66,46,0,0,0,162,111,76,59.4,Matches
297,Cristiano Biraghi,it ITA,DF,Inter,it Serie A,26,1992,17.5,3,0,0,22,22,3,138,13,6,0,0,0,66,4,14,22.2,Matches
298,Davide Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,3,1,0,29,25,0,39,34,17,1,1,1,113,37,18,67.3,Matches
299,Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,32,1986,4.8,1,0,0,6,2,0,23,4,6,0,0,0,32,2,1,66.7,Matches
300,Dimitri Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,6,0,0,38,46,6,64,25,35,0,0,0,143,28,37,43.1,Matches
301,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,4,0,0,31,15,0,6,21,38,0,0,0,105,16,15,51.6,Matches
302,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,25,1993,0.0,1,0,0,1,2,1,0,0,1,0,0,0,2,0,0,,Matches
303,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1993,21.0,6,0,0,52,50,11,87,12,28,0,0,0,99,17,46,27.0,Matches
304,Birkir Bjarnason,is ISL,"MF,FW",Brescia,it Serie A,31,1988,8.9,1,0,0,17,18,0,14,5,3,0,0,0,43,7,4,63.6,Matches
305,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,4,0,0,1,4,0,0,0,1,0,1,0,18,8,1,88.9,Matches
306,Ludovic Blas,fr FRA,"FW,MF",Nantes,fr Ligue 1,21,1997,20.5,0,0,0,26,27,1,11,14,18,0,0,0,103,17,35,32.7,Matches
307,Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,31,1988,17.8,1,0,0,17,12,1,85,24,32,0,1,0,116,24,44,35.3,Matches
308,Alejandro Blesa,es ESP,MF,Levante,es La Liga,17,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
309,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,4,0,0,32,27,1,18,16,25,0,0,0,136,40,39,50.6,Matches
310,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,5,1,0,18,6,0,7,33,14,0,0,0,134,38,18,67.9,Matches
311,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,2,0,0,12,21,4,4,1,1,0,0,0,11,20,34,37.0,Matches
312,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2.0,0,0,0,4,1,0,17,1,3,0,0,0,12,0,1,0.0,Matches
313,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,0,0,0,10,7,1,23,7,4,0,0,0,28,4,12,25.0,Matches
314,Salvatore Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,2,0,0,5,2,1,0,17,3,0,0,0,14,16,3,84.2,Matches
315,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,fr Ligue 1,36,1982,1.0,1,0,0,5,0,1,1,1,0,0,0,0,5,4,5,44.4,Matches
316,Adam Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,10,0,0,32,33,0,2,25,26,0,1,0,118,33,24,57.9,Matches
317,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,25,1994,25.2,5,0,0,48,59,0,13,26,33,0,0,0,139,18,40,31.0,Matches
318,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,1.9,1,0,0,2,3,0,3,2,4,1,0,0,6,1,0,100.0,Matches
319,Jeremie Boga,ci CIV,FW,Sassuolo,it Serie A,22,1997,27.9,0,0,0,14,56,10,24,3,7,1,2,0,95,5,15,25.0,Matches
320,Melayro Bogarde,nl NED,DF,Hoffenheim,de Bundesliga,17,2002,0.6,1,0,0,2,1,0,1,0,1,0,0,0,2,2,0,100.0,Matches
321,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,fr Ligue 1,22,1997,12.7,1,0,0,18,26,0,24,12,19,0,0,0,99,13,20,39.4,Matches
322,Willy Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22.0,3,1,1,24,8,1,2,39,33,0,0,0,117,86,29,74.8,Matches
323,Giacomo Bonaventura,it ITA,"MF,FW",Milan,it Serie A,29,1989,14.9,2,0,0,20,33,4,28,7,9,1,0,0,62,10,15,40.0,Matches
324,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,22,1997,8.3,1,0,0,17,35,3,10,5,5,0,0,0,40,3,13,18.8,Matches
325,Gaëtan Bong,cm CMR,"DF,MF",Brighton,eng Premier League,31,1988,0.7,0,0,0,0,1,0,6,0,0,0,0,0,3,0,3,0.0,Matches
326,Kevin Bonifazi,it ITA,DF,Torino,it Serie A,23,1996,2.7,0,0,0,4,1,0,0,5,8,0,0,0,19,6,4,60.0,Matches
327,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,23,1996,13.2,2,1,0,12,2,1,4,35,9,0,2,0,100,30,6,83.3,Matches
328,Federico Bonini,it ITA,DF,Bologna,it Serie A,17,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,32,1987,34.2,10,0,0,26,18,0,6,31,17,0,3,0,133,61,50,55.0,Matches
330,Fabio Borini,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1991,9.0,1,1,0,11,26,4,18,13,1,1,0,0,48,13,19,40.6,Matches
331,Fabio Borini,it ITA,MF,Milan,it Serie A,28,1991,0.8,1,0,0,1,2,0,0,0,2,0,0,0,4,0,0,,Matches
332,Dennis Borkowski,de GER,FW,RB Leipzig,de Bundesliga,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
333,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,23,1995,2.0,0,0,0,0,2,0,0,0,1,0,0,0,9,5,5,50.0,Matches
334,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,20,1999,27.2,5,1,0,41,9,2,6,42,24,0,0,0,148,71,47,60.2,Matches
335,Brandon Borrello,au AUS,"MF,FW",Freiburg,de Bundesliga,24,1995,3.3,0,0,0,3,9,1,4,1,4,0,0,0,19,4,10,28.6,Matches
336,Gabriel Boschilia,br BRA,"MF,FW",Monaco,fr Ligue 1,23,1996,1.4,0,0,0,1,3,0,3,2,1,0,0,0,5,0,2,0.0,Matches
337,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,fr Ligue 1,24,1994,22.7,4,0,0,52,33,7,59,10,34,0,0,0,117,39,55,41.5,Matches
