,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
175,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,500,481,14,0,0,15,45,14,0,0,0,0,363,5,10,Matches
176,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,262,205,55,0,0,0,14,55,0,0,0,0,183,2,10,Matches
177,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,de Bundesliga,20,1999,1.5,132,130,2,2,0,4,0,0,0,0,0,0,115,0,4,Matches
178,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
179,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,874,713,159,13,1,2,61,146,0,0,0,0,681,2,22,Matches
180,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,263,244,18,11,0,0,9,4,3,1,1,1,213,1,1,Matches
181,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,360,336,21,2,2,10,8,2,0,0,0,0,231,3,2,Matches
182,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,277,219,58,3,0,1,15,55,0,0,0,0,204,0,5,Matches
183,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,23,1996,21.5,835,766,63,15,7,5,51,17,31,17,10,0,662,6,19,Matches
184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,2401,2122,263,132,9,70,164,10,121,46,49,3,1959,16,39,Matches
185,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,1169,1117,49,43,0,9,6,6,0,0,0,0,936,3,12,Matches
186,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,24,1994,2.2,101,94,7,3,0,0,7,2,2,1,1,0,75,0,5,Matches
187,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,679,664,13,7,2,8,20,5,1,0,0,0,552,2,15,Matches
188,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,218,176,40,4,0,5,5,36,0,0,0,0,140,2,3,Matches
189,Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,793,773,19,19,1,2,1,0,0,0,0,0,725,1,5,Matches
190,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,47,42,5,0,0,0,3,5,0,0,0,0,40,0,1,Matches
191,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,865,792,70,18,2,12,65,9,35,20,4,0,627,3,31,Matches
192,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,921,673,240,18,3,7,33,222,0,0,0,0,604,8,17,Matches
193,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,1237,1214,16,10,1,19,38,5,1,0,0,0,1007,7,30,Matches
194,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,272,269,2,2,0,2,3,0,0,0,0,0,198,1,6,Matches
195,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,523,505,15,3,1,1,25,2,7,3,2,0,399,3,14,Matches
196,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,22,1997,3.5,84,83,0,0,1,0,10,0,0,0,0,0,57,1,2,Matches
197,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,635,619,14,8,6,9,12,3,3,1,0,0,555,2,8,Matches
198,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,de Bundesliga,21,1998,0.9,29,29,0,0,0,2,0,0,0,0,0,0,17,0,0,Matches
199,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,259,255,2,0,3,0,5,1,0,0,0,0,138,2,14,Matches
200,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1997,23.1,745,740,1,0,5,3,41,1,0,0,0,0,562,4,17,Matches
201,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,468,404,61,7,0,1,34,54,0,0,0,0,377,3,7,Matches
202,Antonio Barreca,it ITA,"DF,FW",Genoa,it Serie A,24,1995,12.2,396,319,76,3,0,1,62,73,0,0,0,0,260,1,22,Matches
203,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,364,348,15,10,0,4,5,1,4,1,2,0,276,1,8,Matches
204,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,17,2001,4.9,186,178,7,0,1,4,23,7,0,0,0,0,134,1,8,Matches
205,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,31,30,1,1,1,0,0,0,0,0,0,0,27,0,0,Matches
206,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,20,1998,15.0,596,523,69,12,3,18,59,10,36,26,4,0,427,4,9,Matches
207,Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,20,1998,2.1,53,52,1,0,1,2,3,0,1,0,0,0,39,0,3,Matches
208,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,32,1987,3.8,153,147,6,0,0,0,10,5,1,1,0,0,110,0,9,Matches
209,Marc Bartra,es ESP,"DF,MF",Betis,es La Liga,28,1991,28.0,1681,1600,73,72,3,21,2,0,0,0,0,0,1426,8,8,Matches
210,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,723,622,96,59,1,8,51,5,32,2,4,0,576,5,5,Matches
211,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,1546,1349,190,18,0,10,51,172,0,0,0,0,1091,7,25,Matches
212,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,590,538,52,21,3,4,47,2,29,24,3,0,457,0,7,Matches
213,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,255,227,26,2,0,0,6,24,0,0,0,0,205,2,2,Matches
214,Gil Bastião Dias,pt POR,"MF,DF",Granada,es La Liga,22,1996,4.0,132,118,13,3,0,2,4,10,0,0,0,0,101,1,1,Matches
215,Gil Bastião Dias,pt POR,"DF,MF",Monaco,fr Ligue 1,22,1996,11.7,645,545,99,5,0,1,23,89,5,0,5,0,512,1,13,Matches
216,Borja Bastón,es ESP,"MF,FW",Aston Villa,eng Premier League,26,1992,0.2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
217,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,1460,1368,85,63,1,27,20,22,0,0,0,0,1278,7,17,Matches
218,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,422,408,13,11,0,1,1,2,0,0,0,0,374,1,5,Matches
219,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,78,69,9,0,0,0,0,0,0,0,0,0,64,0,2,Matches
221,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,864,782,81,40,2,13,44,11,29,15,8,1,678,1,8,Matches
222,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,1285,917,364,102,0,2,0,0,0,0,0,0,1006,4,0,Matches
223,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,1124,1076,44,40,2,11,3,4,0,0,0,0,1013,4,10,Matches
224,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,496,457,34,2,0,2,17,6,8,4,4,0,344,5,24,Matches
225,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,73,73,0,0,0,0,10,0,0,0,0,0,36,0,15,Matches
226,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,640,607,26,1,4,0,37,14,0,0,0,0,429,7,26,Matches
227,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1036,987,47,41,0,12,5,6,0,0,0,0,878,2,11,Matches
228,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,24,1995,6.0,134,132,1,0,0,2,17,1,0,0,0,0,77,1,6,Matches
229,Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,147,120,25,1,0,0,4,24,0,0,0,0,112,2,5,Matches
230,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,1595,1509,82,29,0,7,1,53,0,0,0,0,1183,4,14,Matches
231,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,38,19,19,7,0,0,0,0,0,0,0,0,31,0,0,Matches
232,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,441,424,14,14,0,2,1,0,0,0,0,0,365,3,9,Matches
233,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,19,16,3,0,0,0,3,0,0,0,0,0,12,0,1,Matches
234,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,372,298,73,5,0,7,14,68,0,0,0,0,290,1,3,Matches
235,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3.0,58,56,2,0,2,0,0,0,0,0,0,0,45,0,2,Matches
236,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,851,834,17,17,1,4,4,0,0,0,0,0,730,0,16,Matches
237,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,15,14,1,0,0,0,0,1,0,0,0,0,14,0,0,Matches
238,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,28,21,7,1,0,0,0,6,0,0,0,0,22,0,0,Matches
239,Karim Bellarabi,de GER,"FW,DF",Leverkusen,de Bundesliga,29,1990,15.8,704,651,47,1,3,4,110,46,0,0,0,0,470,6,29,Matches
240,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,705,679,25,13,1,15,33,1,11,2,7,0,589,1,11,Matches
241,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,24,1995,12.9,711,583,126,14,0,3,27,112,0,0,0,0,575,2,30,Matches
242,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,759,706,51,3,0,10,47,2,0,0,0,0,495,2,49,Matches
243,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,874,844,27,15,0,8,17,2,10,1,3,1,761,3,16,Matches
244,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
245,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,54,48,6,1,0,3,0,0,0,0,0,0,41,0,1,Matches
246,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,819,776,38,4,12,3,32,5,0,0,0,0,591,5,34,Matches
247,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,351,338,11,2,1,1,19,7,0,0,0,0,259,2,6,Matches
248,Cristian Benavente,pe PER,"MF,FW",Nantes,fr Ligue 1,25,1994,3.9,160,148,12,1,1,0,5,4,0,0,0,0,126,0,3,Matches
249,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,1077,913,162,15,0,8,20,147,0,0,0,0,907,2,22,Matches
250,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2565,2505,51,50,1,7,1,1,0,0,0,0,2333,9,5,Matches
251,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,503,449,51,0,4,22,6,2,0,0,0,0,328,3,15,Matches
252,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,527,446,74,28,4,7,59,11,34,15,14,0,392,7,7,Matches
253,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,788,539,249,35,0,1,0,0,0,0,0,0,673,0,1,Matches
254,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1333,1137,193,22,0,2,46,170,1,0,0,0,1098,3,31,Matches
255,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2001,1.5,66,60,6,2,0,0,8,0,4,2,2,0,49,0,3,Matches
256,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,1806,1682,117,72,1,22,34,3,25,3,20,0,1571,7,21,Matches
257,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,245,232,13,0,0,2,4,13,0,0,0,0,182,0,1,Matches
258,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,227,206,21,1,0,3,2,20,0,0,0,0,179,0,3,Matches
259,Keanan Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
260,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,20,1999,1.9,107,94,12,4,0,1,8,4,4,4,0,0,82,1,1,Matches
261,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,323,247,75,32,1,2,66,1,42,23,13,3,212,1,4,Matches
262,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,953,772,179,28,2,2,28,151,0,0,0,0,732,2,19,Matches
263,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,409,397,11,10,0,4,2,0,0,0,0,0,348,1,8,Matches
264,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,1627,1547,77,32,2,3,52,8,37,11,17,0,1418,3,26,Matches
265,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,342,330,12,0,2,2,5,0,0,0,0,0,184,0,4,Matches
266,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,69,58,11,0,0,1,7,11,0,0,0,0,47,0,2,Matches
267,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,1315,1255,53,1,9,15,23,0,0,0,0,0,1108,7,24,Matches
268,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,85,72,12,6,0,0,4,0,2,0,2,0,63,1,3,Matches
269,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,1212,1101,104,33,12,12,113,5,60,37,20,0,876,7,30,Matches
270,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,1684,1360,316,26,1,26,106,287,3,0,0,0,1324,8,41,Matches
271,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,24,1995,20.3,791,685,104,29,4,4,69,42,30,8,8,0,582,2,21,Matches
272,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,1350,1074,271,33,0,4,49,238,0,0,0,0,1038,5,29,Matches
273,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,196,187,9,0,0,2,35,1,8,8,0,0,134,0,3,Matches
274,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,18,18,0,0,0,0,2,0,0,0,0,0,9,0,1,Matches
275,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,392,384,8,6,0,3,22,2,0,0,0,0,298,0,7,Matches
276,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,21,1997,7.8,256,246,10,3,2,0,10,2,3,2,0,0,216,0,4,Matches
277,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,65,56,9,0,0,0,3,1,0,0,0,0,44,0,3,Matches
278,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,879,566,309,76,0,2,0,0,0,0,0,0,620,4,1,Matches
279,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
280,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,396,372,20,5,0,6,14,7,8,2,3,0,322,4,9,Matches
281,Sergio Bermejo,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
282,Bernard,br BRA,"MF,FW",Everton,eng Premier League,26,1992,14.2,578,561,17,1,5,3,36,2,6,4,1,0,423,0,24,Matches
283,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,25,1994,17.5,692,639,51,17,3,11,55,10,23,3,16,0,565,2,18,Matches
284,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,24,1995,7.5,395,346,49,1,0,0,17,48,0,0,0,0,286,0,10,Matches
285,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,709,416,289,114,0,2,0,0,0,0,0,0,441,4,0,Matches
286,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,26,1993,15.4,1130,1007,119,13,0,0,24,106,0,0,0,0,1007,4,15,Matches
287,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,2.2,67,44,23,5,0,1,0,0,0,0,0,0,59,0,0,Matches
288,Andrea Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,254,246,8,8,0,4,3,0,0,0,0,0,199,0,1,Matches
289,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,1702,1278,417,48,2,9,122,344,25,10,10,3,1250,7,50,Matches
290,Muhamed Bešić,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,107,105,2,2,0,1,1,0,0,0,0,0,84,0,4,Matches
291,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,44,38,6,0,0,0,1,6,0,0,0,0,32,0,1,Matches
292,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,815,790,25,13,2,3,3,12,0,0,0,0,700,0,7,Matches
293,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,731,673,53,21,0,12,9,32,0,0,0,0,482,5,7,Matches
294,Lucas Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,434,395,38,27,0,3,3,2,2,0,2,0,388,1,5,Matches
295,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,77,68,9,0,0,0,2,0,0,0,0,0,51,0,2,Matches
296,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,1216,1149,62,19,1,10,14,43,0,0,0,0,879,5,22,Matches
297,Cristiano Biraghi,it ITA,DF,Inter,it Serie A,26,1992,17.5,902,686,208,21,0,3,138,144,43,23,6,0,633,8,33,Matches
298,Davide Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,1201,1010,188,32,0,2,39,156,0,0,0,0,896,3,30,Matches
299,Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,32,1986,4.8,332,292,38,15,0,2,23,5,16,9,5,0,276,2,7,Matches
300,Dimitri Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,785,751,25,1,1,6,64,20,0,0,0,0,494,9,36,Matches
301,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,629,615,12,10,3,7,6,2,0,0,0,0,529,2,10,Matches
302,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,25,1993,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
303,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1993,21.0,905,790,114,10,0,3,87,68,21,6,11,2,662,1,36,Matches
304,Birkir Bjarnason,is ISL,"MF,FW",Brescia,it Serie A,31,1988,8.9,275,258,14,6,1,1,14,3,2,2,0,0,205,3,7,Matches
305,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,987,577,406,114,0,1,0,0,0,0,0,0,625,4,0,Matches
306,Ludovic Blas,fr FRA,"FW,MF",Nantes,fr Ligue 1,21,1997,20.5,676,654,19,4,2,15,11,3,0,0,0,0,527,3,22,Matches
307,Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,31,1988,17.8,963,787,171,31,2,11,85,131,8,4,3,0,659,5,23,Matches
308,Alejandro Blesa,es ESP,MF,Levante,es La Liga,17,2002,0.0,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0,Matches
309,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,1051,1011,38,30,0,8,18,2,6,5,0,0,880,2,11,Matches
310,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,1718,1675,37,34,4,10,7,3,0,0,0,0,1530,6,3,Matches
311,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,193,181,12,0,0,0,4,1,0,0,0,0,152,0,2,Matches
312,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2.0,103,87,15,7,0,3,17,0,8,4,4,0,81,1,2,Matches
313,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,288,263,24,6,0,2,23,2,16,8,8,0,224,1,6,Matches
314,Salvatore Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,167,161,5,2,0,0,0,3,0,0,0,0,135,1,3,Matches
315,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,fr Ligue 1,36,1982,1.0,94,91,3,2,0,1,1,0,0,0,0,0,77,0,0,Matches
316,Adam Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,714,690,21,19,0,13,2,2,0,0,0,0,574,3,7,Matches
317,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,25,1994,25.2,923,883,33,11,11,12,13,10,0,0,0,0,690,7,21,Matches
318,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,1.9,82,70,12,0,1,1,3,12,0,0,0,0,66,0,1,Matches
319,Jeremie Boga,ci CIV,FW,Sassuolo,it Serie A,22,1997,27.9,983,973,10,3,0,0,24,5,2,1,0,0,832,0,20,Matches
320,Melayro Bogarde,nl NED,DF,Hoffenheim,de Bundesliga,17,2002,0.6,36,35,1,0,0,0,1,1,0,0,0,0,29,0,0,Matches
321,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,fr Ligue 1,22,1997,12.7,497,456,40,8,1,1,24,11,14,12,0,0,391,1,11,Matches
322,Willy Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22.0,991,975,13,11,0,4,2,2,0,0,0,0,798,3,12,Matches
323,Giacomo Bonaventura,it ITA,"MF,FW",Milan,it Serie A,29,1989,14.9,692,659,30,9,3,3,28,1,16,8,5,0,570,3,13,Matches
324,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,22,1997,8.3,210,198,11,1,1,6,10,1,0,0,0,0,147,1,8,Matches
325,Gaëtan Bong,cm CMR,"DF,MF",Brighton,eng Premier League,31,1988,0.7,35,32,3,1,0,0,6,2,0,0,0,0,25,0,1,Matches
326,Kevin Bonifazi,it ITA,DF,Torino,it Serie A,23,1996,2.7,97,94,3,3,0,1,0,0,0,0,0,0,80,0,0,Matches
327,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,23,1996,13.2,659,637,22,18,0,3,4,4,0,0,0,0,565,0,2,Matches
328,Federico Bonini,it ITA,DF,Bologna,it Serie A,17,2001,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,32,1987,34.2,2133,2045,79,75,8,35,6,4,0,0,0,0,1844,9,8,Matches
330,Fabio Borini,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1991,9.0,263,241,18,3,1,1,18,6,8,0,7,0,178,4,11,Matches
331,Fabio Borini,it ITA,MF,Milan,it Serie A,28,1991,0.8,24,23,1,1,0,0,0,0,0,0,0,0,18,0,2,Matches
332,Dennis Borkowski,de GER,FW,RB Leipzig,de Bundesliga,17,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
333,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,23,1995,2.0,72,70,2,2,0,3,0,0,0,0,0,0,58,0,1,Matches
334,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,20,1999,27.2,1248,1212,28,25,1,21,6,3,0,0,0,0,1008,8,11,Matches
335,Brandon Borrello,au AUS,"MF,FW",Freiburg,de Bundesliga,24,1995,3.3,68,68,0,0,1,0,4,0,0,0,0,0,50,0,0,Matches
336,Gabriel Boschilia,br BRA,"MF,FW",Monaco,fr Ligue 1,23,1996,1.4,76,69,7,1,0,0,3,3,3,1,2,0,60,0,2,Matches
337,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,fr Ligue 1,24,1994,22.7,606,531,72,6,1,9,59,49,7,5,0,0,410,3,24,Matches
338,Hicham Boudaoui,dz ALG,"MF,FW",Nice,fr Ligue 1,19,1999,5.4,196,193,2,0,1,0,17,2,0,0,0,0,150,1,7,Matches
339,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,29,1990,17.7,965,836,125,53,6,16,106,2,52,36,13,1,693,4,12,Matches
340,Sofiane Boufal,ma MAR,"MF,FW",Southampton,eng Premier League,25,1993,8.5,321,311,10,1,1,1,27,6,1,0,0,0,232,0,7,Matches
341,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,20,1999,4.7,137,137,0,0,0,1,0,0,0,0,0,0,106,0,5,Matches
342,Farid Boulaya,dz ALG,FW,Metz,fr Ligue 1,26,1993,9.1,418,381,34,5,6,2,51,1,26,8,14,0,279,3,16,Matches
343,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,28,1991,5.5,168,113,55,10,0,1,0,0,0,0,0,0,123,0,0,Matches
344,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,27,1991,10.3,743,718,22,17,2,2,7,3,2,2,0,0,640,3,7,Matches
345,Benjamin Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,25,1994,21.1,1211,1066,140,66,2,37,123,17,57,23,28,1,902,5,24,Matches
346,Bilal Boutobba,fr FRA,MF,Montpellier,fr Ligue 1,20,1998,0.1,5,5,0,0,1,0,3,0,0,0,0,0,2,0,1,Matches
347,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,22,1996,10.2,273,243,30,3,0,6,60,0,26,20,1,1,179,0,12,Matches
348,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,28,1990,27.1,1373,1350,21,20,0,13,0,1,0,0,0,0,1226,2,5,Matches
349,John Boye,gh GHA,DF,Metz,fr Ligue 1,32,1987,23.5,918,898,19,17,0,7,0,2,0,0,0,0,783,1,2,Matches
350,Can Bozdogan,de GER,MF,Schalke 04,de Bundesliga,18,2001,2.6,74,73,1,1,0,1,0,0,0,0,0,0,52,0,6,Matches
351,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,19,1999,15.8,841,665,174,26,0,2,93,141,7,1,5,1,625,2,14,Matches
