,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal
124,141,Roger Assalé,ci CIV,"FW,MF",Dijon,fr Ligue 1,26,1993,9.2,9.0,0.98,4.0,0.0,2.0,1.0,2.0,0.0,3.0,0.33,1.0,0.0,0.0,1.0,1.0,0.0
125,142,Youcef Atal,dz ALG,"DF,FW",Nice,fr Ligue 1,24,1996,10.6,23.0,2.17,16.0,1.0,4.0,0.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
126,143,Miguel Atienza,es ESP,MF,Eibar,es La Liga,21,1999,9.3,6.0,0.64,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31,1989,25.9,48.0,1.85,40.0,0.0,3.0,2.0,3.0,0.0,7.0,0.27,6.0,0.0,1.0,0.0,0.0,0.0
128,146,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,56.0,1.57,49.0,3.0,3.0,1.0,0.0,0.0,5.0,0.14,5.0,0.0,0.0,0.0,0.0,0.0
129,147,Jean-Kévin Augustin,fr FRA,FW,Nantes,fr Ligue 1,23,1997,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,148,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,de Bundesliga,26,1994,21.7,68.0,3.13,37.0,26.0,1.0,2.0,1.0,1.0,7.0,0.32,3.0,4.0,0.0,0.0,0.0,0.0
131,149,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,38.0,2.13,26.0,1.0,4.0,4.0,1.0,2.0,5.0,0.28,3.0,1.0,1.0,0.0,0.0,0.0
132,150,Charlie Austin,eng ENG,"FW,MF",West Brom,eng Premier League,31,1989,1.5,1.0,0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,26,1994,2.2,3.0,1.34,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,36.0,2.39,26.0,1.0,2.0,2.0,5.0,0.0,7.0,0.46,3.0,1.0,1.0,0.0,2.0,0.0
135,153,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,2.0,0.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,154,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,23.3,39.0,1.67,26.0,0.0,2.0,5.0,6.0,0.0,7.0,0.3,5.0,0.0,0.0,1.0,1.0,0.0
137,155,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,4.0,0.45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,156,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,52.0,1.38,43.0,2.0,3.0,1.0,3.0,0.0,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0
139,157,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,158,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,50.0,2.06,45.0,2.0,0.0,1.0,1.0,1.0,6.0,0.25,5.0,0.0,0.0,1.0,0.0,0.0
141,159,Ludovic Baal,gf GUF,"DF,MF",Brest,fr Ligue 1,34,1986,3.3,5.0,1.53,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0
142,160,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,8.7,14.0,1.6,9.0,0.0,3.0,1.0,0.0,1.0,2.0,0.23,1.0,0.0,1.0,0.0,0.0,0.0
143,161,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,23.0,0.79,20.0,0.0,2.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
144,162,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,62.0,2.32,55.0,1.0,0.0,1.0,3.0,2.0,8.0,0.3,7.0,0.0,0.0,0.0,1.0,0.0
145,164,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,32.0,1.0,28.0,0.0,0.0,3.0,0.0,1.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0
146,165,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,3.0,1.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,166,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,es La Liga,20,2000,6.0,15.0,2.49,8.0,2.0,1.0,2.0,1.0,1.0,1.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0
148,167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,22.0,1.23,15.0,0.0,4.0,2.0,1.0,0.0,3.0,0.17,2.0,0.0,1.0,0.0,0.0,0.0
149,168,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,23.8,100.0,4.2,57.0,16.0,12.0,7.0,8.0,0.0,13.0,0.55,7.0,4.0,1.0,1.0,0.0,0.0
150,169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,4.0,0.39,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
151,171,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,34.0,1.56,27.0,0.0,0.0,2.0,3.0,2.0,4.0,0.18,2.0,0.0,0.0,0.0,1.0,1.0
152,172,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,38.0,2.02,37.0,1.0,0.0,0.0,0.0,0.0,4.0,0.21,3.0,1.0,0.0,0.0,0.0,0.0
153,175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,5.0,7.89,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.58,0.0,0.0,0.0,1.0,0.0,0.0
154,176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,45.0,3.38,23.0,0.0,6.0,7.0,8.0,1.0,6.0,0.45,1.0,0.0,1.0,1.0,3.0,0.0
156,178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,35.0,1.13,30.0,1.0,1.0,3.0,0.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
157,179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,47.0,4.59,26.0,7.0,9.0,3.0,2.0,0.0,6.0,0.59,3.0,1.0,0.0,2.0,0.0,0.0
158,180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,16.0,0.85,12.0,2.0,0.0,0.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0
159,181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,9.0,0.5,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
160,182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,15.0,2.04,13.0,0.0,1.0,0.0,1.0,0.0,4.0,0.54,3.0,0.0,0.0,0.0,1.0,0.0
161,183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,21.0,1.4,17.0,2.0,1.0,0.0,0.0,1.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0
163,185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,121.0,3.65,77.0,24.0,6.0,5.0,7.0,2.0,16.0,0.48,11.0,2.0,1.0,1.0,1.0,0.0
164,186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,65.0,1.92,46.0,0.0,5.0,10.0,4.0,0.0,16.0,0.47,9.0,0.0,2.0,2.0,3.0,0.0
166,190,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,32.0,2.1,23.0,0.0,1.0,4.0,3.0,1.0,5.0,0.33,4.0,0.0,0.0,0.0,1.0,0.0
167,191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,56.0,1.84,50.0,0.0,4.0,1.0,1.0,0.0,7.0,0.23,5.0,0.0,2.0,0.0,0.0,0.0
168,192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,29.0,0.98,23.0,2.0,0.0,3.0,1.0,0.0,4.0,0.14,3.0,0.0,0.0,1.0,0.0,0.0
169,193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0
170,194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,9.0,1.87,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0
172,196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,55.0,2.94,43.0,6.0,3.0,2.0,1.0,0.0,5.0,0.27,4.0,1.0,0.0,0.0,0.0,0.0
173,197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,4.0,1.31,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,105.0,3.26,97.0,1.0,2.0,3.0,2.0,0.0,14.0,0.44,13.0,0.0,0.0,1.0,0.0,0.0
175,199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,37.0,2.33,27.0,1.0,5.0,3.0,1.0,0.0,5.0,0.31,4.0,0.0,0.0,0.0,1.0,0.0
177,203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,41.0,3.78,27.0,8.0,4.0,0.0,2.0,0.0,7.0,0.65,4.0,1.0,2.0,0.0,0.0,0.0
178,204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,41.0,2.77,28.0,0.0,0.0,6.0,5.0,2.0,2.0,0.13,0.0,0.0,0.0,1.0,1.0,0.0
179,205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,71.0,3.29,49.0,0.0,7.0,8.0,7.0,0.0,10.0,0.46,8.0,0.0,1.0,0.0,1.0,0.0
180,206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,27.0,1.09,21.0,2.0,1.0,1.0,2.0,0.0,7.0,0.28,4.0,1.0,1.0,0.0,1.0,0.0
182,208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,2.0,2.12,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.06,1.0,0.0,0.0,0.0,0.0,0.0
183,209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,30.0,1.17,24.0,0.0,1.0,1.0,3.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
184,210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,34.0,2.34,26.0,1.0,4.0,2.0,1.0,0.0,4.0,0.28,4.0,0.0,0.0,0.0,0.0,0.0
185,211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,11.0,0.89,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
186,212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,111.0,3.42,75.0,15.0,9.0,11.0,1.0,0.0,11.0,0.34,8.0,2.0,0.0,1.0,0.0,0.0
187,213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,14.0,0.49,11.0,0.0,0.0,2.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
188,214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,9.0,2.54,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0
189,215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,9.0,0.48,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
190,216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,14.0,3.17,9.0,4.0,0.0,1.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0
191,217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,25.0,0.87,19.0,1.0,3.0,0.0,2.0,0.0,2.0,0.07,0.0,1.0,1.0,0.0,0.0,0.0
192,218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,58.0,2.01,31.0,11.0,4.0,4.0,5.0,3.0,3.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0
193,219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,41.0,1.26,36.0,0.0,0.0,1.0,2.0,2.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0
195,221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,48.0,2.84,28.0,13.0,5.0,2.0,0.0,0.0,8.0,0.47,4.0,3.0,1.0,0.0,0.0,0.0
196,222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,2.0,2.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,23.0,2.84,15.0,1.0,4.0,0.0,3.0,0.0,3.0,0.37,2.0,0.0,0.0,0.0,1.0,0.0
198,224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,20.0,0.72,12.0,0.0,0.0,5.0,2.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
199,225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,17.0,4.3,12.0,5.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
200,227,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,20.0,1.68,15.0,0.0,0.0,1.0,4.0,0.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0
201,228,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,83.0,3.16,59.0,1.0,3.0,5.0,12.0,3.0,11.0,0.42,8.0,0.0,1.0,0.0,2.0,0.0
202,229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,12.0,2.93,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0
203,230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,17.0,0.59,14.0,1.0,0.0,1.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
204,231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,3.0,7.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0
205,232,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,74.0,3.03,57.0,0.0,9.0,3.0,5.0,0.0,13.0,0.53,6.0,0.0,4.0,2.0,1.0,0.0
206,233,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,25.0,0.81,21.0,0.0,0.0,1.0,1.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
207,234,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,1995,12.3,38.0,3.1,29.0,0.0,3.0,3.0,3.0,0.0,8.0,0.65,7.0,0.0,0.0,0.0,1.0,0.0
208,235,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,10.0,0.55,6.0,1.0,1.0,0.0,2.0,0.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0
209,236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,21.0,0.61,16.0,1.0,0.0,4.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
210,237,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,1997,5.8,12.0,2.05,10.0,0.0,1.0,0.0,1.0,0.0,2.0,0.34,1.0,0.0,0.0,0.0,1.0,0.0
211,238,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,7.0,0.71,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0
212,239,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,1.0,1.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,240,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,241,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,1992,6.6,20.0,3.02,15.0,0.0,0.0,2.0,3.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
215,242,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,243,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,36.0,1.19,31.0,1.0,1.0,0.0,3.0,0.0,4.0,0.13,2.0,1.0,0.0,0.0,1.0,0.0
217,244,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,10.0,0.71,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0
218,245,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,1990,8.9,35.0,3.95,25.0,0.0,6.0,4.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0
219,246,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,1998,23.2,45.0,1.94,28.0,4.0,5.0,3.0,5.0,0.0,9.0,0.39,5.0,0.0,0.0,1.0,3.0,0.0
220,247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,46.0,1.98,43.0,0.0,0.0,2.0,1.0,0.0,7.0,0.3,6.0,0.0,0.0,0.0,1.0,0.0
221,248,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,39.0,2.07,33.0,0.0,1.0,1.0,3.0,1.0,7.0,0.37,7.0,0.0,0.0,0.0,0.0,0.0
222,249,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,123.0,3.83,56.0,2.0,14.0,17.0,31.0,3.0,16.0,0.5,6.0,0.0,2.0,3.0,4.0,1.0
223,250,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1999,15.5,20.0,1.29,17.0,1.0,1.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
224,251,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,252,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,81.0,4.28,37.0,21.0,13.0,5.0,4.0,1.0,8.0,0.42,3.0,3.0,1.0,0.0,1.0,0.0
226,253,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,1.0,12.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,254,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,95.0,3.28,70.0,0.0,9.0,10.0,5.0,1.0,16.0,0.55,12.0,0.0,0.0,3.0,1.0,0.0
228,255,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,31.0,2.3,22.0,4.0,2.0,0.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
229,256,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,2000,0.5,1.0,2.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,257,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,17.0,1.63,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.38,4.0,0.0,0.0,0.0,0.0,0.0
231,258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,12.0,0.92,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
232,259,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,30.0,1.71,22.0,0.0,2.0,3.0,3.0,0.0,7.0,0.4,6.0,0.0,0.0,0.0,1.0,0.0
233,263,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,34.0,1.15,27.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,264,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,265,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,1.0,1.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,266,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,2.0,1.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,267,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,28.0,1.9,20.0,2.0,1.0,2.0,3.0,0.0,7.0,0.47,6.0,0.0,0.0,0.0,1.0,0.0
238,268,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,1995,15.5,64.0,4.14,53.0,0.0,4.0,3.0,3.0,1.0,10.0,0.65,10.0,0.0,0.0,0.0,0.0,0.0
239,269,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,51.0,3.71,26.0,17.0,1.0,0.0,7.0,0.0,2.0,0.15,1.0,0.0,0.0,0.0,1.0,0.0
240,270,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,24.0,1.19,19.0,0.0,2.0,1.0,1.0,1.0,4.0,0.2,1.0,0.0,1.0,1.0,1.0,0.0
241,271,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,272,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,5.0,0.82,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,273,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,69.0,2.67,53.0,8.0,1.0,1.0,2.0,4.0,11.0,0.43,10.0,0.0,0.0,0.0,0.0,1.0
244,274,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,40.0,1.98,31.0,0.0,4.0,2.0,1.0,2.0,4.0,0.2,2.0,0.0,1.0,0.0,0.0,1.0
245,275,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,98.0,3.05,77.0,0.0,9.0,10.0,2.0,0.0,18.0,0.56,15.0,0.0,2.0,1.0,0.0,0.0
246,276,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,4.5,16.0,3.54,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,278,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,151.0,5.49,100.0,15.0,9.0,16.0,8.0,3.0,18.0,0.65,11.0,2.0,0.0,3.0,1.0,1.0
248,279,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,280,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,42.0,2.25,35.0,1.0,2.0,0.0,3.0,1.0,4.0,0.21,3.0,0.0,0.0,0.0,1.0,0.0
