,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received
2120,2522,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,8.0,1.0,3.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2121,2523,Issiaga Sylla,gn GUI,"DF,MF",Lens,fr Ligue 1,26,1994,12.4,832.0,27.0,160.0,421.0,260.0,20.0,832.0,28.0,16.0,57.1,12.0,42.9,395.0,2220.0,1195.0,32.0,26.0,3.0,19.0,13.0,468.0,84.0
2122,2524,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,1.1,45.0,0.0,3.0,28.0,14.0,1.0,45.0,3.0,1.0,33.3,2.0,66.7,23.0,95.0,28.0,0.0,1.0,0.0,1.0,1.0,38.0,5.0
2123,2525,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,8.1,308.0,6.0,27.0,133.0,150.0,38.0,308.0,13.0,6.0,46.2,7.0,53.8,169.0,567.0,198.0,5.0,2.0,2.0,42.0,19.0,229.0,52.0
2124,2527,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,59.0,4.0,22.0,32.0,5.0,1.0,59.0,1.0,1.0,100.0,0.0,0.0,26.0,141.0,58.0,1.0,0.0,0.0,0.0,1.0,34.0,2.0
2125,2528,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,16.0,653.0,15.0,39.0,265.0,354.0,112.0,652.0,38.0,24.0,63.2,14.0,36.8,329.0,2029.0,941.0,43.0,33.0,19.0,44.0,32.0,511.0,143.0
2126,2529,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,445.0,56.0,245.0,186.0,15.0,6.0,445.0,0.0,0.0,0.0,0.0,0.0,223.0,968.0,542.0,0.0,1.0,0.0,3.0,0.0,249.0,0.0
2127,2530,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,2222.0,162.0,861.0,1273.0,93.0,21.0,2222.0,8.0,7.0,87.5,1.0,12.5,1403.0,7066.0,3631.0,13.0,12.0,2.0,13.0,14.0,1567.0,12.0
2128,2531,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,0.4,32.0,0.0,3.0,22.0,7.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,25.0,129.0,61.0,1.0,1.0,0.0,1.0,0.0,31.0,4.0
2129,2532,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,1993,15.2,977.0,12.0,137.0,522.0,332.0,43.0,977.0,47.0,23.0,48.9,24.0,51.1,612.0,3729.0,1841.0,46.0,32.0,10.0,27.0,14.0,743.0,92.0
2130,2533,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,25.6,1277.0,53.0,279.0,748.0,272.0,17.0,1277.0,45.0,34.0,75.6,11.0,24.4,639.0,3350.0,1719.0,33.0,19.0,1.0,39.0,28.0,721.0,58.0
2131,2534,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,282.0,25.0,104.0,128.0,55.0,4.0,282.0,13.0,9.0,69.2,4.0,30.8,120.0,603.0,313.0,8.0,4.0,0.0,2.0,5.0,154.0,11.0
2132,2535,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,30.0,1969.0,106.0,663.0,1142.0,188.0,16.0,1969.0,38.0,28.0,73.7,10.0,26.3,1092.0,4674.0,2412.0,26.0,26.0,0.0,26.0,24.0,1205.0,10.0
2133,2536,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,3143.0,253.0,1407.0,1648.0,108.0,23.0,3143.0,31.0,20.0,64.5,11.0,35.5,2073.0,10726.0,6263.0,25.0,23.0,1.0,22.0,9.0,2278.0,8.0
2134,2537,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,2534.0,160.0,775.0,1098.0,679.0,35.0,2534.0,25.0,15.0,60.0,10.0,40.0,1151.0,4040.0,1960.0,26.0,30.0,2.0,24.0,6.0,1348.0,156.0
2135,2538,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,1676.0,245.0,814.0,737.0,131.0,65.0,1676.0,14.0,12.0,85.7,2.0,14.3,692.0,3133.0,1498.0,4.0,7.0,0.0,17.0,4.0,793.0,13.0
2136,2540,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,1.1,43.0,1.0,5.0,20.0,19.0,2.0,43.0,3.0,3.0,100.0,0.0,0.0,29.0,224.0,106.0,4.0,1.0,1.0,5.0,1.0,30.0,11.0
2137,2541,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,19,2001,0.8,39.0,3.0,12.0,19.0,8.0,1.0,39.0,1.0,1.0,100.0,0.0,0.0,9.0,42.0,23.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0
2138,2542,Heriberto Tavares,pt POR,"FW,MF",Brest,fr Ligue 1,23,1997,0.5,25.0,1.0,3.0,12.0,10.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,5.0,0.0,0.0,0.0,2.0,0.0,13.0,2.0
2139,2543,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,0.9,33.0,0.0,6.0,20.0,8.0,0.0,33.0,1.0,1.0,100.0,0.0,0.0,25.0,156.0,34.0,1.0,1.0,1.0,2.0,3.0,27.0,6.0
2140,2544,Tomás Tavares,pt POR,"MF,DF",Alavés,es La Liga,19,2001,0.7,24.0,1.0,6.0,7.0,11.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,54.0,36.0,1.0,1.0,0.0,0.0,0.0,14.0,3.0
2141,2545,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,1624.0,126.0,521.0,752.0,363.0,10.0,1624.0,47.0,25.0,53.2,22.0,46.8,765.0,5336.0,2392.0,62.0,53.0,4.0,21.0,9.0,846.0,68.0
2142,2546,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,13.0,1.0,7.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2143,2547,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2144,2548,Warren Tchimbembé,cg CGO,"MF,FW",Metz,fr Ligue 1,22,1998,5.5,302.0,8.0,76.0,185.0,42.0,7.0,302.0,4.0,4.0,100.0,0.0,0.0,184.0,808.0,405.0,4.0,3.0,0.0,8.0,5.0,211.0,12.0
2145,2549,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,34.0,2307.0,67.0,454.0,1500.0,382.0,55.0,2307.0,35.0,22.0,62.9,13.0,37.1,1220.0,6457.0,2768.0,42.0,33.0,4.0,50.0,31.0,1493.0,52.0
2146,2550,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,116.0,4.0,26.0,50.0,40.0,0.0,116.0,2.0,1.0,50.0,1.0,50.0,47.0,167.0,87.0,2.0,1.0,0.0,1.0,0.0,64.0,15.0
2147,2551,Nathan Tella,eng ENG,"FW,MF",Southampton,eng Premier League,21,1999,8.3,262.0,0.0,29.0,111.0,128.0,21.0,262.0,25.0,11.0,44.0,14.0,56.0,170.0,1328.0,565.0,19.0,18.0,8.0,35.0,23.0,180.0,36.0
2148,2552,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,667.0,28.0,171.0,315.0,186.0,3.0,667.0,7.0,3.0,42.9,4.0,57.1,355.0,1803.0,1110.0,27.0,15.0,0.0,5.0,5.0,417.0,40.0
2149,2553,Andrés Tello,co COL,"DF,MF",Benevento,it Serie A,23,1996,4.6,255.0,17.0,76.0,103.0,79.0,12.0,255.0,10.0,5.0,50.0,5.0,50.0,107.0,546.0,304.0,12.0,4.0,2.0,9.0,3.0,140.0,17.0
2150,2554,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,28,1991,14.3,649.0,5.0,84.0,257.0,315.0,49.0,649.0,35.0,23.0,65.7,12.0,34.3,371.0,2389.0,1402.0,51.0,26.0,20.0,24.0,8.0,458.0,98.0
2151,2555,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,3.0,185.0,9.0,47.0,96.0,42.0,3.0,185.0,1.0,1.0,100.0,0.0,0.0,81.0,444.0,105.0,3.0,1.0,2.0,0.0,3.0,102.0,4.0
2152,2556,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,233.0,5.0,55.0,97.0,81.0,3.0,233.0,4.0,3.0,75.0,1.0,25.0,129.0,472.0,230.0,7.0,4.0,1.0,7.0,0.0,151.0,32.0
2153,2559,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1997,27.1,1070.0,8.0,68.0,441.0,570.0,121.0,1069.0,43.0,26.0,60.5,17.0,39.5,606.0,3319.0,1508.0,57.0,32.0,17.0,78.0,23.0,791.0,188.0
2154,2560,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,1515.0,119.0,700.0,765.0,61.0,10.0,1515.0,4.0,3.0,75.0,1.0,25.0,943.0,5850.0,3287.0,20.0,18.0,0.0,5.0,3.0,1007.0,1.0
2155,2563,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,1997,8.4,320.0,6.0,43.0,149.0,133.0,32.0,320.0,19.0,7.0,36.8,12.0,63.2,170.0,1231.0,661.0,23.0,19.0,11.0,25.0,16.0,202.0,32.0
2156,2564,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,27,1993,30.4,1769.0,20.0,163.0,811.0,829.0,118.0,1767.0,109.0,58.0,53.2,51.0,46.8,1147.0,6840.0,3500.0,112.0,77.0,32.0,79.0,51.0,1362.0,281.0
2157,2565,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,967.0,155.0,555.0,370.0,45.0,14.0,967.0,4.0,2.0,50.0,2.0,50.0,519.0,2150.0,956.0,4.0,8.0,2.0,13.0,3.0,582.0,10.0
2158,2566,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,18,2002,11.4,464.0,2.0,52.0,216.0,200.0,19.0,464.0,8.0,2.0,25.0,6.0,75.0,263.0,1392.0,592.0,18.0,15.0,3.0,34.0,13.0,311.0,70.0
2159,2567,Sada Thioub,sn SEN,"FW,MF",Angers,fr Ligue 1,25,1995,14.0,780.0,12.0,123.0,348.0,322.0,47.0,780.0,65.0,35.0,53.8,30.0,46.2,555.0,3778.0,1884.0,52.0,42.0,12.0,43.0,40.0,626.0,115.0
2160,2568,William Thomas Fish,eng ENG,FW,Manchester Utd,eng Premier League,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,2569,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,635.0,27.0,162.0,282.0,195.0,16.0,635.0,18.0,6.0,33.3,12.0,66.7,288.0,1437.0,559.0,15.0,8.0,3.0,15.0,12.0,363.0,45.0
2162,2570,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,1993.0,242.0,1101.0,877.0,30.0,22.0,1993.0,3.0,2.0,66.7,1.0,33.3,1132.0,4758.0,1971.0,4.0,1.0,0.0,13.0,5.0,1209.0,5.0
2163,2571,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,26,1993,29.2,1441.0,5.0,134.0,723.0,598.0,116.0,1441.0,47.0,24.0,51.1,23.0,48.9,785.0,3653.0,1315.0,37.0,24.0,9.0,73.0,47.0,991.0,159.0
2164,2572,Erik Thommy,de GER,"MF,DF",Stuttgart,de Bundesliga,25,1994,3.5,189.0,3.0,28.0,82.0,82.0,15.0,189.0,4.0,3.0,75.0,1.0,25.0,126.0,946.0,490.0,25.0,11.0,8.0,14.0,7.0,148.0,30.0
2165,2573,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,29.4,1313.0,68.0,317.0,721.0,288.0,63.0,1313.0,20.0,14.0,70.0,6.0,30.0,520.0,2163.0,1058.0,19.0,16.0,4.0,39.0,16.0,745.0,55.0
2166,2574,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,19,2001,16.6,1114.0,45.0,267.0,733.0,132.0,13.0,1114.0,28.0,22.0,78.6,6.0,21.4,692.0,3821.0,2088.0,32.0,19.0,3.0,16.0,8.0,838.0,17.0
2167,2575,Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,de Bundesliga,22,1997,19.2,870.0,23.0,107.0,418.0,358.0,109.0,870.0,76.0,45.0,59.2,31.0,40.8,489.0,3654.0,1871.0,77.0,48.0,39.0,65.0,35.0,646.0,162.0
2168,2576,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,21,1999,0.1,8.0,0.0,0.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,1.0,100.0,7.0,36.0,20.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0
2169,2577,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,37.3,2997.0,53.0,549.0,1768.0,712.0,44.0,2995.0,64.0,43.0,67.2,21.0,32.8,1562.0,6376.0,3455.0,52.0,39.0,9.0,41.0,35.0,2121.0,66.0
2170,2578,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,1742.0,95.0,508.0,653.0,594.0,45.0,1742.0,30.0,16.0,53.3,14.0,46.7,975.0,5289.0,2875.0,82.0,50.0,16.0,24.0,14.0,1103.0,194.0
2171,2579,Steffen Tigges,de GER,"FW,DF",Dortmund,de Bundesliga,22,1998,0.6,32.0,1.0,4.0,17.0,12.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,14.0,39.0,14.0,0.0,0.0,0.0,1.0,1.0,18.0,2.0
2172,2580,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,1.4,55.0,3.0,11.0,24.0,21.0,4.0,55.0,1.0,0.0,0.0,1.0,100.0,30.0,135.0,46.0,3.0,1.0,0.0,6.0,1.0,34.0,15.0
2173,2581,David Timor,es ESP,"MF,DF",Getafe,es La Liga,30,1989,15.5,745.0,46.0,189.0,416.0,143.0,4.0,745.0,3.0,2.0,66.7,1.0,33.3,254.0,1318.0,739.0,7.0,9.0,1.0,6.0,3.0,322.0,4.0
2174,2582,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,1269.0,133.0,612.0,642.0,28.0,14.0,1269.0,23.0,17.0,73.9,6.0,26.1,941.0,5483.0,3110.0,13.0,6.0,1.0,13.0,4.0,936.0,2.0
2175,2583,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27,1992,31.2,1318.0,11.0,115.0,568.0,659.0,180.0,1318.0,106.0,61.0,57.5,45.0,42.5,880.0,5799.0,3167.0,118.0,77.0,54.0,73.0,26.0,1056.0,281.0
2176,2584,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,8.7,643.0,19.0,106.0,392.0,148.0,22.0,643.0,8.0,3.0,37.5,5.0,62.5,384.0,1900.0,823.0,12.0,11.0,1.0,11.0,3.0,474.0,27.0
2177,2585,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,1031.0,65.0,288.0,479.0,274.0,28.0,1031.0,17.0,10.0,58.8,7.0,41.2,556.0,2523.0,1292.0,32.0,19.0,5.0,26.0,6.0,680.0,87.0
2178,2586,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,1959.0,103.0,616.0,990.0,374.0,52.0,1959.0,16.0,8.0,50.0,8.0,50.0,1092.0,4863.0,2823.0,40.0,36.0,3.0,22.0,13.0,1317.0,77.0
2179,2587,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,2015.0,166.0,751.0,1029.0,255.0,23.0,2015.0,25.0,15.0,60.0,10.0,40.0,1087.0,6172.0,3505.0,56.0,39.0,2.0,30.0,10.0,1175.0,44.0
2180,2588,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,6.1,244.0,55.0,172.0,66.0,6.0,6.0,244.0,0.0,0.0,0.0,0.0,0.0,110.0,410.0,180.0,0.0,1.0,0.0,3.0,0.0,122.0,1.0
2181,2591,Sandro Tonali,it ITA,MF,Milan,it Serie A,20,2000,14.8,907.0,37.0,238.0,490.0,190.0,9.0,907.0,14.0,6.0,42.9,8.0,57.1,467.0,2459.0,1299.0,22.0,23.0,3.0,15.0,8.0,590.0,15.0
2182,2592,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,30,1990,19.8,1134.0,182.0,597.0,504.0,37.0,19.0,1134.0,4.0,4.0,100.0,0.0,0.0,555.0,2451.0,1237.0,2.0,1.0,0.0,5.0,5.0,639.0,1.0
2183,2593,Toño,es ESP,"DF,FW",Levante,es La Liga,30,1989,8.1,471.0,18.0,156.0,183.0,139.0,8.0,471.0,13.0,8.0,61.5,5.0,38.5,271.0,1323.0,728.0,15.0,14.0,2.0,11.0,7.0,303.0,39.0
2184,2594,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,31,1989,21.6,1315.0,204.0,671.0,610.0,45.0,16.0,1315.0,7.0,5.0,71.4,2.0,28.6,747.0,4139.0,1947.0,12.0,7.0,1.0,12.0,11.0,750.0,1.0
2185,2595,Tyron Tormin,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,2001,0.2,10.0,0.0,1.0,7.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2186,2596,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,28,1992,1.9,68.0,1.0,4.0,22.0,42.0,8.0,68.0,5.0,3.0,60.0,2.0,40.0,34.0,160.0,79.0,3.0,1.0,1.0,8.0,5.0,49.0,14.0
2187,2597,Lucas Torreira,uy URU,MF,Atlético Madrid,es La Liga,24,1996,5.8,372.0,16.0,94.0,230.0,49.0,3.0,372.0,2.0,1.0,50.0,1.0,50.0,186.0,822.0,457.0,6.0,5.0,1.0,4.0,4.0,256.0,4.0
2188,2598,Ferrán Torres,es ESP,"FW,MF",Manchester City,eng Premier League,20,2000,14.5,608.0,10.0,54.0,204.0,360.0,67.0,608.0,46.0,20.0,43.5,26.0,56.5,383.0,2140.0,1012.0,30.0,20.0,16.0,25.0,21.0,471.0,118.0
2189,2599,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,25,1994,15.6,1168.0,7.0,137.0,675.0,367.0,21.0,1168.0,41.0,34.0,82.9,7.0,17.1,741.0,3728.0,1645.0,39.0,35.0,2.0,31.0,25.0,925.0,82.0
2190,2600,Pau Torres,es ESP,DF,Villarreal,es La Liga,23,1997,33.0,2316.0,264.0,1169.0,1081.0,92.0,21.0,2316.0,30.0,25.0,83.3,5.0,16.7,1510.0,9417.0,6213.0,47.0,24.0,1.0,21.0,8.0,1685.0,11.0
2191,2601,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,31,1989,21.0,953.0,18.0,161.0,426.0,378.0,44.0,948.0,30.0,17.0,56.7,13.0,43.3,531.0,2459.0,1131.0,27.0,23.0,3.0,29.0,22.0,623.0,95.0
2192,2602,Lucas Torró,es ESP,MF,Osasuna,es La Liga,26,1994,17.2,865.0,67.0,213.0,516.0,142.0,25.0,865.0,14.0,10.0,71.4,4.0,28.6,354.0,1382.0,486.0,5.0,7.0,1.0,21.0,9.0,471.0,15.0
2193,2603,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,22,1997,10.8,776.0,61.0,401.0,340.0,40.0,11.0,776.0,8.0,4.0,50.0,4.0,50.0,491.0,2628.0,1465.0,10.0,9.0,1.0,15.0,3.0,536.0,9.0
2194,2604,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,29,1991,0.5,17.0,0.0,2.0,5.0,10.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,16.0,0.0,1.0,0.0,1.0,0.0,13.0,4.0
2195,2605,Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,26,1994,18.7,1136.0,34.0,168.0,775.0,205.0,19.0,1135.0,30.0,21.0,70.0,9.0,30.0,652.0,2891.0,1303.0,22.0,22.0,0.0,28.0,18.0,801.0,23.0
2196,2606,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,24,1996,7.8,449.0,25.0,100.0,170.0,188.0,28.0,449.0,16.0,10.0,62.5,6.0,37.5,211.0,1178.0,649.0,17.0,15.0,2.0,17.0,5.0,271.0,70.0
2197,2607,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,23,1997,23.2,1133.0,65.0,319.0,697.0,133.0,22.0,1133.0,23.0,16.0,69.6,7.0,30.4,543.0,2909.0,1449.0,24.0,15.0,4.0,33.0,16.0,592.0,23.0
2198,2608,Andros Townsend,eng ENG,"MF,FW",Crystal Palace,eng Premier League,29,1991,25.1,1213.0,29.0,259.0,502.0,493.0,33.0,1213.0,73.0,44.0,60.3,29.0,39.7,679.0,4920.0,2351.0,72.0,55.0,9.0,47.0,56.0,706.0,112.0
2199,2609,Conor Townsend,eng ENG,DF,West Brom,eng Premier League,27,1993,24.8,1448.0,98.0,470.0,667.0,325.0,29.0,1448.0,27.0,11.0,40.7,16.0,59.3,623.0,2996.0,1758.0,37.0,22.0,4.0,33.0,7.0,776.0,74.0
2200,2610,Mattéo Tramoni,fr FRA,"MF,FW",Cagliari,it Serie A,20,2000,0.8,34.0,1.0,10.0,13.0,11.0,0.0,34.0,2.0,0.0,0.0,2.0,100.0,13.0,50.0,14.0,0.0,1.0,0.0,2.0,1.0,14.0,3.0
2201,2611,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,24,1996,29.4,1267.0,20.0,118.0,565.0,626.0,106.0,1267.0,216.0,153.0,70.8,63.0,29.2,845.0,9040.0,5204.0,219.0,111.0,58.0,112.0,65.0,987.0,220.0
2202,2612,Amadou Traore,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,3.4,161.0,3.0,23.0,64.0,79.0,16.0,161.0,24.0,9.0,37.5,15.0,62.5,106.0,1010.0,447.0,19.0,8.0,10.0,11.0,13.0,121.0,27.0
2203,2613,Bertrand Traoré,bf BFA,FW,Aston Villa,eng Premier League,24,1995,25.7,1137.0,23.0,163.0,450.0,541.0,101.0,1137.0,97.0,52.0,53.6,45.0,46.4,695.0,4075.0,1679.0,51.0,38.0,28.0,69.0,26.0,770.0,125.0
2204,2614,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,18,2001,0.6,52.0,0.0,4.0,39.0,9.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,28.0,135.0,67.0,1.0,2.0,0.0,1.0,0.0,39.0,2.0
2205,2615,Chaka Traorè,ci CIV,"FW,DF",Parma,it Serie A,15,2004,0.2,19.0,0.0,3.0,8.0,8.0,3.0,19.0,1.0,0.0,0.0,1.0,100.0,10.0,54.0,19.0,1.0,0.0,0.0,4.0,1.0,16.0,7.0
2206,2616,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,28,1992,18.9,1181.0,66.0,372.0,581.0,236.0,8.0,1181.0,15.0,5.0,33.3,10.0,66.7,508.0,2314.0,1299.0,38.0,21.0,5.0,26.0,9.0,578.0,58.0
2207,2617,Cheick Traoré,ml MLI,DF,Lens,fr Ligue 1,25,1995,0.4,35.0,2.0,12.0,16.0,8.0,1.0,35.0,1.0,1.0,100.0,0.0,0.0,11.0,96.0,42.0,1.0,0.0,0.0,2.0,0.0,12.0,1.0
2208,2618,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,28,1992,33.3,2736.0,65.0,545.0,1455.0,751.0,42.0,2736.0,33.0,23.0,69.7,10.0,30.3,1501.0,7017.0,3596.0,72.0,67.0,11.0,29.0,9.0,1737.0,236.0
2209,2619,Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,de Bundesliga,32,1988,1.1,63.0,0.0,11.0,20.0,32.0,1.0,63.0,2.0,0.0,0.0,2.0,100.0,32.0,111.0,42.0,2.0,0.0,2.0,4.0,2.0,38.0,8.0
2210,2620,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,33,1986,33.3,2014.0,201.0,1027.0,929.0,76.0,27.0,2014.0,16.0,14.0,87.5,2.0,12.5,1228.0,4960.0,2370.0,11.0,11.0,0.0,21.0,2.0,1328.0,8.0
2211,2622,Miguel Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,27,1992,22.6,1629.0,51.0,530.0,772.0,343.0,10.0,1629.0,28.0,10.0,35.7,18.0,64.3,764.0,2968.0,1464.0,18.0,29.0,1.0,25.0,11.0,922.0,82.0
2212,2623,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,25,1994,13.0,508.0,17.0,93.0,193.0,234.0,65.0,508.0,31.0,17.0,54.8,14.0,45.2,277.0,1753.0,934.0,31.0,25.0,14.0,28.0,13.0,313.0,79.0
2213,2624,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,28,1991,28.1,1836.0,37.0,308.0,1069.0,474.0,32.0,1836.0,33.0,27.0,81.8,6.0,18.2,1152.0,4624.0,2013.0,33.0,50.0,2.0,40.0,34.0,1454.0,68.0
2214,2625,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,33,1987,28.6,1834.0,121.0,572.0,763.0,520.0,16.0,1834.0,20.0,10.0,50.0,10.0,50.0,736.0,3947.0,1918.0,47.0,51.0,5.0,20.0,12.0,839.0,78.0
2215,2626,Francisco Trincão,pt POR,"FW,MF",Barcelona,es La Liga,20,1999,7.8,487.0,3.0,51.0,166.0,275.0,44.0,487.0,45.0,27.0,60.0,18.0,40.0,357.0,2268.0,1043.0,22.0,13.0,4.0,19.0,19.0,403.0,92.0
2216,2627,Alessandro Tripaldelli,it ITA,DF,Cagliari,it Serie A,21,1999,3.3,168.0,13.0,59.0,67.0,44.0,4.0,168.0,7.0,1.0,14.3,6.0,85.7,70.0,364.0,159.0,6.0,3.0,2.0,4.0,1.0,77.0,13.0
2217,2628,Kieran Trippier,eng ENG,DF,Atlético Madrid,es La Liga,29,1990,27.5,2054.0,84.0,538.0,884.0,642.0,16.0,2054.0,25.0,19.0,76.0,6.0,24.0,989.0,3798.0,2052.0,43.0,38.0,3.0,22.0,7.0,1280.0,196.0
2218,2629,Leandro Trossard,be BEL,"MF,FW",Brighton,eng Premier League,25,1994,29.0,1401.0,5.0,137.0,556.0,725.0,113.0,1401.0,68.0,39.0,57.4,29.0,42.6,869.0,5382.0,2299.0,73.0,50.0,20.0,67.0,60.0,988.0,219.0
