,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,PK_Attempted
2296,2715,Miloš Vulić,rs SRB,MF,Crotone,it Serie A,23,1996,25,13,"1,305",14.5,1,1,2,1,0,0,2,0,0.6,0.6,1.5,2.2,16.0,51.0,51.0,0.07,0.07,0.14,0.07,0.14,0.04,0.11,0.15,0.04,0.15,
2297,2716,Matěj Vydra,cz CZE,FW,Burnley,eng Premier League,28,1992,28,15,"1,371",15.2,3,2,5,3,0,0,0,0,5.2,5.2,1.8,7.0,19.0,19.0,112.0,0.2,0.13,0.33,0.2,0.33,0.34,0.12,0.46,0.34,0.46,
2298,2717,Franklin Wadja,cm CMR,"MF,FW",Lorient,fr Ligue 1,25,1995,4,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,
2299,2718,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,17,2003,18,3,555,6.2,3,1,4,3,0,0,1,0,2.5,2.5,0.4,2.8,16.0,6.0,44.0,0.49,0.16,0.65,0.49,0.65,0.4,0.06,0.45,0.4,0.45,
2300,2719,Walace,br BRA,MF,Udinese,it Serie A,25,1995,30,23,"2,055",22.8,0,0,0,0,0,0,4,0,0.7,0.7,0.3,1.0,17.0,95.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,
2301,2722,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,30,1990,24,22,"1,946",21.6,1,1,2,1,0,0,1,0,0.3,0.3,0.6,0.9,80.0,130.0,71.0,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.04,0.01,0.04,
2302,2723,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,23,1997,30,30,"2,645",29.4,0,2,2,0,0,0,4,0,1.0,1.0,1.2,2.2,92.0,89.0,112.0,0.0,0.07,0.07,0.0,0.07,0.04,0.04,0.08,0.04,0.08,
2303,2724,Sebastian Walukiewicz,pl POL,DF,Cagliari,it Serie A,20,2000,19,18,"1,618",18.0,0,1,1,0,0,0,1,0,0.7,0.7,0.6,1.3,16.0,39.0,1.0,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,
2304,2725,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,22,1997,34,34,"3,060",34.0,2,4,6,2,0,0,3,0,0.9,0.9,2.3,3.2,89.0,145.0,176.0,0.06,0.12,0.18,0.06,0.18,0.03,0.07,0.09,0.03,0.09,
2305,2726,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,26,25,"2,256",25.1,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.6,20.0,83.0,35.0,0.0,0.04,0.04,0.0,0.04,0.0,0.02,0.02,0.0,0.02,
2306,2727,James Ward-Prowse,eng ENG,MF,Southampton,eng Premier League,25,1994,38,38,"3,420",38.0,8,7,15,5,3,4,5,0,5.7,2.5,3.9,6.4,34.0,189.0,51.0,0.21,0.18,0.39,0.13,0.32,0.15,0.1,0.25,0.07,0.17,
2307,2728,Daniel Wass,dk DEN,"MF,DF",Valencia,es La Liga,31,1989,35,35,"2,979",33.1,4,1,5,3,1,1,8,0,2.9,2.1,2.3,4.4,37.0,122.0,89.0,0.12,0.03,0.15,0.09,0.12,0.09,0.07,0.16,0.06,0.13,
2308,2729,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,24,1995,37,37,"3,328",37.0,14,5,19,13,1,2,4,1,14.5,13.0,5.3,18.3,84.0,55.0,290.0,0.38,0.14,0.51,0.35,0.49,0.39,0.14,0.53,0.35,0.49,
2309,2730,Caleb Watts,au AUS,MF,Southampton,eng Premier League,18,2002,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2310,2731,Timothy Weah,us USA,"FW,MF",Lille,fr Ligue 1,20,2000,28,7,878,9.8,3,0,3,3,0,0,1,0,3.0,3.0,1.2,4.2,26.0,19.0,80.0,0.31,0.0,0.31,0.31,0.31,0.31,0.12,0.43,0.31,0.43,
2311,2732,Adam Webster,eng ENG,DF,Brighton,eng Premier League,25,1995,29,29,"2,594",28.8,1,0,1,1,0,0,4,0,2.0,2.0,0.2,2.2,42.0,133.0,4.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,
2312,2733,Wout Weghorst,nl NED,FW,Wolfsburg,de Bundesliga,27,1992,34,33,"2,941",32.7,20,8,28,18,2,3,3,0,17.0,14.8,5.2,20.0,22.0,59.0,184.0,0.61,0.24,0.86,0.55,0.8,0.52,0.16,0.68,0.45,0.61,
2313,2734,Mitchell Weiser,de GER,DF,Leverkusen,de Bundesliga,26,1994,5,2,226,2.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,4.0,18.0,9.0,0.4,0.0,0.4,0.4,0.4,0.04,0.0,0.04,0.04,0.04,
2314,2735,Shon Weissman,il ISR,FW,Valladolid,es La Liga,24,1996,32,24,"2,133",23.7,6,1,7,6,0,0,3,0,5.6,5.6,2.6,8.3,17.0,22.0,73.0,0.25,0.04,0.3,0.25,0.3,0.24,0.11,0.35,0.24,0.35,
2315,2736,Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,29,1990,24,17,"1,545",17.2,6,1,7,6,0,1,0,0,6.6,5.8,2.8,8.7,21.0,25.0,98.0,0.35,0.06,0.41,0.35,0.41,0.39,0.16,0.55,0.34,0.5,
2316,2737,Wendell,br BRA,DF,Leverkusen,de Bundesliga,27,1993,22,15,"1,457",16.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,47.0,93.0,66.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,
2317,2738,Oscar Wendt,se SWE,DF,M'Gladbach,de Bundesliga,34,1985,22,15,"1,254",13.9,1,1,2,1,0,0,3,0,1.0,1.0,0.9,1.9,6.0,47.0,52.0,0.07,0.07,0.14,0.07,0.14,0.07,0.06,0.13,0.07,0.13,
2318,2739,Timo Werner,de GER,"FW,MF",Chelsea,eng Premier League,24,1996,35,29,"2,602",28.9,6,8,14,6,0,0,2,0,11.4,11.4,5.6,17.0,103.0,69.0,238.0,0.21,0.28,0.48,0.21,0.48,0.39,0.19,0.59,0.39,0.59,
2319,2740,Ashley Westwood,eng ENG,MF,Burnley,eng Premier League,30,1990,38,38,"3,410",37.9,3,3,6,3,0,0,7,0,1.2,1.2,6.8,8.0,21.0,231.0,39.0,0.08,0.08,0.16,0.08,0.16,0.03,0.18,0.21,0.03,0.21,
2320,2741,Ben White,eng ENG,"DF,MF",Brighton,eng Premier League,22,1997,36,36,"3,191",35.5,0,0,0,0,0,0,5,1,0.5,0.5,0.9,1.4,50.0,149.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,
2321,2742,Georginio Wijnaldum,nl NED,MF,Liverpool,eng Premier League,29,1990,38,34,"2,941",32.7,2,0,2,2,0,0,1,0,2.6,2.6,1.4,3.9,62.0,133.0,59.0,0.06,0.0,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12,
2322,2745,Brandon Williams,eng ENG,DF,Manchester Utd,eng Premier League,19,2000,4,2,188,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,
2323,2746,Iñaki Williams,gh GHA,FW,Athletic Club,es La Liga,26,1994,38,27,"2,387",26.5,6,6,12,5,1,1,1,0,6.2,5.4,5.1,10.5,73.0,34.0,233.0,0.23,0.23,0.45,0.19,0.41,0.23,0.19,0.43,0.2,0.4,
2324,2747,Neco Williams,wls WAL,DF,Liverpool,eng Premier League,19,2001,6,3,249,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,10.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,
2325,2748,Nico Williams,es ESP,MF,Athletic Club,es La Liga,18,2002,2,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,
2326,2749,Rhys Williams,eng ENG,DF,Liverpool,eng Premier League,19,2001,9,7,661,7.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,
2327,2750,Willian,br BRA,FW,Arsenal,eng Premier League,31,1988,25,16,"1,406",15.6,1,5,6,1,0,0,0,0,1.9,1.9,3.0,5.0,51.0,78.0,119.0,0.06,0.32,0.38,0.06,0.38,0.12,0.19,0.32,0.12,0.32,
2328,2753,Callum Wilson,eng ENG,FW,Newcastle Utd,eng Premier League,28,1992,26,23,"2,084",23.2,12,5,17,8,4,4,2,0,12.4,9.3,2.8,12.1,42.0,32.0,116.0,0.52,0.22,0.73,0.35,0.56,0.54,0.12,0.66,0.4,0.52,
2329,2754,Marten Winkler,de GER,FW,Hertha BSC,de Bundesliga,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2330,2755,Harry Winks,eng ENG,MF,Tottenham,eng Premier League,24,1996,15,9,861,9.6,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.2,9.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,
2331,2756,Florian Wirtz,de GER,MF,Leverkusen,de Bundesliga,17,2003,29,25,"2,224",24.7,5,6,11,5,0,0,1,0,4.0,4.0,3.4,7.4,54.0,114.0,154.0,0.2,0.24,0.45,0.2,0.45,0.16,0.14,0.3,0.16,0.3,
2332,2757,Yoane Wissa,cd COD,"MF,FW",Lorient,fr Ligue 1,23,1996,38,30,"2,674",29.7,10,4,14,6,4,5,2,0,12.1,8.8,3.5,12.3,81.0,63.0,184.0,0.34,0.13,0.47,0.2,0.34,0.41,0.12,0.53,0.3,0.41,
2333,2758,Axel Witsel,be BEL,MF,Dortmund,de Bundesliga,31,1989,15,13,"1,130",12.6,0,0,0,0,0,0,4,0,0.6,0.6,0.4,1.0,10.0,72.0,23.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,
2334,2759,Hannes Wolf,at AUT,"MF,FW",M'Gladbach,de Bundesliga,21,1999,32,14,"1,378",15.3,3,2,5,3,0,0,2,0,1.8,1.8,2.5,4.3,34.0,56.0,102.0,0.2,0.13,0.33,0.2,0.33,0.12,0.16,0.28,0.12,0.28,
2335,2760,Marius Wolf,de GER,"MF,DF",Köln,de Bundesliga,25,1995,31,29,"2,551",28.3,2,2,4,2,0,0,3,0,3.2,3.2,2.4,5.5,72.0,120.0,132.0,0.07,0.07,0.14,0.07,0.14,0.11,0.08,0.2,0.11,0.2,
2336,2761,Nick Woltemade,de GER,"MF,FW",Werder Bremen,de Bundesliga,18,2002,6,1,147,1.6,0,1,1,0,0,0,1,0,0.3,0.3,0.1,0.5,4.0,6.0,10.0,0.0,0.61,0.61,0.0,0.61,0.2,0.09,0.29,0.2,0.29,
2337,2762,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,de Bundesliga,20,1999,26,7,823,9.1,4,0,4,4,0,0,0,0,1.3,1.3,1.1,2.4,28.0,46.0,78.0,0.44,0.0,0.44,0.44,0.44,0.14,0.12,0.27,0.14,0.27,
2338,2763,Chris Wood,nz NZL,FW,Burnley,eng Premier League,28,1991,33,32,"2,741",30.5,12,3,15,10,2,2,0,0,13.0,11.4,1.9,13.4,17.0,20.0,217.0,0.39,0.1,0.49,0.33,0.43,0.43,0.06,0.49,0.38,0.44,
2339,2764,Joscha Wosz,de GER,DF,RB Leipzig,de Bundesliga,18,2002,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2340,2765,Xeka,pt POR,MF,Lille,fr Ligue 1,25,1994,33,11,"1,200",13.3,1,2,3,1,0,0,6,0,0.9,0.9,2.3,3.2,20.0,83.0,24.0,0.07,0.15,0.23,0.07,0.23,0.07,0.17,0.24,0.07,0.24,
2341,2766,Granit Xhaka,ch SUI,"MF,DF",Arsenal,eng Premier League,27,1992,31,29,"2,522",28.0,1,2,3,1,0,0,7,1,0.9,0.9,1.5,2.3,41.0,276.0,31.0,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.08,0.03,0.08,
2342,2767,Reinhold Yabo,de GER,"MF,FW",Arminia,de Bundesliga,28,1992,13,8,647,7.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.7,10.0,18.0,31.0,0.14,0.0,0.14,0.14,0.14,0.07,0.02,0.09,0.07,0.09,
2343,2768,Jawad El Yamiq,ma MAR,DF,Valladolid,es La Liga,28,1992,19,15,"1,379",15.3,0,1,1,0,0,0,6,0,0.6,0.6,0.1,0.7,6.0,41.0,3.0,0.0,0.07,0.07,0.0,0.07,0.04,0.0,0.05,0.04,0.05,
2344,2770,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,eng Premier League,30,1989,15,1,375,4.2,0,1,1,0,0,0,3,0,0.3,0.3,0.8,1.1,22.0,17.0,38.0,0.0,0.24,0.24,0.0,0.24,0.06,0.19,0.25,0.06,0.25,
2345,2771,Yusuf Yazıcı,tr TUR,"FW,MF",Lille,fr Ligue 1,23,1997,32,10,"1,086",12.1,7,4,11,7,0,0,1,0,4.2,4.2,4.0,8.2,25.0,52.0,85.0,0.58,0.33,0.91,0.58,0.91,0.35,0.33,0.68,0.35,0.68,
2346,2772,DeAndre Yedlin,us USA,DF,Newcastle Utd,eng Premier League,27,1993,6,5,436,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,
2347,2773,Burak Yılmaz,tr TUR,FW,Lille,fr Ligue 1,35,1985,28,23,"2,051",22.8,16,5,21,12,4,4,6,0,10.0,6.8,4.2,11.0,37.0,27.0,147.0,0.7,0.22,0.92,0.53,0.75,0.44,0.18,0.62,0.3,0.48,
2348,2777,Maya Yoshida,jp JPN,DF,Sampdoria,it Serie A,31,1988,32,25,"2,274",25.3,1,2,3,1,0,0,5,0,1.8,1.8,0.8,2.6,6.0,55.0,3.0,0.04,0.08,0.12,0.04,0.12,0.07,0.03,0.1,0.07,0.1,
2349,2778,Amin Younes,de GER,MF,Eint Frankfurt,de Bundesliga,26,1993,26,16,"1,391",15.5,3,3,6,3,0,0,5,0,2.8,2.8,1.6,4.5,61.0,98.0,119.0,0.19,0.19,0.39,0.19,0.39,0.18,0.11,0.29,0.18,0.29,
2350,2779,Ashley Young,eng ENG,DF,Inter,it Serie A,35,1985,26,16,"1,425",15.8,1,4,5,1,0,0,4,0,1.3,1.2,2.2,3.4,31.0,42.0,100.0,0.06,0.25,0.32,0.06,0.32,0.08,0.14,0.22,0.07,0.22,
2351,2780,Wilitty Younoussa,cm CMR,MF,Dijon,fr Ligue 1,18,2001,3,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.48,0.55,0.07,0.55,
2352,2781,Zaydou Youssouf,fr FRA,MF,Saint-Étienne,fr Ligue 1,21,1999,29,14,"1,229",13.7,1,1,2,1,0,0,2,0,1.4,1.4,0.6,2.0,14.0,48.0,28.0,0.07,0.07,0.15,0.07,0.15,0.1,0.05,0.14,0.1,0.14,
2353,2782,Mattia Zaccagni,it ITA,MF,Hellas Verona,it Serie A,25,1995,36,33,"2,609",29.0,5,5,10,4,1,1,6,0,3.2,2.4,5.7,8.2,118.0,112.0,299.0,0.17,0.17,0.34,0.14,0.31,0.11,0.2,0.31,0.09,0.29,
2354,2783,Dan-Axel Zagadou,fr FRA,DF,Dortmund,de Bundesliga,21,1999,9,3,276,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,
2355,2784,Vasilios Zagaritis,gr GRE,DF,Parma,it Serie A,19,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,
2356,2785,Arthur Zagre,fr FRA,"DF,MF",Dijon,fr Ligue 1,18,2001,3,1,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2357,2786,Wilfried Zaha,ci CIV,FW,Crystal Palace,eng Premier League,27,1992,30,29,"2,612",29.0,11,2,13,9,2,2,6,0,8.1,6.5,3.1,9.6,103.0,72.0,259.0,0.38,0.07,0.45,0.31,0.38,0.28,0.11,0.39,0.22,0.33,
2358,2787,Miha Zajc,si SVN,MF,Genoa,it Serie A,26,1994,31,22,"1,863",20.7,1,3,4,1,0,0,4,0,1.8,1.8,2.1,3.9,42.0,96.0,42.0,0.05,0.14,0.19,0.05,0.19,0.08,0.1,0.19,0.08,0.19,
2359,2788,Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,de Bundesliga,23,1996,25,15,"1,419",15.8,1,1,2,1,0,0,5,0,1.5,1.5,1.1,2.5,29.0,57.0,27.0,0.06,0.06,0.13,0.06,0.13,0.09,0.07,0.16,0.09,0.16,
2360,2789,Joseba Zaldúa,es ESP,DF,Real Sociedad,es La Liga,28,1992,12,6,639,7.1,0,0,0,0,0,0,3,0,0.1,0.1,1.0,1.1,12.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.16,0.01,0.16,
2361,2790,Nicola Zalewski,pl POL,MF,Roma,it Serie A,18,2002,1,0,11,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.18,8.18,0.0,8.18,0.0,0.35,0.35,0.0,0.35,
2362,2791,Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,eng Premier League,24,1995,36,29,"2,587",28.7,0,3,3,0,0,0,6,0,1.6,1.6,2.5,4.0,81.0,156.0,68.0,0.0,0.1,0.1,0.0,0.1,0.05,0.09,0.14,0.05,0.14,
2363,2792,Niccolò Zanellato,it ITA,MF,Crotone,it Serie A,22,1998,27,18,"1,637",18.2,1,1,2,1,0,0,3,0,0.4,0.4,1.2,1.6,9.0,65.0,27.0,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09,
2364,2793,Cristián Zapata,co COL,DF,Genoa,it Serie A,33,1986,12,12,968,10.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,
2365,2794,Duván Zapata,co COL,FW,Atalanta,it Serie A,29,1991,37,29,"2,379",26.4,15,9,24,14,1,1,0,0,15.2,14.4,5.4,19.7,88.0,48.0,329.0,0.57,0.34,0.91,0.53,0.87,0.57,0.2,0.78,0.54,0.75,
2366,2795,Gabriele Zappa,it ITA,DF,Cagliari,it Serie A,20,1999,34,27,"2,395",26.6,0,4,4,0,0,0,3,0,0.6,0.6,4.3,4.8,49.0,108.0,141.0,0.0,0.15,0.15,0.0,0.15,0.02,0.16,0.18,0.02,0.18,
2367,2796,Davide Zappacosta,it ITA,DF,Genoa,it Serie A,28,1992,25,23,"2,045",22.7,4,2,6,4,0,0,3,0,2.6,2.6,1.4,3.9,88.0,38.0,166.0,0.18,0.09,0.26,0.18,0.26,0.11,0.06,0.17,0.11,0.17,
2368,2797,Oier Zarraga,es ESP,MF,Athletic Club,es La Liga,21,1999,5,1,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,
2369,2798,Simone Zaza,it ITA,FW,Torino,it Serie A,29,1991,29,15,"1,491",16.6,6,0,6,6,0,0,4,0,7.5,7.5,1.7,9.2,8.0,12.0,69.0,0.36,0.0,0.36,0.36,0.36,0.46,0.1,0.56,0.46,0.56,
2370,2799,Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,de Bundesliga,22,1998,22,10,905,10.1,1,0,1,1,0,0,4,1,0.2,0.2,1.1,1.2,23.0,31.0,51.0,0.1,0.0,0.1,0.1,0.1,0.02,0.1,0.12,0.02,0.12,
2371,2800,Marvin Zeegelaar,nl NED,DF,Udinese,it Serie A,29,1990,24,23,"1,740",19.3,1,0,1,1,0,0,6,0,1.6,1.6,0.9,2.5,35.0,70.0,88.0,0.05,0.0,0.05,0.05,0.05,0.08,0.05,0.13,0.08,0.13,
2372,2801,Arber Zeneli,xk KVX,"MF,FW",Reims,fr Ligue 1,25,1995,28,14,"1,289",14.3,3,3,6,3,0,0,1,0,1.5,1.5,1.8,3.2,47.0,33.0,104.0,0.21,0.21,0.42,0.21,0.42,0.1,0.12,0.23,0.1,0.23,
2373,2803,Andi Zeqiri,ch SUI,"FW,DF",Brighton,eng Premier League,21,1999,9,0,171,1.9,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.38,0.04,0.42,0.38,0.42,
2374,2804,Mehdi Zerkane,dz ALG,"MF,FW",Bordeaux,fr Ligue 1,21,1999,27,15,"1,187",13.2,1,1,2,1,0,0,3,1,1.6,1.6,1.3,3.0,30.0,56.0,48.0,0.08,0.08,0.15,0.08,0.15,0.12,0.1,0.22,0.12,0.22,
2375,2806,Piotr Zieliński,pl POL,MF,Napoli,it Serie A,26,1994,36,32,"2,523",28.0,8,10,18,8,0,0,2,0,5.3,5.3,5.2,10.5,93.0,154.0,157.0,0.29,0.36,0.64,0.29,0.64,0.19,0.18,0.37,0.19,0.37,
2376,2807,Oleksandr Zinchenko,ua UKR,DF,Manchester City,eng Premier League,23,1996,20,15,"1,478",16.4,0,0,0,0,0,0,0,0,0.7,0.7,0.9,1.6,38.0,118.0,65.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,
2377,2810,Hakim Ziyech,ma MAR,"MF,FW",Chelsea,eng Premier League,27,1993,23,15,"1,172",13.0,2,3,5,2,0,0,3,0,1.9,1.9,3.6,5.5,27.0,91.0,108.0,0.15,0.23,0.38,0.15,0.38,0.14,0.28,0.42,0.14,0.42,
2378,2812,Kévin Zohi,ml MLI,"FW,MF",Strasbourg,fr Ligue 1,23,1996,23,2,436,4.8,2,0,2,2,0,0,0,0,0.9,0.9,0.6,1.5,18.0,20.0,45.0,0.41,0.0,0.41,0.41,0.41,0.18,0.13,0.31,0.18,0.31,
2379,2813,Kurt Zouma,fr FRA,DF,Chelsea,eng Premier League,25,1994,24,22,"2,029",22.5,5,0,5,5,0,0,3,0,2.0,2.0,0.1,2.1,14.0,74.0,8.0,0.22,0.0,0.22,0.22,0.22,0.09,0.0,0.09,0.09,0.09,
2380,2814,Igor Zubeldia,es ESP,DF,Real Sociedad,es La Liga,23,1997,24,21,"1,959",21.8,1,1,2,1,0,0,5,0,1.3,1.3,0.6,1.9,17.0,75.0,3.0,0.05,0.05,0.09,0.05,0.09,0.06,0.03,0.09,0.06,0.09,
2381,2815,Steven Zuber,ch SUI,"DF,MF",Eint Frankfurt,de Bundesliga,28,1991,20,6,585,6.5,0,3,3,0,0,0,1,0,0.5,0.5,2.2,2.8,23.0,21.0,51.0,0.0,0.46,0.46,0.0,0.46,0.08,0.35,0.43,0.08,0.43,
2382,2816,Martín Zubimendi,es ESP,MF,Real Sociedad,es La Liga,21,1999,31,17,"1,882",20.9,0,0,0,0,0,0,6,0,0.7,0.7,0.6,1.3,25.0,117.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,
2383,2819,Filip Đuričić,rs SRB,"MF,FW",Sassuolo,it Serie A,28,1992,32,27,"2,079",23.1,5,4,9,4,1,1,5,0,6.2,5.4,5.8,11.2,87.0,96.0,163.0,0.22,0.17,0.39,0.17,0.35,0.27,0.25,0.52,0.23,0.48,
2384,2820,Blanco,,MF,Real Madrid,es La Liga,20,2000,4,2,220,2.4,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2385,2821,Hugo Guillamón,,"DF,MF",Valencia,es La Liga,20,2000,25,21,"1,988",22.1,1,0,1,1,0,0,8,0,,,,,,,,0.05,0.0,0.05,0.05,0.05,,,,,,
2386,0,Jean-Eudes Aholou,ci CIV,MF,Strasbourg+Monaco,fr Ligue 1,26,1994,29,26,"2,14636",24.2,2,2,4,2,0,,9,0,2.4,2.2,1.3,3.5,27.0,93.0,25.0,0.08,0.08,0.17,0.08,0.17,0.1,0.05,0.1,0.09,0.09,0.0
2387,1,Rayan Aït Nouri,dz ALG,DF,Wolves+Angers,eng Premier League+fr Ligue 1,19,2001,24,18,"1,404187",17.7,1,2,3,1,0,,1,0,0.7,0.7,0.8999999999999999,1.5,54.0,65.0,103.0,0.06,0.11,0.17,0.06,0.17,0.04,0.05,0.17,0.04,0.17,0.0
2388,2,Carles Aleñá,es ESP,"MF,FW",Barcelona+Getafe,es La Liga,22,1998,24,15,"481,366",15.7,2,2,4,2,0,,2,0,1.8,1.8,2.7,4.3999999999999995,21.0,84.0,52.0,0.13,0.13,0.25,0.13,0.25,0.11,0.17,0.28,0.11,0.28,0.0
2389,3,Joachim Andersen,dk DEN,DF,Fulham+Lyon,eng Premier League+fr Ligue 1,24,1996,34,32,"2,730192",32.4,1,1,2,1,0,,8,1,1.5,1.5,0.4,2.0,24.0,107.0,7.0,0.03,0.03,0.06,0.03,0.06,0.05,0.01,0.04,0.05,0.04,0.0
2390,4,Ridle Baku,de GER,DF,Wolfsburg+Mainz 05,de Bundesliga,22,1998,34,33,"2,678180",31.8,6,7,13,6,0,,1,0,3.4,3.4,4.1,7.6,76.0,115.0,250.0,0.19,0.22,0.41,0.19,0.41,0.11,0.13,0.12,0.11,0.12,0.0
2391,5,Mattia Bani,it ITA,DF,Genoa+Parma,it Serie A,26,1993,26,24,"9211,145",22.9,0,0,0,0,0,,10,0,1.2,1.2,0.6000000000000001,1.7,6.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.09,0.05,0.09,0.0
2392,6,Ross Barkley,eng ENG,"FW,MF",Aston Villa+Chelsea,eng Premier League,26,1993,26,18,"1,53142",17.5,3,1,4,3,0,,0,0,3.1,3.1,4.3,7.3999999999999995,42.0,90.0,74.0,0.17,0.06,0.23,0.17,0.23,0.18,0.25,0.37,0.18,0.37,0.0
2393,7,László Bénes,sk SVK,MF,Augsburg+M'Gladbach,de Bundesliga,22,1997,19,10,660150,9.0,1,2,3,1,0,,3,0,0.6,0.6,1.1,1.6,9.0,26.0,26.0,0.11,0.22,0.33,0.11,0.33,0.07,0.12,0.21000000000000002,0.07,0.21000000000000002,0.0
