,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
1962,2322,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,2000,11.5,350.0,336.0,14.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,254.0,0.0,11.0
1963,2323,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,994.0,929.0,58.0,26.0,4.0,16.0,46,5.0,27.0,9.0,13.0,3.0,818.0,7.0,14.0
1964,2324,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,515.0,472.0,37.0,13.0,6.0,7.0,28,0.0,15.0,1.0,7.0,0.0,398.0,6.0,6.0
1965,2325,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,1027.0,1003.0,24.0,23.0,0.0,7.0,0,1.0,0.0,0.0,0.0,0.0,868.0,0.0,9.0
1966,2326,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,977.0,923.0,52.0,48.0,2.0,10.0,1,4.0,0.0,0.0,0.0,0.0,717.0,2.0,4.0
1967,2327,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,370.0,351.0,17.0,17.0,0.0,11.0,1,0.0,0.0,0.0,0.0,0.0,294.0,2.0,0.0
1968,2330,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,1990,5.5,289.0,257.0,32.0,6.0,0.0,1.0,7,26.0,0.0,0.0,0.0,0.0,240.0,0.0,5.0
1969,2332,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,2000,22.9,1460.0,1314.0,136.0,23.0,6.0,1.0,105,41.0,70.0,27.0,30.0,0.0,1139.0,10.0,31.0
1970,2333,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,1421.0,1290.0,128.0,24.0,0.0,13.0,60,103.0,0.0,0.0,0.0,0.0,1208.0,3.0,22.0
1971,2334,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,1996,20.1,814.0,770.0,43.0,4.0,1.0,3.0,75,6.0,33.0,15.0,13.0,0.0,594.0,1.0,30.0
1972,2335,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,689.0,655.0,33.0,33.0,0.0,9.0,1,0.0,0.0,0.0,0.0,0.0,556.0,1.0,4.0
1973,2336,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,859.0,833.0,17.0,12.0,3.0,6.0,13,4.0,0.0,0.0,0.0,0.0,569.0,9.0,17.0
1974,2337,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1975,2338,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,8.0,6.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1976,2341,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,1991,13.0,533.0,478.0,52.0,17.0,1.0,2.0,49,8.0,23.0,8.0,12.0,0.0,412.0,3.0,14.0
1977,2344,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,0.4,19.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0
1978,2345,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,6.5,281.0,235.0,46.0,4.0,0.0,1.0,16,42.0,0.0,0.0,0.0,0.0,246.0,0.0,4.0
1979,2346,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,24.6,1317.0,1196.0,114.0,42.0,0.0,5.0,18,72.0,0.0,0.0,0.0,0.0,1132.0,7.0,14.0
1980,2349,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,82.0,74.0,8.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0
1981,2350,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,1992,14.7,630.0,588.0,38.0,6.0,5.0,2.0,51,12.0,18.0,11.0,2.0,0.0,470.0,4.0,17.0
1982,2351,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,2000,27.8,592.0,561.0,25.0,1.0,0.0,0.0,13,5.0,0.0,0.0,0.0,0.0,411.0,6.0,19.0
1983,2354,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,220.0,210.0,10.0,8.0,1.0,10.0,0,2.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0
1984,2355,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,1987,8.7,268.0,216.0,51.0,18.0,0.0,0.0,40,0.0,19.0,5.0,13.0,0.0,182.0,1.0,6.0
1985,2356,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,1256.0,1072.0,179.0,57.0,3.0,31.0,163,9.0,97.0,35.0,48.0,4.0,864.0,5.0,21.0
1986,2357,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,1752.0,1692.0,56.0,51.0,2.0,11.0,3,5.0,0.0,0.0,0.0,0.0,1487.0,4.0,14.0
1987,2358,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,1991,16.5,729.0,680.0,44.0,22.0,1.0,6.0,3,1.0,0.0,0.0,0.0,0.0,616.0,5.0,12.0
1988,2359,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,15.0,349.0,332.0,17.0,0.0,1.0,9.0,10,0.0,0.0,0.0,0.0,0.0,226.0,0.0,16.0
1989,2360,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,2361,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,13.8,614.0,555.0,54.0,32.0,0.0,12.0,6,22.0,0.0,0.0,0.0,0.0,468.0,5.0,6.0
1991,2362,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,1998,3.8,71.0,62.0,9.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0
1992,2363,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,2364,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,1987,25.0,1353.0,1250.0,91.0,85.0,3.0,11.0,6,5.0,0.0,0.0,0.0,0.0,1091.0,12.0,18.0
1994,2365,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,20.7,428.0,401.0,26.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,296.0,1.0,7.0
1995,2366,Sven Schipplock,de GER,"FW,MF",Arminia,de Bundesliga,31,1988,8.3,182.0,174.0,7.0,0.0,0.0,0.0,10,2.0,0.0,0.0,0.0,0.0,96.0,1.0,9.0
1996,2367,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,29.2,1273.0,1230.0,29.0,22.0,7.0,10.0,9,5.0,0.0,0.0,0.0,0.0,961.0,14.0,33.0
1997,2368,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,18.4,826.0,801.0,23.0,23.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,665.0,2.0,3.0
1998,2369,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,14.3,820.0,798.0,21.0,21.0,0.0,11.0,9,0.0,0.0,0.0,0.0,0.0,657.0,1.0,10.0
1999,2370,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,15.9,436.0,420.0,13.0,4.0,0.0,2.0,30,5.0,0.0,0.0,0.0,0.0,304.0,3.0,13.0
2000,2372,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,de Bundesliga,30,1990,26.6,1333.0,1017.0,311.0,20.0,0.0,15.0,92,289.0,2.0,0.0,2.0,0.0,995.0,5.0,37.0
2001,2373,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,20,2000,13.1,477.0,460.0,11.0,0.0,1.0,1.0,17,5.0,0.0,0.0,0.0,0.0,328.0,6.0,19.0
2002,2374,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,4.6,247.0,195.0,52.0,5.0,0.0,2.0,13,47.0,0.0,0.0,0.0,0.0,172.0,0.0,8.0
2003,2375,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,24.4,1615.0,1563.0,48.0,48.0,0.0,21.0,7,0.0,0.0,0.0,0.0,0.0,1426.0,4.0,12.0
2004,2376,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,de Bundesliga,26,1994,10.5,350.0,324.0,26.0,6.0,0.0,1.0,12,17.0,3.0,0.0,3.0,0.0,279.0,0.0,14.0
2005,2377,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,23,1997,27.9,1395.0,1366.0,25.0,17.0,4.0,5.0,9,0.0,0.0,0.0,0.0,0.0,1206.0,4.0,10.0
2006,2378,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,27,1993,6.8,467.0,401.0,64.0,9.0,0.0,0.0,18,55.0,0.0,0.0,0.0,0.0,375.0,2.0,17.0
2007,2380,Christopher Scott,de GER,"MF,FW",Bayern Munich,de Bundesliga,18,2002,0.4,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2008,2381,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,32,1988,1.7,106.0,89.0,17.0,6.0,0.0,1.0,13,0.0,11.0,5.0,4.0,0.0,84.0,0.0,0.0
2009,2383,Jacopo Segre,it ITA,MF,Torino,it Serie A,23,1997,2.1,106.0,105.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0
2010,2384,Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,25,1995,9.0,217.0,201.0,13.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,112.0,3.0,5.0
2011,2385,Malik Sellouki,fr FRA,"FW,MF",Nice,fr Ligue 1,20,2000,0.7,30.0,28.0,2.0,0.0,0.0,0.0,6,1.0,1.0,1.0,0.0,0.0,18.0,0.0,2.0
2012,2387,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,26,1993,33.1,1976.0,1620.0,353.0,18.0,1.0,0.0,75,331.0,4.0,0.0,3.0,0.0,1586.0,3.0,57.0
2013,2388,Léo Sena,br BRA,MF,Spezia,it Serie A,24,1995,9.8,624.0,583.0,40.0,38.0,0.0,12.0,12,1.0,1.0,0.0,0.0,0.0,543.0,1.0,10.0
2014,2389,Stefano Sensi,it ITA,MF,Inter,it Serie A,24,1995,6.7,432.0,387.0,43.0,11.0,0.0,1.0,34,5.0,26.0,7.0,9.0,0.0,354.0,2.0,5.0
2015,2390,Jaime Seoane,es ESP,MF,Huesca,es La Liga,23,1997,22.9,877.0,851.0,22.0,16.0,0.0,22.0,27,1.0,4.0,2.0,1.0,0.0,663.0,4.0,27.0
2016,2392,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,23,1997,21.7,609.0,585.0,19.0,11.0,0.0,7.0,3,2.0,1.0,0.0,0.0,0.0,455.0,5.0,26.0
2017,2393,Jean Seri,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,7.9,516.0,494.0,20.0,20.0,0.0,8.0,5,0.0,0.0,0.0,0.0,0.0,440.0,2.0,7.0
2018,2394,Femi Seriki,eng ENG,MF,Sheffield Utd,eng Premier League,18,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2395,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,de Bundesliga,20,2000,17.5,934.0,776.0,156.0,11.0,1.0,1.0,69,145.0,0.0,0.0,0.0,0.0,716.0,2.0,25.0
2020,2396,Nils Seufert,de GER,"MF,FW",Arminia,de Bundesliga,23,1997,3.8,178.0,168.0,10.0,7.0,0.0,0.0,6,1.0,2.0,1.0,1.0,0.0,146.0,0.0,5.0
2021,2397,Edgar Sevikyan,ru RUS,MF,Levante,es La Liga,18,2001,0.1,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2022,2398,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,27,1992,6.4,240.0,234.0,6.0,2.0,2.0,2.0,10,4.0,0.0,0.0,0.0,0.0,186.0,0.0,9.0
2023,2399,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,eng Premier League,20,1999,5.1,214.0,193.0,20.0,1.0,0.0,0.0,2,19.0,0.0,0.0,0.0,0.0,191.0,1.0,5.0
2024,2400,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,eng Premier League,28,1991,6.2,428.0,404.0,23.0,1.0,5.0,1.0,22,6.0,13.0,8.0,1.0,0.0,361.0,1.0,8.0
2025,2401,Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,8.2,123.0,109.0,11.0,1.0,1.0,0.0,8,0.0,0.0,0.0,0.0,0.0,85.0,3.0,6.0
2026,2402,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,29.5,2068.0,1674.0,386.0,27.0,0.0,2.0,189,262.0,97.0,49.0,42.0,0.0,1650.0,8.0,54.0
2027,2403,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,29.1,1499.0,1345.0,150.0,88.0,1.0,48.0,94,0.0,48.0,16.0,12.0,12.0,1092.0,4.0,21.0
2028,2404,Eldor Shomurodov,uz UZB,FW,Genoa,it Serie A,25,1995,18.6,483.0,469.0,13.0,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0.0,329.0,1.0,22.0
2029,2405,Shola Shoretire,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
2030,2406,Mahame Siby,ml MLI,MF,Strasbourg,fr Ligue 1,24,1996,0.2,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
2031,2407,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,2408,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,28,1992,22.0,1853.0,1513.0,334.0,78.0,2.0,14.0,93,220.0,36.0,17.0,17.0,0.0,1525.0,6.0,17.0
2033,2409,Sidnei,br BRA,DF,Betis,es La Liga,30,1989,7.7,522.0,504.0,18.0,17.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,472.0,0.0,3.0
2034,2410,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,22,1998,7.2,165.0,152.0,10.0,1.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,101.0,3.0,5.0
2035,2411,Tim Siersleben,de GER,DF,Wolfsburg,de Bundesliga,20,2000,0.4,25.0,24.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2036,2412,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,30,1989,25.0,963.0,827.0,130.0,34.0,2.0,1.0,100,4.0,60.0,40.0,16.0,2.0,758.0,6.0,19.0
2037,2415,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,31,1989,17.8,948.0,898.0,48.0,44.0,0.0,22.0,9,1.0,3.0,1.0,0.0,0.0,822.0,2.0,6.0
2038,2416,André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,30.7,774.0,693.0,77.0,1.0,2.0,1.0,12,10.0,0.0,0.0,0.0,0.0,561.0,4.0,18.0
2039,2417,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,25,1994,22.9,1434.0,1363.0,66.0,14.0,1.0,7.0,32,25.0,19.0,2.0,3.0,0.0,1287.0,5.0,21.0
2040,2418,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,23,1997,26.3,1489.0,1195.0,292.0,27.0,1.0,5.0,80,264.0,0.0,0.0,0.0,0.0,1177.0,2.0,27.0
2041,2419,David Silva,es ESP,MF,Real Sociedad,es La Liga,34,1986,15.5,866.0,820.0,35.0,24.0,7.0,3.0,18,3.0,6.0,5.0,1.0,0.0,720.0,11.0,16.0
2042,2420,Fábio Silva,pt POR,FW,Wolves,eng Premier League,18,2002,15.2,330.0,300.0,30.0,0.0,1.0,1.0,5,2.0,0.0,0.0,0.0,0.0,237.0,0.0,7.0
2043,2421,Florent da Silva,fr FRA,FW,Lyon,fr Ligue 1,17,2003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2044,2422,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,3.9,227.0,183.0,44.0,5.0,0.0,3.0,10,39.0,0.0,0.0,0.0,0.0,185.0,0.0,5.0
2045,2423,Gastón Silva,uy URU,DF,Huesca,es La Liga,26,1994,6.7,347.0,322.0,25.0,21.0,0.0,5.0,0,4.0,0.0,0.0,0.0,0.0,290.0,0.0,4.0
2046,2425,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,35,1984,21.5,1952.0,1892.0,55.0,51.0,0.0,8.0,3,4.0,0.0,0.0,0.0,0.0,1809.0,5.0,4.0
2047,2427,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,17.9,851.0,786.0,63.0,20.0,0.0,18.0,6,43.0,0.0,0.0,0.0,0.0,699.0,2.0,6.0
2048,2428,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,25,1995,19.3,346.0,296.0,49.0,1.0,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0,255.0,1.0,14.0
2049,2429,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,25,1995,25.8,722.0,642.0,76.0,16.0,1.0,4.0,133,13.0,46.0,39.0,5.0,0.0,464.0,4.0,28.0
2050,2431,Xavi Simons,nl NED,MF,Paris S-G,fr Ligue 1,17,2003,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2051,2432,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,0.6,13.0,12.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
2052,2433,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,20.6,963.0,778.0,185.0,16.0,0.0,5.0,79,169.0,0.0,0.0,0.0,0.0,723.0,0.0,19.0
2053,2434,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,17.4,1282.0,1104.0,176.0,9.0,0.0,2.0,33,167.0,0.0,0.0,0.0,0.0,1037.0,2.0,29.0
2054,2435,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,34.1,1873.0,1780.0,84.0,75.0,0.0,13.0,7,5.0,0.0,0.0,0.0,0.0,1508.0,9.0,9.0
2055,2438,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,2002,0.9,44.0,44.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0
2056,2439,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,22,1997,28.7,1111.0,1090.0,16.0,11.0,0.0,16.0,27,5.0,0.0,0.0,0.0,0.0,885.0,5.0,24.0
2057,2440,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,17.6,811.0,758.0,52.0,12.0,0.0,7.0,9,40.0,0.0,0.0,0.0,0.0,679.0,1.0,10.0
2058,2441,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,5.3,282.0,215.0,67.0,7.0,0.0,3.0,15,60.0,0.0,0.0,0.0,0.0,201.0,0.0,5.0
2059,2443,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,1.9,38.0,38.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0
2060,2444,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,30.9,1523.0,1439.0,81.0,75.0,1.0,11.0,3,5.0,1.0,1.0,0.0,0.0,1316.0,3.0,17.0
2061,2446,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,1999,13.1,546.0,505.0,38.0,6.0,0.0,5.0,66,5.0,26.0,18.0,2.0,0.0,407.0,3.0,12.0
2062,2447,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1996,12.9,508.0,436.0,70.0,14.0,1.0,15.0,73,26.0,30.0,17.0,6.0,0.0,348.0,2.0,22.0
2063,2448,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,30.9,2182.0,2103.0,77.0,59.0,0.0,19.0,4,16.0,0.0,0.0,0.0,0.0,2009.0,2.0,13.0
2064,2449,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,1992,4.7,124.0,110.0,13.0,0.0,0.0,1.0,13,12.0,0.0,0.0,0.0,0.0,74.0,1.0,7.0
2065,2450,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,1990,2.6,75.0,68.0,7.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0
2066,2453,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,1.9,78.0,78.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0
2067,2454,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,12.3,684.0,661.0,23.0,18.0,0.0,2.0,1,2.0,0.0,0.0,0.0,0.0,620.0,0.0,4.0
2068,2455,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,2000,16.0,746.0,735.0,10.0,5.0,1.0,0.0,17,2.0,0.0,0.0,0.0,0.0,648.0,1.0,20.0
2069,2458,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,8.3,469.0,383.0,85.0,16.0,0.0,2.0,34,69.0,0.0,0.0,0.0,0.0,349.0,1.0,8.0
2070,2459,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,12.6,706.0,525.0,177.0,12.0,0.0,5.0,65,164.0,1.0,0.0,1.0,0.0,487.0,4.0,18.0
2071,2462,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,10.0,424.0,417.0,6.0,3.0,0.0,4.0,4,0.0,3.0,2.0,0.0,0.0,354.0,1.0,5.0
2072,2463,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,5.4,201.0,192.0,8.0,0.0,0.0,3.0,17,5.0,3.0,0.0,3.0,0.0,148.0,1.0,5.0
2073,2464,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,16.0,349.0,303.0,38.0,1.0,1.0,5.0,11,1.0,0.0,0.0,0.0,0.0,206.0,8.0,15.0
2074,2465,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,30.4,1579.0,1358.0,204.0,88.0,2.0,16.0,126,5.0,111.0,44.0,37.0,1.0,1272.0,17.0,19.0
2075,2467,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,12.3,641.0,500.0,141.0,11.0,0.0,4.0,54,124.0,5.0,2.0,2.0,0.0,480.0,0.0,21.0
2076,2468,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,6.2,407.0,337.0,70.0,7.0,1.0,1.0,16,63.0,0.0,0.0,0.0,0.0,321.0,0.0,8.0
2077,2470,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,36.1,1507.0,1475.0,23.0,11.0,5.0,6.0,34,8.0,0.0,0.0,0.0,0.0,1222.0,9.0,38.0
2078,2471,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,1999,4.4,129.0,120.0,9.0,6.0,0.0,0.0,12,0.0,3.0,0.0,3.0,0.0,92.0,0.0,2.0
2079,2472,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,1998,22.7,1281.0,1026.0,251.0,26.0,0.0,3.0,211,181.0,44.0,15.0,21.0,0.0,894.0,4.0,34.0
2080,2473,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,2474,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,26.8,938.0,880.0,49.0,4.0,2.0,18.0,48,7.0,1.0,0.0,0.0,0.0,656.0,9.0,29.0
2082,2475,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,1999,13.2,382.0,367.0,14.0,1.0,0.0,6.0,43,1.0,11.0,2.0,6.0,0.0,281.0,1.0,11.0
2083,2476,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2084,2477,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38.0,1623.0,1594.0,26.0,22.0,0.0,13.0,9,4.0,0.0,0.0,0.0,0.0,1218.0,3.0,18.0
2085,2478,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,0.1,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2086,2479,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,1992,5.1,114.0,110.0,3.0,0.0,0.0,1.0,3,3.0,0.0,0.0,0.0,0.0,97.0,1.0,2.0
2087,2482,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,21.3,1556.0,1535.0,20.0,18.0,0.0,22.0,1,2.0,0.0,0.0,0.0,0.0,1350.0,1.0,10.0
2088,2483,Yaya Soumaré,fr FRA,MF,Lyon,fr Ligue 1,20,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,2484,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,13.6,644.0,481.0,159.0,3.0,0.0,0.0,53,156.0,0.0,0.0,0.0,0.0,469.0,4.0,24.0
2090,2485,Ansou Sow,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2091,2486,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,24.2,1217.0,1199.0,15.0,11.0,1.0,4.0,6,4.0,0.0,0.0,0.0,0.0,1062.0,3.0,10.0
