,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
1868,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,34,"2,713",80,79.3,30.1,29,88,28,5,33,0,2.35,75,25,+50,+1.66,+1.15,60.4,34.6,+25.8,+0.85,+0.25,Matches
1869,Romain Métanire,mg MAD,DF,Reims,fr Ligue 1,28,1990,5,313,63,9.2,3.5,4,76,3,1,8,6,1.40,3,6,-3,-0.86,-0.86,1.8,7.2,-5.4,-1.55,-1.51,Matches
1870,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,26,1991,22,"1,610",73,47.1,17.9,19,80,11,3,31,3,2.64,50,12,+38,+2.12,+0.53,41.9,14.3,+27.6,+1.54,+0.36,Matches
1871,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,29,"2,469",85,72.2,27.4,29,85,26,0,,3,1.55,43,32,+11,+0.40,+1.16,41.4,32.7,+8.7,+0.32,+0.38,Matches
1872,Max Meyer,de GER,MF,Crystal Palace,eng Premier League,22,1995,29,"1,416",49,41.4,15.7,15,79,3,14,17,6,1.14,27,24,+3,+0.19,+0.42,20.7,19.0,+1.7,+0.11,+0.29,Matches
1873,Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8,720,90,21.1,8.0,8,90,8,0,,5,0.75,7,13,-6,-0.75,-0.95,8.8,11.2,-2.4,-0.29,-0.44,Matches
1874,Míchel,es ESP,MF,Valladolid,es La Liga,30,1988,35,"2,553",73,74.6,28.4,27,87,20,8,25,2,1.17,26,35,-9,-0.32,+0.72,32.4,44.0,-11.6,-0.41,+0.20,Matches
1875,Mathieu Michel,fr FRA,GK,Angers,fr Ligue 1,26,1991,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1876,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,-3.51,0.3,3.2,-2.9,-2.92,-2.71,Matches
1877,Petar Mićin,rs SRB,MF,Udinese,it Serie A,19,1998,1,3,3,0.1,0.0,0,,0,1,3,28,3.00,0,0,0,0.00,+0.37,0.0,1.2,-1.2,-36.47,-36.05,Matches
1878,Simon Mignolet,be BEL,GK,Liverpool,eng Premier League,30,1988,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
1879,Miguel,es ESP,FW,Valladolid,es La Liga,18,1999,2,12,6,0.4,0.1,0,,0,2,5,8,1.50,0,0,0,0.00,+0.50,0.4,0.0,+0.4,+2.77,+3.24,Matches
1880,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,13,"1,117",86,32.7,12.4,12,89,11,1,49,11,1.38,19,22,-3,-0.24,-0.32,17.7,17.7,0.0,0.00,+0.25,Matches
1881,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,1997,34,"3,008",88,88.0,33.4,34,88,32,0,,1,0.97,36,37,-1,-0.03,-0.69,46.9,32.0,+14.8,+0.44,+0.84,Matches
1882,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,24,1994,35,"2,396",68,70.1,26.6,27,82,17,8,24,3,2.00,55,25,+30,+1.13,+0.42,42.1,27.0,+15.2,+0.57,-0.17,Matches
1883,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,23,1995,31,"2,396",77,70.1,26.6,29,81,18,2,20,1,1.52,39,27,+12,+0.45,+0.63,43.9,28.4,+15.4,+0.58,+0.76,Matches
1884,Vanja Milinković-Savić,rs SRB,GK,SPAL,it Serie A,21,1997,2,164,82,4.8,1.8,2,82,1,0,,16,1.50,3,4,-1,-0.55,-0.24,2.5,3.4,-0.9,-0.49,-0.31,Matches
1885,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.29,51,53,-2,-0.05,,47.6,50.1,-2.5,-0.07,,Matches
1886,Pere Milla,es ESP,"MF,FW",Eibar,es La Liga,25,1992,5,341,68,10.0,3.8,5,68,1,0,,16,0.80,2,4,-2,-0.53,-0.47,2.0,4.2,-2.2,-0.58,-0.91,Matches
1887,Vincenzo Millico,it ITA,MF,Torino,it Serie A,17,2000,1,1,1,0.0,0.0,0,,0,1,1,9,3.00,0,0,0,0.00,-0.39,0.0,0.0,0.0,0.00,+0.03,Matches
1888,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,32,1986,31,"1,789",58,52.3,19.9,19,81,11,12,20,2,2.52,45,12,+33,+1.66,-0.22,38.1,15.1,+23.0,+1.16,-0.05,Matches
1889,Santi Mina,es ESP,FW,Valencia,es La Liga,22,1995,30,"1,852",62,54.2,20.6,23,77,9,7,10,2,1.63,30,21,+9,+0.44,+0.04,34.5,21.9,+12.5,+0.61,+0.31,Matches
1890,Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,13,892,69,26.1,9.9,10,88,9,3,5,6,1.46,15,13,+2,+0.20,-0.01,14.9,15.9,-1.1,-0.11,-0.29,Matches
1891,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,5,143,29,4.2,1.6,2,64,1,3,5,8,0.60,1,4,-3,-1.89,-1.59,0.7,3.5,-2.8,-1.77,-1.74,Matches
1892,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,7,316,45,9.2,3.5,4,79,3,3,0,16,1.71,3,1,+2,+0.57,+0.25,3.9,4.3,-0.4,-0.12,-0.21,Matches
1893,Kevin Mirallas,be BEL,"FW,MF",Fiorentina,it Serie A,30,1987,27,"1,299",48,38.0,14.4,15,68,4,12,23,6,1.00,13,14,-1,-0.07,-0.20,21.3,14.2,+7.1,+0.49,+0.24,Matches
1894,Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,1989,30,"2,492",83,72.9,27.7,30,83,26,0,,0,0.90,26,42,-16,-0.58,0.00,34.2,40.3,-6.0,-0.22,+0.11,Matches
1895,Miranda,br BRA,DF,Inter,it Serie A,33,1984,14,"1,158",83,33.9,12.9,14,83,11,0,,20,1.57,16,11,+5,+0.39,-0.37,18.0,16.6,+1.4,+0.11,-0.85,Matches
1896,Juan Miranda,es ESP,DF,Barcelona,es La Liga,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1897,Antonio Mirante,it ITA,GK,Roma,it Serie A,35,1983,11,990,90,28.9,11.0,11,90,11,0,,24,2.00,16,6,+10,+0.91,+0.61,16.3,12.6,+3.7,+0.33,+0.01,Matches
1898,Virgil Misidjan,nl NED,"MF,FW",Nürnberg,de Bundesliga,25,1993,23,"1,543",67,50.4,17.1,17,81,10,6,27,1,0.52,11,42,-31,-1.81,-1.16,14.7,29.3,-14.6,-0.85,-0.70,Matches
1899,Simone Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,34,"2,741",81,80.1,30.5,33,82,23,1,26,1,1.24,35,40,-5,-0.16,+0.76,35.4,38.2,-2.8,-0.09,+0.51,Matches
1900,Kostas Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,14,580,41,17.0,6.4,7,67,1,7,16,6,1.29,12,11,+1,+0.16,-0.07,9.7,8.8,+0.9,+0.13,-0.07,Matches
1901,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,23,1994,37,"3,280",89,95.9,36.4,37,89,35,0,,0,0.70,33,78,-45,-1.23,+0.05,39.7,64.0,-24.2,-0.67,+1.00,Matches
1902,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,34,"3,026",89,88.5,33.6,34,89,32,0,,0,1.21,50,45,+5,+0.15,-0.99,35.3,46.1,-10.7,-0.32,-0.50,Matches
1903,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,21,1997,25,"1,804",72,59.0,20.0,20,84,16,5,23,7,1.16,24,32,-8,-0.40,-0.40,28.0,38.8,-10.9,-0.54,-0.57,Matches
1904,Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,eng Premier League,29,1989,25,"1,641",66,48.0,18.2,19,79,11,6,22,3,1.88,33,26,+7,+0.38,-0.37,32.3,24.6,+7.7,+0.42,+0.52,Matches
1905,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,32,1985,34,"2,608",77,76.3,29.0,31,82,18,3,22,1,1.79,45,36,+9,+0.31,-0.58,45.5,36.2,+9.4,+0.32,-0.81,Matches
1906,Abukar Mohamed,fi FIN,MF,Lazio,it Serie A,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1907,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,25,1993,23,873,38,28.5,9.7,7,84,4,16,18,5,1.61,15,11,+4,+0.41,+0.21,13.3,14.6,-1.3,-0.13,+0.07,Matches
1908,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,30,"2,637",88,86.2,29.3,30,88,28,0,,0,1.63,47,36,+11,+0.38,+0.80,42.2,46.3,-4.1,-0.14,+0.34,Matches
1909,Johan Mojica,co COL,"FW,MF",Girona,es La Liga,25,1992,1,20,20,0.6,0.2,0,,0,1,19,0,0.00,0,1,-1,-4.50,-4.10,0.5,0.2,+0.2,+1.12,+1.37,Matches
1910,Hakim El Mokeddem,br BRA,"FW,MF",Toulouse,fr Ligue 1,19,1999,2,25,13,0.7,0.3,0,,0,2,13,2,0.50,1,0,+1,+3.60,+4.21,1.0,0.3,+0.7,+2.43,+2.73,Matches
1911,Arturo Molina,es ESP,MF,Levante,es La Liga,22,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1912,Jorge Molina,es ESP,FW,Getafe,es La Liga,36,1982,38,"2,648",70,77.4,29.4,28,85,16,10,27,0,1.55,40,27,+13,+0.44,+0.44,37.9,31.4,+6.5,+0.22,+0.68,Matches
1913,Cristian Molinaro,it ITA,"DF,MF",Frosinone,it Serie A,35,1983,14,"1,159",83,33.9,12.9,13,87,11,1,31,22,0.21,9,31,-22,-1.71,-0.99,13.2,25.0,-11.8,-0.92,-0.47,Matches
1914,Victor Mollejo,es ESP,"FW,DF",Atlético Madrid,es La Liga,17,2001,4,65,16,1.9,0.7,0,,0,4,15,4,2.50,1,0,+1,+1.38,+0.71,1.0,0.8,+0.2,+0.32,+0.18,Matches
1915,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,26,1991,32,"2,564",80,75.0,28.5,31,82,12,1,21,0,1.59,41,32,+9,+0.32,+0.11,35.8,30.6,+5.2,+0.18,-0.14,Matches
1916,Jayson Molumby,ie IRL,MF,Brighton,eng Premier League,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1917,Gabriele Moncini,it ITA,MF,SPAL,it Serie A,22,1996,1,8,8,0.2,0.1,0,,0,1,8,11,0.00,0,0,0,0.00,+0.32,0.0,0.4,-0.3,-3.75,-3.57,Matches
1918,Thomas Monconduit,fr FRA,MF,Amiens,fr Ligue 1,27,1991,33,"2,818",85,82.4,31.3,32,87,28,1,42,1,1.03,23,42,-19,-0.61,-0.31,28.9,40.4,-11.5,-0.37,+0.07,Matches
1919,Kévin Monnet-Paquet,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,29,1988,23,"1,482",64,43.3,16.5,16,84,9,7,21,2,1.57,22,21,+1,+0.06,-0.73,23.9,22.1,+1.8,+0.11,-0.10,Matches
1920,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,32,1986,22,"1,861",85,54.4,20.7,21,87,20,1,24,4,2.14,44,24,+20,+0.97,+0.85,34.3,29.2,+5.1,+0.24,+0.20,Matches
1921,Francisco Montero,es ESP,DF,Atlético Madrid,es La Liga,19,1999,9,404,45,11.8,4.5,4,79,2,5,18,12,2.00,6,5,+1,+0.22,-0.52,6.4,7.0,-0.5,-0.12,-0.30,Matches
1922,Eric Montes,es ESP,DF,Girona,es La Liga,20,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1923,Cristóbal Montiel,es ESP,FW,Fiorentina,it Serie A,18,2000,1,6,6,0.2,0.1,0,,0,1,6,11,1.00,0,0,0,0.00,-0.05,0.5,0.0,+0.5,+6.86,+6.53,Matches
1924,Riccardo Montolivo,it ITA,MF,Milan,it Serie A,33,1985,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
1925,Martín Montoya,es ESP,DF,Brighton,eng Premier League,27,1991,25,"2,167",87,63.4,24.1,24,90,24,1,6,0,0.80,25,41,-16,-0.66,-0.02,23.3,37.7,-14.4,-0.60,+0.08,Matches
1926,Shaquell Moore,us USA,"DF,MF",Levante,es La Liga,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1927,Aaron Mooy,au AUS,"MF,FW",Huddersfield,eng Premier League,27,1990,29,"2,330",80,68.1,25.9,25,89,24,4,26,0,0.52,18,48,-30,-1.16,+0.82,20.8,38.5,-17.6,-0.68,+0.52,Matches
1928,Emre Mor,tr TUR,"FW,MF",Celta Vigo,es La Liga,21,1997,10,369,37,10.8,4.1,4,62,0,6,20,8,0.90,4,8,-4,-0.98,-0.83,2.4,7.3,-4.9,-1.20,-0.92,Matches
1929,Alfredo Morales,us USA,MF,Düsseldorf,de Bundesliga,28,1990,23,"1,532",67,50.1,17.0,16,88,14,7,17,4,0.83,15,40,-25,-1.47,-2.00,19.5,34.2,-14.7,-0.87,-0.83,Matches
1930,Álvaro Morata,es ESP,FW,Chelsea,eng Premier League,25,1992,16,941,59,27.5,10.5,11,76,4,5,21,1,2.00,15,11,+4,+0.38,-0.34,15.5,10.1,+5.4,+0.52,-0.09,Matches
1931,Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,25,1992,15,"1,083",72,31.7,12.0,13,79,5,2,30,1,1.87,16,13,+3,+0.25,-0.64,14.4,13.0,+1.4,+0.11,-0.04,Matches
1932,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,28,1989,13,757,58,24.7,8.4,7,79,2,6,34,5,0.69,14,22,-8,-0.95,-0.48,10.0,14.6,-4.6,-0.54,-0.11,Matches
1933,Steven Moreira,cv CPV,"DF,MF",Toulouse,fr Ligue 1,23,1994,10,863,86,25.2,9.6,10,86,8,0,,14,0.40,6,16,-10,-1.04,-0.62,10.9,13.1,-2.1,-0.22,+0.08,Matches
1934,Jérémy Morel,mg MAD,DF,Lyon,fr Ligue 1,34,1984,12,"1,064",89,31.1,11.8,12,89,11,0,,16,1.92,24,15,+9,+0.76,+0.23,21.0,15.0,+6.1,+0.51,-0.40,Matches
1935,Alberto Moreno,es ESP,DF,Liverpool,eng Premier League,26,1992,2,154,77,4.5,1.7,2,77,1,0,,16,3.00,5,2,+3,+1.75,-0.01,3.0,1.6,+1.4,+0.82,-0.38,Matches
1936,Álex Moreno,es ESP,DF,Rayo Vallecano,es La Liga,25,1993,36,"3,136",87,91.7,34.8,36,87,32,0,,0,0.86,36,60,-24,-0.69,+0.90,44.8,53.4,-8.7,-0.25,+0.59,Matches
1937,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,26,1992,35,"2,315",66,67.7,25.7,25,84,16,10,22,1,1.14,24,32,-8,-0.31,-0.72,34.5,37.2,-2.7,-0.11,-0.24,Matches
1938,Héctor Moreno,mx MEX,DF,Real Sociedad,es La Liga,30,1988,25,"1,933",77,56.5,21.5,21,90,21,4,10,7,1.56,30,29,+1,+0.05,+0.17,29.6,27.3,+2.3,+0.11,+0.18,Matches
1939,Pablo Moreno,es ESP,FW,Juventus,it Serie A,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1940,Sergio Moreno,es ESP,FW,Rayo Vallecano,es La Liga,19,1999,1,14,14,0.4,0.2,0,,0,1,13,3,0.00,0,0,0,0.00,+0.77,1.2,0.0,+1.2,+7.72,+8.05,Matches
1941,Emiliano Moretti,it ITA,DF,Torino,it Serie A,37,1981,24,"2,010",84,58.8,22.3,22,90,21,2,20,12,1.96,31,19,+12,+0.54,+0.35,27.5,25.5,+2.0,+0.09,+0.28,Matches
1942,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,34,1984,22,"1,925",88,56.3,21.4,21,88,19,1,84,9,1.36,28,26,+2,+0.09,+0.03,28.3,24.7,+3.6,+0.17,-0.14,Matches
1943,Manu Morlanes,es ESP,MF,Villarreal,es La Liga,19,1999,10,610,61,17.8,6.8,7,77,1,3,24,12,1.40,16,11,+5,+0.74,+0.99,10.3,8.4,+1.9,+0.28,+0.37,Matches
1944,Loren Morón,es ESP,FW,Betis,es La Liga,24,1993,33,"1,957",59,57.2,21.7,22,80,10,11,18,4,1.12,24,27,-3,-0.14,+0.17,27.5,24.4,+3.1,+0.14,+0.48,Matches
1945,Sean Morrison,eng ENG,DF,Cardiff City,eng Premier League,27,1991,34,"3,039",89,88.9,33.8,34,89,33,0,,0,0.82,28,63,-35,-1.04,-1.04,37.4,54.8,-17.4,-0.51,-0.10,Matches
1946,Morro,es ESP,GK,Rayo Vallecano,es La Liga,17,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1947,Victor Moses,ng NGA,FW,Chelsea,eng Premier League,27,1990,2,28,14,0.8,0.3,0,,0,2,13,2,2.00,0,1,-1,-3.21,-3.88,0.5,0.1,+0.4,+1.21,+0.64,Matches
1948,Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,22,1996,32,"1,771",55,51.8,19.7,18,82,8,14,21,2,1.19,34,26,+8,+0.41,+0.30,23.9,27.9,-4.0,-0.20,+0.12,Matches
1949,Lebo Mothiba,za RSA,FW,Lille,fr Ligue 1,22,1996,3,253,84,7.4,2.8,3,84,1,0,,0,2.33,6,1,+5,+1.78,+0.93,4.5,2.6,+1.9,+0.68,+0.24,Matches
1950,Kevin Mouanga,fr FRA,DF,Angers,fr Ligue 1,18,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1951,François Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,28,1990,22,"1,935",88,56.6,21.5,21,90,21,1,45,7,0.95,19,32,-13,-0.60,-0.06,24.9,32.0,-7.1,-0.33,-0.11,Matches
1952,Zourdine Mouhemed Thior,sn SEN,FW,Real Sociedad,es La Liga,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1953,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,1,1,0,0.00,-0.49,1.6,2.1,-0.6,-0.55,-0.74,Matches
1954,Steve Mounié,bj BEN,FW,Huddersfield,eng Premier League,23,1994,31,"1,778",57,52.0,19.8,19,79,8,12,24,2,0.48,12,36,-24,-1.21,+0.43,14.5,26.1,-11.6,-0.59,+0.54,Matches
1955,Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,25,1992,32,"2,121",66,62.0,23.6,25,81,12,7,15,4,1.81,40,18,+22,+0.93,+0.52,34.4,27.5,+6.8,+0.29,+0.22,Matches
1956,Herman Moussaki,fr FRA,"MF,FW",Caen,fr Ligue 1,19,1999,6,204,34,6.0,2.3,2,71,1,4,16,2,1.17,3,5,-2,-0.88,-0.24,1.9,4.4,-2.5,-1.10,-0.25,Matches
1957,Lys Mousset,fr FRA,FW,Bournemouth,eng Premier League,22,1996,24,368,15,10.8,4.1,1,113,1,23,11,10,1.00,3,15,-12,-2.93,-2.88,5.1,9.1,-3.9,-0.96,-0.97,Matches
1958,João Moutinho,pt POR,MF,Wolves,eng Premier League,31,1986,38,"3,032",80,88.7,33.7,35,85,24,3,21,0,1.50,41,39,+2,+0.06,+0.29,44.7,36.8,+7.9,+0.23,-0.28,Matches
1959,Samuel Moutoussamy,cd COD,"MF,FW",Nantes,fr Ligue 1,21,1996,28,"1,648",59,48.2,18.3,19,80,8,9,14,5,1.32,20,26,-6,-0.33,-0.63,21.6,22.7,-1.1,-0.06,-0.22,Matches
1960,Toni Moya,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1,90,90,2.6,1.0,1,90,1,0,,8,3.00,2,0,+2,+2.00,+1.35,1.5,0.5,+1.0,+1.02,+0.90,Matches
1961,Javi Moyano,es ESP,DF,Valladolid,es La Liga,32,1986,27,"2,098",78,61.3,23.3,25,82,14,2,21,7,1.26,15,23,-8,-0.34,+0.41,21.2,32.8,-11.6,-0.50,-0.10,Matches
1962,Samuel Mráz,sk SVK,FW,Empoli,it Serie A,21,1997,6,170,28,5.0,1.9,2,54,0,4,16,15,0.17,1,4,-3,-1.59,-1.15,3.1,3.6,-0.5,-0.28,+0.02,Matches
1963,Ndombe Mubele,cd COD,FW,Toulouse,fr Ligue 1,24,1994,15,465,31,13.6,5.2,4,71,1,11,17,11,0.40,7,12,-5,-0.97,-0.45,6.6,9.5,-2.9,-0.56,-0.33,Matches
1964,Lukas Mühl,de GER,DF,Nürnberg,de Bundesliga,21,1997,31,"2,790",90,91.2,31.0,31,90,31,0,,2,0.58,23,62,-39,-1.26,-0.26,33.0,47.5,-14.5,-0.47,+0.43,Matches
1965,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,20,1997,19,"1,225",64,40.0,13.6,14,82,9,5,14,11,2.21,30,11,+19,+1.40,+0.66,30.0,14.7,+15.3,+1.13,+0.64,Matches
1966,Florian Müller,de GER,GK,Mainz 05,de Bundesliga,20,1997,24,"2,160",90,70.6,24.0,24,90,24,0,,0,1.13,30,43,-13,-0.54,-0.74,35.3,41.5,-6.2,-0.26,-0.08,Matches
1967,Marius Müller,de GER,GK,RB Leipzig,de Bundesliga,25,1993,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
1968,Nicolai Müller,de GER,"MF,FW",Hannover 96,de Bundesliga,30,1987,14,899,64,29.4,10.0,11,77,5,3,17,2,0.50,5,19,-14,-1.40,-0.32,9.0,19.9,-11.0,-1.10,-0.28,Matches
1969,Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,de Bundesliga,30,1987,7,217,31,7.1,2.4,3,57,0,4,12,8,0.86,2,5,-3,-1.24,-1.72,1.8,3.7,-1.9,-0.79,-1.06,Matches
1970,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,28,1989,32,"2,378",74,77.7,26.4,28,81,11,4,29,2,2.25,72,21,+51,+1.93,+1.27,67.8,19.7,+48.1,+1.82,+0.45,Matches
1971,Gianni Munari,it ITA,MF,Parma,it Serie A,35,1983,1,3,3,0.1,0.0,0,,0,1,3,0,0.00,0,0,0,0.00,+0.53,0.6,0.0,+0.6,+18.65,+19.33,Matches
1972,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,25,1992,34,"2,383",70,69.7,26.5,27,83,16,7,20,3,1.35,30,35,-5,-0.19,-0.28,32.7,31.4,+1.2,+0.05,+0.35,Matches
1973,Marc Muniesa,es ESP,"DF,MF",Girona,es La Liga,26,1992,19,"1,406",74,41.1,15.6,15,88,13,4,23,11,1.16,15,24,-9,-0.58,-0.26,16.2,22.2,-6.0,-0.39,-0.25,Matches
1974,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,20,1997,11,951,86,27.8,10.6,11,86,8,0,,9,1.82,14,10,+4,+0.38,+0.56,15.0,13.6,+1.4,+0.14,+0.15,Matches
1975,Ezequiel Muñoz,ar ARG,DF,Leganés,es La Liga,27,1990,3,211,70,6.2,2.3,2,87,1,1,37,0,0.33,2,6,-4,-1.71,-1.65,2.5,4.6,-2.1,-0.89,-0.93,Matches
1976,Joaquín Muñoz,es ESP,FW,Atlético Madrid,es La Liga,19,1999,1,1,1,0.0,0.0,0,,0,1,0,8,3.00,0,0,0,0.00,-0.68,0.0,0.0,0.0,+2.57,+2.42,Matches
1977,Simone Muratore,it ITA,MF,Juventus,it Serie A,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1978,Alessandro Murgia,it ITA,MF,SPAL,it Serie A,21,1996,15,"1,072",71,31.3,11.9,11,84,7,4,36,1,1.40,22,19,+3,+0.25,+0.83,13.8,15.0,-1.1,-0.10,+0.14,Matches
1979,Alessandro Murgia,it ITA,MF,Lazio,it Serie A,21,1996,1,9,9,0.3,0.1,0,,0,1,9,19,3.00,0,0,0,0.00,-0.26,0.0,0.0,0.0,+0.03,-0.32,Matches
1980,Arijanet Muric,xk KVX,GK,Manchester City,eng Premier League,19,1998,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
1981,Luis Muriel,co COL,FW,Fiorentina,it Serie A,27,1991,19,"1,441",76,42.1,16.0,16,85,11,3,27,0,0.79,19,19,0,0.00,-0.09,20.8,19.6,+1.1,+0.07,-0.47,Matches
1982,Luis Muriel,co COL,"MF,FW",Sevilla,es La Liga,27,1991,6,123,21,3.6,1.4,1,76,0,5,9,9,1.83,4,5,-1,-0.73,-1.17,1.7,2.2,-0.6,-0.42,-1.02,Matches
1983,Jeison Murillo,co COL,DF,Valencia,es La Liga,26,1992,1,90,90,2.6,1.0,1,90,1,0,,7,1.00,1,1,0,0.00,-0.43,1.1,0.4,+0.7,+0.71,+0.25,Matches
1984,Jeison Murillo,co COL,DF,Barcelona,es La Liga,26,1992,2,113,57,3.3,1.3,1,91,1,1,22,8,0.50,0,1,-1,-0.80,-2.29,1.1,1.2,-0.1,-0.10,-0.94,Matches
1985,Brian Murphy,ie IRL,GK,Cardiff City,eng Premier League,35,1983,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
1986,Jacob Murphy,eng ENG,"MF,DF",Newcastle Utd,eng Premier League,23,1995,9,302,34,8.8,3.4,3,70,0,6,16,7,0.22,1,8,-7,-2.09,-2.11,3.4,4.6,-1.2,-0.35,+0.04,Matches
1987,Josh Murphy,eng ENG,"MF,FW",Cardiff City,eng Premier League,23,1995,29,"1,817",63,53.1,20.2,22,77,7,7,18,4,0.90,17,32,-15,-0.74,+0.38,26.0,26.6,-0.6,-0.03,+1.01,Matches
1988,Glenn Murray,eng ENG,FW,Brighton,eng Premier League,34,1983,38,"2,508",66,73.3,27.9,30,78,16,8,20,0,0.95,27,45,-18,-0.65,+0.04,26.6,42.6,-16.0,-0.58,+0.20,Matches
1989,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,23,1994,35,"2,934",84,85.8,32.6,34,86,29,1,3,0,1.40,53,47,+6,+0.18,-0.37,46.3,50.2,-3.9,-0.12,-0.02,Matches
1990,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,27,1990,29,"2,610",90,76.3,29.0,29,90,29,0,,5,1.90,48,29,+19,+0.66,+0.66,40.4,33.4,+7.0,+0.24,+0.18,Matches
1991,Torben Müsel,de GER,"FW,MF",M'Gladbach,de Bundesliga,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1992,Florent Muslija,xk KVX,"MF,FW",Hannover 96,de Bundesliga,20,1998,17,679,40,22.2,7.5,6,67,0,11,25,10,0.18,7,12,-5,-0.66,+0.66,8.2,13.4,-5.2,-0.68,+0.27,Matches
1993,Juan Musso,ar ARG,GK,Udinese,it Serie A,24,1994,29,"2,610",90,76.3,29.0,29,90,29,0,,8,1.21,31,40,-9,-0.31,+0.25,32.6,47.1,-14.4,-0.50,-0.19,Matches
1994,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,26,1992,31,"2,611",84,76.3,29.0,31,84,25,0,,4,1.84,51,40,+11,+0.38,-0.84,45.7,43.1,+2.6,+0.09,-0.28,Matches
