,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
1926,Matteo Pessina,it ITA,"MF,FW",Atalanta,it Serie A,21,1997,2.6,215,4,28,128,59,1,215,0,0,,0,,142,710,397,6,4,0,3,1,156,9,Matches
1927,Andrea Petagna,it ITA,FW,SPAL,it Serie A,23,1995,33.7,1113,25,84,482,574,136,1107,68,30,44.1,36,52.9,825,5381,1877,84,48,37,82,87,921,202,Matches
1928,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,29,1988,21.4,777,36,102,364,319,82,776,23,8,34.8,15,65.2,267,1323,389,13,13,4,49,28,520,98,Matches
1929,Ondřej Petrák,cz CZE,MF,Nürnberg,de Bundesliga,26,1992,18.0,884,44,267,535,88,10,884,7,5,71.4,2,28.6,393,1811,796,6,3,1,17,11,502,15,Matches
1930,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,27,1991,31.7,2014,195,1034,924,70,38,2014,6,4,66.7,2,33.3,1075,5859,3127,16,9,1,16,10,1208,8,Matches
1931,Giuseppe Pezzella,it ITA,DF,Udinese,it Serie A,20,1997,2.0,88,9,31,42,15,0,88,1,1,100.0,0,0.0,35,224,130,4,3,0,2,1,35,4,Matches
1932,Giuseppe Pezzella,it ITA,"DF,MF",Genoa,it Serie A,20,1997,1.2,53,4,18,21,14,0,53,0,0,,0,,25,93,28,0,1,1,0,2,31,6,Matches
1933,Matthias Phaeton,gp GLP,"FW,MF",Guingamp,fr Ligue 1,18,2000,0.6,12,0,0,7,6,1,12,1,0,0.0,1,100.0,11,158,18,2,1,0,1,1,10,4,Matches
1934,Maximilian Philipp,de GER,"FW,MF",Dortmund,de Bundesliga,24,1994,8.4,310,6,28,149,133,19,310,9,5,55.6,4,44.4,167,673,238,7,6,3,18,12,254,48,Matches
1935,Lebogang Phiri,za RSA,MF,Guingamp,fr Ligue 1,23,1994,21.4,1199,30,253,830,130,6,1199,19,12,63.2,7,36.8,614,3122,1486,19,11,0,18,14,775,16,Matches
1936,Krzysztof Piątek,pl POL,FW,Genoa,it Serie A,23,1995,17.7,545,22,46,198,307,98,543,16,8,50.0,8,50.0,339,1770,699,28,17,10,49,23,413,107,Matches
1937,Krzysztof Piątek,pl POL,FW,Milan,it Serie A,23,1995,15.3,403,15,31,159,214,68,403,14,8,57.1,6,42.9,277,1015,289,12,5,9,47,23,321,107,Matches
1938,Pablo Piatti,ar ARG,"FW,MF",Espanyol,es La Liga,29,1989,8.3,403,9,61,136,215,27,403,23,12,52.2,11,47.8,253,1529,749,25,15,10,31,20,271,64,Matches
1939,Lucas Piazon,br BRA,"MF,FW",Chievo,it Serie A,24,1994,0.9,49,0,11,27,13,0,49,2,1,50.0,1,50.0,33,169,68,0,1,0,3,2,28,2,Matches
1940,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,25,1992,20.8,1249,78,353,574,337,15,1249,56,30,53.6,26,46.4,616,4061,2195,66,57,6,21,13,693,71,Matches
1941,Roberto Piccoli,it ITA,"FW,MF",Atalanta,it Serie A,17,2001,0.5,22,0,0,7,15,5,22,0,0,,0,,13,39,9,0,1,0,6,0,16,5,Matches
1942,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,24,1994,38.0,1355,1116,1339,17,0,0,1355,0,0,,0,,665,4209,2880,0,0,0,2,0,561,0,Matches
1943,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,29,1989,5.2,390,12,84,218,90,5,390,4,2,50.0,2,50.0,196,1042,696,14,9,1,3,1,228,30,Matches
1944,Ronaël Pierre-Gabriel,fr FRA,DF,Monaco,fr Ligue 1,20,1998,3.9,241,13,119,96,27,0,241,7,3,42.9,4,57.1,118,544,302,5,4,0,2,2,132,2,Matches
1945,Erik Pieters,nl NED,DF,Amiens,fr Ligue 1,29,1988,14.0,928,59,256,464,221,4,928,15,7,46.7,8,53.3,333,1538,920,20,15,0,18,6,405,23,Matches
1946,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,30,1987,26.0,1316,65,304,856,171,26,1316,16,10,62.5,6,37.5,644,2745,1146,12,11,1,28,18,736,14,Matches
1947,Andrea Pinamonti,it ITA,FW,Frosinone,it Serie A,19,1999,18.1,612,16,58,288,269,73,612,28,15,53.6,13,46.4,334,1344,506,21,12,12,45,31,467,113,Matches
1948,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,28,1990,1.0,36,35,36,0,0,0,36,0,0,,0,,20,114,83,0,0,0,0,0,14,0,Matches
1949,Virgile Pinson,fr FRA,MF,Reims,fr Ligue 1,22,1996,0.1,5,0,0,0,5,1,5,0,0,,0,,1,4,0,0,0,0,0,0,3,1,Matches
1950,Lenny Pintor,fr FRA,FW,Lyon,fr Ligue 1,17,2000,0.0,1,0,0,0,1,0,1,0,0,,0,,1,6,2,0,0,0,0,0,1,1,Matches
1951,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,31,1987,35.0,2737,325,1279,1395,87,28,2737,14,12,85.7,2,14.3,1660,9033,5679,32,28,2,17,11,1847,13,Matches
1952,Facundo Píriz,uy URU,"MF,FW",Montpellier,fr Ligue 1,28,1990,1.3,82,5,16,59,8,2,82,1,1,100.0,0,0.0,25,92,27,0,0,0,4,0,42,0,Matches
1953,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,1432,167,730,645,59,17,1432,8,2,25.0,6,75.0,767,3917,1833,5,4,0,14,6,815,4,Matches
1954,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,1586,80,405,897,292,29,1586,24,8,33.3,16,66.7,778,3930,2089,36,33,3,13,6,932,54,Matches
1955,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,372,9,36,160,180,43,372,14,7,50.0,7,50.0,198,1104,285,7,11,2,23,13,279,63,Matches
1956,Marko Pjaca,hr CRO,"FW,MF",Fiorentina,it Serie A,23,1995,8.3,327,4,28,126,176,39,327,27,11,40.7,15,55.6,224,1531,707,27,13,13,22,13,250,68,Matches
1957,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,2280,43,385,1338,572,17,2280,16,11,68.8,5,31.3,1313,5572,2651,30,30,2,25,15,1615,19,Matches
1958,Carles Planas,es ESP,DF,Girona,es La Liga,27,1991,4.7,270,13,78,137,58,3,270,3,1,33.3,2,66.7,130,619,387,7,4,0,3,0,159,31,Matches
1959,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,27,1991,29.9,1181,31,177,562,462,63,1181,42,26,61.9,16,38.1,667,4398,1919,70,40,9,65,34,757,131,Matches
1960,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16.0,1054,30,210,676,178,8,1054,13,10,76.9,3,23.1,594,3144,1605,25,20,0,19,9,713,31,Matches
1961,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,1299,55,296,671,343,8,1299,19,9,47.4,10,52.6,637,3261,1840,37,32,2,14,13,685,63,Matches
1962,Stiven Plaza,ec ECU,"FW,MF",Valladolid,es La Liga,19,1999,0.4,8,0,1,3,4,0,8,0,0,,0,,8,28,9,1,0,0,0,1,9,0,Matches
1963,Alassane Pléa,fr FRA,FW,Gladbach,de Bundesliga,25,1993,27.8,943,17,79,387,482,124,943,43,23,53.5,20,46.5,578,3344,1578,65,27,29,79,53,735,214,Matches
1964,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,7,6,7,0,0,0,7,0,0,,0,,1,5,5,0,0,0,0,0,0,0,Matches
1965,Morgan Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1.0,58,3,15,29,15,0,58,3,3,100.0,0,0.0,37,199,80,4,3,0,1,2,39,5,Matches
1966,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,2535,48,307,1496,765,105,2525,92,60,65.2,32,34.8,1566,8359,4580,100,76,21,75,89,2087,205,Matches
1967,Denis-Will Poha,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,16,1,3,10,3,0,16,0,0,,0,,10,80,45,1,0,0,0,0,11,2,Matches
1968,Andrea Poli,it ITA,MF,Bologna,it Serie A,28,1989,21.5,1007,17,210,548,259,37,1007,20,10,50.0,10,50.0,586,2498,1164,28,19,7,30,22,629,37,Matches
1969,Matteo Politano,it ITA,FW,Inter,it Serie A,24,1993,28.3,1775,11,127,587,1083,92,1775,84,47,56.0,37,44.0,1142,8385,4278,141,103,33,49,33,1323,303,Matches
1970,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1993,10.6,673,15,182,306,192,11,673,20,8,40.0,12,60.0,275,1263,768,27,8,5,10,10,390,65,Matches
1971,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,0.1,3,2,3,0,0,0,3,0,0,,0,,1,1,0,0,0,0,0,0,2,0,Matches
1972,Pere Pons,es ESP,MF,Girona,es La Liga,25,1993,31.0,1557,56,324,974,283,24,1557,53,27,50.9,26,49.1,740,4155,2061,46,41,8,45,38,945,57,Matches
1973,Pedro Porro,es ESP,DF,Girona,es La Liga,18,1999,24.6,1554,63,435,671,472,26,1554,58,30,51.7,28,48.3,790,4724,2842,82,65,7,52,18,798,145,Matches
1974,Manolo Portanova,it ITA,MF,Juventus,it Serie A,18,2000,0.4,20,1,4,14,3,1,20,2,1,50.0,1,50.0,9,29,12,1,1,0,1,1,10,2,Matches
1975,Francisco Portillo,es ESP,MF,Getafe,es La Liga,28,1990,22.2,1016,7,114,483,429,29,1016,73,39,53.4,34,46.6,664,3454,1473,34,44,5,45,48,728,97,Matches
1976,Portu,es ESP,"FW,MF",Girona,es La Liga,26,1992,31.3,996,4,76,377,558,133,995,70,32,45.7,38,54.3,685,4329,2206,98,64,27,66,64,761,269,Matches
1977,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,1179,92,452,679,52,10,1179,1,1,100.0,0,0.0,719,3591,2098,17,13,0,5,4,812,2,Matches
1978,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,1988,16.1,658,114,338,298,28,19,658,2,0,0.0,2,100.0,285,1668,1064,9,3,0,6,2,318,3,Matches
1979,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,1171,31,78,588,520,121,1171,58,24,41.4,34,58.6,588,2943,1215,52,38,17,97,63,945,254,Matches
1980,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,1735,67,474,857,413,9,1735,28,15,53.6,13,46.4,874,5155,3128,93,62,4,29,11,970,107,Matches
1981,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,36,28,36,0,0,0,36,0,0,,0,,8,69,49,0,0,0,0,0,9,0,Matches
1982,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,1996,18.0,912,10,106,485,345,32,912,86,63,73.3,23,26.7,680,4703,2491,68,52,9,51,48,738,95,Matches
1983,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,2183,62,372,1142,692,67,2183,63,38,60.3,25,39.7,1244,6168,3026,70,56,9,42,49,1569,189,Matches
1984,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,1993,5.9,354,20,95,213,49,0,354,2,2,100.0,0,0.0,132,791,402,5,7,0,4,3,200,3,Matches
1985,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,854,22,161,541,162,5,854,15,12,80.0,3,20.0,524,2691,1477,19,15,1,9,7,582,11,Matches
1986,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,1991,14.1,754,19,107,342,321,43,754,58,22,37.9,36,62.1,448,3128,1471,58,37,12,57,30,493,115,Matches
1987,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,133,1,10,67,60,4,133,4,4,100.0,0,0.0,67,478,297,9,4,0,3,1,79,8,Matches
1988,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,1993,23.1,1261,8,101,571,604,71,1261,59,29,49.2,30,50.8,752,3778,1628,72,52,20,69,51,895,164,Matches
1989,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,3,0,2,1,0,0,3,0,0,,0,,3,17,1,0,0,0,0,0,3,0,Matches
1990,Quincy Promes,nl NED,"FW,DF",Sevilla,es La Liga,26,1992,17.6,1151,27,256,434,478,66,1151,48,28,58.3,20,41.7,641,3836,2336,82,45,25,38,15,707,143,Matches
1991,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,1529,46,280,990,273,28,1529,49,29,59.2,20,40.8,851,4236,1834,28,23,1,46,25,955,58,Matches
1992,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2.0,72,67,72,0,0,0,72,0,0,,0,,28,120,80,0,0,0,0,0,28,0,Matches
1993,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16.0,530,501,529,1,0,0,530,0,0,,0,,239,1670,1267,0,0,0,1,0,153,0,Matches
1994,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,1998,4.0,148,8,35,49,67,16,148,10,6,60.0,4,40.0,89,757,398,15,9,6,16,10,94,35,Matches
1995,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,128,1,14,72,45,1,128,4,3,75.0,1,25.0,87,433,158,4,0,0,7,9,88,9,Matches
1996,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,126,2,10,90,26,0,126,2,0,0.0,2,100.0,91,546,241,5,2,0,0,4,107,8,Matches
1997,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,1896,95,401,1097,428,12,1891,16,12,75.0,4,25.0,849,3984,2043,16,30,3,34,20,993,19,Matches
1998,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,1448,177,666,629,168,38,1448,11,5,45.5,6,54.5,530,2853,1448,19,18,2,15,9,626,47,Matches
1999,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,1998,10.4,729,11,65,323,354,69,729,81,42,51.9,39,48.1,502,3555,1945,66,52,27,39,43,574,109,Matches
2000,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,14,0,3,8,3,0,14,0,0,,0,,5,33,10,0,0,0,0,1,7,1,Matches
2001,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,1986,4.2,265,5,32,142,93,3,265,7,5,71.4,2,28.6,151,887,321,6,15,1,12,12,167,17,Matches
2002,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,1995,24.2,1130,40,164,526,475,101,1130,94,47,50.0,46,48.9,618,4108,2132,75,49,20,87,46,734,165,Matches
2003,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,1298,21,92,533,683,177,1288,36,19,52.8,17,47.2,770,3224,761,24,17,11,91,50,976,298,Matches
2004,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,1993,24.4,663,6,37,299,340,76,663,48,22,45.8,26,54.2,472,2691,1033,36,35,15,38,58,512,122,Matches
2005,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,1991,0.4,19,0,1,4,14,0,19,1,1,100.0,0,0.0,13,74,21,0,1,0,2,2,18,2,Matches
2006,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,272,5,33,190,50,4,272,11,5,45.5,6,54.5,196,1000,423,8,5,2,7,5,198,6,Matches
2007,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,432,20,144,185,105,5,432,1,0,0.0,1,100.0,187,828,518,12,13,2,2,0,242,18,Matches
2008,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,1995,2.1,132,1,19,63,52,4,132,4,1,25.0,3,75.0,78,400,134,4,2,1,4,7,88,15,Matches
2009,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,1172,31,202,788,197,9,1172,22,15,68.2,7,31.8,868,5360,3170,47,33,2,14,9,935,24,Matches
2010,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,1996,7.6,276,3,30,101,154,33,276,25,11,44.0,14,56.0,188,1551,789,28,22,14,24,12,201,65,Matches
2011,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,814,33,169,531,119,3,814,7,6,85.7,1,14.3,413,2140,1137,11,17,0,5,3,463,2,Matches
2012,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,1186,49,303,784,110,2,1186,7,7,100.0,0,0.0,631,2891,1531,11,16,0,11,7,785,2,Matches
2013,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33.0,1033,848,1029,4,0,0,1033,3,3,100.0,0,0.0,439,3270,2566,0,0,0,1,0,303,0,Matches
2014,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,1561,93,514,852,209,16,1561,8,7,87.5,1,12.5,829,4770,3112,44,33,3,21,13,963,29,Matches
2015,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,871,37,208,462,210,9,871,20,11,55.0,9,45.0,479,2847,1767,48,30,4,16,15,527,63,Matches
2016,Raffael,br BRA,FW,Gladbach,de Bundesliga,33,1985,6.0,278,0,16,120,144,27,278,15,10,66.7,5,33.3,155,994,450,16,15,6,18,17,219,39,Matches
2017,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,1993,2.5,174,4,20,92,64,3,174,0,0,,0,,124,654,268,5,7,1,8,7,145,13,Matches
2018,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10.0,955,18,207,525,224,6,955,10,5,50.0,5,50.0,541,2262,1307,17,31,1,8,6,704,50,Matches
2019,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,279,14,96,147,39,2,279,0,0,,0,,146,608,373,4,3,0,2,2,165,14,Matches
2020,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,711,40,243,358,118,8,711,26,13,50.0,13,50.0,344,1971,1145,23,11,4,15,8,375,21,Matches
2021,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,115,2,16,66,33,2,115,4,1,25.0,3,75.0,58,510,325,10,11,1,1,3,62,3,Matches
2022,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,2845,66,503,1775,587,28,2845,30,19,63.3,11,36.7,1902,8558,4640,56,70,6,25,23,2306,71,Matches
2023,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,1055,35,202,583,279,18,1054,6,5,83.3,1,16.7,417,1968,1027,20,16,3,19,14,491,18,Matches
2024,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,1993,18.0,983,102,455,405,130,11,983,11,4,36.4,7,63.6,519,2634,1569,30,21,2,11,8,612,36,Matches
2025,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,1994,18.7,750,15,120,305,346,70,750,83,37,44.6,46,55.4,473,3386,1749,69,37,28,58,26,468,145,Matches
2026,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,982,80,505,448,36,21,982,5,4,80.0,1,20.0,615,3080,1691,11,2,0,6,2,628,6,Matches
2027,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,1990,17.5,1097,35,150,508,446,45,1097,27,18,66.7,9,33.3,623,2916,1131,24,27,7,36,49,798,96,Matches
2028,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,1995,11.7,556,9,58,225,287,57,556,32,12,37.5,20,62.5,298,1862,849,30,25,12,35,13,364,89,Matches
2029,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,965,73,365,575,35,21,965,4,4,100.0,0,0.0,457,2584,1378,10,6,0,5,0,500,1,Matches
2030,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,18,1,2,4,12,2,18,1,0,0.0,1,100.0,6,19,0,0,0,1,4,0,15,1,Matches
2031,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,2188,171,979,1111,115,43,2183,5,3,60.0,2,40.0,1339,7181,4152,27,22,2,10,2,1583,7,Matches
2032,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,972,9,113,488,379,72,972,23,12,52.2,11,47.8,574,3368,1688,47,42,6,35,27,768,133,Matches
2033,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,29,6,20,9,0,0,29,0,0,,0,,4,7,1,0,0,0,0,0,8,0,Matches
2034,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,1988,0.7,40,2,13,21,6,3,40,0,0,,0,,17,72,51,0,0,0,0,0,30,1,Matches
2035,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,1094,22,80,412,617,139,1094,87,42,48.3,44,50.6,626,3933,1887,74,57,40,81,46,836,225,Matches
2036,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,17.2,768,8,56,221,504,81,767,75,33,44.0,42,56.0,499,3752,1883,87,38,35,47,35,544,186,Matches
2037,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,11.3,777,75,383,363,34,7,777,3,3,100.0,0,0.0,394,1710,1086,9,2,0,5,1,486,5,Matches
2038,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2039,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,1989,0.8,47,1,7,16,24,4,47,2,1,50.0,1,50.0,16,90,30,1,2,1,7,0,22,5,Matches
2040,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,1235,119,527,694,19,1,1235,6,6,100.0,0,0.0,498,2580,1632,13,1,0,5,5,762,1,Matches
2041,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,22.0,854,4,30,317,524,108,854,93,47,50.5,46,49.5,524,3782,1756,88,49,37,75,76,658,193,Matches
2042,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,2429,104,654,1127,682,17,2429,30,22,73.3,8,26.7,982,6067,3411,74,64,6,34,30,1195,129,Matches
2043,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,0.5,41,0,8,12,21,2,41,4,2,50.0,2,50.0,26,145,62,1,1,0,1,0,27,5,Matches
2044,Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,774,20,144,506,129,5,774,15,10,66.7,5,33.3,475,2290,892,21,15,3,11,9,500,19,Matches
2045,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,1994,36.3,1687,21,173,648,904,137,1687,166,91,54.8,75,45.2,1046,8148,4271,174,99,68,85,81,1202,301,Matches
2046,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,1990,0.9,53,4,23,26,5,0,53,0,0,,0,,26,198,149,5,2,0,1,1,28,0,Matches
2047,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,935,37,236,434,269,19,935,22,11,50.0,11,50.0,556,2786,1510,48,31,6,22,5,634,86,Matches
2048,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,15.8,469,18,65,194,218,52,468,26,16,61.5,10,38.5,249,1318,541,15,12,7,40,29,321,76,Matches
2049,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,119,108,118,1,0,0,119,0,0,,0,,66,302,205,0,0,0,0,0,47,0,Matches
2050,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,1500,20,190,788,568,75,1499,151,93,61.6,58,38.4,1019,8221,4397,135,123,31,75,74,1163,145,Matches
2051,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,1405,137,672,696,43,8,1405,5,4,80.0,1,20.0,879,3920,1919,6,7,2,13,7,891,5,Matches
2052,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,321,18,25,162,136,50,319,6,5,83.3,1,16.7,164,737,356,18,4,8,24,16,229,60,Matches
2053,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,1099,978,1095,4,0,0,1099,0,0,,0,,467,3231,2407,0,0,0,0,0,343,0,Matches
2054,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,1387,34,117,598,686,141,1384,59,25,42.4,34,57.6,830,4330,2207,77,57,26,55,37,1048,188,Matches
2055,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,585,21,128,313,156,16,585,14,10,71.4,4,28.6,299,1473,709,15,17,6,42,18,316,41,Matches
2056,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,221,24,83,122,18,0,221,2,2,100.0,0,0.0,108,662,434,3,5,0,0,0,124,0,Matches
2057,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,1186,989,1170,16,1,1,1186,3,3,100.0,0,0.0,566,3297,2426,0,0,0,1,1,423,0,Matches
2058,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,337,19,108,199,34,1,337,6,5,83.3,1,16.7,167,924,549,10,4,1,5,5,204,0,Matches
2059,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,1983,13.0,933,3,65,397,479,106,933,74,36,48.6,38,51.4,644,5151,2774,112,61,56,34,46,783,197,Matches
2060,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,1853,74,434,1275,167,27,1853,34,26,76.5,8,23.5,926,5183,2312,27,26,3,21,20,1055,11,Matches
2061,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,49,5,14,25,11,0,49,0,0,,0,,16,33,13,0,1,0,2,0,13,2,Matches
2062,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,1307,37,157,492,680,147,1307,81,39,48.1,41,50.6,837,5310,2565,95,71,38,111,90,906,220,Matches
2063,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,1997,15.8,708,9,70,327,329,62,708,65,35,53.8,30,46.2,443,2592,1146,57,34,17,55,43,491,142,Matches
2064,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,475,31,143,202,137,3,475,4,4,100.0,0,0.0,247,958,624,11,6,0,4,5,236,34,Matches
2065,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,125,3,23,79,25,4,125,2,0,0.0,2,100.0,53,202,52,0,2,0,6,6,73,12,Matches
2066,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,980,869,979,1,0,0,980,0,0,,0,,385,2425,1533,0,0,0,1,0,350,0,Matches
2067,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,412,300,409,3,0,0,412,0,0,,0,,196,1534,1122,0,0,0,0,0,128,0,Matches
