,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
2424,Marcus Thuram,fr FRA,"FW,MF",Guingamp,fr Ligue 1,20,1997,32,32,"2,571",28.6,9,1,10,5,4,5,4,2,10.0,6.0,3.0,9.0,133,76,221,0.32,0.04,0.35,0.18,0.21,0.35,0.10,0.45,0.21,0.32,Matches
2425,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,13,13,"1,086",12.1,3,4,7,3,0,0,2,0,1.8,1.8,2.5,4.3,24,85,53,0.25,0.33,0.58,0.25,0.58,0.15,0.21,0.36,0.15,0.36,Matches
2426,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,20,20,"1,680",18.7,5,1,6,4,1,1,5,0,2.6,1.8,2.2,4.1,37,146,41,0.27,0.05,0.32,0.21,0.27,0.14,0.12,0.26,0.10,0.22,Matches
2427,Timmy Tillman,de GER,"FW,MF",Nürnberg,de Bundesliga,19,1999,6,1,206,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,2,3,6,0.00,0.00,0.00,0.00,0.00,0.07,0.24,0.31,0.07,0.31,Matches
2428,Cheick Timite,ci CIV,"FW,MF",Amiens,fr Ligue 1,20,1997,27,15,"1,456",16.2,1,1,2,1,0,0,2,0,2.7,2.7,1.3,4.0,32,19,118,0.06,0.06,0.12,0.06,0.12,0.17,0.08,0.24,0.17,0.24,Matches
2429,David Timor,es ESP,MF,Girona,es La Liga,28,1989,2,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2430,George Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
2431,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,10,10,886,9.8,1,0,1,1,0,0,2,0,1.1,1.1,0.1,1.2,16,36,7,0.10,0.00,0.10,0.10,0.10,0.11,0.01,0.12,0.11,0.12,Matches
2432,Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,15,12,"1,098",12.2,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,23,54,37,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,Matches
2433,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,2,2,157,1.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2434,Jean-Clair Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,10,10,834,9.3,1,0,1,1,0,0,3,1,0.2,0.2,0.1,0.3,6,23,0,0.11,0.00,0.11,0.11,0.11,0.02,0.01,0.03,0.02,0.03,Matches
2435,Karl Toko Ekambi,cm CMR,"FW,MF",Villarreal,es La Liga,25,1992,34,24,"2,144",23.8,10,1,11,10,0,1,5,0,10.6,10.0,2.1,12.1,92,28,222,0.42,0.04,0.46,0.42,0.46,0.44,0.09,0.53,0.42,0.51,Matches
2436,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,2,1,52,0.6,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,0,4,6,1.73,0.00,1.73,1.73,1.73,0.17,0.16,0.33,0.17,0.33,Matches
2437,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,27,1990,21,20,"1,746",19.4,1,3,4,1,0,0,1,1,1.8,1.8,2.3,4.1,40,94,25,0.05,0.15,0.21,0.05,0.21,0.09,0.12,0.21,0.09,0.21,Matches
2438,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,33,32,"2,813",31.3,14,1,15,14,0,0,5,0,15.6,15.6,1.5,17.2,51,40,135,0.45,0.03,0.48,0.45,0.48,0.50,0.05,0.55,0.50,0.55,Matches
2439,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,29,29,"2,560",28.4,1,1,2,1,0,0,5,0,1.4,1.4,0.9,2.4,4,50,4,0.04,0.04,0.07,0.04,0.07,0.05,0.03,0.08,0.05,0.08,Matches
2440,Nenad Tomović,rs SRB,DF,Chievo,it Serie A,30,1987,10,9,739,8.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.4,7,25,8,0.12,0.00,0.12,0.12,0.12,0.04,0.01,0.05,0.04,0.05,Matches
2441,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,19,17,"1,655",18.4,1,0,1,1,0,0,6,0,0.9,0.9,0.0,0.9,7,91,1,0.05,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05,0.05,Matches
2442,Toño,es ESP,"DF,FW",Levante,es La Liga,28,1989,21,21,"1,763",19.6,1,2,3,1,0,0,4,0,1.3,1.3,1.2,2.5,57,67,97,0.05,0.10,0.15,0.05,0.15,0.07,0.06,0.13,0.07,0.13,Matches
2443,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,9,1,236,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
2444,Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,34,24,"2,382",26.5,2,2,4,2,0,0,7,1,1.5,1.5,1.2,2.7,28,140,35,0.08,0.08,0.15,0.08,0.15,0.06,0.04,0.10,0.06,0.10,Matches
2445,Daniel Torres,co COL,MF,Alavés,es La Liga,28,1989,2,1,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2446,Ferrán Torres,es ESP,MF,Valencia,es La Liga,18,2000,24,8,850,9.4,2,1,3,2,0,0,5,0,1.5,1.5,1.7,3.2,35,27,70,0.21,0.11,0.32,0.21,0.32,0.16,0.18,0.34,0.16,0.34,Matches
2447,Lucas Torró,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,8,6,560,6.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,2,28,3,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
2448,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,14,13,"1,158",12.9,2,2,4,2,0,0,3,1,1.1,1.1,0.8,2.0,6,24,10,0.16,0.16,0.31,0.16,0.31,0.09,0.06,0.15,0.09,0.15,Matches
2449,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,25,10,"1,059",11.8,3,3,6,3,0,0,3,0,5.0,5.0,0.9,5.9,11,16,90,0.25,0.25,0.51,0.25,0.51,0.43,0.07,0.50,0.43,0.50,Matches
2450,Abdoulaye Touré,gn GUI,MF,Nantes,fr Ligue 1,24,1994,34,30,"2,749",30.5,3,1,4,3,0,0,4,1,2.2,2.2,1.8,4.0,38,146,55,0.10,0.03,0.13,0.10,0.13,0.07,0.06,0.13,0.07,0.13,Matches
2451,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,22,1996,4,4,346,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,10,28,14,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
2452,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,22,1996,7,6,519,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,12,23,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
2453,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,30,20,"1,727",19.2,0,0,0,0,0,0,3,2,0.9,0.9,0.5,1.4,9,94,16,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
2454,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,eng Premier League,27,1991,38,34,"3,009",33.4,6,4,10,6,0,0,1,0,4.6,4.6,3.6,8.3,144,106,280,0.18,0.12,0.30,0.18,0.30,0.14,0.11,0.25,0.14,0.25,Matches
2455,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,22,1996,29,8,902,10.0,1,1,2,1,0,0,1,0,1.3,1.3,2.2,3.5,82,31,61,0.10,0.10,0.20,0.10,0.20,0.13,0.22,0.35,0.13,0.35,Matches
2456,Adama Traoré,ml MLI,MF,Monaco,fr Ligue 1,23,1995,6,3,240,2.7,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,5,7,13,0.00,0.37,0.37,0.00,0.37,0.12,0.10,0.22,0.12,0.22,Matches
2457,Bertrand Traoré,bf BFA,FW,Lyon,fr Ligue 1,22,1995,34,24,"2,117",23.5,7,2,9,7,0,0,5,0,6.0,6.0,2.6,8.6,96,113,288,0.30,0.09,0.38,0.30,0.38,0.25,0.11,0.36,0.25,0.36,Matches
2458,Charles Traore,ml MLI,"DF,FW",Nantes,fr Ligue 1,26,1992,13,13,"1,163",12.9,0,0,0,0,0,0,3,0,0.2,0.2,1.1,1.3,27,46,34,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
2459,Cheick Traoré,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,20,16,"1,508",16.8,0,0,0,0,0,0,3,0,0.4,0.4,1.3,1.7,44,57,99,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.10,0.03,0.10,Matches
2460,Gaoussou Traoré,ml MLI,MF,Amiens,fr Ligue 1,18,1999,3,1,107,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
2461,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,26,1992,34,33,"2,972",33.0,0,2,2,0,0,0,7,0,2.0,2.0,3.3,5.3,97,168,142,0.00,0.06,0.06,0.00,0.06,0.06,0.10,0.16,0.06,0.16,Matches
2462,Ibrahima Traoré,gn GUI,"FW,MF",Gladbach,de Bundesliga,30,1988,16,5,552,6.1,0,2,2,0,0,0,1,0,0.8,0.8,2.7,3.6,18,29,65,0.00,0.33,0.33,0.00,0.33,0.13,0.45,0.58,0.13,0.58,Matches
2463,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,31,1986,30,29,"2,636",29.3,3,1,4,3,0,0,2,1,3.6,3.6,0.1,3.8,18,66,5,0.10,0.03,0.14,0.10,0.14,0.12,0.01,0.13,0.12,0.13,Matches
2464,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,33,33,"2,937",32.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2465,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2466,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,30,1988,26,22,"1,764",19.6,1,4,5,0,1,1,7,1,3.3,2.5,3.9,6.4,45,120,77,0.05,0.20,0.26,0.00,0.20,0.17,0.20,0.37,0.13,0.33,Matches
2467,Driss Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2468,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,24,18,"1,547",17.2,0,0,0,0,0,0,3,0,1.0,1.0,2.1,3.1,16,128,31,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.18,0.06,0.18,Matches
2469,Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,27,26,"2,276",25.3,1,3,4,1,0,0,2,0,0.5,0.5,4.1,4.6,40,179,200,0.04,0.12,0.16,0.04,0.16,0.02,0.16,0.18,0.02,0.18,Matches
2470,William Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,35,35,"3,064",34.0,0,0,0,0,0,0,4,0,0.6,0.6,0.4,1.0,3,50,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
2471,Marcello Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,12,4,398,4.4,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.1,6,6,28,0.00,0.00,0.00,0.00,0.00,0.16,0.08,0.24,0.16,0.24,Matches
2472,Marcello Trotta,it ITA,MF,Sassuolo,it Serie A,25,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2473,Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2474,Marco Tumminello,it ITA,"FW,DF",Atalanta,it Serie A,19,1998,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.38,0.38,Matches
2475,Patrick Twumasi,gh GHA,"MF,FW",Alavés,es La Liga,24,1994,11,0,170,1.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.3,6,7,15,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.08,0.16,Matches
2476,Salih Uçan,tr TUR,MF,Empoli,it Serie A,24,1994,14,1,259,2.9,1,1,2,1,0,0,1,0,1.3,1.3,0.8,2.1,11,21,27,0.35,0.35,0.69,0.35,0.69,0.45,0.29,0.73,0.45,0.73,Matches
2477,Anthony Ujah,ng NGA,FW,Mainz 05,de Bundesliga,27,1990,22,6,735,8.2,4,0,4,4,0,0,2,0,4.2,4.2,2.1,6.3,9,16,59,0.49,0.00,0.49,0.49,0.49,0.51,0.26,0.77,0.51,0.77,Matches
2478,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,29,1988,9,8,758,8.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2479,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,24,1993,14,13,"1,189",13.2,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.8,11,69,2,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,Matches
2480,Enes Ünal,tr TUR,FW,Valladolid,es La Liga,21,1997,33,24,"2,148",23.9,6,3,9,3,3,3,7,0,7.9,5.6,1.5,7.1,35,46,121,0.25,0.13,0.38,0.13,0.25,0.33,0.06,0.40,0.23,0.30,Matches
2481,Cengiz Ünder,tr TUR,FW,Roma,it Serie A,21,1997,26,17,"1,375",15.3,3,7,10,3,0,0,1,0,2.4,2.4,3.9,6.4,53,45,164,0.20,0.46,0.65,0.20,0.65,0.16,0.26,0.42,0.16,0.42,Matches
2482,Joel Untersee,ch SUI,DF,Empoli,it Serie A,24,1994,3,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2483,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,19,1998,15,14,"1,293",14.4,0,0,0,0,0,0,5,0,0.9,0.9,0.1,1.0,12,59,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
2484,Takashi Usami,jp JPN,"MF,FW",Düsseldorf,de Bundesliga,26,1992,19,10,879,9.8,1,2,3,1,0,0,1,0,2.1,2.1,0.6,2.7,26,30,44,0.10,0.20,0.31,0.10,0.31,0.21,0.06,0.27,0.21,0.27,Matches
2485,Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,26,1991,20,15,"1,407",15.6,2,1,3,2,0,0,3,0,4.7,4.7,1.6,6.3,25,25,94,0.13,0.06,0.19,0.13,0.19,0.30,0.10,0.40,0.30,0.40,Matches
2486,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,29,1989,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2487,Valentín Vada,ar ARG,MF,Bordeaux,fr Ligue 1,22,1996,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
2488,Valentín Vada,ar ARG,MF,Saint-Étienne,fr Ligue 1,22,1996,12,3,404,4.5,1,1,2,1,0,0,1,0,0.3,0.3,0.9,1.2,4,28,8,0.22,0.22,0.45,0.22,0.45,0.07,0.20,0.27,0.07,0.27,Matches
2489,William Vainqueur,fr FRA,MF,Monaco,fr Ligue 1,29,1988,3,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2490,Mirko Valdifiori,it ITA,MF,SPAL,it Serie A,32,1986,15,8,668,7.4,0,1,1,0,0,0,3,0,0.3,0.3,1.9,2.2,8,62,7,0.00,0.13,0.13,0.00,0.13,0.04,0.26,0.30,0.04,0.30,Matches
2491,Pierrick Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2492,Antonio Valencia,ec ECU,DF,Manchester Utd,eng Premier League,32,1985,6,5,466,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.5,18,25,21,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
2493,Enrico Valentini,it ITA,DF,Nürnberg,de Bundesliga,29,1989,15,15,"1,299",14.4,0,2,2,0,0,0,2,0,0.2,0.2,1.4,1.6,34,62,65,0.00,0.14,0.14,0.00,0.14,0.02,0.10,0.11,0.02,0.11,Matches
2494,Borja Valero,es ESP,MF,Inter,it Serie A,33,1985,27,12,"1,231",13.7,0,1,1,0,0,0,4,0,0.5,0.5,1.6,2.2,33,132,31,0.00,0.07,0.07,0.00,0.07,0.04,0.12,0.16,0.04,0.16,Matches
2495,Yan Valery,tn TUN,DF,Southampton,eng Premier League,19,1999,23,20,"1,712",19.0,2,1,3,2,0,0,4,1,0.7,0.7,0.2,0.9,54,33,77,0.11,0.05,0.16,0.11,0.16,0.04,0.01,0.05,0.04,0.05,Matches
2496,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,21,1997,5,4,311,3.5,1,0,1,1,0,0,1,1,0.7,0.7,0.0,0.7,1,5,0,0.29,0.00,0.29,0.29,0.29,0.20,0.00,0.20,0.20,0.20,Matches
2497,Theo Valls,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,31,20,"1,770",19.7,0,0,0,0,0,0,2,0,1.2,1.2,1.0,2.2,21,76,35,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
2498,Mattia Valoti,it ITA,MF,SPAL,it Serie A,24,1993,24,14,"1,222",13.6,2,0,2,2,0,0,6,0,2.0,2.0,0.4,2.4,31,59,62,0.15,0.00,0.15,0.15,0.15,0.15,0.03,0.18,0.15,0.18,Matches
2499,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,20,1998,16,6,656,7.3,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,17,58,15,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
2500,Luca Valzania,it ITA,MF,Frosinone,it Serie A,22,1996,13,11,897,10.0,2,1,3,2,0,0,4,0,1.7,1.7,2.3,4.0,14,29,34,0.20,0.10,0.30,0.20,0.30,0.17,0.23,0.40,0.17,0.40,Matches
2501,Luca Valzania,it ITA,MF,Atalanta,it Serie A,22,1996,2,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2502,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,27,1991,38,38,"3,384",37.6,4,2,6,4,0,0,1,0,3.1,3.1,1.4,4.6,20,174,20,0.11,0.05,0.16,0.11,0.16,0.08,0.04,0.12,0.08,0.12,Matches
2503,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,25,1993,32,31,"2,754",30.6,2,0,2,2,0,0,0,1,2.1,2.1,0.3,2.4,15,72,3,0.07,0.00,0.07,0.07,0.07,0.07,0.01,0.08,0.07,0.08,Matches
2504,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,31,1987,34,30,"2,726",30.3,18,4,22,14,4,5,3,1,18.3,14.4,5.1,19.5,45,39,186,0.59,0.13,0.73,0.46,0.59,0.60,0.17,0.77,0.47,0.64,Matches
2505,Franco Vázquez,ar ARG,MF,Sevilla,es La Liga,29,1989,34,26,"2,280",25.3,3,4,7,3,0,0,8,1,4.1,4.1,3.9,8.1,79,171,99,0.12,0.16,0.28,0.12,0.28,0.16,0.15,0.32,0.16,0.32,Matches
2506,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,25,1993,4,2,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
2507,Lucas Vázquez,es ESP,"FW,MF",Real Madrid,es La Liga,27,1991,31,15,"1,510",16.8,1,3,4,1,0,0,6,1,2.6,2.6,4.7,7.3,72,69,210,0.06,0.18,0.24,0.06,0.24,0.15,0.28,0.43,0.15,0.43,Matches
2508,Matías Vecino,uy URU,MF,Inter,it Serie A,26,1991,30,23,"2,015",22.4,3,1,4,3,0,0,8,0,6.1,6.1,1.3,7.3,55,125,102,0.13,0.04,0.18,0.13,0.18,0.27,0.06,0.33,0.27,0.33,Matches
2509,Koke Vegas,es ESP,GK,Levante,es La Liga,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2510,Emiliano Velázquez,uy URU,DF,Rayo Vallecano,es La Liga,24,1994,18,14,"1,277",14.2,0,2,2,0,0,0,8,0,1.0,1.0,0.8,1.8,5,42,2,0.00,0.14,0.14,0.00,0.14,0.07,0.05,0.12,0.07,0.12,Matches
2511,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,22,1995,23,21,"1,877",20.9,1,0,1,1,0,0,7,2,0.8,0.8,0.5,1.3,22,122,3,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches
2512,Miguel Veloso,pt POR,MF,Genoa,it Serie A,32,1986,21,14,"1,257",14.0,0,1,1,0,0,0,7,0,1.1,1.1,2.1,3.2,17,71,21,0.00,0.07,0.07,0.00,0.07,0.08,0.15,0.23,0.08,0.23,Matches
2513,Daniele Verde,it ITA,"MF,FW",Valladolid,es La Liga,22,1996,22,4,657,7.3,2,0,2,1,1,1,1,0,1.6,0.8,1.4,2.2,28,23,69,0.27,0.00,0.27,0.14,0.14,0.22,0.20,0.41,0.11,0.31,Matches
2514,Francesco Verde,it ITA,FW,Cagliari,it Serie A,19,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2515,Simone Verdi,it ITA,"MF,FW",Napoli,it Serie A,26,1992,22,9,704,7.8,3,3,6,2,1,1,0,0,2.7,1.9,2.0,3.9,32,37,74,0.38,0.38,0.77,0.26,0.64,0.35,0.25,0.60,0.25,0.50,Matches
2516,Jordan Veretout,fr FRA,MF,Fiorentina,it Serie A,25,1993,33,33,"2,941",32.7,5,3,8,0,5,6,12,1,5.9,1.2,6.1,7.3,69,293,60,0.15,0.09,0.24,0.00,0.09,0.18,0.19,0.37,0.04,0.22,Matches
2517,Paul Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,34,1983,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
2518,Thomas Vermaelen,be BEL,DF,Barcelona,es La Liga,32,1985,9,7,587,6.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,22,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2519,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,25,1992,26,23,"1,879",20.9,0,2,2,0,0,0,7,0,0.1,0.1,3.5,3.6,52,261,38,0.00,0.10,0.10,0.00,0.10,0.01,0.17,0.17,0.01,0.17,Matches
2520,Jan Vertonghen,be BEL,DF,Tottenham,eng Premier League,31,1987,22,22,"1,911",21.2,1,0,1,1,0,0,4,1,1.0,1.0,0.2,1.3,27,121,24,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
2521,Freddie Veseli,al ALB,DF,Empoli,it Serie A,25,1992,31,28,"2,539",28.2,0,0,0,0,0,0,4,0,0.5,0.5,0.4,0.8,48,86,33,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
2522,Mikel Vesga,es ESP,MF,Leganés,es La Liga,25,1993,26,23,"2,070",23.0,1,1,2,1,0,0,3,0,0.8,0.8,1.1,2.0,29,70,62,0.04,0.04,0.09,0.04,0.09,0.04,0.05,0.09,0.04,0.09,Matches
2523,Jannik Vestergaard,dk DEN,DF,Southampton,eng Premier League,25,1992,23,23,"2,027",22.5,0,0,0,0,0,0,2,0,0.7,0.7,0.6,1.3,14,62,4,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
2524,Rúben Vezo,pt POR,DF,Levante,es La Liga,24,1994,15,15,"1,339",14.9,2,1,3,2,0,0,4,0,0.7,0.7,1.1,1.8,4,42,4,0.13,0.07,0.20,0.13,0.20,0.05,0.07,0.12,0.05,0.12,Matches
2525,Rúben Vezo,pt POR,DF,Valencia,es La Liga,24,1994,4,2,196,2.2,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,5,6,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
2526,Francesco Vicari,it ITA,DF,SPAL,it Serie A,23,1994,28,26,"2,335",25.9,2,1,3,2,0,0,6,0,0.5,0.5,0.3,0.8,9,56,0,0.08,0.04,0.12,0.08,0.12,0.02,0.01,0.03,0.02,0.03,Matches
