,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
1951,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,31,1987,35.0,2407,2320,82,70,0,21,0,12,0,0,0,0,2196,5,10,Matches
1952,Facundo Píriz,uy URU,"MF,FW",Montpellier,fr Ligue 1,28,1990,1.3,64,62,2,2,0,0,0,0,0,0,0,0,51,0,1,Matches
1953,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,1166,1113,50,22,0,8,4,28,0,0,0,0,973,3,9,Matches
1954,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,1339,1146,192,13,4,3,36,179,0,0,0,0,1084,1,25,Matches
1955,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,265,254,11,0,6,4,4,3,0,0,0,0,186,0,9,Matches
1956,Marko Pjaca,hr CRO,"FW,MF",Fiorentina,it Serie A,23,1995,8.3,225,222,3,0,0,1,10,3,0,0,0,0,164,0,12,Matches
1957,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,2074,1828,239,119,11,32,123,5,102,48,32,1,1825,7,19,Matches
1958,Carles Planas,es ESP,DF,Girona,es La Liga,27,1991,4.7,230,195,34,3,0,1,14,31,0,0,0,0,162,1,5,Matches
1959,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,27,1991,29.9,841,785,49,11,1,5,59,4,32,11,14,2,609,7,23,Matches
1960,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16.0,892,856,34,18,1,4,27,3,13,12,1,0,741,2,14,Matches
1961,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,1140,839,293,40,0,16,125,204,49,5,38,1,825,8,29,Matches
1962,Stiven Plaza,ec ECU,"FW,MF",Valladolid,es La Liga,19,1999,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
1963,Alassane Pléa,fr FRA,FW,Gladbach,de Bundesliga,25,1993,27.8,641,603,33,1,1,3,16,4,0,0,0,0,450,5,39,Matches
1964,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,6,2,4,1,0,0,0,0,0,0,0,0,6,0,0,Matches
1965,Morgan Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1.0,51,43,8,0,0,0,7,8,0,0,0,0,30,0,2,Matches
1966,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,2129,2068,40,28,15,64,28,12,0,0,0,0,1728,21,23,Matches
1967,Denis-Will Poha,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0,Matches
1968,Andrea Poli,it ITA,MF,Bologna,it Serie A,28,1989,21.5,759,734,24,11,2,6,17,13,0,0,0,0,663,1,19,Matches
1969,Matteo Politano,it ITA,FW,Inter,it Serie A,24,1993,28.3,1488,1294,185,33,4,8,215,49,102,44,23,1,1067,9,38,Matches
1970,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1993,10.6,557,458,95,3,0,4,35,92,0,0,0,0,438,4,17,Matches
1971,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
1972,Pere Pons,es ESP,MF,Girona,es La Liga,25,1993,31.0,1199,1183,13,12,3,7,11,1,0,0,0,0,932,3,21,Matches
1973,Pedro Porro,es ESP,DF,Girona,es La Liga,18,1999,24.6,1246,976,264,13,1,12,124,251,0,0,0,0,837,6,54,Matches
1974,Manolo Portanova,it ITA,MF,Juventus,it Serie A,18,2000,0.4,12,11,0,0,0,0,0,0,0,0,0,0,7,1,0,Matches
1975,Francisco Portillo,es ESP,MF,Getafe,es La Liga,28,1990,22.2,813,770,35,9,11,7,40,16,10,2,1,0,594,8,42,Matches
1976,Portu,es ESP,"FW,MF",Girona,es La Liga,26,1992,31.3,701,686,11,5,4,3,72,4,0,0,0,0,480,4,35,Matches
1977,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,1001,975,24,17,0,3,4,7,0,0,0,0,878,2,11,Matches
1978,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,1988,16.1,497,473,21,20,1,7,0,1,0,0,0,0,384,3,5,Matches
1979,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,795,768,20,1,6,2,13,2,0,0,0,0,477,7,29,Matches
1980,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,1461,1158,298,25,1,3,107,272,1,0,1,0,1117,5,41,Matches
1981,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,35,15,20,7,0,0,0,0,0,0,0,0,20,0,0,Matches
1982,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,1996,18.0,745,717,20,6,8,4,20,10,3,2,0,0,600,8,16,Matches
1983,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,1868,1777,85,28,5,8,107,19,38,19,6,0,1556,6,47,Matches
1984,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,1993,5.9,288,279,7,6,0,8,4,0,1,0,1,0,235,2,1,Matches
1985,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,751,699,50,25,1,26,45,0,25,14,11,0,630,2,9,Matches
1986,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,1991,14.1,506,445,59,21,2,8,74,7,29,20,8,0,332,2,22,Matches
1987,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,107,87,20,7,0,1,22,0,13,4,8,0,71,0,5,Matches
1988,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,1993,23.1,981,890,87,19,1,10,78,3,23,14,1,5,691,4,48,Matches
1989,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
1990,Quincy Promes,nl NED,"FW,DF",Sevilla,es La Liga,26,1992,17.6,936,800,132,6,1,2,61,114,10,5,1,1,711,4,27,Matches
1991,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,1243,1214,15,3,2,15,16,0,0,0,0,0,973,14,25,Matches
1992,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2.0,64,38,26,4,0,0,0,0,0,0,0,0,45,0,0,Matches
1993,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16.0,485,293,191,68,0,2,0,0,0,0,0,0,358,1,1,Matches
1994,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,1998,4.0,93,90,3,0,0,0,2,2,0,0,0,0,64,0,1,Matches
1995,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,94,89,5,1,0,0,2,0,0,0,0,0,71,0,1,Matches
1996,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,116,115,0,0,1,2,0,0,0,0,0,0,106,1,1,Matches
1997,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,1583,1305,270,127,2,14,135,2,108,52,25,1,1243,8,20,Matches
1998,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,1069,902,157,34,0,7,16,123,0,0,0,0,788,10,17,Matches
1999,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,1998,10.4,531,493,34,4,1,0,39,5,25,3,16,1,397,4,25,Matches
2000,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1,Matches
2001,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,1986,4.2,214,195,18,9,0,4,9,4,5,2,0,2,165,1,7,Matches
2002,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,1995,24.2,725,652,71,7,1,5,30,45,1,0,0,0,493,2,26,Matches
2003,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,899,812,83,2,1,14,34,6,0,0,0,0,598,4,37,Matches
2004,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,1993,24.4,463,437,18,0,3,1,11,5,1,0,0,0,329,8,24,Matches
2005,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,1991,0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
2006,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,232,228,2,1,0,4,2,1,0,0,0,0,195,2,5,Matches
2007,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,379,289,88,9,0,4,19,79,0,0,0,0,291,2,7,Matches
2008,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,1995,2.1,103,92,9,3,0,1,6,2,4,2,2,0,76,2,4,Matches
2009,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,1060,1043,15,9,4,4,6,5,1,0,0,0,980,2,10,Matches
2010,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,1996,7.6,178,176,1,0,0,2,12,1,0,0,0,0,118,1,12,Matches
2011,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,696,652,40,36,0,6,6,4,0,0,0,0,559,4,4,Matches
2012,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,1028,978,47,45,2,32,4,0,0,0,0,0,876,3,3,Matches
2013,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33.0,960,542,413,119,0,1,0,0,0,0,0,0,478,5,0,Matches
2014,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,1329,1237,83,31,0,10,31,52,0,0,0,0,1117,9,20,Matches
2015,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,746,621,122,15,2,3,47,107,0,0,0,0,591,3,23,Matches
2016,Raffael,br BRA,FW,Gladbach,de Bundesliga,33,1985,6.0,220,205,14,3,0,3,7,1,4,1,3,0,178,1,5,Matches
2017,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,1993,2.5,148,144,4,3,1,0,3,0,1,1,0,0,131,0,2,Matches
2018,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10.0,877,794,81,11,0,4,14,69,1,0,0,0,812,2,9,Matches
2019,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,242,191,51,10,0,4,7,41,0,0,0,0,199,0,4,Matches
2020,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,567,457,110,10,1,1,13,100,0,0,0,0,451,0,19,Matches
2021,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,93,75,18,0,0,0,3,18,0,0,0,0,71,0,2,Matches
2022,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,2595,2513,67,39,7,43,24,21,7,3,3,0,2344,15,20,Matches
2023,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,864,749,107,57,1,6,77,1,49,34,10,4,563,8,21,Matches
2024,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,1993,18.0,804,734,69,12,0,8,30,57,0,0,0,0,651,1,25,Matches
2025,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,1994,18.7,462,440,18,1,2,13,36,15,2,0,0,0,307,4,23,Matches
2026,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,847,824,21,21,0,7,2,0,0,0,0,0,703,2,5,Matches
2027,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,1990,17.5,875,788,85,35,5,5,75,3,47,29,13,0,650,2,14,Matches
2028,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,1995,11.7,389,344,43,13,2,0,44,1,18,9,5,1,280,2,11,Matches
2029,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,819,777,35,33,0,27,1,2,0,0,0,0,644,7,7,Matches
2030,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,10,10,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2031,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,1938,1864,68,55,3,46,2,13,0,0,0,0,1777,6,5,Matches
2032,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,807,775,26,10,5,9,15,13,1,0,0,0,652,6,27,Matches
2033,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,18,14,4,0,0,0,0,4,0,0,0,0,14,0,0,Matches
2034,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,1988,0.7,30,30,0,0,0,0,0,0,0,0,0,0,16,0,0,Matches
2035,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,729,671,55,8,3,8,55,5,23,20,3,0,533,3,22,Matches
2036,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,17.2,511,457,52,6,0,2,115,12,31,20,8,0,301,2,30,Matches
2037,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,11.3,659,622,34,19,1,12,1,15,0,0,0,0,572,3,7,Matches
2038,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2039,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,1989,0.8,33,27,6,0,0,0,4,5,1,1,0,0,21,0,1,Matches
2040,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,1064,1035,23,19,0,4,1,4,0,0,0,0,928,6,8,Matches
2041,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,22.0,548,526,17,2,7,3,43,4,0,0,0,0,293,5,29,Matches
2042,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,2111,1539,567,83,1,8,249,400,84,56,17,3,1527,5,66,Matches
2043,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,0.5,34,31,3,0,0,0,5,3,0,0,0,0,26,0,3,Matches
2044,Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,662,643,17,16,1,10,9,0,0,0,0,0,552,2,15,Matches
2045,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,1994,36.3,1205,1166,37,2,6,16,76,3,11,3,1,5,871,2,50,Matches
2046,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,1990,0.9,45,36,9,6,0,0,0,3,0,0,0,0,34,0,1,Matches
2047,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,780,690,88,9,0,10,34,78,1,1,0,0,644,2,19,Matches
2048,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,15.8,320,299,19,0,2,1,6,1,0,0,0,0,224,2,14,Matches
2049,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,115,76,38,14,0,0,0,0,0,0,0,0,85,1,0,Matches
2050,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,1133,1093,35,8,6,2,19,16,1,0,0,0,933,5,36,Matches
2051,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,1172,1123,46,46,0,11,5,0,0,0,0,0,1031,3,7,Matches
2052,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,221,193,27,0,1,0,2,0,0,0,0,0,169,1,6,Matches
2053,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,1011,593,413,95,0,4,0,0,0,0,0,0,652,5,1,Matches
2054,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,1064,996,58,37,4,8,39,1,6,2,2,0,842,10,35,Matches
2055,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,411,391,19,6,1,10,13,11,2,2,0,0,287,1,14,Matches
2056,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,187,166,21,5,0,5,3,16,0,0,0,0,151,0,1,Matches
2057,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,1104,680,421,109,1,2,0,0,0,0,0,0,729,3,0,Matches
2058,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,294,274,19,14,0,2,9,1,4,2,2,0,241,1,7,Matches
2059,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,1983,13.0,752,730,13,1,0,7,28,12,0,0,0,0,600,9,29,Matches
2060,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,1524,1506,17,15,2,21,3,2,0,0,0,0,1313,1,24,Matches
2061,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,38,25,13,1,0,0,0,12,0,0,0,0,24,0,0,Matches
2062,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,849,833,12,4,4,8,47,5,0,0,0,0,549,4,46,Matches
2063,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,1997,15.8,475,447,25,2,5,3,33,6,0,0,0,0,314,3,23,Matches
2064,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,388,297,88,15,0,2,39,61,12,7,3,0,272,3,16,Matches
2065,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,98,92,6,3,0,1,4,0,0,0,0,0,76,0,2,Matches
2066,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,889,549,337,62,0,0,0,0,0,0,0,0,517,3,0,Matches
2067,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,392,254,134,54,0,0,0,0,0,0,0,0,221,4,0,Matches
2068,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,1983,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2069,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,242,222,19,4,0,7,47,3,11,5,5,0,148,1,16,Matches
2070,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,546,534,10,8,0,4,7,2,0,0,0,0,432,2,9,Matches
2071,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,908,869,36,28,0,8,9,6,0,0,0,0,722,3,12,Matches
2072,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
2073,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,1412,1310,94,63,1,36,31,29,0,0,0,0,1081,8,19,Matches
2074,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,33.4,1197,1034,160,4,3,1,77,136,0,0,0,0,849,3,57,Matches
2075,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,22,1995,3.6,158,111,47,3,0,1,12,42,2,2,0,0,113,0,8,Matches
2076,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,28,1989,32.5,1586,1202,376,53,5,23,259,221,102,38,38,9,1034,8,70,Matches
2077,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,696,674,20,17,0,4,9,3,0,0,0,0,546,2,28,Matches
2078,Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,1984,6.3,333,300,32,2,1,0,22,19,11,7,2,1,252,1,7,Matches
2079,Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,1106,1041,59,55,0,15,1,4,0,0,0,0,898,6,12,Matches
2080,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,23.2,1783,1626,152,23,6,2,27,129,0,0,0,0,1599,5,26,Matches
2081,Patrick Roberts,eng ENG,"MF,FW",Girona,es La Liga,21,1997,6.7,188,181,6,1,1,1,8,5,0,0,0,0,150,1,4,Matches
2082,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,35.7,2840,2488,347,40,2,19,135,303,4,0,3,0,2285,5,51,Matches
2083,Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5.0,187,143,42,15,0,0,0,0,0,0,0,0,147,2,0,Matches
2084,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,1965,1894,69,65,12,31,5,2,2,2,0,0,1702,2,14,Matches
2085,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,7,6,1,0,0,0,1,1,0,0,0,0,6,0,0,Matches
2086,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2087,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20.0,1039,903,127,46,15,31,85,4,39,34,1,1,707,9,28,Matches
2088,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,547,505,41,18,5,2,27,2,21,8,6,0,445,1,9,Matches
2089,Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,1989,8.8,307,298,5,1,0,6,8,3,0,0,0,0,215,4,5,Matches
2090,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,1933,1892,38,37,1,24,2,1,0,0,0,0,1756,3,11,Matches
2091,Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,875,837,29,1,7,12,30,7,2,0,0,0,625,9,32,Matches
2092,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,239,189,49,4,0,0,12,45,0,0,0,0,180,1,5,Matches
2093,Alejandro Rodríguez,es ESP,MF,Empoli,it Serie A,27,1991,0.3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2094,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,350,335,12,0,4,6,27,3,0,0,0,0,221,3,17,Matches
2095,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,1998,27.8,1094,952,139,35,2,18,137,4,73,30,33,1,760,3,25,Matches
2096,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,1991,12.6,974,866,104,28,4,12,84,9,59,14,33,0,805,4,15,Matches
2097,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,2192,1861,323,51,1,43,86,264,8,0,8,0,1845,8,41,Matches
2098,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,187,179,6,2,0,1,1,0,0,0,0,0,167,2,7,Matches
2099,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,209,204,5,3,1,0,2,1,1,0,1,0,179,0,2,Matches
2100,Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,29.7,1743,1417,321,29,0,20,108,292,0,0,0,0,1369,5,55,Matches
2101,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,137,124,11,3,0,1,3,8,0,0,0,0,98,2,4,Matches
2102,Diego Rolán,uy URU,"MF,FW",Leganés,es La Liga,25,1993,2.4,93,84,6,0,0,0,5,5,1,0,1,0,69,3,1,Matches
2103,Diego Rolán,uy URU,"MF,FW",Alavés,es La Liga,25,1993,3.3,91,90,1,0,0,0,5,0,0,0,0,0,67,0,2,Matches
2104,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,419,411,7,5,0,0,0,2,0,0,0,0,365,1,2,Matches
2105,Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,376,359,17,5,0,4,10,4,4,0,4,0,283,0,6,Matches
2106,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,679,659,20,20,1,7,3,0,0,0,0,0,598,0,0,Matches
2107,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,1776,1717,55,50,0,13,2,5,0,0,0,0,1615,4,8,Matches
2108,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,1444,1387,52,49,8,12,6,3,0,0,0,0,1136,5,27,Matches
2109,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,821,770,46,43,0,5,0,3,0,0,0,0,660,5,7,Matches
2110,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,1111,1096,12,7,1,7,3,3,0,0,0,0,878,3,23,Matches
2111,Rômulo,it ITA,"MF,FW",Genoa,it Serie A,31,1987,15.0,682,545,137,32,0,3,103,69,36,1,34,0,484,0,23,Matches
2112,Rômulo,it ITA,DF,Lazio,it Serie A,31,1987,8.6,418,349,69,7,0,1,47,49,13,0,10,0,340,0,10,Matches
2113,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,1114,1066,46,12,3,8,58,24,4,0,0,0,915,2,31,Matches
2114,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,298,280,18,1,0,1,2,17,0,0,0,0,239,0,7,Matches
2115,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,565,521,44,12,0,2,6,32,0,0,0,0,468,0,11,Matches
2116,Salomón Rondón,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,756,736,16,0,4,3,14,3,0,0,0,0,521,4,16,Matches
2117,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,2036,1854,173,87,6,26,104,8,55,24,18,0,1631,9,33,Matches
2118,Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,2239,2160,74,52,1,18,27,21,1,1,0,0,1940,5,32,Matches
2119,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,1159,950,205,10,0,10,47,195,0,0,0,0,865,4,33,Matches
2120,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,28,1990,20.0,1185,975,204,26,2,5,89,161,17,0,13,0,843,6,49,Matches
2121,Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,1996,16.2,859,681,175,12,0,6,27,163,0,0,0,0,717,3,17,Matches
2122,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,811,787,21,18,0,8,1,3,0,0,0,0,687,3,3,Matches
2123,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2124,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,1361,1109,250,24,1,11,108,226,0,0,0,0,1018,2,42,Matches
2125,Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,379,341,36,0,0,2,9,0,0,0,0,0,248,2,14,Matches
2126,Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,20,20,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
2127,Waldo Rubio,es ESP,MF,Valladolid,es La Liga,22,1995,5.5,146,142,2,0,1,1,12,2,0,0,0,0,92,2,8,Matches
