,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
612,731,Koffi Djidji,ci CIV,DF,Torino,it Serie A,30.0,1992.0,8.4,434.0,411.0,20.0,10.0,0.0,0.0,2,10.0,0.0,0.0,0.0,0.0,372.0,3.0,3.0
613,732,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,30.0,1993.0,31.5,1661.0,1584.0,75.0,58.0,1.0,6.0,6,17.0,0.0,0.0,0.0,0.0,1454.0,2.0,11.0
614,734,Ben Doak,sct SCO,FW,Liverpool,eng Premier League,17.0,2005.0,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
615,735,Ritsu Doan,jp JPN,"DF,MF",Freiburg,de Bundesliga,25.0,1998.0,25.0,713.0,678.0,31.0,11.0,5.0,6.0,61,5.0,15.0,10.0,5.0,0.0,504.0,4.0,26.0
616,736,Lewis Dobbin,eng ENG,MF,Everton,eng Premier League,20.0,2003.0,2.6,65.0,60.0,3.0,1.0,0.0,0.0,7,2.0,0.0,0.0,0.0,0.0,44.0,2.0,3.0
617,737,Dodô,br BRA,DF,Fiorentina,it Serie A,24.0,1998.0,5.8,347.0,296.0,50.0,4.0,1.0,1.0,19,46.0,0.0,0.0,0.0,0.0,278.0,1.0,6.0
618,738,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,25.0,1998.0,24.0,919.0,894.0,23.0,21.0,0.0,5.0,4,2.0,0.0,0.0,0.0,0.0,738.0,2.0,9.0
619,739,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,31.0,1992.0,12.8,653.0,566.0,87.0,11.0,0.0,5.0,13,76.0,0.0,0.0,0.0,0.0,515.0,0.0,18.0
620,745,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,22.0,2001.0,17.6,864.0,831.0,30.0,27.0,0.0,12.0,3,3.0,0.0,0.0,0.0,0.0,681.0,3.0,10.0
621,746,Mario Dominguez,es ESP,FW,Valencia,es La Liga,19.0,2004.0,0.3,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
622,749,Giulio Donati,it ITA,DF,Monza,it Serie A,33.0,1990.0,0.4,46.0,40.0,6.0,1.0,0.0,0.0,4,5.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
623,750,Jamie Donley,eng ENG,FW,Tottenham,eng Premier League,18.0,2005.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
624,752,Patrick Dorgu,dk DEN,"DF,MF",Lecce,it Serie A,18.0,2004.0,17.4,729.0,612.0,115.0,19.0,0.0,5.0,41,91.0,5.0,0.0,0.0,0.0,582.0,2.0,16.0
625,753,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,25.0,1998.0,15.4,628.0,600.0,25.0,22.0,2.0,4.0,3,0.0,1.0,0.0,1.0,0.0,545.0,3.0,5.0
626,754,Alberto Dossena,it ITA,DF,Cagliari,it Serie A,24.0,1998.0,33.1,1305.0,1255.0,49.0,41.0,3.0,11.0,1,7.0,0.0,0.0,0.0,0.0,1042.0,1.0,8.0
627,755,Carlos Dotor,es ESP,MF,Celta Vigo,es La Liga,22.0,2001.0,7.9,350.0,339.0,10.0,2.0,1.0,0.0,9,4.0,3.0,3.0,0.0,0.0,289.0,1.0,7.0
628,756,Abdoulaye Doucouré,ml MLI,"FW,MF",Everton,eng Premier League,30.0,1993.0,29.2,893.0,876.0,16.0,0.0,1.0,1.0,26,0.0,0.0,0.0,0.0,0.0,683.0,1.0,29.0
629,757,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,23.0,2000.0,10.2,422.0,418.0,4.0,4.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,367.0,0.0,7.0
630,758,Siriné Doucouré,ml MLI,FW,Lorient,fr Ligue 1,21.0,2002.0,4.7,94.0,87.0,7.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0
631,759,Désiré Doué,fr FRA,"MF,FW",Rennes,fr Ligue 1,18.0,2005.0,18.1,779.0,734.0,41.0,18.0,6.0,6.0,70,4.0,18.0,11.0,7.0,0.0,576.0,4.0,24.0
632,760,Guela Doué,ci CIV,DF,Rennes,fr Ligue 1,20.0,2002.0,13.7,669.0,556.0,113.0,8.0,2.0,1.0,43,105.0,0.0,0.0,0.0,0.0,502.0,0.0,18.0
633,761,Alfie Doughty,eng ENG,DF,Luton Town,eng Premier League,23.0,1999.0,32.5,1686.0,1190.0,489.0,89.0,0.0,9.0,340,249.0,151.0,66.0,80.0,5.0,1121.0,7.0,60.0
634,762,Douglas,br BRA,MF,Nantes,fr Ligue 1,26.0,1997.0,19.7,1040.0,991.0,47.0,34.0,4.0,8.0,20,2.0,11.0,8.0,2.0,0.0,904.0,2.0,11.0
635,763,Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,20.0,2003.0,18.4,771.0,729.0,40.0,23.0,4.0,7.0,0,8.0,0.0,0.0,0.0,0.0,660.0,2.0,9.0
636,764,Kamory Doumbia,ml MLI,MF,Brest,fr Ligue 1,20.0,2003.0,9.8,487.0,472.0,14.0,5.0,2.0,0.0,8,3.0,2.0,0.0,2.0,0.0,420.0,1.0,8.0
637,765,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,23.0,1999.0,10.1,166.0,154.0,12.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,105.0,0.0,4.0
638,766,Artem Dovbyk,ua UKR,FW,Girona,es La Liga,26.0,1997.0,28.7,392.0,359.0,28.0,0.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,277.0,5.0,16.0
639,767,Nikola Dovedan,at AUT,"MF,FW",Heidenheim,de Bundesliga,29.0,1994.0,7.3,204.0,187.0,16.0,2.0,4.0,1.0,8,3.0,3.0,0.0,0.0,0.0,125.0,1.0,15.0
640,768,Damion Downs,de GER,"FW,MF",Köln,de Bundesliga,19.0,2004.0,2.0,36.0,35.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0
641,769,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,21.0,2001.0,13.6,955.0,878.0,69.0,44.0,2.0,15.0,28,8.0,15.0,8.0,3.0,0.0,801.0,8.0,11.0
642,772,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,de Bundesliga,21.0,2002.0,6.5,160.0,150.0,9.0,0.0,2.0,1.0,3,2.0,0.0,0.0,0.0,0.0,115.0,1.0,2.0
643,773,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,18.0,2005.0,6.4,349.0,341.0,7.0,6.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,315.0,1.0,1.0
644,774,Domingos Duarte,pt POR,DF,Getafe,es La Liga,28.0,1995.0,10.1,380.0,365.0,13.0,11.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,294.0,2.0,4.0
645,775,Rubén Duarte,es ESP,DF,Alavés,es La Liga,27.0,1995.0,20.9,827.0,658.0,160.0,55.0,0.0,8.0,70,104.0,1.0,0.0,0.0,0.0,566.0,9.0,10.0
646,777,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,29.0,1994.0,30.0,950.0,751.0,192.0,55.0,11.0,10.0,159,5.0,97.0,35.0,49.0,0.0,566.0,7.0,16.0
647,778,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,28.0,1994.0,27.3,1209.0,1049.0,156.0,94.0,5.0,20.0,94,5.0,54.0,11.0,32.0,0.0,906.0,4.0,19.0
648,779,Denzel Dumfries,nl NED,DF,Inter,it Serie A,27.0,1996.0,18.2,801.0,656.0,142.0,4.0,0.0,2.0,47,138.0,0.0,0.0,0.0,0.0,614.0,3.0,16.0
649,780,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,31.0,1991.0,0.2,23.0,22.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
650,781,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,30.0,1993.0,21.0,1030.0,961.0,63.0,22.0,5.0,18.0,65,5.0,35.0,11.0,17.0,0.0,800.0,6.0,22.0
651,782,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,31.0,1991.0,31.9,3233.0,3005.0,219.0,115.0,2.0,16.0,7,5.0,0.0,0.0,0.0,0.0,2977.0,9.0,5.0
652,783,Jhon Durán,co COL,"FW,MF",Aston Villa,eng Premier League,19.0,2003.0,5.3,121.0,117.0,4.0,1.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,83.0,0.0,10.0
653,784,Julien Duranville,be BEL,"FW,MF",Dortmund,de Bundesliga,17.0,2006.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,785,Hugo Duro,es ESP,FW,Valencia,es La Liga,23.0,1999.0,33.1,570.0,522.0,45.0,1.0,0.0,0.0,7,4.0,0.0,0.0,0.0,0.0,406.0,3.0,16.0
655,786,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,26.0,1997.0,15.0,743.0,653.0,86.0,15.0,0.0,2.0,13,71.0,0.0,0.0,0.0,0.0,597.0,4.0,11.0
656,787,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,29.0,1993.0,21.8,1000.0,877.0,117.0,27.0,7.0,11.0,88,10.0,54.0,22.0,27.0,0.0,790.0,6.0,20.0
657,788,Aron Dønnum,no NOR,"FW,MF",Toulouse,fr Ligue 1,25.0,1998.0,17.7,571.0,545.0,24.0,5.0,4.0,13.0,28,10.0,9.0,2.0,5.0,0.0,428.0,2.0,17.0
658,789,George Earthy,eng ENG,FW,West Ham,eng Premier League,18.0,2004.0,0.4,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
659,790,Simon Ebonog,cm CMR,MF,Le Havre,fr Ligue 1,18.0,2004.0,0.2,21.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
660,791,Festy Ebosele,ie IRL,DF,Udinese,it Serie A,20.0,2002.0,18.9,419.0,358.0,60.0,2.0,1.0,5.0,45,58.0,0.0,0.0,0.0,0.0,278.0,1.0,21.0
661,792,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,24.0,1999.0,0.1,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
662,793,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,27.0,1995.0,12.2,570.0,442.0,127.0,9.0,0.0,3.0,23,118.0,0.0,0.0,0.0,0.0,426.0,1.0,19.0
663,795,Éderson,br BRA,MF,Atalanta,it Serie A,24.0,1999.0,31.9,1662.0,1611.0,44.0,42.0,6.0,17.0,17,2.0,0.0,0.0,0.0,0.0,1390.0,7.0,27.0
664,796,Odsonne Édouard,fr FRA,"FW,MF",Crystal Palace,eng Premier League,25.0,1998.0,17.3,350.0,338.0,9.0,0.0,4.0,0.0,10,0.0,1.0,0.0,0.0,0.0,249.0,3.0,20.0
665,797,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,30.0,1992.0,5.4,185.0,181.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,128.0,2.0,1.0
666,798,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,26.0,1996.0,32.4,1330.0,1296.0,28.0,21.0,4.0,2.0,9,5.0,0.0,0.0,0.0,0.0,1080.0,6.0,48.0
667,799,Lilian Egloff,de GER,"MF,DF",Stuttgart,de Bundesliga,20.0,2002.0,1.2,41.0,40.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
668,800,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,28.0,1995.0,10.6,257.0,223.0,33.0,0.0,0.0,0.0,17,33.0,0.0,0.0,0.0,0.0,175.0,1.0,15.0
669,801,Hjalmar Ekdal,se SWE,DF,Burnley,eng Premier League,24.0,1998.0,4.9,217.0,213.0,4.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,1.0
670,804,Emmanuel Ekong,se SWE,FW,Empoli,it Serie A,21.0,2002.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
671,805,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,29.0,1994.0,12.6,211.0,205.0,6.0,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.0,138.0,0.0,10.0
672,806,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,eng Premier League,21.0,2002.0,27.0,712.0,695.0,13.0,0.0,4.0,2.0,58,6.0,0.0,0.0,0.0,0.0,498.0,4.0,37.0
673,807,Simon Elisor,fr FRA,FW,Metz,fr Ligue 1,24.0,1999.0,8.5,157.0,139.0,18.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,111.0,0.0,5.0
674,808,Harvey Elliott,eng ENG,"MF,FW",Liverpool,eng Premier League,20.0,2003.0,15.0,986.0,932.0,44.0,4.0,3.0,8.0,62,10.0,19.0,9.0,7.0,0.0,825.0,10.0,17.0
675,811,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,31.0,1992.0,0.3,40.0,39.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
676,812,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,29.0,1994.0,9.0,468.0,417.0,51.0,14.0,0.0,1.0,1,37.0,0.0,0.0,0.0,0.0,402.0,0.0,3.0
677,813,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,26.0,1996.0,27.6,1690.0,1605.0,83.0,32.0,2.0,1.0,3,26.0,0.0,0.0,0.0,0.0,1500.0,2.0,11.0
678,814,Adri Embarba,es ESP,"FW,MF",Almería,es La Liga,31.0,1992.0,27.5,928.0,770.0,150.0,35.0,0.0,16.0,171,16.0,94.0,36.0,31.0,0.0,609.0,8.0,43.0
679,815,Breel Embolo,ch SUI,FW,Monaco,fr Ligue 1,26.0,1997.0,2.0,46.0,46.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0
680,816,Emanuel Emegha,nl NED,FW,Strasbourg,fr Ligue 1,20.0,2003.0,23.1,294.0,278.0,16.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,215.0,0.0,10.0
681,817,Emerson,br BRA,DF,Tottenham,eng Premier League,24.0,1999.0,12.9,1038.0,915.0,122.0,45.0,1.0,2.0,14,75.0,0.0,0.0,0.0,0.0,937.0,1.0,23.0
682,818,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,26.0,1997.0,28.6,318.0,271.0,47.0,0.0,2.0,2.0,4,3.0,0.0,0.0,0.0,0.0,205.0,0.0,13.0
683,819,Julio Enciso,py PAR,"MF,FW",Brighton,eng Premier League,19.0,2004.0,5.3,178.0,168.0,8.0,2.0,2.0,0.0,8,1.0,2.0,0.0,0.0,0.0,132.0,2.0,5.0
684,820,Wataru Endo,jp JPN,MF,Liverpool,eng Premier League,30.0,1993.0,19.1,1315.0,1295.0,16.0,13.0,5.0,1.0,4,2.0,0.0,0.0,0.0,0.0,1157.0,4.0,19.0
685,821,Arne Engels,be BEL,"MF,DF",Augsburg,de Bundesliga,19.0,2003.0,15.6,587.0,498.0,85.0,19.0,3.0,9.0,80,30.0,36.0,20.0,13.0,0.0,394.0,4.0,23.0
686,822,Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,31.0,1992.0,12.7,805.0,745.0,55.0,25.0,5.0,9.0,43,3.0,26.0,12.0,8.0,2.0,648.0,5.0,13.0
687,823,Martin Erlic,hr CRO,DF,Sassuolo,it Serie A,25.0,1998.0,29.1,1214.0,1144.0,68.0,53.0,0.0,13.0,5,7.0,0.0,0.0,0.0,0.0,972.0,2.0,7.0
688,824,Gonzalo Escalante,ar ARG,MF,Cádiz,es La Liga,30.0,1993.0,18.9,711.0,689.0,15.0,7.0,2.0,2.0,5,1.0,0.0,0.0,0.0,0.0,537.0,7.0,12.0
689,826,Alfonso Espino,uy URU,DF,Rayo Vallecano,es La Liga,31.0,1992.0,27.9,1423.0,1132.0,288.0,28.0,2.0,5.0,50,260.0,0.0,0.0,0.0,0.0,1061.0,3.0,41.0
690,827,Bernardo Espinosa,co COL,DF,Girona,es La Liga,34.0,1989.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
691,830,Oscar Estupiñan,co COL,FW,Metz,fr Ligue 1,26.0,1996.0,2.9,61.0,54.0,5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0
692,831,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,25.0,1998.0,13.8,962.0,851.0,107.0,22.0,1.0,3.0,65,73.0,12.0,6.0,2.0,0.0,809.0,4.0,20.0
693,832,Karl Etta,cm CMR,FW,Cádiz,es La Liga,19.0,2004.0,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
694,833,Jonny Evans,nir NIR,DF,Manchester Utd,eng Premier League,35.0,1988.0,15.5,833.0,779.0,51.0,18.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,730.0,3.0,7.0
695,834,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,25.0,1998.0,22.8,909.0,759.0,144.0,54.0,7.0,6.0,107,5.0,71.0,30.0,23.0,3.0,700.0,6.0,20.0
696,837,Giovanni Fabbian,it ITA,"MF,FW",Bologna,it Serie A,20.0,2003.0,11.7,287.0,282.0,5.0,3.0,1.0,1.0,4,2.0,0.0,0.0,0.0,0.0,225.0,0.0,7.0
697,839,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,22.0,2001.0,4.9,223.0,202.0,21.0,6.0,1.0,4.0,19,3.0,10.0,1.0,7.0,0.0,193.0,0.0,2.0
698,842,Ilhan Fakili,fr FRA,"MF,FW",Clermont Foot,fr Ligue 1,17.0,2006.0,1.0,23.0,22.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0
699,843,Radamel Falcao,co COL,"FW,DF",Rayo Vallecano,es La Liga,37.0,1986.0,4.5,110.0,103.0,7.0,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0
700,845,Fali,es ESP,DF,Cádiz,es La Liga,29.0,1993.0,28.3,1050.0,989.0,54.0,49.0,5.0,21.0,10,0.0,0.0,0.0,0.0,0.0,799.0,7.0,7.0
701,850,Khalil Fayad,fr FRA,"FW,MF",Montpellier,fr Ligue 1,19.0,2004.0,11.4,345.0,333.0,10.0,4.0,1.0,4.0,13,4.0,0.0,0.0,0.0,0.0,276.0,2.0,6.0
702,851,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,36.0,1987.0,15.1,587.0,540.0,44.0,34.0,0.0,2.0,0,8.0,0.0,0.0,0.0,0.0,440.0,3.0,5.0
703,852,Jacopo Fazzini,it ITA,MF,Empoli,it Serie A,20.0,2003.0,13.7,499.0,445.0,52.0,23.0,4.0,1.0,54,4.0,24.0,7.0,13.0,0.0,343.0,2.0,19.0
704,853,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,30.0,1993.0,11.7,611.0,534.0,73.0,29.0,3.0,5.0,56,3.0,34.0,13.0,17.0,0.0,482.0,4.0,16.0
705,854,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,34.0,1989.0,4.2,215.0,206.0,8.0,7.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,183.0,1.0,1.0
706,855,Luiz Felipe,it ITA,DF,Betis,es La Liga,26.0,1997.0,4.0,169.0,163.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,151.0,2.0,0.0
707,856,João Félix,pt POR,FW,Barcelona,es La Liga,23.0,1999.0,17.1,663.0,631.0,25.0,5.0,8.0,7.0,17,12.0,8.0,4.0,0.0,0.0,538.0,7.0,13.0
708,857,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,25.0,1997.0,32.5,1658.0,1562.0,91.0,45.0,0.0,11.0,3,4.0,0.0,0.0,0.0,0.0,1349.0,5.0,6.0
709,858,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,32.0,1991.0,17.6,1121.0,939.0,179.0,26.0,0.0,4.0,28,153.0,0.0,0.0,0.0,0.0,939.0,3.0,19.0
710,859,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,18.0,2004.0,15.2,303.0,269.0,32.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,244.0,2.0,13.0
711,860,Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,23.0,1999.0,30.1,1778.0,1740.0,34.0,16.0,7.0,9.0,11,17.0,1.0,0.0,0.0,0.0,1571.0,4.0,37.0
712,861,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,eng Premier League,28.0,1994.0,34.6,2180.0,1873.0,284.0,64.0,30.0,22.0,223,22.0,151.0,46.0,55.0,8.0,1590.0,23.0,62.0
713,862,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,27.0,1996.0,14.3,801.0,705.0,90.0,44.0,2.0,10.0,53,18.0,28.0,15.0,9.0,1.0,615.0,6.0,9.0
714,864,Álex Fernández,es ESP,MF,Cádiz,es La Liga,30.0,1992.0,14.3,649.0,578.0,67.0,29.0,0.0,6.0,35,6.0,20.0,6.0,10.0,0.0,539.0,4.0,11.0
715,865,Carlos Fernández,es ESP,FW,Real Sociedad,es La Liga,27.0,1996.0,4.5,83.0,78.0,5.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4.0
716,866,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,22.0,2001.0,24.5,1862.0,1756.0,89.0,52.0,21.0,28.0,45,5.0,22.0,4.0,7.0,0.0,1574.0,17.0,30.0
717,868,Valery Fernández,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,221.0,211.0,10.0,0.0,1.0,0.0,13,10.0,0.0,0.0,0.0,0.0,188.0,0.0,4.0
718,870,Fernando,br BRA,MF,Sevilla,es La Liga,36.0,1987.0,5.1,242.0,233.0,8.0,8.0,1.0,3.0,4,0.0,0.0,0.0,0.0,0.0,209.0,1.0,2.0
719,871,Ichem Ferrah,fr FRA,FW,Lille,fr Ligue 1,17.0,2005.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720,872,Andrea Ferraris,it ITA,MF,Monza,it Serie A,20.0,2003.0,0.1,4.0,3.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
721,874,João Ferreira,pt POR,DF,Udinese,it Serie A,22.0,2001.0,20.2,858.0,703.0,153.0,24.0,2.0,10.0,21,129.0,0.0,0.0,0.0,0.0,649.0,2.0,22.0
722,875,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,31.0,1992.0,22.6,1331.0,1299.0,32.0,19.0,5.0,8.0,38,11.0,2.0,0.0,0.0,0.0,1101.0,0.0,20.0
723,876,Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,de Bundesliga,18.0,2004.0,0.8,26.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0
724,877,Rachad Fettal,ma MAR,FW,Almería,es La Liga,18.0,2005.0,0.2,6.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
725,878,Seydou Fini,it ITA,"DF,FW",Genoa,it Serie A,17.0,2006.0,0.4,14.0,12.0,2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
726,879,Max Finkgräfe,de GER,"DF,FW",Köln,de Bundesliga,19.0,2004.0,19.5,859.0,662.0,196.0,17.0,1.0,8.0,61,172.0,7.0,3.0,3.0,0.0,598.0,1.0,35.0
727,881,Kilian Fischer,de GER,"DF,MF",Wolfsburg,de Bundesliga,22.0,2000.0,3.2,148.0,115.0,33.0,1.0,0.0,0.0,11,32.0,0.0,0.0,0.0,0.0,104.0,0.0,6.0
728,882,John Fleck,sct SCO,"MF,DF",Sheffield Utd,eng Premier League,31.0,1991.0,1.0,40.0,36.0,4.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
729,884,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,32.0,1991.0,19.2,1277.0,1055.0,218.0,51.0,1.0,20.0,122,104.0,63.0,28.0,30.0,0.0,1055.0,4.0,16.0
730,885,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,23.0,2000.0,31.7,1767.0,1684.0,79.0,19.0,15.0,6.0,89,4.0,50.0,26.0,14.0,0.0,1511.0,4.0,49.0
731,887,Malick Fofana,be BEL,FW,Lyon,fr Ligue 1,18.0,2005.0,6.2,180.0,175.0,5.0,0.0,0.0,0.0,20,5.0,0.0,0.0,0.0,0.0,143.0,0.0,8.0
732,888,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,24.0,1999.0,30.0,1789.0,1693.0,83.0,77.0,13.0,4.0,14,6.0,0.0,0.0,0.0,0.0,1453.0,13.0,30.0
733,889,Jonas Föhrenbach,de GER,DF,Heidenheim,de Bundesliga,27.0,1996.0,31.0,1462.0,1151.0,307.0,17.0,0.0,17.0,73,289.0,1.0,1.0,0.0,0.0,1046.0,4.0,38.0
734,890,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,28.0,1994.0,20.4,1069.0,865.0,192.0,8.0,0.0,0.0,37,184.0,0.0,0.0,0.0,0.0,862.0,12.0,27.0
735,891,Michael Folorunsho,it ITA,"MF,FW",Hellas Verona,it Serie A,25.0,1998.0,30.9,796.0,768.0,25.0,14.0,1.0,12.0,64,11.0,0.0,0.0,0.0,0.0,486.0,3.0,32.0
736,892,Tiago Fonseca Morais,pt POR,FW,Lille,fr Ligue 1,19.0,2003.0,0.5,15.0,13.0,2.0,0.0,0.0,0.0,1,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0
737,895,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,31.0,1991.0,5.2,199.0,190.0,7.0,1.0,0.0,3.0,8,0.0,5.0,3.0,2.0,0.0,163.0,2.0,6.0
738,896,Omari Forson,eng ENG,FW,Manchester Utd,eng Premier League,19.0,2004.0,0.8,33.0,32.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0
739,897,Philipp Förster,de GER,"MF,FW",Bochum,de Bundesliga,28.0,1995.0,4.3,208.0,183.0,24.0,12.0,0.0,0.0,28,0.0,11.0,5.0,5.0,0.0,156.0,1.0,4.0
740,898,Héctor Fort,es ESP,DF,Barcelona,es La Liga,16.0,2006.0,3.5,230.0,203.0,27.0,6.0,0.0,2.0,6,21.0,0.0,0.0,0.0,0.0,200.0,0.0,2.0
