,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received
2237,2673,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,29,1992,1.3,58.0,1.0,3.0,24.0,31.0,6.0,58.0,4.0,0.0,0.0,4.0,100.0,32.0,159.0,61.0,2.0,3.0,1.0,6.0,1.0,50.0,14.0
2238,2674,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,1996,24.4,1549.0,37.0,318.0,975.0,261.0,35.0,1549.0,13.0,6.0,46.2,7.0,53.8,832.0,3144.0,1249.0,10.0,11.0,3.0,24.0,8.0,1051.0,30.0
2239,2675,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,2001,14.2,750.0,106.0,422.0,314.0,18.0,5.0,750.0,1.0,1.0,100.0,0.0,0.0,392.0,2388.0,1433.0,10.0,2.0,0.0,3.0,0.0,424.0,0.0
2240,2678,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,26,1994,11.2,773.0,10.0,131.0,435.0,221.0,23.0,773.0,26.0,15.0,57.7,11.0,42.3,491.0,2119.0,955.0,24.0,20.0,5.0,17.0,21.0,588.0,52.0
2241,2679,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,1997,31.7,2259.0,226.0,1068.0,1091.0,120.0,35.0,2259.0,28.0,25.0,89.3,3.0,10.7,1456.0,9692.0,6628.0,59.0,31.0,0.0,25.0,5.0,1563.0,10.0
2242,2680,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,32,1989,9.0,508.0,6.0,71.0,210.0,231.0,11.0,506.0,12.0,5.0,41.7,7.0,58.3,280.0,1062.0,379.0,7.0,9.0,0.0,12.0,5.0,328.0,50.0
2243,2681,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,1994,30.3,1629.0,84.0,375.0,1017.0,253.0,38.0,1629.0,25.0,22.0,88.0,3.0,12.0,722.0,3244.0,1332.0,18.0,21.0,0.0,33.0,23.0,829.0,27.0
2244,2682,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,309.0,52.0,209.0,97.0,7.0,3.0,309.0,4.0,2.0,50.0,2.0,50.0,173.0,873.0,338.0,1.0,1.0,0.0,4.0,1.0,173.0,0.0
2245,2683,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2246,2684,Abdoulaye Touré,fr FRA,MF,Genoa,it Serie A,27,1994,4.8,224.0,8.0,51.0,139.0,37.0,5.0,224.0,9.0,6.0,66.7,3.0,33.3,120.0,459.0,186.0,2.0,1.0,1.0,4.0,4.0,128.0,4.0
2247,2685,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,25,1996,5.6,305.0,27.0,101.0,131.0,75.0,8.0,305.0,6.0,2.0,33.3,4.0,66.7,131.0,532.0,248.0,6.0,6.0,0.0,9.0,6.0,145.0,17.0
2248,2686,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,1008.0,66.0,293.0,574.0,156.0,27.0,1008.0,38.0,22.0,57.9,16.0,42.1,490.0,2926.0,1369.0,30.0,17.0,2.0,32.0,18.0,522.0,25.0
2249,2687,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,406.0,10.0,24.0,201.0,184.0,54.0,406.0,12.0,6.0,50.0,6.0,50.0,228.0,1000.0,302.0,16.0,6.0,9.0,29.0,11.0,273.0,67.0
2250,2688,Andros Townsend,eng ENG,"MF,FW",Everton,eng Premier League,30,1991,16.2,708.0,13.0,118.0,257.0,343.0,27.0,707.0,48.0,26.0,54.2,22.0,45.8,400.0,2570.0,1151.0,41.0,28.0,7.0,44.0,19.0,430.0,100.0
2251,2691,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,0.2,5.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0
2252,2692,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,eng Premier League,25,1995,2.4,125.0,1.0,6.0,58.0,63.0,14.0,125.0,19.0,10.0,52.6,9.0,47.4,92.0,768.0,271.0,12.0,4.0,6.0,12.0,2.0,94.0,13.0
2253,2693,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,2001,19.2,948.0,20.0,209.0,629.0,130.0,7.0,948.0,42.0,28.0,66.7,14.0,33.3,606.0,3540.0,1627.0,26.0,22.0,1.0,43.0,25.0,577.0,10.0
2254,2694,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8.0,518.0,35.0,185.0,246.0,92.0,0.0,518.0,7.0,4.0,57.1,3.0,42.9,225.0,1070.0,523.0,5.0,4.0,0.0,9.0,2.0,246.0,19.0
2255,2695,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,1992,32.1,2481.0,98.0,585.0,1315.0,598.0,57.0,2481.0,22.0,10.0,45.5,12.0,54.5,1436.0,6917.0,3507.0,65.0,57.0,11.0,30.0,6.0,1591.0,180.0
2256,2696,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,1986,35.7,2070.0,270.0,1231.0,794.0,67.0,39.0,2070.0,12.0,5.0,41.7,7.0,58.3,1386.0,5842.0,2627.0,7.0,10.0,3.0,21.0,5.0,1370.0,6.0
2257,2698,Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,fr Ligue 1,28,1992,12.4,830.0,37.0,233.0,403.0,200.0,8.0,830.0,16.0,6.0,37.5,10.0,62.5,453.0,2096.0,1030.0,12.0,15.0,1.0,8.0,5.0,498.0,49.0
2258,2699,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,1988,22.3,1362.0,17.0,130.0,745.0,519.0,51.0,1359.0,127.0,82.0,64.6,45.0,35.4,739.0,4336.0,1971.0,53.0,51.0,16.0,78.0,66.0,924.0,96.0
2259,2700,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,26,1994,0.1,10.0,0.0,0.0,3.0,7.0,1.0,10.0,1.0,1.0,100.0,0.0,0.0,9.0,60.0,19.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0
2260,2701,Manu Trigueros,es ESP,"MF,FW",Villarreal,es La Liga,29,1991,24.2,1434.0,43.0,205.0,784.0,447.0,54.0,1434.0,15.0,8.0,53.3,7.0,46.7,901.0,3298.0,1643.0,30.0,32.0,6.0,35.0,27.0,1102.0,96.0
2261,2702,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,19,2002,0.7,57.0,0.0,14.0,33.0,11.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,34.0,191.0,97.0,2.0,0.0,0.0,3.0,0.0,42.0,4.0
2262,2703,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,34,1987,22.1,1388.0,87.0,395.0,632.0,387.0,29.0,1388.0,26.0,19.0,73.1,7.0,26.9,557.0,3372.0,1519.0,42.0,34.0,6.0,29.0,12.0,606.0,70.0
2263,2704,Francisco Trincão,pt POR,"FW,MF",Wolves,eng Premier League,21,1999,14.8,676.0,2.0,64.0,309.0,316.0,46.0,676.0,86.0,44.0,51.2,42.0,48.8,396.0,2896.0,1504.0,56.0,27.0,16.0,45.0,18.0,470.0,93.0
2264,2707,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27,1993,15.4,749.0,146.0,470.0,266.0,17.0,7.0,749.0,2.0,1.0,50.0,1.0,50.0,414.0,2060.0,1341.0,7.0,0.0,0.0,5.0,0.0,433.0,3.0
2265,2708,Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,26,1994,31.2,1535.0,23.0,146.0,573.0,834.0,151.0,1534.0,80.0,56.0,70.0,24.0,30.0,987.0,5847.0,2686.0,97.0,52.0,43.0,93.0,73.0,1163.0,222.0
2266,2709,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19,2001,18.2,1360.0,39.0,344.0,668.0,362.0,37.0,1360.0,29.0,17.0,58.6,12.0,41.4,809.0,5126.0,2661.0,66.0,50.0,11.0,35.0,14.0,847.0,118.0
2267,2711,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25,1996,9.7,809.0,39.0,170.0,313.0,332.0,32.0,809.0,20.0,8.0,40.0,12.0,60.0,430.0,2581.0,1422.0,48.0,22.0,7.0,8.0,5.0,485.0,109.0
2268,2714,Ozan Tufan,tr TUR,MF,Watford,eng Premier League,26,1995,3.7,155.0,4.0,22.0,87.0,47.0,9.0,155.0,6.0,3.0,50.0,3.0,50.0,70.0,422.0,136.0,2.0,3.0,1.0,5.0,3.0,90.0,13.0
2269,2715,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,19,2002,2.3,114.0,2.0,12.0,61.0,44.0,4.0,114.0,11.0,7.0,63.6,4.0,36.4,72.0,316.0,131.0,3.0,4.0,1.0,2.0,3.0,81.0,6.0
2270,2716,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22,1999,24.3,1681.0,175.0,844.0,768.0,84.0,19.0,1681.0,18.0,16.0,88.9,2.0,11.1,960.0,5020.0,2754.0,26.0,17.0,3.0,24.0,7.0,941.0,9.0
2271,2717,Christos Tzolis,gr GRE,"FW,MF",Norwich City,eng Premier League,19,2002,3.7,140.0,4.0,25.0,43.0,73.0,18.0,140.0,2.0,0.0,0.0,2.0,100.0,90.0,426.0,213.0,8.0,7.0,4.0,10.0,4.0,100.0,31.0
2272,2718,Iyenoma Udogie,it ITA,DF,Udinese,it Serie A,18,2002,27.5,1233.0,58.0,301.0,585.0,377.0,62.0,1233.0,67.0,38.0,56.7,29.0,43.3,631.0,4232.0,2149.0,56.0,37.0,20.0,50.0,35.0,655.0,113.0
2273,2719,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25,1996,11.2,622.0,44.0,253.0,294.0,81.0,6.0,622.0,13.0,9.0,69.2,4.0,30.8,365.0,1997.0,1166.0,17.0,10.0,1.0,7.0,3.0,353.0,10.0
2274,2720,Ike Ugbo,ca CAN,FW,Troyes,fr Ligue 1,22,1998,9.0,214.0,4.0,20.0,116.0,80.0,26.0,213.0,8.0,3.0,37.5,5.0,62.5,124.0,523.0,143.0,1.0,3.0,2.0,19.0,9.0,134.0,31.0
2275,2721,Chimuanya Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,17,2004,4.5,262.0,7.0,50.0,161.0,53.0,6.0,262.0,2.0,2.0,100.0,0.0,0.0,175.0,856.0,440.0,3.0,5.0,1.0,7.0,4.0,199.0,7.0
2276,2722,Hwang Ui-jo,kr KOR,FW,Bordeaux,fr Ligue 1,28,1992,27.9,660.0,23.0,62.0,312.0,290.0,84.0,660.0,34.0,11.0,32.4,23.0,67.6,399.0,2215.0,860.0,30.0,15.0,19.0,70.0,22.0,447.0,131.0
2277,2723,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,de Bundesliga,30,1990,0.4,15.0,0.0,1.0,4.0,10.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,27.0,1.0,0.0,0.0,0.0,1.0,15.0,5.0
2278,2724,Maximilian Ullmann,at AUT,DF,Venezia,it Serie A,25,1996,2.7,85.0,8.0,28.0,44.0,13.0,1.0,85.0,1.0,1.0,100.0,0.0,0.0,34.0,139.0,74.0,0.0,2.0,0.0,1.0,0.0,41.0,4.0
2279,2726,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,27,1993,1.0,57.0,10.0,32.0,26.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,29.0,162.0,132.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0
2280,2727,Enes Ünal,tr TUR,FW,Getafe,es La Liga,24,1997,31.1,1077.0,34.0,70.0,512.0,504.0,129.0,1073.0,48.0,25.0,52.1,23.0,47.9,561.0,2152.0,697.0,24.0,20.0,11.0,109.0,55.0,818.0,127.0
2281,2728,Cengiz Ünder,tr TUR,"FW,MF",Marseille,fr Ligue 1,24,1997,24.4,1208.0,11.0,91.0,407.0,721.0,96.0,1207.0,68.0,25.0,36.8,43.0,63.2,871.0,5634.0,2444.0,64.0,57.0,31.0,64.0,26.0,933.0,307.0
2282,2729,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,22,1998,24.6,2520.0,170.0,998.0,1413.0,127.0,20.0,2520.0,16.0,11.0,68.8,5.0,31.3,1716.0,8759.0,4788.0,32.0,25.0,1.0,16.0,8.0,1835.0,9.0
2283,2731,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,16,2004,0.5,30.0,2.0,11.0,17.0,2.0,0.0,30.0,2.0,0.0,0.0,2.0,100.0,13.0,58.0,18.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0
2284,2732,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,27,1994,9.8,554.0,34.0,180.0,261.0,116.0,3.0,554.0,6.0,3.0,50.0,3.0,50.0,273.0,1302.0,707.0,11.0,8.0,1.0,7.0,1.0,273.0,32.0
2285,2733,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,29,1991,22.5,1079.0,12.0,106.0,443.0,543.0,89.0,1079.0,62.0,25.0,40.3,36.0,58.1,600.0,3165.0,1163.0,41.0,23.0,15.0,71.0,30.0,689.0,160.0
2286,2734,Myrto Uzuni,al ALB,"FW,MF",Granada,es La Liga,26,1995,9.5,335.0,16.0,66.0,126.0,150.0,31.0,335.0,22.0,9.0,40.9,13.0,59.1,186.0,923.0,415.0,14.0,11.0,8.0,29.0,9.0,182.0,37.0
2287,2735,Antonio Vacca,it ITA,MF,Venezia,it Serie A,31,1990,11.8,817.0,71.0,360.0,419.0,52.0,1.0,817.0,21.0,15.0,71.4,6.0,28.6,455.0,2209.0,1197.0,9.0,7.0,2.0,6.0,9.0,495.0,7.0
2288,2736,Álvaro Vadillo,es ESP,"DF,MF",Espanyol,es La Liga,26,1994,0.1,13.0,1.0,5.0,4.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,31.0,2.0,0.0,1.0,0.0,0.0,10.0,2.0
2289,2737,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,26,1994,28.5,1663.0,85.0,450.0,1077.0,158.0,9.0,1663.0,20.0,16.0,80.0,4.0,20.0,827.0,4794.0,2525.0,27.0,24.0,0.0,34.0,11.0,928.0,10.0
2290,2738,Germán Valera,es ESP,FW,Real Sociedad,es La Liga,19,2002,0.6,35.0,0.0,9.0,6.0,20.0,0.0,35.0,7.0,2.0,28.6,5.0,71.4,22.0,127.0,47.0,1.0,2.0,0.0,4.0,1.0,23.0,8.0
2291,2739,Yan Valery,tn TUN,DF,Southampton,eng Premier League,22,1999,4.1,213.0,19.0,81.0,104.0,28.0,0.0,213.0,5.0,1.0,20.0,4.0,80.0,106.0,562.0,234.0,3.0,4.0,0.0,1.0,2.0,95.0,4.0
2292,2740,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,25,1995,35.3,1697.0,290.0,1042.0,613.0,51.0,10.0,1697.0,6.0,4.0,66.7,2.0,33.3,913.0,5242.0,2914.0,25.0,16.0,0.0,11.0,3.0,958.0,5.0
2293,2741,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,24,1997,3.8,268.0,61.0,173.0,83.0,14.0,2.0,268.0,4.0,2.0,50.0,2.0,50.0,139.0,489.0,198.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0
2294,2744,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,23,1998,20.4,1376.0,33.0,217.0,713.0,472.0,38.0,1376.0,50.0,32.0,64.0,18.0,36.0,913.0,5789.0,3343.0,76.0,81.0,5.0,26.0,9.0,1037.0,86.0
2295,2745,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,30,1991,34.0,2894.0,300.0,1296.0,1514.0,90.0,57.0,2894.0,8.0,6.0,75.0,2.0,25.0,1717.0,6530.0,3379.0,11.0,4.0,0.0,5.0,3.0,2096.0,4.0
2296,2746,Vanderson,br BRA,"FW,DF",Monaco,fr Ligue 1,20,2001,12.4,778.0,26.0,128.0,339.0,319.0,44.0,778.0,45.0,17.0,37.8,28.0,62.2,490.0,2692.0,1264.0,22.0,17.0,5.0,45.0,19.0,492.0,110.0
2297,2747,Zinho Vanheusden,be BEL,DF,Genoa,it Serie A,22,1999,11.0,546.0,85.0,325.0,183.0,41.0,11.0,546.0,4.0,1.0,25.0,3.0,75.0,272.0,1471.0,749.0,11.0,9.0,0.0,4.0,1.0,303.0,5.0
2298,2748,Jonathan Varane,fr FRA,MF,Lens,fr Ligue 1,19,2001,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2299,2749,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28,1993,20.3,1336.0,162.0,645.0,659.0,40.0,15.0,1336.0,3.0,2.0,66.7,1.0,33.3,818.0,4704.0,2662.0,11.0,8.0,0.0,7.0,0.0,897.0,2.0
2300,2750,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,34,1987,20.1,409.0,18.0,26.0,152.0,234.0,104.0,409.0,22.0,9.0,40.9,13.0,59.1,200.0,1392.0,748.0,37.0,17.0,25.0,25.0,8.0,273.0,112.0
2301,2751,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,22,1998,22.0,878.0,18.0,129.0,391.0,382.0,72.0,878.0,95.0,44.0,46.3,51.0,53.7,551.0,4253.0,1983.0,76.0,47.0,16.0,75.0,38.0,578.0,118.0
2302,2752,Sebastian Vasiliadis,gr GRE,MF,Arminia,de Bundesliga,23,1997,13.3,534.0,36.0,165.0,281.0,94.0,11.0,534.0,25.0,12.0,48.0,13.0,52.0,204.0,1098.0,448.0,10.0,10.0,5.0,26.0,16.0,207.0,10.0
2303,2753,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,22,1998,25.3,1494.0,149.0,688.0,688.0,130.0,30.0,1494.0,9.0,2.0,22.2,7.0,77.8,675.0,2785.0,1462.0,12.0,13.0,3.0,17.0,12.0,725.0,9.0
2304,2754,Denis Vavro,sk SVK,DF,Lazio,it Serie A,25,1996,0.1,6.0,1.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2305,2755,José Luis García Vayá,es ESP,MF,Levante,es La Liga,22,1998,22.4,1486.0,55.0,365.0,872.0,270.0,13.0,1486.0,20.0,13.0,65.0,7.0,35.0,747.0,3336.0,1514.0,24.0,19.0,2.0,25.0,10.0,987.0,24.0
2306,2756,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,18,2003,9.0,475.0,25.0,127.0,195.0,162.0,13.0,475.0,34.0,25.0,73.5,9.0,26.5,215.0,1537.0,833.0,26.0,13.0,2.0,29.0,10.0,208.0,38.0
2307,2757,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,28,1993,14.8,1052.0,41.0,263.0,497.0,298.0,16.0,1052.0,16.0,11.0,68.8,5.0,31.3,469.0,1630.0,766.0,15.0,21.0,1.0,21.0,12.0,539.0,80.0
2308,2758,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,30,1991,20.4,1758.0,68.0,492.0,731.0,541.0,55.0,1758.0,31.0,18.0,58.1,13.0,41.9,1164.0,5533.0,2789.0,58.0,31.0,20.0,36.0,19.0,1312.0,156.0
2309,2759,Matías Vecino,uy URU,MF,Inter,it Serie A,29,1991,4.2,249.0,10.0,54.0,133.0,66.0,15.0,249.0,3.0,1.0,33.3,2.0,66.7,131.0,717.0,383.0,10.0,10.0,0.0,1.0,5.0,161.0,14.0
2310,2760,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,19,2002,1.2,91.0,0.0,9.0,60.0,26.0,1.0,91.0,7.0,6.0,85.7,1.0,14.3,45.0,311.0,183.0,5.0,3.0,0.0,3.0,1.0,55.0,4.0
2311,2761,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,35,1986,14.9,1042.0,23.0,177.0,638.0,238.0,8.0,1042.0,6.0,6.0,100.0,0.0,0.0,496.0,2955.0,1560.0,31.0,15.0,1.0,12.0,7.0,578.0,13.0
2312,2762,Joël Veltman,nl NED,DF,Brighton,eng Premier League,29,1992,31.9,2235.0,176.0,811.0,1053.0,389.0,25.0,2235.0,32.0,16.0,50.0,16.0,50.0,1139.0,4847.0,2093.0,25.0,24.0,2.0,28.0,10.0,1249.0,65.0
2313,2763,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,20,2001,2.1,106.0,10.0,56.0,45.0,6.0,0.0,106.0,1.0,0.0,0.0,1.0,100.0,56.0,340.0,139.0,3.0,2.0,0.0,3.0,0.0,50.0,3.0
2314,2764,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,20,2000,26.5,1504.0,65.0,292.0,865.0,359.0,23.0,1504.0,30.0,25.0,83.3,5.0,16.7,790.0,3096.0,1398.0,16.0,21.0,1.0,25.0,22.0,1025.0,20.0
2315,2765,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,26,1995,17.5,1165.0,40.0,386.0,558.0,230.0,10.0,1165.0,7.0,4.0,57.1,3.0,42.9,660.0,2894.0,1512.0,28.0,21.0,2.0,19.0,9.0,826.0,53.0
2316,2766,Daniele Verde,it ITA,"FW,MF",Spezia,it Serie A,25,1996,21.7,987.0,17.0,158.0,381.0,457.0,49.0,985.0,38.0,15.0,39.5,23.0,60.5,575.0,3484.0,1465.0,51.0,32.0,19.0,17.0,12.0,652.0,98.0
2317,2769,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,32,1988,15.5,842.0,124.0,505.0,327.0,11.0,4.0,842.0,0.0,0.0,0.0,0.0,0.0,453.0,1973.0,849.0,1.0,1.0,0.0,4.0,0.0,557.0,0.0
2318,2770,Jordan Veretout,fr FRA,MF,Roma,it Serie A,28,1993,25.8,1617.0,43.0,296.0,947.0,387.0,31.0,1615.0,19.0,14.0,73.7,5.0,26.3,912.0,4802.0,2204.0,49.0,32.0,4.0,24.0,11.0,1135.0,70.0
2319,2771,Edoardo Vergani,it ITA,"FW,MF",Salernitana,it Serie A,20,2001,1.1,41.0,5.0,11.0,15.0,15.0,3.0,41.0,1.0,0.0,0.0,1.0,100.0,21.0,66.0,9.0,0.0,0.0,0.0,7.0,1.0,28.0,7.0
2320,2772,Vincent Vermeij,nl NED,MF,Freiburg,de Bundesliga,26,1994,0.0,5.0,0.0,0.0,2.0,3.0,0.0,5.0,2.0,1.0,50.0,1.0,50.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2321,2773,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,28,1992,21.5,2359.0,52.0,389.0,1457.0,530.0,33.0,2359.0,57.0,46.0,80.7,11.0,19.3,1736.0,8198.0,4171.0,56.0,83.0,5.0,28.0,21.0,1925.0,63.0
2322,2776,Freddie Veseli,al ALB,DF,Salernitana,it Serie A,28,1992,6.6,268.0,37.0,122.0,129.0,19.0,0.0,268.0,2.0,2.0,100.0,0.0,0.0,123.0,444.0,267.0,2.0,3.0,0.0,2.0,3.0,137.0,5.0
2323,2777,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,28,1993,15.1,880.0,49.0,177.0,551.0,155.0,16.0,880.0,15.0,9.0,60.0,6.0,40.0,400.0,1977.0,997.0,16.0,11.0,3.0,18.0,10.0,537.0,15.0
2324,2778,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,28,1992,6.3,457.0,93.0,255.0,192.0,10.0,5.0,457.0,4.0,4.0,100.0,0.0,0.0,273.0,1189.0,563.0,2.0,3.0,0.0,4.0,0.0,308.0,0.0
2325,2779,Rúben Vezo,pt POR,DF,Levante,es La Liga,27,1994,26.9,1551.0,210.0,843.0,649.0,64.0,25.0,1551.0,8.0,5.0,62.5,3.0,37.5,862.0,4297.0,2370.0,21.0,10.0,0.0,13.0,5.0,956.0,8.0
2326,2781,Aleix Vidal,es ESP,"DF,MF",Espanyol,es La Liga,31,1989,21.1,1285.0,64.0,394.0,495.0,404.0,18.0,1285.0,32.0,12.0,37.5,20.0,62.5,643.0,3081.0,1668.0,44.0,29.0,4.0,25.0,15.0,753.0,120.0
2327,2782,Arturo Vidal,cl CHI,MF,Inter,it Serie A,34,1987,8.2,673.0,23.0,159.0,374.0,144.0,27.0,673.0,8.0,6.0,75.0,2.0,25.0,369.0,1313.0,670.0,11.0,8.0,2.0,9.0,5.0,492.0,35.0
2328,2783,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,26,1995,32.2,1924.0,124.0,591.0,839.0,509.0,32.0,1924.0,48.0,23.0,47.9,25.0,52.1,749.0,3429.0,1479.0,31.0,29.0,6.0,44.0,9.0,856.0,80.0
2329,2784,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,de Bundesliga,17,2003,0.4,23.0,1.0,2.0,8.0,14.0,3.0,23.0,4.0,3.0,75.0,1.0,25.0,13.0,52.0,11.0,0.0,0.0,0.0,1.0,2.0,15.0,5.0
2330,2785,Ronaldo Vieira,gw GNB,MF,Sampdoria,it Serie A,23,1998,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,2786,Nick Viergever,nl NED,DF,Greuther Fürth,de Bundesliga,31,1989,23.7,1346.0,225.0,815.0,528.0,17.0,4.0,1346.0,1.0,1.0,100.0,0.0,0.0,655.0,3253.0,1824.0,5.0,3.0,0.0,11.0,7.0,720.0,2.0
2332,2787,Luca Vignali,it ITA,"DF,MF",Spezia,it Serie A,25,1996,0.9,58.0,3.0,21.0,26.0,12.0,0.0,58.0,1.0,0.0,0.0,1.0,100.0,29.0,87.0,32.0,0.0,1.0,0.0,2.0,0.0,38.0,7.0
2333,2788,Emanuel Vignato,it ITA,"MF,DF",Bologna,it Serie A,20,2000,6.6,459.0,6.0,70.0,235.0,158.0,15.0,459.0,14.0,12.0,85.7,2.0,14.3,274.0,1787.0,834.0,22.0,17.0,4.0,10.0,9.0,320.0,37.0
2334,2789,Dídac Vilà,es ESP,"DF,MF",Espanyol,es La Liga,32,1989,2.3,116.0,12.0,40.0,43.0,33.0,3.0,116.0,1.0,1.0,100.0,0.0,0.0,58.0,287.0,143.0,1.0,2.0,0.0,6.0,0.0,59.0,10.0
2335,2790,Tonny Vilhena,nl NED,"MF,FW",Espanyol,es La Liga,26,1995,10.3,449.0,25.0,99.0,182.0,174.0,21.0,449.0,17.0,12.0,70.6,5.0,29.4,246.0,1336.0,756.0,17.0,19.0,5.0,23.0,12.0,292.0,60.0
2336,2791,Daniel Villahermosa,es ESP,MF,Espanyol,es La Liga,20,2001,0.3,9.0,1.0,2.0,7.0,0.0,0.0,9.0,1.0,1.0,100.0,0.0,0.0,9.0,46.0,33.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0
