,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
971,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,20,"1,132",57,33.1,12.6,14,74,4,6,17,4,2.20,25,15,+10,+0.80,-0.35,22.9,12.4,+10.5,+0.83,-0.14,Matches
972,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,27,"1,824",68,53.3,20.3,20,84,9,7,20,4,1.41,32,33,-1,-0.05,-0.67,35.0,24.3,+10.7,+0.53,+0.02,Matches
973,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,3,52,17,1.5,0.6,0,,0,3,17,1,1.33,2,0,+2,+3.46,+3.81,0.9,0.5,+0.4,+0.67,+1.26,Matches
974,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,6,260,43,7.6,2.9,3,60,1,3,27,3,1.67,4,10,-6,-2.08,-1.74,3.0,4.1,-1.1,-0.38,-0.11,Matches
975,Echu,es ESP,MF,Granada,es La Liga,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
976,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38,"3,420",90,100.0,38.0,38,90,38,0,,0,0.55,25,73,-48,-1.26,,33.7,72.5,-38.8,-1.02,,Matches
977,Simone Edera,it ITA,"DF,MF",Torino,it Serie A,23,1997,2,52,26,1.5,0.6,0,,0,2,26,14,0.00,1,2,-1,-1.73,-1.25,1.0,2.1,-1.1,-1.87,-1.58,Matches
978,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36,"3,240",90,94.7,36.0,36,90,36,0,,0,2.22,76,28,+48,+1.33,-0.17,64.1,27.2,+36.9,+1.03,+0.49,Matches
979,Kyle Edwards,eng ENG,"MF,FW",West Brom,eng Premier League,22,1998,5,118,24,3.5,1.3,1,45,0,4,18,6,0.20,1,3,-2,-1.53,-0.46,0.4,2.8,-2.4,-1.84,-1.03,Matches
980,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,31,"2,629",85,76.9,29.2,30,87,28,1,14,0,0.55,16,47,-31,-1.06,+0.30,25.0,44.8,-19.8,-0.68,+0.44,Matches
981,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,22,1998,2,33,17,1.1,0.4,0,,0,2,17,1,3.00,0,1,-1,-2.73,-2.13,0.5,0.4,+0.1,+0.19,+0.79,Matches
982,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,33,"2,942",89,96.1,32.7,33,89,31,0,,0,0.94,34,52,-18,-0.55,+1.74,30.5,49.7,-19.2,-0.59,+0.17,Matches
983,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,2,16,8,0.5,0.2,0,,0,2,8,3,3.00,1,0,+1,+5.63,+5.63,0.6,0.4,+0.2,+1.15,+1.18,Matches
984,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,21,"1,133",54,37.0,12.6,15,68,2,6,20,10,0.81,11,22,-11,-0.87,-0.17,15.9,17.0,-1.1,-0.09,+0.47,Matches
985,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,32,"2,299",72,67.2,25.5,26,83,18,6,23,1,1.31,33,40,-7,-0.27,-0.68,28.8,38.6,-9.9,-0.39,-0.32,Matches
986,Hugo Ekitike,fr FRA,"FW,MF",Reims,fr Ligue 1,18,2002,2,88,44,2.6,1.0,0,,0,2,44,4,1.50,0,3,-3,-3.07,-2.93,0.7,2.7,-2.1,-2.10,-1.44,Matches
987,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2002,2,155,78,4.5,1.7,2,78,1,0,,0,1.50,3,2,+1,+0.58,-0.19,2.2,1.6,+0.6,+0.33,-0.17,Matches
988,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,1995,30,"1,799",60,52.6,20.0,19,78,3,11,29,2,0.80,20,40,-20,-1.00,-0.39,22.2,37.7,-15.5,-0.78,-0.48,Matches
989,Marvin Elimbi,fr FRA,DF,Strasbourg,fr Ligue 1,17,2003,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
990,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,20,1999,33,740,22,21.6,8.2,3,73,1,30,17,3,1.94,20,10,+10,+1.22,+0.04,16.0,10.7,+5.3,+0.64,-0.03,Matches
991,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,14,839,60,24.5,9.3,8,90,8,6,20,24,1.07,9,9,0,0.00,-0.31,14.7,11.9,+2.7,+0.29,+0.34,Matches
992,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,23,"1,544",67,45.1,17.2,17,85,13,6,16,13,2.04,27,20,+7,+0.41,-0.02,23.0,22.0,+1.0,+0.06,-0.31,Matches
993,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,23,"1,884",82,55.1,20.9,22,85,18,1,17,1,1.83,36,15,+21,+1.00,+1.00,35.3,18.5,+16.8,+0.80,+0.53,Matches
994,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,23,1996,29,"2,536",87,82.9,28.2,29,87,27,0,,2,1.41,52,46,+6,+0.21,-0.13,46.8,35.8,+11.0,+0.39,+0.70,Matches
995,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,8,468,59,13.7,5.2,6,72,3,2,17,5,0.50,3,6,-3,-0.58,-0.03,4.1,5.1,-1.1,-0.20,-0.01,Matches
996,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,23,1997,31,"1,440",46,47.1,16.0,16,77,7,15,14,0,1.45,29,28,+1,+0.06,-0.33,29.0,23.4,+5.6,+0.35,+0.15,Matches
997,Emerson,br BRA,DF,Betis,es La Liga,21,1999,34,"2,991",88,87.5,33.2,34,88,32,0,,0,1.71,49,39,+10,+0.30,+2.40,46.5,37.9,+8.6,+0.26,+1.59,Matches
998,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,28,1991,22,354,16,10.4,3.9,3,54,0,19,10,14,1.00,3,6,-3,-0.76,-0.62,5.3,5.7,-0.4,-0.09,+0.03,Matches
999,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,4,219,55,6.4,2.4,4,55,1,0,,1,2.00,2,1,+1,+0.41,+0.50,2.5,2.9,-0.3,-0.16,-0.05,Matches
1000,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,38,"2,311",61,67.6,25.7,23,82,7,15,28,0,2.03,39,24,+15,+0.58,+0.18,38.5,25.7,+12.8,+0.50,-0.05,Matches
1001,Keita Endo,jp JPN,"MF,FW",Union Berlin,de Bundesliga,22,1997,16,456,29,14.9,5.1,4,54,0,12,20,14,1.44,6,6,0,0.00,-0.24,7.9,8.3,-0.4,-0.09,-0.24,Matches
1002,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,33,"2,955",90,96.6,32.8,33,90,31,0,,0,1.36,56,53,+3,+0.09,+1.81,50.2,49.8,+0.4,+0.01,+1.00,Matches
1003,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,25,1994,0,,,,,0,,,0,,23,,,,,,,,,,,,Matches
1004,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,27,"1,404",52,41.1,15.6,13,79,4,14,27,5,0.85,12,11,+1,+0.06,+1.14,22.6,13.8,+8.8,+0.56,+0.97,Matches
1005,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,26,"1,385",53,40.5,15.4,17,69,2,9,24,11,2.42,35,13,+22,+1.43,+0.01,30.4,14.4,+16.0,+1.04,+0.23,Matches
1006,Saturday Erimuya,ng NGA,DF,Cádiz,es La Liga,22,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1007,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,27,"1,798",67,52.6,20.0,19,89,17,8,14,6,1.19,27,37,-10,-0.50,+0.05,27.1,34.2,-7.1,-0.35,+0.28,Matches
1008,Patrick Erras,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1995,4,26,7,0.8,0.3,0,,0,4,7,11,0.00,1,2,-1,-3.46,-2.87,0.4,2.5,-2.2,-7.25,-6.71,Matches
1009,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,24,733,31,21.4,8.1,4,70,0,20,23,5,1.92,15,7,+8,+0.98,+1.05,11.1,11.2,0.0,0.00,-0.37,Matches
1010,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,1995,5,450,90,13.2,5.0,5,90,5,0,,31,0.80,5,8,-3,-0.60,-0.15,4.2,7.2,-3.0,-0.60,-0.23,Matches
1011,Dani Escriche,es ESP,"FW,MF",Huesca,es La Liga,22,1998,23,857,37,25.1,9.5,7,69,1,16,24,12,0.78,8,22,-14,-1.47,-1.29,11.6,15.6,-3.9,-0.41,-0.21,Matches
1012,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,9,565,63,16.5,6.3,7,65,2,2,54,13,2.00,6,3,+3,+0.48,-0.06,5.7,5.1,+0.6,+0.09,-0.51,Matches
1013,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,32,"2,601",81,76.1,28.9,31,83,24,1,31,1,1.13,26,37,-11,-0.38,+0.83,27.0,38.7,-11.7,-0.40,+0.59,Matches
1014,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,4,231,58,6.8,2.6,3,77,0,1,1,14,1.00,4,5,-1,-0.39,-0.33,2.7,5.6,-2.8,-1.11,-0.92,Matches
1015,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
1016,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,27,"1,768",65,51.7,19.6,19,80,7,8,30,2,0.85,24,39,-15,-0.76,-0.49,24.0,30.8,-6.8,-0.34,+0.30,Matches
1017,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,25,"1,168",47,34.2,13.0,12,73,7,13,22,6,1.48,19,14,+5,+0.39,-0.05,20.9,15.5,+5.4,+0.42,+0.08,Matches
1018,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1,90,90,2.6,1.0,1,90,1,0,,3,3.00,3,2,+1,+1.00,+1.51,1.2,1.3,0.0,-0.04,+0.07,Matches
1019,Etxebarría,es ESP,GK,Valencia,es La Liga,23,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
1020,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,11,883,80,25.8,9.8,9,90,9,2,37,25,1.09,6,11,-5,-0.51,-0.15,7.0,11.0,-4.0,-0.41,-0.34,Matches
1021,Euse,es ESP,DF,Levante,es La Liga,19,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1022,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,28,"2,473",88,72.3,27.5,28,88,25,0,,0,1.79,46,31,+15,+0.55,+0.26,39.0,29.8,+9.2,+0.33,+0.27,Matches
1023,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,31,"2,455",79,71.8,27.3,27,86,19,4,31,0,0.90,24,33,-9,-0.33,+0.98,36.1,31.7,+4.4,+0.16,+0.61,Matches
1024,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,it Serie A,28,1992,16,729,46,21.3,8.1,6,79,2,10,25,14,0.75,14,17,-3,-0.37,-0.07,9.1,16.3,-7.2,-0.89,-0.58,Matches
1025,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,34,"2,559",75,74.8,28.4,29,84,19,5,24,2,1.24,30,51,-21,-0.74,-0.32,25.3,43.8,-18.5,-0.65,-0.06,Matches
1026,Brooklyn Ezeh,de GER,"DF,MF",Schalke 04,de Bundesliga,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1027,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1,90,90,2.6,1.0,1,90,1,0,,36,0.00,0,2,-2,-2.00,-2.16,0.5,1.0,-0.5,-0.54,-0.70,Matches
1028,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,1985,35,"3,150",90,92.1,35.0,35,90,35,0,,0,1.69,57,44,+13,+0.37,-0.30,49.2,46.7,+2.5,+0.07,-1.36,Matches
1029,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,1993,30,"2,567",86,75.1,28.5,28,90,27,2,24,0,1.87,53,29,+24,+0.84,+0.63,51.3,33.5,+17.9,+0.63,-0.08,Matches
1030,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,22,"1,507",69,44.1,16.7,19,76,11,3,20,7,1.00,16,25,-9,-0.54,-0.58,19.6,21.8,-2.2,-0.13,-0.02,Matches
1031,Arnau Fàbrega,es ESP,GK,Granada,es La Liga,20,2000,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
1032,Cesc Fàbregas,es ESP,"MF,FW",Monaco,fr Ligue 1,33,1987,21,877,42,25.6,9.7,7,70,0,14,28,5,1.76,25,9,+16,+1.64,+1.00,21.2,8.4,+12.8,+1.31,+0.56,Matches
1033,Fabricio,es ESP,GK,Fulham,eng Premier League,32,1987,0,,,,,0,,,0,,8,,,,,,,,,,,,Matches
1034,Bandiougou Fadiga,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,19,2001,6,63,11,1.8,0.7,0,,0,6,11,9,3.00,4,0,+4,+5.71,+4.27,2.6,0.9,+1.7,+2.35,+1.33,Matches
1035,Bandiougou Fadiga,fr FRA,"MF,FW",Brest,fr Ligue 1,19,2001,4,43,11,1.3,0.5,0,,0,4,11,9,0.25,1,2,-1,-2.09,-1.69,1.1,1.0,+0.1,+0.17,+0.39,Matches
1036,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,33,"2,899",88,84.8,32.2,33,88,31,0,,0,1.21,39,41,-2,-0.06,+0.97,27.7,47.1,-19.4,-0.60,+0.58,Matches
1037,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,1,21,21,0.6,0.2,0,,0,1,21,16,3.00,0,0,0,0.00,-1.03,0.6,0.3,+0.3,+1.27,+0.35,Matches
1038,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,22,"1,876",85,61.3,20.8,22,85,20,0,,2,0.55,18,50,-32,-1.54,+0.67,18.2,41.0,-22.7,-1.09,+0.26,Matches
1039,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,22,1998,36,"2,891",80,84.5,32.1,33,86,19,3,22,0,1.11,40,58,-18,-0.56,-0.90,41.9,49.9,-8.0,-0.25,-0.24,Matches
1040,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,28,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1041,Fali,es ESP,"DF,MF",Cádiz,es La Liga,26,1993,34,"2,637",78,77.1,29.3,29,87,23,5,25,2,1.24,28,44,-16,-0.55,+0.14,27.3,43.0,-15.7,-0.54,+0.04,Matches
1042,Boubacar Fall,sn SEN,GK,Saint-Étienne,fr Ligue 1,19,2001,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
1043,Oussama Falouh,ma MAR,DF,Angers,fr Ligue 1,21,1999,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
1044,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,30,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1045,Iago Falque,es ESP,"MF,FW",Benevento,it Serie A,30,1990,11,358,33,10.5,4.0,4,60,0,7,17,6,0.55,6,7,-1,-0.25,+0.75,5.9,8.4,-2.5,-0.64,-0.02,Matches
1046,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,8,217,27,6.3,2.4,1,64,0,7,22,28,0.50,4,6,-2,-0.83,-0.49,3.4,5.8,-2.4,-1.01,-0.85,Matches
1047,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,1,23,23,0.7,0.3,0,,0,1,23,9,0.00,1,0,+1,+3.91,+4.31,0.7,0.5,+0.2,+0.82,+1.04,Matches
1048,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,8,369,46,10.8,4.1,4,81,2,4,11,2,0.75,3,5,-2,-0.49,-0.07,5.7,10.1,-4.4,-1.07,-0.77,Matches
1049,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,34,"2,891",85,84.5,32.1,33,86,28,1,45,0,1.12,34,38,-4,-0.12,-0.46,37.4,40.1,-2.7,-0.09,+0.12,Matches
1050,Simone Farelli,it ITA,GK,Roma,it Serie A,37,1983,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
1051,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,21,"1,139",54,33.3,12.7,12,68,3,9,36,6,1.71,17,21,-4,-0.32,-0.71,17.8,18.0,-0.2,-0.02,-0.45,Matches
1052,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,29,"1,514",52,44.3,16.8,17,72,5,12,24,4,1.00,28,31,-3,-0.18,+0.62,22.8,30.8,-8.0,-0.48,+0.02,Matches
1053,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,3,107,36,3.1,1.2,1,90,1,2,9,35,2.00,1,3,-2,-1.68,-1.76,2.2,2.3,-0.1,-0.07,-0.33,Matches
1054,Noah Fatar,fr FRA,"FW,MF",Angers,fr Ligue 1,18,2002,2,21,11,0.6,0.2,0,,0,2,11,5,0.50,0,1,-1,-4.29,-3.84,0.1,0.3,-0.2,-0.86,-0.58,Matches
1055,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,7,431,62,12.6,4.8,6,67,0,1,29,0,1.57,10,5,+5,+1.04,-0.22,7.9,5.4,+2.5,+0.51,-0.40,Matches
1056,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,17,955,56,27.9,10.6,9,88,7,8,20,12,1.00,18,19,-1,-0.09,+0.45,16.2,12.9,+3.3,+0.31,+0.73,Matches
1057,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,11,339,31,9.9,3.8,2,75,1,9,21,7,1.36,3,2,+1,+0.27,+0.35,5.9,5.1,+0.8,+0.21,+0.35,Matches
1058,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,6,406,68,11.9,4.5,5,80,3,1,4,17,1.17,5,8,-3,-0.67,-1.05,5.4,8.9,-3.5,-0.78,-1.47,Matches
1059,Adrian Fein,de GER,MF,Bayern Munich,de Bundesliga,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1060,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,27,1993,33,"2,622",79,76.7,29.1,33,79,17,0,,0,1.64,39,37,+2,+0.07,+0.29,38.6,32.5,+6.1,+0.21,+0.65,Matches
1061,Yassin Fekir,fr FRA,FW,Betis,es La Liga,23,1997,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
1062,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,31,"2,057",66,60.1,22.9,23,86,20,8,10,6,2.29,36,18,+18,+0.79,-0.80,29.3,25.0,+4.3,+0.19,-0.57,Matches
1063,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,14,909,65,26.6,10.1,10,77,4,4,35,2,1.79,19,12,+7,+0.69,+0.73,12.9,11.1,+1.8,+0.18,-0.15,Matches
1064,Lucas Felippe,br BRA,MF,Hellas Verona,it Serie A,20,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1065,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,20,1999,31,"1,572",51,46.0,17.5,14,73,3,17,33,0,2.26,33,14,+19,+1.09,-0.03,27.3,16.3,+11.0,+0.63,+0.40,Matches
1066,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29,"2,610",90,85.3,29.0,29,90,29,0,,0,1.14,28,42,-14,-0.48,+0.32,28.7,46.5,-17.8,-0.61,-0.18,Matches
1067,Amir Feratovič,si SVN,MF,Roma,it Serie A,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1068,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,fr Ligue 1,27,1993,33,"2,957",90,86.5,32.9,33,90,30,0,,0,0.97,39,61,-22,-0.67,+1.08,39.2,55.1,-15.9,-0.49,+0.48,Matches
1069,Erick Ferigra,ec ECU,DF,Torino,it Serie A,21,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1070,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,37,"3,099",84,90.6,34.4,35,87,23,2,29,0,1.92,68,36,+32,+0.93,+1.77,55.6,35.0,+20.6,+0.60,+1.15,Matches
1071,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,de Bundesliga,24,1996,14,841,60,27.5,9.3,9,79,4,5,26,3,0.64,10,17,-7,-0.75,-0.34,15.5,15.3,+0.2,+0.02,+0.12,Matches
1072,Gedson Fernandes,pt POR,MF,Tottenham,eng Premier League,21,1999,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
1073,Matheus Fernandes,br BRA,MF,Barcelona,es La Liga,22,1998,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
1074,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29,"2,610",90,76.3,29.0,29,90,29,0,,7,1.21,38,44,-6,-0.21,+0.35,33.6,36.2,-2.6,-0.09,+1.07,Matches
1075,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,25,"1,946",78,56.9,21.6,21,86,14,4,33,0,1.16,21,29,-8,-0.37,+0.48,21.2,24.3,-3.1,-0.14,+0.93,Matches
1076,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22,"1,980",90,57.9,22.0,22,90,22,0,,16,0.91,21,32,-11,-0.50,0.00,24.3,29.7,-5.3,-0.24,+0.02,Matches
1077,Álvaro Fernández,es ESP,GK,Celta Vigo,es La Liga,20,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1078,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33,1986,16,"1,440",90,42.1,16.0,16,90,16,0,,19,0.88,13,21,-8,-0.50,0.00,14.5,18.7,-4.2,-0.26,-0.02,Matches
1079,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,12,369,31,10.8,4.1,4,65,0,8,14,11,1.50,4,9,-5,-1.22,-0.72,2.9,7.1,-4.2,-1.02,-0.53,Matches
1080,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,24,1996,5,143,29,4.2,1.6,2,56,0,3,10,5,0.80,1,0,+1,+0.63,+0.11,2.5,1.4,+1.1,+0.72,+0.21,Matches
1081,Carlos Fernández,es ESP,"FW,MF",Real Sociedad,es La Liga,24,1996,11,390,35,11.4,4.3,4,73,0,7,14,1,1.73,8,7,+1,+0.23,-0.36,7.2,7.9,-0.6,-0.14,-0.80,Matches
1082,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,24,"2,079",87,60.8,23.1,24,87,20,0,,3,1.33,31,38,-7,-0.30,+0.30,26.9,37.7,-10.8,-0.47,-0.20,Matches
1083,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,25,"2,073",83,60.6,23.0,24,85,20,1,28,4,0.96,23,36,-13,-0.56,+0.10,24.8,31.2,-6.4,-0.28,+0.15,Matches
1084,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,21,"1,188",57,34.7,13.2,12,85,10,9,19,11,2.38,29,10,+19,+1.44,+0.15,20.6,10.0,+10.5,+0.80,-0.31,Matches
1085,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,31,"2,546",82,74.4,28.3,28,88,25,3,29,4,2.13,42,27,+15,+0.53,+0.02,42.4,25.7,+16.7,+0.59,+0.29,Matches
1086,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,12,880,73,25.7,9.8,11,80,8,1,3,20,1.42,13,15,-2,-0.20,-0.20,11.4,14.5,-3.1,-0.31,-0.04,Matches
1087,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,32,1988,37,"2,527",68,73.9,28.1,29,80,9,8,26,1,0.89,28,34,-6,-0.21,+1.10,30.5,28.8,+1.7,+0.06,+1.19,Matches
1088,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,18,"1,190",66,34.8,13.2,14,79,10,4,22,11,1.39,24,19,+5,+0.38,+1.39,18.2,19.8,-1.6,-0.12,+0.56,Matches
1089,Facundo Ferreyra,ar ARG,FW,Celta Vigo,es La Liga,29,1991,13,300,23,8.8,3.3,2,66,0,11,15,2,1.46,3,5,-2,-0.60,-0.60,3.2,4.9,-1.7,-0.51,-0.54,Matches
1090,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,34,"2,577",76,75.4,28.6,31,80,14,3,30,0,1.47,47,44,+3,+0.10,+0.64,41.7,44.7,-3.0,-0.10,+1.11,Matches
1091,Will Ferry,ie IRL,"DF,MF",Southampton,eng Premier League,19,2000,0,,,,,0,,,0,,16,,,,,,,,,,,,Matches
1092,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1,90,90,2.6,1.0,1,90,1,0,,36,1.00,1,1,0,0.00,+1.27,1.3,1.6,-0.3,-0.29,+0.53,Matches
1093,Fidel,es ESP,"MF,DF",Elche,es La Liga,30,1989,30,"2,396",80,70.1,26.6,28,83,19,2,33,0,1.00,26,31,-5,-0.19,+1.22,22.1,40.3,-18.1,-0.68,+0.45,Matches
1094,Sam Field,eng ENG,MF,West Brom,eng Premier League,22,1998,3,62,21,1.8,0.7,0,,0,3,21,2,0.33,0,2,-2,-2.90,-1.86,0.1,0.9,-0.8,-1.18,-0.35,Matches
1095,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,31,1989,17,544,32,17.8,6.0,4,64,1,13,22,2,1.29,7,8,-1,-0.17,+0.44,10.0,10.3,-0.3,-0.05,+0.65,Matches
1096,Ryan Finnigan,eng ENG,MF,Southampton,eng Premier League,16,2003,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
1097,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,28,1991,36,"2,838",79,83.0,31.5,33,84,16,3,23,0,1.83,57,39,+18,+0.57,-0.67,57.5,36.8,+20.7,+0.66,+0.06,Matches
1098,Junior Firpo,do DOM,"DF,MF",Barcelona,es La Liga,23,1996,7,289,41,8.5,3.2,3,75,2,4,16,28,2.71,7,2,+5,+1.56,+0.35,5.5,4.2,+1.3,+0.41,-0.49,Matches
1099,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,28,1991,31,"2,575",83,75.3,28.6,29,87,26,2,31,2,0.71,16,47,-31,-1.08,+0.19,23.7,46.9,-23.3,-0.81,-0.14,Matches
1100,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3,270,90,8.8,3.0,3,90,3,0,,0,1.33,7,6,+1,+0.33,+0.37,4.3,6.9,-2.6,-0.86,-0.72,Matches
