,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assits,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
2232,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,1998,0.2,13,14,92.9,194,23,8,8,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2233,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,1991,15.6,613,853,71.9,12255,3784,265,310,85.5,215,276,77.9,114,221,51.6,1,1.7,1.6,-0.7,16,79,31,6,113,Matches
2234,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,1996,2.0,39,47,83.0,989,636,9,9,100.0,19,19,100.0,10,18,55.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2235,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,1990,18.1,877,1041,84.2,14274,4079,443,497,89.1,354,404,87.6,62,97,63.9,0,1.1,1.5,-1.1,19,91,19,2,112,Matches
2236,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,8.1,378,429,88.1,6992,2048,131,144,91.0,214,226,94.7,27,48,56.3,0,0.0,0.0,0.0,0,9,0,0,12,Matches
2237,Rodri,es ESP,MF,Manchester City,eng Premier League,24,1996,30.5,2545,2801,90.9,44312,10473,1138,1213,93.8,1055,1149,91.8,273,321,85.0,2,1.4,2.2,+0.6,29,217,20,2,227,Matches
2238,Rodri,es ESP,"FW,MF",Betis,es La Liga,20,2000,6.0,210,252,83.3,3266,746,120,131,91.6,61,75,81.3,19,26,73.1,0,0.6,0.4,-0.6,8,14,10,0,35,Matches
2239,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,1991,14.3,437,586,74.6,6744,1713,232,276,84.1,136,180,75.6,42,64,65.6,2,3.5,2.7,-1.5,31,42,21,3,80,Matches
2240,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,1994,12.2,358,554,64.6,6078,2261,179,211,84.8,121,184,65.8,42,116,36.2,1,0.5,0.9,+0.5,11,36,13,6,40,Matches
2241,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,1987,15.3,198,301,65.8,2668,351,114,150,76.0,49,77,63.6,15,27,55.6,0,0.6,0.8,-0.6,6,8,3,1,15,Matches
2242,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,1998,5.7,256,335,76.4,4210,1114,135,161,83.9,84,101,83.2,26,53,49.1,0,1.1,1.3,-1.1,11,19,9,2,35,Matches
2243,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,1994,31.8,1378,1645,83.8,24007,6634,624,708,88.1,553,621,89.0,156,224,69.6,0,0.7,0.6,-0.7,11,119,7,0,127,Matches
2244,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,1991,19.6,901,1149,78.4,16113,4879,422,485,87.0,292,342,85.4,141,233,60.5,4,4.8,4.8,-0.8,40,103,38,2,133,Matches
2245,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,1989,14.1,202,280,72.1,2276,524,141,171,82.5,35,57,61.4,6,10,60.0,2,1.1,0.6,+0.9,6,17,8,0,23,Matches
2246,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,2003,0.3,11,17,64.7,198,32,8,9,88.9,1,2,50.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2247,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,13.8,600,719,83.4,10064,3055,321,333,96.4,210,248,84.7,58,100,58.0,0,0.2,0.3,-0.2,6,36,5,0,49,Matches
2248,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,1989,4.7,297,328,90.5,4499,1145,151,165,91.5,113,123,91.9,19,20,95.0,0,1.0,0.6,-1.0,4,31,2,0,25,Matches
2249,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,2001,10.9,333,420,79.3,4279,1070,218,243,89.7,80,98,81.6,13,23,56.5,6,3.7,1.9,+2.3,19,23,13,2,28,Matches
2250,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,1995,12.9,541,619,87.4,8565,2501,296,323,91.6,186,210,88.6,42,56,75.0,0,0.3,0.6,-0.3,8,55,7,2,53,Matches
2251,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,20.9,1061,1268,83.7,16203,4335,586,636,92.1,382,452,84.5,60,110,54.5,1,1.5,1.4,-0.5,12,59,15,5,81,Matches
2252,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,2002,1.2,36,46,78.3,501,108,22,25,88.0,11,14,78.6,1,4,25.0,0,0.0,0.0,0.0,1,3,0,0,3,Matches
2253,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,21.2,920,1029,89.4,16835,5763,314,333,94.3,534,571,93.5,61,99,61.6,1,0.8,0.9,+0.2,3,40,2,1,62,Matches
2254,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,28.3,1134,1315,86.2,21761,7481,372,441,84.4,631,677,93.2,117,146,80.1,2,0.8,0.4,+1.2,9,54,7,0,71,Matches
2255,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,19.6,1056,1287,82.1,15539,3730,594,671,88.5,362,431,84.0,51,97,52.6,1,1.4,1.0,-0.4,14,75,16,2,91,Matches
2256,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,31.1,838,1078,77.7,11323,2590,519,602,86.2,231,288,80.2,36,63,57.1,2,3.8,3.2,-1.8,36,73,32,7,117,Matches
2257,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,13.7,385,561,68.6,7451,3179,160,192,83.3,161,224,71.9,60,120,50.0,1,0.5,0.3,+0.5,5,34,5,3,33,Matches
2258,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,21.0,1186,1376,86.2,17785,4388,651,721,90.3,416,463,89.8,65,97,67.0,2,1.0,1.6,+1.0,12,105,8,2,108,Matches
2259,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,33.6,1865,2205,84.6,34012,11402,783,873,89.7,872,964,90.5,191,286,66.8,1,0.9,1.8,+0.1,19,264,21,2,245,Matches
2260,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,13.7,498,670,74.3,8293,3196,228,262,87.0,222,291,76.3,37,82,45.1,2,1.7,1.4,+0.3,15,31,11,6,43,Matches
2261,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,7.2,105,148,70.9,1392,217,66,86,76.7,31,40,77.5,4,11,36.4,0,0.5,0.4,-0.5,3,8,3,1,10,Matches
2262,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,13.2,710,844,84.1,12704,3236,323,349,92.6,279,315,88.6,92,142,64.8,2,1.6,0.8,+0.4,16,53,11,4,59,Matches
2263,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,12.2,545,600,90.8,9969,3563,222,236,94.1,255,269,94.8,56,75,74.7,0,0.0,0.0,0.0,0,16,0,0,24,Matches
2264,Rubén,es ESP,GK,Osasuna,es La Liga,36,1984,2.1,40,59,67.8,1966,1881,3,3,100.0,3,3,100.0,34,53,64.2,0,0.0,0.0,0.0,0,3,0,0,0,Matches
2265,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,4.2,78,122,63.9,1435,500,38,48,79.2,27,37,73.0,11,19,57.9,0,0.1,0.3,-0.1,1,12,3,0,12,Matches
2266,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,1.0,19,24,79.2,498,342,2,2,100.0,10,10,100.0,7,12,58.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2267,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19.0,1365,1534,89.0,24963,7656,515,546,94.3,735,774,95.0,101,179,56.4,0,0.4,0.4,-0.4,3,98,4,1,71,Matches
2268,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,1990,18.6,689,961,71.7,11010,3938,370,442,83.7,242,304,79.6,61,142,43.0,3,2.3,3.1,+0.7,29,83,21,8,111,Matches
2269,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2.0,87,131,66.4,1405,712,47,61,77.0,26,37,70.3,12,21,57.1,0,0.1,0.2,-0.1,3,3,5,1,11,Matches
2270,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,1998,2.3,49,72,68.1,774,172,26,28,92.9,18,24,75.0,5,14,35.7,0,0.0,0.0,0.0,0,2,1,1,3,Matches
2271,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,11.1,402,508,79.1,7043,2474,171,198,86.4,189,220,85.9,33,70,47.1,1,0.5,0.5,+0.5,3,23,2,0,36,Matches
2272,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1.0,57,65,87.7,1093,450,14,15,93.3,41,43,95.3,1,5,20.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
2273,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,2.3,94,119,79.0,1368,489,58,61,95.1,29,45,64.4,6,9,66.7,0,0.0,0.3,0.0,1,4,1,1,4,Matches
2274,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,18.5,1133,1386,81.7,17609,5940,631,679,92.9,384,461,83.3,87,171,50.9,2,2.2,2.6,-0.2,31,59,21,12,67,Matches
2275,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,1996,17.7,411,556,73.9,5304,1786,271,305,88.9,91,131,69.5,21,38,55.3,2,2.1,1.7,-0.1,24,31,20,3,54,Matches
2276,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,0.7,14,20,70.0,262,36,6,8,75.0,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2277,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2002,2.1,162,183,88.5,2047,522,103,113,91.2,38,44,86.4,6,6,100.0,0,0.0,0.2,0.0,0,9,3,0,14,Matches
2278,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,28.5,1884,2110,89.3,32946,8928,924,989,93.4,656,706,92.9,244,298,81.9,1,2.0,3.3,-1.0,40,206,39,2,226,Matches
2279,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,24.0,1121,1301,86.2,21084,8706,404,447,90.4,594,642,92.5,106,178,59.6,0,0.1,0.2,-0.1,2,42,5,0,76,Matches
2280,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2.0,79,97,81.4,1888,1134,18,18,100.0,42,43,97.7,19,35,54.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2281,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,2002,0.5,9,14,64.3,125,1,5,8,62.5,3,3,100.0,1,1,100.0,0,0.0,0.1,0.0,0,1,0,0,0,Matches
2282,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,2.7,45,61,73.8,674,157,28,32,87.5,13,17,76.5,3,4,75.0,0,0.1,0.2,-0.1,2,2,2,1,6,Matches
2283,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3.0,63,68,92.6,1313,828,14,14,100.0,41,41,100.0,7,12,58.3,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
2284,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11.0,329,411,80.0,7967,4561,67,68,98.5,176,178,98.9,84,163,51.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2285,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,1997,11.9,417,563,74.1,6692,2154,223,265,84.2,147,194,75.8,32,60,53.3,2,0.9,0.8,+1.1,8,19,5,3,32,Matches
2286,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,10.5,287,380,75.5,7393,4984,64,64,100.0,145,147,98.6,75,161,46.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2287,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,5.2,143,186,76.9,1952,373,83,99,83.8,43,51,84.3,6,8,75.0,1,1.1,0.9,-0.1,11,7,4,0,15,Matches
2288,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,1996,0.6,43,47,91.5,667,157,22,23,95.7,16,17,94.1,3,3,100.0,0,0.0,0.0,0.0,1,4,0,0,4,Matches
2289,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1992,1.4,17,26,65.4,223,14,9,11,81.8,7,11,63.6,0,2,0.0,0,0.3,0.3,-0.3,2,0,0,0,0,Matches
2290,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,32.3,1636,1957,83.6,23576,8988,974,1065,91.5,536,637,84.1,74,129,57.4,2,1.5,1.5,+0.5,25,105,24,7,162,Matches
2291,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,0.1,3,3,100.0,36,4,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2292,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,22.5,1051,1344,78.2,16586,5308,563,642,87.7,365,431,84.7,76,159,47.8,3,2.7,3.6,+0.3,29,117,43,8,171,Matches
2293,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,22.4,679,860,79.0,8861,2127,417,482,86.5,190,233,81.5,21,51,41.2,4,3.1,2.4,+0.9,30,50,23,9,59,Matches
2294,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,1999,6.9,339,387,87.6,7187,1786,89,100,89.0,191,208,91.8,55,68,80.9,0,0.3,0.1,-0.3,3,16,1,0,22,Matches
2295,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,1997,17.3,355,444,80.0,5503,1314,189,220,85.9,122,152,80.3,28,37,75.7,4,3.7,2.0,+0.3,30,28,11,4,65,Matches
2296,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,2001,5.0,81,105,77.1,1256,259,47,54,87.0,25,32,78.1,8,11,72.7,0,0.8,0.2,-0.8,3,6,3,2,4,Matches
2297,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,1199,1495,80.2,23216,10367,430,477,90.1,622,711,87.5,140,262,53.4,0,0.2,0.5,-0.2,5,113,5,4,100,Matches
2298,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,2001,28.4,858,1161,73.9,11752,2855,525,606,86.6,242,326,74.2,40,116,34.5,3,4.4,5.0,-1.4,38,55,31,9,101,Matches
2299,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,1217,1483,82.1,18042,6723,716,791,90.5,396,491,80.7,69,110,62.7,1,1.4,1.6,-0.4,18,75,13,3,109,Matches
2300,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,8,8,100.0,146,39,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2301,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,83,94,88.3,1495,730,32,37,86.5,41,41,100.0,6,11,54.5,0,0.0,0.0,0.0,0,3,0,0,4,Matches
2302,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,4.2,237,280,84.6,3953,1509,122,132,92.4,92,111,82.9,18,27,66.7,0,0.7,0.6,-0.7,2,11,5,3,24,Matches
2303,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,1067,1302,82.0,13390,3013,718,796,90.2,246,316,77.8,36,54,66.7,5,6.2,7.0,-1.2,55,59,72,5,136,Matches
2304,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,2001,8.4,181,270,67.0,2357,756,117,149,78.5,50,71,70.4,5,16,31.3,0,0.3,0.5,-0.3,5,14,10,1,29,Matches
2305,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20.0,1339,1471,91.0,26312,9162,467,493,94.7,702,743,94.5,158,202,78.2,0,0.0,0.3,0.0,2,87,2,0,106,Matches
2306,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15.0,405,547,74.0,11081,8528,69,69,100.0,210,212,99.1,124,264,47.0,0,0.0,0.0,0.0,0,6,0,0,1,Matches
2307,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,304,383,79.4,4301,1511,181,203,89.2,96,122,78.7,11,25,44.0,0,0.4,0.0,-0.4,2,21,0,0,13,Matches
2308,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,1997,18.5,336,485,69.3,5384,1821,175,217,80.6,115,149,77.2,34,64,53.1,3,1.4,1.3,+1.6,15,44,16,7,65,Matches
2309,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,1991,21.5,323,594,54.4,4685,1935,175,234,74.8,94,171,55.0,26,98,26.5,0,1.5,1.7,-1.5,18,13,20,15,29,Matches
2310,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2002,2.2,45,62,72.6,685,183,27,32,84.4,12,16,75.0,5,9,55.6,1,0.6,0.2,+0.4,3,7,1,0,2,Matches
2311,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,1132,1376,82.3,19458,4461,506,577,87.7,486,573,84.8,101,138,73.2,2,1.8,1.4,+0.2,10,106,6,1,112,Matches
2312,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24.0,326,476,68.5,4346,785,198,259,76.4,87,118,73.7,16,27,59.3,0,0.6,0.8,-0.6,10,12,6,0,24,Matches
2313,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,1996,27.2,1021,1322,77.2,17044,7036,540,609,88.7,362,473,76.5,99,173,57.2,6,2.8,2.8,+3.2,26,95,39,21,118,Matches
2314,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,1986,12.6,375,496,75.6,5866,1742,201,225,89.3,106,137,77.4,43,81,53.1,2,2.6,2.1,-0.6,26,26,9,6,54,Matches
2315,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,426,544,78.3,6696,1863,217,259,83.8,147,173,85.0,37,69,53.6,0,0.1,0.2,-0.1,4,38,2,1,34,Matches
2316,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,10.9,195,260,75.0,2738,388,112,144,77.8,53,66,80.3,14,18,77.8,1,0.6,0.5,+0.4,7,8,8,1,20,Matches
2317,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,10.4,159,224,71.0,1934,335,108,135,80.0,31,47,66.0,5,10,50.0,0,0.1,0.2,-0.1,3,13,2,0,14,Matches
2318,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,2000,11.5,254,350,72.6,3617,740,147,195,75.4,80,104,76.9,14,18,77.8,2,1.2,0.5,+0.8,12,21,10,0,41,Matches
2319,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,818,994,82.3,15287,4204,361,406,88.9,308,360,85.6,125,171,73.1,3,2.0,1.6,+1.0,17,114,11,0,115,Matches
2320,Ricard Sánchez ,es ESP,DF,Atlético Madrid,es La Liga,20,2000,0.3,14,19,73.7,255,111,5,5,100.0,7,10,70.0,1,2,50.0,0,0.0,0.0,0.0,0,0,2,2,3,Matches
2321,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,398,515,77.3,6577,1699,194,231,84.0,118,154,76.6,56,75,74.7,5,5.3,4.0,-0.3,33,38,30,3,62,Matches
2322,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,868,1027,84.5,16505,5026,292,327,89.3,497,543,91.5,65,123,52.8,0,0.0,0.1,0.0,1,18,1,0,36,Matches
2323,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,717,977,73.4,14908,5745,210,249,84.3,396,468,84.6,100,232,43.1,1,0.1,0.3,+0.9,1,36,2,0,45,Matches
2324,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,294,370,79.5,6520,2194,75,91,82.4,172,189,91.0,45,86,52.3,0,0.1,0.1,-0.1,4,15,3,1,16,Matches
2325,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,394,543,72.6,5794,2532,223,259,86.1,137,188,72.9,21,59,35.6,4,1.2,1.9,+2.8,14,43,15,9,51,Matches
2326,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,24,31,77.4,343,96,14,15,93.3,8,10,80.0,1,2,50.0,1,0.4,0.1,+0.6,1,1,0,0,1,Matches
2327,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,1990,5.5,240,289,83.0,3533,846,133,148,89.9,76,92,82.6,19,30,63.3,0,0.1,0.1,-0.1,1,9,2,2,9,Matches
2328,Pepe Sánchez,es ESP,DF,Granada,es La Liga,20,2000,2.8,43,79,54.4,732,327,17,25,68.0,21,34,61.8,4,17,23.5,0,0.1,0.0,-0.1,2,1,0,0,2,Matches
2329,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27.0,812,1106,73.4,21987,13945,154,156,98.7,413,420,98.3,243,523,46.5,0,0.0,0.0,0.0,1,21,0,0,1,Matches
2330,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,2000,22.9,1139,1460,78.0,16184,4547,674,788,85.5,344,421,81.7,67,127,52.8,11,7.7,8.0,+3.3,67,64,82,3,178,Matches
2331,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,1208,1421,85.0,21302,6647,512,549,93.3,550,608,90.5,117,195,60.0,1,1.6,1.9,-0.6,17,100,20,11,130,Matches
2332,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,1996,20.1,594,814,73.0,9141,2073,333,385,86.5,186,248,75.0,47,97,48.5,9,6.8,7.2,+2.2,33,42,34,8,84,Matches
2333,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,556,689,80.7,10733,3738,189,217,87.1,306,357,85.7,55,93,59.1,0,1.1,0.4,-1.1,4,22,4,1,29,Matches
2334,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,569,859,66.2,9047,3444,281,370,75.9,219,305,71.8,41,105,39.0,2,2.2,2.7,-0.2,15,74,15,6,80,Matches
2335,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,2,2,100.0,33,1,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2336,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,8,8,100.0,105,4,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2337,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,118,154,76.6,1742,504,70,75,93.3,35,45,77.8,9,17,52.9,0,0.1,0.5,-0.1,1,12,3,1,16,Matches
2338,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,9.2,256,342,74.9,3746,1096,146,175,83.4,80,97,82.5,17,34,50.0,3,2.9,1.8,+0.1,13,25,5,4,32,Matches
2339,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,1991,13.0,412,533,77.3,6110,1942,246,285,86.3,121,154,78.6,26,51,51.0,2,2.9,1.9,-0.9,31,29,19,5,58,Matches
2340,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3.0,132,153,86.3,2300,622,59,66,89.4,55,60,91.7,12,16,75.0,0,0.2,0.1,-0.2,4,16,1,1,14,Matches
2341,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,24.5,777,1043,74.5,13595,3702,358,444,80.6,321,394,81.5,74,131,56.5,2,1.4,1.5,+0.6,15,65,12,4,96,Matches
2342,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,0.4,13,19,68.4,162,40,8,11,72.7,4,5,80.0,0,0,,1,0.4,0.3,+0.6,1,2,0,0,1,Matches
2343,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,6.5,246,281,87.5,4060,1001,116,122,95.1,110,120,91.7,14,29,48.3,1,0.6,0.4,+0.4,5,9,7,3,19,Matches
2344,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,24.6,1132,1317,86.0,18965,7117,527,558,94.4,519,583,89.0,69,131,52.7,0,0.6,0.6,-0.6,9,75,5,3,88,Matches
2345,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,1991,0.6,37,41,90.2,450,88,18,19,94.7,11,12,91.7,1,2,50.0,0,0.0,0.0,0.0,1,4,0,0,3,Matches
2346,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,1991,4.3,108,139,77.7,1721,537,57,65,87.7,41,49,83.7,7,12,58.3,0,0.7,0.8,-0.7,4,4,6,0,20,Matches
2347,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,4.3,59,82,72.0,778,96,38,50,76.0,16,23,69.6,2,2,100.0,0,0.0,0.1,0.0,0,4,2,0,6,Matches
2348,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,1992,14.7,470,630,74.6,6671,2008,278,324,85.8,131,177,74.0,29,57,50.9,4,6.1,4.4,-2.1,25,38,27,7,66,Matches
2349,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,2000,27.8,411,592,69.4,5358,1199,253,328,77.1,114,160,71.3,17,29,58.6,2,3.8,2.6,-1.8,33,33,10,4,45,Matches
2350,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,0.8,54,62,87.1,758,276,32,34,94.1,19,23,82.6,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,5,Matches
2351,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,5.0,330,382,86.4,5148,1480,174,198,87.9,134,147,91.2,20,27,74.1,1,0.1,0.4,+0.9,3,21,4,1,32,Matches
2352,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,5.1,175,220,79.5,3574,1005,71,78,91.0,65,80,81.3,34,54,63.0,0,0.5,0.5,-0.5,3,17,3,0,20,Matches
2353,Marco Sau,it ITA,"MF,FW",Benevento,it Serie A,32,1987,8.7,182,268,67.9,2719,611,94,121,77.7,65,90,72.2,14,36,38.9,2,1.8,1.3,+0.2,19,9,6,1,17,Matches
2354,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,24.1,864,1256,68.8,17873,6250,329,411,80.0,296,397,74.6,201,367,54.8,5,6.8,6.1,-1.8,63,123,25,8,171,Matches
2355,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,32.8,1487,1752,84.9,27597,8583,573,631,90.8,724,795,91.1,155,256,60.5,0,0.1,0.4,-0.1,2,100,5,1,103,Matches
