,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
906,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
907,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,1995,25,17,"1,509",16.8,3,1,4,3,0,1,4,0,3.5,2.7,2.3,5.0,69,93,117,0.18,0.06,0.24,0.18,0.24,0.21,0.14,0.35,0.16,0.30,Matches
908,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,18,16,"1,435",15.9,0,0,0,0,0,0,7,1,0.4,0.4,0.3,0.6,18,64,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
909,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
910,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,1,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,5,13,0.00,0.00,0.00,0.00,0.00,0.03,0.31,0.33,0.03,0.33,Matches
911,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,6,5,409,4.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,8,35,17,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Matches
912,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,23,11,"1,021",11.3,0,1,1,0,0,0,4,0,0.0,0.0,0.2,0.2,16,36,20,0.00,0.09,0.09,0.00,0.09,0.00,0.01,0.02,0.00,0.02,Matches
913,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,32,32,"2,663",29.6,0,4,4,0,0,0,7,0,0.8,0.8,1.5,2.3,49,63,68,0.00,0.14,0.14,0.00,0.14,0.03,0.05,0.08,0.03,0.08,Matches
914,Juan Foyth,ar ARG,"DF,MF",Villarreal,es La Liga,22,1998,16,13,"1,168",13.0,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.3,19,52,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
915,Gianluca Frabotta,it ITA,"DF,MF",Juventus,it Serie A,21,1999,15,8,689,7.7,0,1,1,0,0,0,5,0,0.2,0.2,0.9,1.2,14,32,65,0.00,0.13,0.13,0.00,0.13,0.03,0.12,0.15,0.03,0.15,Matches
916,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,21,19,"1,540",17.1,0,1,1,0,0,0,6,1,0.0,0.0,2.0,2.1,48,36,63,0.00,0.06,0.06,0.00,0.06,0.00,0.12,0.12,0.00,0.12,Matches
917,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
918,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,26,1994,18,9,928,10.3,0,2,2,0,0,0,2,1,0.9,0.9,2.0,2.9,21,18,71,0.00,0.19,0.19,0.00,0.19,0.09,0.19,0.28,0.09,0.28,Matches
919,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,1993,30,27,"2,390",26.6,1,0,1,1,0,0,5,0,1.8,1.8,1.9,3.7,31,189,33,0.04,0.00,0.04,0.04,0.04,0.07,0.07,0.14,0.07,0.14,Matches
920,Ryan Fredericks,eng ENG,"DF,FW",West Ham,eng Premier League,27,1992,14,6,569,6.3,1,1,2,1,0,0,2,0,0.3,0.3,1.2,1.5,11,20,39,0.16,0.16,0.32,0.16,0.32,0.04,0.19,0.24,0.04,0.24,Matches
921,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,1992,34,32,"2,712",30.1,2,3,5,2,0,0,5,0,1.9,1.9,3.3,5.2,73,242,67,0.07,0.10,0.17,0.07,0.17,0.06,0.11,0.17,0.06,0.17,Matches
922,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,32,31,"2,785",30.9,0,0,0,0,0,0,6,0,0.4,0.4,0.8,1.2,25,125,15,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
923,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34,34,"3,060",34.0,5,2,7,5,0,0,1,0,1.6,1.6,2.5,4.1,30,123,13,0.15,0.06,0.21,0.15,0.21,0.05,0.07,0.12,0.05,0.12,Matches
924,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,de Bundesliga,19,2000,10,4,436,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,30,29,47,0.00,0.00,0.00,0.00,0.00,0.03,0.19,0.22,0.03,0.22,Matches
925,Jorge de Frutos,es ESP,MF,Levante,es La Liga,23,1997,37,22,"2,186",24.3,4,9,13,4,0,0,3,0,3.4,3.4,4.4,7.8,72,74,204,0.16,0.37,0.54,0.16,0.54,0.14,0.18,0.32,0.14,0.32,Matches
926,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,9,8,702,7.8,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,2,39,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
927,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,23,1996,33,33,"2,725",30.3,7,3,10,6,1,1,4,0,5.4,4.6,4.8,9.4,101,201,192,0.23,0.10,0.33,0.20,0.30,0.18,0.16,0.34,0.15,0.31,Matches
928,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,27,1993,19,10,877,9.7,6,0,6,4,2,2,1,0,5.0,3.5,0.2,3.7,9,22,68,0.62,0.00,0.62,0.41,0.41,0.52,0.02,0.54,0.35,0.38,Matches
929,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,10,8,727,8.1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,19,25,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
930,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,35,32,"2,932",32.6,1,3,4,1,0,0,5,0,2.0,2.0,1.9,4.0,44,78,104,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.12,0.06,0.12,Matches
931,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
932,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,2,2,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
933,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,8,7,557,6.2,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,2,20,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
934,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,1991,16,10,870,9.7,3,2,5,2,1,1,1,0,2.8,2.0,1.8,3.9,11,27,38,0.31,0.21,0.52,0.21,0.41,0.29,0.19,0.48,0.21,0.40,Matches
935,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,de Bundesliga,25,1995,23,7,822,9.1,0,2,2,0,0,0,5,0,2.0,2.0,2.0,4.0,16,29,46,0.00,0.22,0.22,0.00,0.22,0.22,0.22,0.44,0.22,0.44,Matches
936,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,1994,28,14,"1,232",13.7,3,2,5,3,0,0,2,0,1.2,1.2,1.3,2.6,27,54,41,0.22,0.15,0.37,0.22,0.37,0.09,0.10,0.19,0.09,0.19,Matches
937,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,28,22,"1,956",21.7,2,2,4,2,0,0,6,0,3.2,3.2,1.2,4.4,37,118,34,0.09,0.09,0.18,0.09,0.18,0.15,0.06,0.20,0.15,0.20,Matches
938,Adolfo Gaich,ar ARG,FW,Benevento,it Serie A,21,1999,15,9,768,8.5,2,0,2,2,0,0,1,0,2.8,2.8,0.4,3.1,10,4,54,0.23,0.00,0.23,0.23,0.23,0.33,0.04,0.37,0.33,0.37,Matches
939,Andrey Galabinov,bg BUL,FW,Spezia,it Serie A,31,1988,12,4,430,4.8,3,1,4,3,0,1,0,0,3.0,2.2,0.2,2.4,3,10,18,0.63,0.21,0.84,0.63,0.84,0.62,0.04,0.66,0.45,0.49,Matches
940,Javi Galán,es ESP,DF,Huesca,es La Liga,25,1994,37,34,"3,065",34.1,1,2,3,1,0,0,5,0,0.3,0.3,4.0,4.2,94,100,167,0.03,0.06,0.09,0.03,0.09,0.01,0.12,0.12,0.01,0.12,Matches
941,Conor Gallagher,eng ENG,MF,West Brom,eng Premier League,20,2000,30,28,"2,531",28.1,2,2,4,2,0,0,11,0,1.5,1.5,1.8,3.3,32,97,59,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.12,0.05,0.12,Matches
942,Enric Gallego,es ESP,FW,Osasuna,es La Liga,33,1986,22,8,806,9.0,0,2,2,0,0,0,2,0,1.8,1.8,0.6,2.4,5,31,46,0.00,0.22,0.22,0.00,0.22,0.20,0.06,0.27,0.20,0.27,Matches
943,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33,1987,27,10,"1,077",12.0,4,1,5,4,0,0,0,0,3.8,3.8,0.9,4.7,7,19,68,0.33,0.08,0.42,0.33,0.42,0.32,0.07,0.39,0.32,0.39,Matches
944,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,30,1989,28,20,"1,581",17.6,2,1,3,2,0,0,3,0,0.8,0.8,0.9,1.7,46,163,30,0.11,0.06,0.17,0.11,0.17,0.05,0.05,0.10,0.05,0.10,Matches
945,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,21,1999,24,16,"1,304",14.5,7,0,7,7,0,0,0,0,7.8,7.8,1.3,9.1,27,13,107,0.48,0.00,0.48,0.48,0.48,0.54,0.09,0.63,0.54,0.63,Matches
946,Aleix García,es ESP,MF,Eibar,es La Liga,23,1997,11,5,437,4.9,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,4,26,8,0.00,0.21,0.21,0.00,0.21,0.02,0.18,0.21,0.02,0.21,Matches
947,Borja García,es ESP,"MF,FW",Huesca,es La Liga,29,1990,21,13,"1,117",12.4,1,0,1,1,0,0,0,0,1.2,1.2,1.1,2.3,23,61,53,0.08,0.00,0.08,0.08,0.08,0.10,0.09,0.19,0.10,0.19,Matches
948,Dani García,es ESP,MF,Athletic Club,es La Liga,30,1990,27,21,"1,920",21.3,0,1,1,0,0,0,8,0,0.3,0.3,0.6,0.9,14,108,12,0.00,0.05,0.05,0.00,0.05,0.02,0.03,0.04,0.02,0.04,Matches
949,David García,es ESP,DF,Osasuna,es La Liga,26,1994,35,35,"3,150",35.0,1,0,1,1,0,0,8,0,1.1,1.1,0.6,1.7,4,124,2,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,Matches
950,Eric García,es ESP,DF,Manchester City,eng Premier League,19,2001,6,3,383,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,22,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
951,Manu García,es ESP,MF,Alavés,es La Liga,34,1986,25,10,"1,124",12.5,0,0,0,0,0,0,9,1,0.6,0.6,0.5,1.1,4,28,27,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
952,Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,31,1989,8,5,504,5.6,1,0,1,1,0,0,2,0,0.1,0.1,0.4,0.5,14,21,22,0.18,0.00,0.18,0.18,0.18,0.02,0.07,0.09,0.02,0.09,Matches
953,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,34,1986,34,21,"1,743",19.4,5,1,6,3,2,3,8,2,6.1,3.7,1.3,5.0,17,73,74,0.26,0.05,0.31,0.15,0.21,0.31,0.06,0.38,0.19,0.26,Matches
954,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,27,1993,37,33,"2,718",30.2,3,5,8,2,1,1,2,0,2.6,1.8,5.5,7.3,40,98,197,0.10,0.17,0.26,0.07,0.23,0.09,0.18,0.27,0.06,0.24,Matches
955,Sergi García,es ESP,MF,Alavés,es La Liga,21,1999,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
956,Unai García,es ESP,DF,Osasuna,es La Liga,28,1992,17,13,"1,242",13.8,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,4,35,1,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
957,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,1990,24,21,"1,851",20.6,0,2,2,0,0,0,3,1,0.9,0.9,2.1,3.0,36,92,84,0.00,0.10,0.10,0.00,0.10,0.05,0.10,0.15,0.05,0.15,Matches
958,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,18,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
959,Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,29,1990,18,4,514,5.7,1,1,2,1,0,0,0,0,2.9,2.9,0.3,3.3,3,6,30,0.18,0.18,0.35,0.18,0.35,0.51,0.06,0.57,0.51,0.57,Matches
960,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,1992,8,8,720,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
961,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,24,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
962,Yann Gboho,fr FRA,"MF,FW",Rennes,fr Ligue 1,19,2001,10,2,303,3.4,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,18,13,44,0.00,0.00,0.00,0.00,0.00,0.26,0.06,0.32,0.26,0.32,Matches
963,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,1990,26,26,"2,295",25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
964,Christian Gebauer,at AUT,"MF,FW",Arminia,de Bundesliga,26,1993,23,5,687,7.6,1,1,2,1,0,0,0,0,1.9,1.9,1.0,3.0,8,14,41,0.13,0.13,0.26,0.13,0.26,0.25,0.14,0.39,0.25,0.39,Matches
965,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,34,34,"3,032",33.7,3,1,4,3,0,0,3,0,1.5,1.5,1.1,2.7,37,84,123,0.09,0.03,0.12,0.09,0.12,0.05,0.03,0.08,0.05,0.08,Matches
966,Emrehan Gedikli,de GER,FW,Leverkusen,de Bundesliga,17,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
967,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,22,1998,9,9,658,7.3,1,1,2,1,0,0,4,1,0.3,0.3,1.5,1.8,10,46,18,0.14,0.14,0.27,0.14,0.27,0.04,0.21,0.25,0.04,0.25,Matches
968,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,34,1985,22,13,"1,033",11.5,0,0,0,0,0,0,0,0,0.4,0.4,0.8,1.3,8,45,24,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
969,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,de Bundesliga,26,1994,29,21,"1,936",21.5,2,4,6,2,0,0,3,0,3.9,3.9,3.4,7.3,51,74,107,0.09,0.19,0.28,0.09,0.28,0.18,0.16,0.34,0.18,0.34,Matches
970,Valère Germain,fr FRA,"FW,MF",Marseille,fr Ligue 1,30,1990,24,6,857,9.5,3,0,3,3,0,0,1,0,2.2,2.2,0.1,2.2,4,17,38,0.32,0.00,0.32,0.32,0.32,0.23,0.01,0.23,0.23,0.23,Matches
971,Gervinho,ci CIV,FW,Parma,it Serie A,33,1987,27,25,"2,021",22.5,5,1,6,5,0,0,0,0,3.5,3.5,2.2,5.7,84,53,163,0.22,0.04,0.27,0.22,0.27,0.16,0.10,0.26,0.16,0.26,Matches
972,Willem Geubbels,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2001,14,2,294,3.3,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,3,5,26,0.31,0.00,0.31,0.31,0.31,0.36,0.15,0.51,0.36,0.51,Matches
973,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,29,1990,6,0,46,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,2,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.50,0.50,Matches
974,Anwar El Ghazi,nl NED,FW,Aston Villa,eng Premier League,25,1995,28,17,"1,613",17.9,10,0,10,6,4,4,2,0,8.4,5.3,1.8,7.1,50,47,163,0.56,0.00,0.56,0.33,0.33,0.47,0.10,0.57,0.30,0.39,Matches
975,Paolo Ghiglione,it ITA,"DF,MF",Genoa,it Serie A,23,1997,23,14,"1,358",15.1,0,4,4,0,0,0,4,0,0.5,0.5,2.0,2.6,39,27,99,0.00,0.27,0.27,0.00,0.27,0.04,0.13,0.17,0.04,0.17,Matches
976,Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,it Serie A,29,1991,11,3,289,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,3,11,23,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19,Matches
977,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30,1989,10,9,809,9.0,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.4,11,19,17,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
978,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,20,2000,11,4,414,4.6,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,15,28,27,0.22,0.00,0.22,0.22,0.22,0.17,0.09,0.25,0.17,0.25,Matches
979,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28,1991,13,4,430,4.8,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.4,5,23,24,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
980,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32,1987,34,34,"3,060",34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
981,Bryan Gil,es ESP,FW,Sevilla,es La Liga,19,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
982,Bryan Gil,es ESP,"MF,FW",Eibar,es La Liga,19,2001,28,26,"2,265",25.2,4,3,7,4,0,0,6,0,3.6,3.4,5.0,8.4,123,79,217,0.16,0.12,0.28,0.16,0.28,0.14,0.20,0.34,0.13,0.33,Matches
983,David Gil,es ESP,GK,Cádiz,es La Liga,26,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
984,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,19,2001,5,3,261,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,3,18,1,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.07,0.02,0.07,Matches
985,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,29,1991,11,3,407,4.5,2,1,3,2,0,0,0,0,1.3,1.3,0.1,1.4,2,9,20,0.44,0.22,0.66,0.44,0.66,0.29,0.02,0.31,0.29,0.31,Matches
986,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,de Bundesliga,29,1991,11,1,215,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,2,9,14,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,Matches
987,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,26,1994,34,34,"3,060",34.0,2,1,3,2,0,0,2,0,1.4,1.4,1.8,3.2,47,178,21,0.06,0.03,0.09,0.06,0.09,0.04,0.05,0.09,0.04,0.09,Matches
988,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,28,1992,34,29,"2,668",29.6,1,1,2,1,0,0,3,1,1.5,1.5,1.6,3.1,18,118,6,0.03,0.03,0.07,0.03,0.07,0.05,0.05,0.10,0.05,0.10,Matches
989,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,33,1986,17,8,748,8.3,4,0,4,4,0,0,1,0,4.2,4.2,1.1,5.3,0,5,40,0.48,0.00,0.48,0.48,0.48,0.51,0.13,0.64,0.51,0.64,Matches
990,Robert Glatzel,de GER,FW,Mainz 05,de Bundesliga,26,1994,13,3,359,4.0,2,1,3,2,0,0,0,0,2.8,2.8,0.5,3.3,9,12,38,0.50,0.25,0.75,0.50,0.75,0.70,0.12,0.82,0.70,0.82,Matches
991,Kamil Glik,pl POL,DF,Benevento,it Serie A,32,1988,36,36,"3,206",35.6,2,1,3,2,0,0,10,1,3.4,3.4,0.7,4.2,3,67,7,0.06,0.03,0.08,0.06,0.08,0.10,0.02,0.12,0.10,0.12,Matches
992,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,25,1995,27,20,"1,644",18.3,10,2,12,10,0,0,4,0,8.0,8.0,6.0,14.1,82,93,216,0.55,0.11,0.66,0.55,0.66,0.44,0.33,0.77,0.44,0.77,Matches
993,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,22,1998,31,29,"2,685",29.8,0,2,2,0,0,0,4,0,1.0,1.0,0.8,1.8,46,63,10,0.00,0.07,0.07,0.00,0.07,0.03,0.03,0.06,0.03,0.06,Matches
994,Diego Godín,uy URU,DF,Cagliari,it Serie A,34,1986,28,28,"2,508",27.9,1,0,1,1,0,0,3,0,0.8,0.8,0.7,1.6,23,91,9,0.04,0.00,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,Matches
995,Akaki Gogia,de GER,"FW,MF",Union Berlin,de Bundesliga,28,1992,7,0,140,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,5,7,17,0.00,0.64,0.64,0.00,0.64,0.07,0.33,0.39,0.07,0.39,Matches
996,Amer Gojak,ba BIH,"MF,FW",Torino,it Serie A,23,1997,15,6,475,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.2,8,15,40,0.19,0.19,0.38,0.19,0.38,0.16,0.06,0.22,0.16,0.22,Matches
997,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,26,1993,25,19,"1,857",20.6,0,1,1,0,0,0,8,0,0.5,0.5,0.8,1.3,21,68,41,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06,Matches
998,Vladimir Golemić,si SVN,DF,Crotone,it Serie A,29,1991,30,26,"2,341",26.0,2,0,2,1,1,1,4,1,1.2,0.4,0.5,0.9,9,59,5,0.08,0.00,0.08,0.04,0.04,0.05,0.02,0.07,0.02,0.04,Matches
999,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,25,1995,25,25,"2,156",24.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1000,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,24,1996,21,12,"1,069",11.9,5,9,14,5,0,0,2,0,2.9,2.9,5.4,8.3,45,36,93,0.42,0.76,1.18,0.42,1.18,0.25,0.45,0.70,0.25,0.70,Matches
1001,Tomislav Gomelt,hr CRO,MF,Crotone,it Serie A,25,1995,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1002,André Gomes,pt POR,MF,Everton,eng Premier League,27,1993,28,17,"1,570",17.4,0,1,1,0,0,0,3,0,0.5,0.5,1.0,1.4,30,103,28,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.08,0.03,0.08,Matches
1003,Dani Gómez,es ESP,FW,Levante,es La Liga,22,1998,34,17,"1,666",18.5,2,2,4,2,0,0,3,0,2.7,2.7,0.8,3.5,42,33,133,0.11,0.11,0.22,0.11,0.22,0.15,0.04,0.19,0.15,0.19,Matches
1004,Ibai Gómez,es ESP,MF,Athletic Club,es La Liga,30,1989,13,4,424,4.7,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,1,20,28,0.00,0.21,0.21,0.00,0.21,0.04,0.17,0.21,0.04,0.21,Matches
1005,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,23,1997,7,6,590,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,38,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
1006,Maxi Gómez,uy URU,FW,Valencia,es La Liga,23,1996,31,31,"2,689",29.9,7,1,8,7,0,0,7,1,6.6,6.6,0.9,7.5,19,41,102,0.23,0.03,0.27,0.23,0.27,0.22,0.03,0.25,0.22,0.25,Matches
1007,Moi Gómez,es ESP,"MF,FW",Villarreal,es La Liga,26,1994,35,29,"2,563",28.5,4,0,4,3,1,1,1,0,3.8,3.0,2.6,5.6,71,116,143,0.14,0.00,0.14,0.11,0.11,0.13,0.09,0.23,0.11,0.20,Matches
1008,Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,32,1988,10,9,666,7.4,4,2,6,4,0,0,0,0,2.5,2.5,1.5,4.0,32,70,29,0.54,0.27,0.81,0.54,0.81,0.34,0.20,0.54,0.34,0.54,Matches
1009,Papu Gómez,ar ARG,"MF,FW",Sevilla,es La Liga,32,1988,18,11,914,10.2,3,1,4,3,0,0,0,0,0.7,0.7,1.3,2.0,40,49,51,0.30,0.10,0.39,0.30,0.39,0.07,0.13,0.20,0.07,0.20,Matches
