,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
850,Noah Fatar,fr FRA,"FW,MF",Angers,fr Ligue 1,18,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
851,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,4.8,4,14,7,50.0,2.92,1.46,0.29,0.57,15.5,0,0,0,1.8,1.8,0.13,+2.2,+2.2,Matches
852,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,0,5,2,40.0,0.47,0.19,0.00,0.00,14.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
853,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,2,13,4,30.8,3.45,1.06,0.15,0.50,13.3,0,0,0,1.6,1.6,0.12,+0.4,+0.4,Matches
854,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,1,3,2,66.7,0.67,0.44,0.33,0.50,11.4,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
855,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,27,1993,29.1,5,83,24,28.9,2.85,0.82,0.05,0.17,21.9,9,1,3,7.0,4.6,0.06,-2.0,-0.6,Matches
856,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,0,12,2,16.7,0.53,0.09,0.00,0.00,9.8,0,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches
857,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,0,4,0,0.0,0.40,0.00,0.00,,14.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
858,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,20,1999,17.5,7,37,15,40.5,2.12,0.86,0.16,0.40,19.4,2,1,2,5.5,3.9,0.10,+1.5,+2.1,Matches
859,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,1,13,3,23.1,0.45,0.10,0.08,0.33,12.3,0,0,0,1.7,1.7,0.13,-0.7,-0.7,Matches
860,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,fr Ligue 1,27,1993,32.9,6,61,22,36.1,1.86,0.67,0.08,0.23,20.0,5,1,1,5.9,5.1,0.08,+0.1,-0.1,Matches
861,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,34.4,18,111,40,36.0,3.22,1.16,0.08,0.23,22.9,16,9,10,16.1,8.2,0.07,+1.9,+0.8,Matches
862,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,de Bundesliga,24,1996,9.3,0,12,4,33.3,1.28,0.43,0.00,0.00,23.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
863,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
864,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,4,8,2,25.0,0.37,0.09,0.25,1.00,19.3,0,2,2,3.3,1.8,0.22,+0.7,+0.2,Matches
865,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22.0,0,1,0,0.0,0.05,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
866,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33,1986,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
867,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
868,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,24,1996,1.6,0,2,1,50.0,1.26,0.63,0.00,0.00,7.6,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
869,Carlos Fernández,es ESP,"FW,MF",Real Sociedad,es La Liga,24,1996,4.3,1,7,4,57.1,1.62,0.92,0.14,0.25,14.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
870,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,0,4,2,50.0,0.17,0.09,0.00,0.00,14.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
871,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,1,8,3,37.5,0.35,0.13,0.13,0.33,8.7,0,0,0,1.4,1.4,0.17,-0.4,-0.4,Matches
872,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,13.2,0,14,3,21.4,1.06,0.23,0.00,0.00,22.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
873,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,28.3,3,6,4,66.7,0.21,0.14,0.50,0.75,13.8,0,0,0,1.5,1.5,0.25,+1.5,+1.5,Matches
874,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
875,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,32,1988,28.1,2,26,12,46.2,0.93,0.43,0.08,0.17,19.8,0,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
876,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,0,3,1,33.3,0.23,0.08,0.00,0.00,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
877,Facundo Ferreyra,ar ARG,FW,Celta Vigo,es La Liga,29,1991,3.3,1,7,2,28.6,2.10,0.60,0.14,0.50,12.5,0,0,0,1.5,1.5,0.22,-0.5,-0.5,Matches
878,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,28.6,0,4,2,50.0,0.14,0.07,0.00,0.00,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
879,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
880,Fidel,es ESP,"MF,DF",Elche,es La Liga,30,1989,26.6,6,15,6,40.0,0.56,0.23,0.27,0.67,20.9,3,2,3,4.3,1.9,0.13,+1.7,+2.1,Matches
881,Sam Field,eng ENG,MF,West Brom,eng Premier League,22,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
882,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,31,1989,6.0,0,11,6,54.5,1.82,0.99,0.00,0.00,15.8,0,0,2,3.1,1.5,0.14,-3.1,-1.5,Matches
883,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,28,1991,31.5,9,83,32,38.6,2.63,1.01,0.11,0.28,14.3,0,0,0,11.3,11.3,0.14,-2.3,-2.3,Matches
884,Junior Firpo,es ESP,"DF,MF",Barcelona,es La Liga,23,1996,3.2,1,1,1,100.0,0.31,0.31,1.00,1.00,3.6,0,0,0,0.7,0.7,0.68,+0.3,+0.3,Matches
885,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,28,1991,28.6,0,17,5,29.4,0.59,0.17,0.00,0.00,24.6,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
886,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
887,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,20,2000,4.0,1,1,1,100.0,0.25,0.25,1.00,1.00,12.3,0,0,0,0.5,0.5,0.47,+0.5,+0.5,Matches
888,Alexis Flips,fr FRA,"MF,FW",Reims,fr Ligue 1,20,2000,0.5,1,2,1,50.0,4.19,2.09,0.50,1.00,33.1,0,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
889,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,2,21,8,38.1,1.23,0.47,0.10,0.25,18.9,0,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
890,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
891,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,20,2000,18.0,9,45,20,44.4,2.51,1.11,0.20,0.45,15.0,0,0,0,5.0,5.0,0.11,+4.0,+4.0,Matches
892,Mamadou Fofana,ml MLI,"MF,DF",Metz,fr Ligue 1,22,1998,11.9,0,3,0,0.0,0.25,0.00,0.00,,12.6,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
893,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,1995,25.7,2,40,12,30.0,1.56,0.47,0.05,0.17,20.3,0,0,0,2.9,2.9,0.07,-0.9,-0.9,Matches
894,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,0,11,2,18.2,0.44,0.08,0.00,0.00,9.9,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
895,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,0,1,0,0.0,0.29,0.00,0.00,,13.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
896,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,1999,31.9,0,36,4,11.1,1.13,0.13,0.00,0.00,25.5,1,0,0,1.5,1.5,0.04,-1.5,-1.5,Matches
897,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,0,6,3,50.0,0.16,0.08,0.00,0.00,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
898,Ramón Folch,es ESP,MF,Elche,es La Liga,30,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
899,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,24.2,1,24,6,25.0,0.99,0.25,0.04,0.17,17.2,0,0,0,2.6,2.6,0.11,-1.6,-1.6,Matches
900,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,0,2,1,50.0,0.56,0.28,0.00,0.00,19.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
901,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,0,5,3,60.0,0.69,0.41,0.00,0.00,12.1,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
902,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,3,27,10,37.0,0.76,0.28,0.11,0.30,12.7,0,0,0,2.1,2.1,0.08,+0.9,+0.9,Matches
903,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,30,1990,6.1,1,11,3,27.3,1.79,0.49,0.09,0.33,17.7,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
904,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,24,1996,28.6,5,50,15,30.0,1.75,0.52,0.10,0.33,16.3,0,0,0,6.0,6.0,0.12,-1.0,-1.0,Matches
905,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,de Bundesliga,28,1991,17.1,7,32,14,43.8,1.87,0.82,0.16,0.36,17.9,2,2,3,6.1,3.7,0.12,+0.9,+1.3,Matches
906,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
907,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,1995,16.8,3,19,10,52.6,1.13,0.60,0.16,0.30,16.1,0,0,1,3.5,2.7,0.14,-0.5,+0.3,Matches
908,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,0,5,1,20.0,0.31,0.06,0.00,0.00,17.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
909,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
910,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,0,1,0,0.0,1.13,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
911,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,0,2,1,50.0,0.44,0.22,0.00,0.00,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
912,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,11.3,0,1,0,0.0,0.09,0.00,0.00,,30.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
913,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,29.6,0,8,4,50.0,0.27,0.14,0.00,0.00,14.4,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
914,Juan Foyth,ar ARG,"DF,MF",Villarreal,es La Liga,22,1998,13.0,0,1,0,0.0,0.08,0.00,0.00,,7.3,0,0,0,0.2,0.2,0.20,-0.2,-0.2,Matches
915,Gianluca Frabotta,it ITA,"DF,MF",Juventus,it Serie A,21,1999,7.7,0,5,2,40.0,0.65,0.26,0.00,0.00,15.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
916,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,17.1,0,1,1,100.0,0.06,0.06,0.00,0.00,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
917,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
918,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,26,1994,10.3,0,13,6,46.2,1.26,0.58,0.00,0.00,21.6,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
919,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,1993,26.6,1,25,7,28.0,0.94,0.26,0.04,0.14,24.1,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
920,Ryan Fredericks,eng ENG,"DF,FW",West Ham,eng Premier League,27,1992,6.3,1,4,2,50.0,0.63,0.32,0.25,0.50,14.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
921,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,1992,30.1,2,20,6,30.0,0.66,0.20,0.10,0.33,16.6,0,0,0,1.9,1.9,0.09,+0.1,+0.1,Matches
922,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,30.9,0,8,1,12.5,0.26,0.03,0.00,0.00,26.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
923,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34.0,5,25,6,24.0,0.74,0.18,0.20,0.83,12.9,0,0,0,1.6,1.6,0.06,+3.4,+3.4,Matches
924,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,de Bundesliga,19,2000,4.8,0,3,0,0.0,0.62,0.00,0.00,,14.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
925,Jorge de Frutos,es ESP,MF,Levante,es La Liga,23,1997,24.3,4,26,11,42.3,1.07,0.45,0.15,0.36,17.0,0,0,0,3.4,3.4,0.13,+0.6,+0.6,Matches
926,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,7.8,0,4,0,0.0,0.51,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
927,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,23,1996,30.3,7,65,28,43.1,2.15,0.92,0.09,0.21,20.4,7,1,1,5.4,4.6,0.07,+1.6,+1.4,Matches
928,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,27,1993,9.7,6,33,15,45.5,3.39,1.54,0.12,0.27,14.2,0,2,2,5.0,3.5,0.10,+1.0,+0.5,Matches
929,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,8.1,0,4,1,25.0,0.50,0.12,0.00,0.00,12.7,0,0,0,1.0,1.0,0.26,-1.0,-1.0,Matches
930,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,32.6,1,26,5,19.2,0.80,0.15,0.04,0.20,13.8,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
931,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,1997,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
932,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
933,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,6.2,0,5,0,0.0,0.81,0.00,0.00,,13.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
934,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,1991,9.7,3,28,12,42.9,2.90,1.24,0.07,0.17,19.3,2,1,1,2.8,2.0,0.07,+0.2,0.0,Matches
935,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,de Bundesliga,25,1995,9.1,0,13,2,15.4,1.42,0.22,0.00,0.00,16.4,0,0,0,2.0,2.0,0.15,-2.0,-2.0,Matches
936,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,1994,13.7,3,17,5,29.4,1.24,0.37,0.18,0.60,16.8,0,0,0,1.2,1.2,0.07,+1.8,+1.8,Matches
937,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,21.7,2,19,3,15.8,0.87,0.14,0.11,0.67,13.5,0,0,0,3.2,3.2,0.17,-1.2,-1.2,Matches
938,Adolfo Gaich,ar ARG,FW,Benevento,it Serie A,21,1999,8.5,2,23,6,26.1,2.70,0.70,0.09,0.33,14.1,0,0,0,2.8,2.8,0.12,-0.8,-0.8,Matches
939,Andrey Galabinov,bg BUL,FW,Spezia,it Serie A,31,1988,4.8,3,7,3,42.9,1.47,0.63,0.43,1.00,12.4,0,0,1,3.0,2.2,0.31,0.0,+0.8,Matches
940,Javi Galán,es ESP,DF,Huesca,es La Liga,25,1994,34.1,1,9,1,11.1,0.26,0.03,0.11,1.00,25.7,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
941,Conor Gallagher,eng ENG,MF,West Brom,eng Premier League,20,2000,28.1,2,29,7,24.1,1.03,0.25,0.07,0.29,22.0,0,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
942,Enric Gallego,es ESP,FW,Osasuna,es La Liga,33,1986,9.0,0,14,4,28.6,1.56,0.45,0.00,0.00,12.2,0,0,0,1.8,1.8,0.13,-1.8,-1.8,Matches
943,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33,1987,12.0,4,16,7,43.8,1.34,0.58,0.25,0.57,13.8,0,0,0,3.8,3.8,0.24,+0.2,+0.2,Matches
944,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,30,1989,17.6,2,19,7,36.8,1.08,0.40,0.11,0.29,23.4,0,0,0,0.8,0.8,0.04,+1.2,+1.2,Matches
945,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,21,1999,14.5,7,40,18,45.0,2.76,1.24,0.18,0.39,13.4,0,0,0,7.8,7.8,0.19,-0.8,-0.8,Matches
946,Aleix García,es ESP,MF,Eibar,es La Liga,23,1997,4.9,0,3,1,33.3,0.62,0.21,0.00,0.00,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
947,Borja García,es ESP,"MF,FW",Huesca,es La Liga,29,1990,12.4,1,14,2,14.3,1.13,0.16,0.07,0.50,18.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
948,Dani García,es ESP,MF,Athletic Club,es La Liga,30,1990,21.3,0,6,1,16.7,0.28,0.05,0.00,0.00,20.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
949,David García,es ESP,DF,Osasuna,es La Liga,26,1994,35.0,1,13,2,15.4,0.37,0.06,0.08,0.50,12.8,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
950,Eric García,es ESP,DF,Manchester City,eng Premier League,19,2001,4.3,0,2,0,0.0,0.47,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
951,Manu García,es ESP,MF,Alavés,es La Liga,34,1986,12.5,0,11,1,9.1,0.88,0.08,0.00,0.00,17.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
952,Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,31,1989,5.6,1,3,3,100.0,0.54,0.54,0.33,0.33,19.3,1,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
953,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,34,1986,19.4,5,44,11,25.0,2.27,0.57,0.07,0.27,17.2,0,2,3,6.1,3.7,0.08,-1.1,-0.7,Matches
954,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,27,1993,30.2,3,29,7,24.1,0.96,0.23,0.07,0.29,23.6,2,1,1,2.6,1.8,0.06,+0.4,+0.2,Matches
955,Sergi García,es ESP,MF,Alavés,es La Liga,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
956,Unai García,es ESP,DF,Osasuna,es La Liga,28,1992,13.8,0,5,0,0.0,0.36,0.00,0.00,,15.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
957,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,1990,20.6,0,16,3,18.8,0.78,0.15,0.00,0.00,18.4,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
958,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
959,Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,29,1990,5.7,1,16,6,37.5,2.80,1.05,0.06,0.17,10.8,1,0,0,2.9,2.9,0.20,-1.9,-1.9,Matches
960,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,1992,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
961,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,24,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
962,Yann Gboho,fr FRA,"MF,FW",Rennes,fr Ligue 1,19,2001,3.4,0,9,3,33.3,2.67,0.89,0.00,0.00,13.6,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
963,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,1990,25.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
964,Christian Gebauer,at AUT,"MF,FW",Arminia,de Bundesliga,26,1993,7.6,1,10,4,40.0,1.31,0.52,0.10,0.25,15.7,0,0,0,1.9,1.9,0.19,-0.9,-0.9,Matches
965,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,33.7,3,19,8,42.1,0.56,0.24,0.16,0.38,17.1,0,0,0,1.5,1.5,0.08,+1.5,+1.5,Matches
966,Emrehan Gedikli,de GER,FW,Leverkusen,de Bundesliga,17,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
967,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,22,1998,7.3,1,7,3,42.9,0.96,0.41,0.14,0.33,21.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
968,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,34,1985,11.5,0,7,0,0.0,0.61,0.00,0.00,,19.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
969,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,de Bundesliga,26,1994,21.5,2,31,11,35.5,1.44,0.51,0.06,0.18,15.2,0,0,0,3.9,3.9,0.13,-1.9,-1.9,Matches
970,Valère Germain,fr FRA,"FW,MF",Marseille,fr Ligue 1,30,1990,9.5,3,9,4,44.4,0.95,0.42,0.33,0.75,10.1,0,0,0,2.2,2.2,0.24,+0.8,+0.8,Matches
971,Gervinho,ci CIV,FW,Parma,it Serie A,33,1987,22.5,5,32,12,37.5,1.43,0.53,0.16,0.42,15.3,0,0,0,3.5,3.5,0.11,+1.5,+1.5,Matches
972,Willem Geubbels,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2001,3.3,1,6,2,33.3,1.84,0.61,0.17,0.50,11.3,0,0,0,1.2,1.2,0.20,-0.2,-0.2,Matches
973,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,29,1990,0.5,0,1,0,0.0,1.96,0.00,0.00,,11.0,0,0,0,0.3,0.3,0.25,-0.3,-0.3,Matches
974,Anwar El Ghazi,nl NED,FW,Aston Villa,eng Premier League,25,1995,17.9,10,60,26,43.3,3.35,1.45,0.10,0.23,21.7,6,4,4,8.4,5.3,0.09,+1.6,+0.7,Matches
975,Paolo Ghiglione,it ITA,"DF,MF",Genoa,it Serie A,23,1997,15.1,0,10,2,20.0,0.66,0.13,0.00,0.00,22.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
976,Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,it Serie A,29,1991,3.2,0,3,0,0.0,0.93,0.00,0.00,,25.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
977,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30,1989,9.0,0,1,0,0.0,0.11,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
978,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,20,2000,4.6,1,10,4,40.0,2.17,0.87,0.10,0.25,21.1,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
979,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28,1991,4.8,0,4,0,0.0,0.84,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
980,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32,1987,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
981,Bryan Gil,es ESP,FW,Sevilla,es La Liga,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
982,Bryan Gil,es ESP,"MF,FW",Eibar,es La Liga,19,2001,25.2,4,40,16,40.0,1.59,0.64,0.10,0.25,17.4,1,0,0,3.6,3.4,0.08,+0.4,+0.6,Matches
983,David Gil,es ESP,GK,Cádiz,es La Liga,26,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
984,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,19,2001,2.9,0,1,0,0.0,0.34,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
985,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,29,1991,4.5,2,5,2,40.0,1.11,0.44,0.40,1.00,10.9,0,0,0,1.3,1.3,0.26,+0.7,+0.7,Matches
986,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,de Bundesliga,29,1991,2.4,0,4,0,0.0,1.67,0.00,0.00,,14.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
