,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
2053,Iñigo Pérez,es ESP,"MF,DF",Osasuna,es La Liga,32,1988,15.0,753,14,112,453,198,16,753,3,2,66.7,1,33.3,355,1246,626,6,5,0,9,12,452,34,Matches
2054,Juan Pérez,es ESP,GK,Osasuna,es La Liga,24,1996,3.0,94,78,94,0,0,0,94,0,0,,0,,34,229,82,0,0,0,0,0,29,0,Matches
2055,Kike Pérez,es ESP,MF,Valladolid,es La Liga,23,1997,12.9,670,21,111,381,183,18,670,25,18,72.0,7,28.0,361,2099,1072,18,15,0,28,21,435,27,Matches
2056,Lucas Pérez,es ESP,FW,Alavés,es La Liga,31,1988,19.5,827,2,40,330,472,69,823,44,29,65.9,15,34.1,468,2622,1236,44,32,15,65,23,512,136,Matches
2057,Luis Pérez,es ESP,DF,Valladolid,es La Liga,25,1995,14.4,809,64,302,332,177,3,809,12,5,41.7,7,58.3,284,1349,770,27,12,0,9,3,360,42,Matches
2058,Manuel Perez,fr FRA,"MF,FW",Lens,fr Ligue 1,29,1991,1.4,57,4,11,38,8,0,57,0,0,,0,,22,109,39,1,2,0,1,1,26,1,Matches
2059,Nehuén Pérez,ar ARG,DF,Granada,es La Liga,20,2000,8.2,269,47,153,108,9,6,269,2,2,100.0,0,0.0,125,785,462,2,0,0,1,1,130,0,Matches
2060,Mattia Perin,it ITA,GK,Genoa,it Serie A,27,1992,32.0,1223,1061,1214,10,0,0,1223,0,0,,0,,675,3919,2346,0,0,0,1,1,490,0,Matches
2061,Ivan Perišić,hr CRO,"DF,FW",Inter,it Serie A,31,1989,19.9,1013,55,221,366,440,91,1013,18,7,38.9,11,61.1,457,2918,1580,69,24,21,21,6,586,124,Matches
2062,Romain Perraud,fr FRA,DF,Brest,fr Ligue 1,22,1997,34.9,2393,108,802,956,665,40,2393,48,31,64.6,17,35.4,1341,7162,3961,107,64,13,32,18,1442,213,Matches
2063,Lucas Perrin,fr FRA,DF,Marseille,fr Ligue 1,21,1998,3.4,207,19,87,105,15,5,207,2,2,100.0,0,0.0,134,603,302,0,2,0,3,1,130,3,Matches
2064,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,32,1987,2.0,79,74,78,1,0,0,79,0,0,,0,,44,130,63,0,0,0,0,0,38,0,Matches
2065,Matteo Pessina,it ITA,MF,Atalanta,it Serie A,23,1997,18.3,1132,16,137,584,420,63,1132,35,15,42.9,20,57.1,751,3619,1502,27,18,8,35,19,844,104,Matches
2066,Andrea Petagna,it ITA,FW,Napoli,it Serie A,25,1995,10.7,323,10,35,123,167,77,323,12,7,58.3,5,41.7,183,1140,330,14,5,12,18,14,244,61,Matches
2067,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,31,1988,14.5,419,28,61,172,187,53,418,13,4,30.8,9,69.2,168,533,93,4,3,1,34,9,244,60,Matches
2068,Lukas Petkov,de GER,MF,Augsburg,de Bundesliga,19,2000,0.0,3,0,1,2,0,0,3,0,0,,0,,2,3,1,0,0,0,1,0,1,0,Matches
2069,Jacopo Petriccione,it ITA,MF,Crotone,it Serie A,25,1995,10.6,573,22,169,340,72,0,573,5,2,40.0,3,60.0,316,1403,724,8,4,0,4,4,390,6,Matches
2070,Jens Petter Hauge,no NOR,FW,Milan,it Serie A,20,1999,5.9,259,2,23,96,144,24,259,18,9,50.0,9,50.0,144,779,325,10,7,5,15,11,188,51,Matches
2071,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,29,1991,30.5,1443,153,738,663,49,30,1443,1,1,100.0,0,0.0,774,3591,1609,2,6,1,13,1,855,3,Matches
2072,Giuseppe Pezzella,it ITA,DF,Parma,it Serie A,22,1997,20.3,1188,87,372,518,314,25,1188,49,35,71.4,14,28.6,650,3963,2250,58,45,8,18,24,721,114,Matches
2073,Maximilian Philipp,de GER,MF,Wolfsburg,de Bundesliga,26,1994,12.3,504,3,55,227,224,45,504,13,11,84.6,2,15.4,272,924,284,8,7,5,33,7,362,71,Matches
2074,Rayan Philippe,fr FRA,FW,Dijon,fr Ligue 1,19,2000,1.0,22,0,2,8,12,2,22,1,1,100.0,0,0.0,13,66,17,0,0,1,3,6,17,4,Matches
2075,Romain Philippoteaux,fr FRA,"FW,MF",Nîmes,fr Ligue 1,32,1988,2.4,97,0,11,38,49,8,97,9,3,33.3,6,66.7,58,288,130,7,6,1,4,2,62,15,Matches
2076,Romain Philippoteaux,fr FRA,"MF,FW",Brest,fr Ligue 1,32,1988,6.5,250,6,37,96,118,13,250,18,9,50.0,9,50.0,166,857,394,9,6,4,12,3,175,51,Matches
2077,Kalvin Phillips,eng ENG,MF,Leeds United,eng Premier League,24,1995,27.0,1789,108,581,955,274,7,1789,32,20,62.5,12,37.5,902,4521,1947,13,12,2,41,16,1055,14,Matches
2078,Matt Phillips,sct SCO,MF,West Brom,eng Premier League,29,1991,20.3,809,45,176,291,353,43,809,56,24,42.9,32,57.1,433,2613,1328,47,33,11,52,25,477,99,Matches
2079,Nathaniel Phillips,eng ENG,DF,Liverpool,eng Premier League,23,1997,16.2,1314,131,550,713,55,24,1314,2,2,100.0,0,0.0,774,3560,1936,9,10,2,8,3,863,3,Matches
2080,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,eng Premier League,18,2002,0.0,4,0,0,1,3,0,4,0,0,,0,,3,17,11,0,0,0,0,0,3,0,Matches
2081,Krzysztof Piątek,pl POL,FW,Hertha BSC,de Bundesliga,25,1995,18.1,570,14,48,286,240,68,569,18,6,33.3,12,66.7,273,1073,371,18,7,8,46,21,413,105,Matches
2082,Pablo Piatti,ar ARG,"MF,FW",Elche,es La Liga,31,1989,4.0,165,0,14,79,76,1,165,6,3,50.0,3,50.0,102,537,209,8,3,0,8,4,119,31,Matches
2083,Cristiano Piccini,it ITA,DF,Atalanta,it Serie A,27,1992,0.7,25,0,4,14,7,1,25,3,1,33.3,2,66.7,9,57,11,1,0,0,0,2,14,3,Matches
2084,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,27,1992,0.7,40,5,15,16,9,2,40,1,0,0.0,1,100.0,25,120,78,0,1,0,1,1,24,7,Matches
2085,Roberto Piccoli,it ITA,FW,Spezia,it Serie A,19,2001,7.8,244,6,13,106,127,34,244,8,5,62.5,3,37.5,123,511,193,8,5,2,43,12,167,44,Matches
2086,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,26,1994,30.5,1240,1011,1220,22,0,0,1240,0,0,,0,,670,4101,2439,0,0,0,0,0,618,0,Matches
2087,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,31,1989,3.5,312,8,59,170,85,4,312,4,4,100.0,0,0.0,195,1069,647,12,13,1,0,3,199,35,Matches
2088,Amos Pieper,de GER,DF,Arminia,de Bundesliga,22,1998,29.8,1901,269,1156,695,57,20,1901,11,8,72.7,3,27.3,1077,5068,2911,21,4,0,11,2,1153,6,Matches
2089,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,22,1998,25.6,1655,99,534,799,338,16,1655,57,35,61.4,22,38.6,896,4280,2068,34,30,3,14,13,974,78,Matches
2090,Erik Pieters,nl NED,"DF,MF",Burnley,eng Premier League,31,1988,14.1,750,61,239,376,140,8,750,10,6,60.0,4,40.0,303,1366,662,14,13,2,12,10,356,16,Matches
2091,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,32,1987,28.6,1157,69,309,707,151,24,1157,19,15,78.9,4,21.1,572,2472,879,11,14,2,30,12,634,9,Matches
2092,Andrea Pinamonti,it ITA,FW,Inter,it Serie A,21,1999,1.9,71,1,8,27,36,7,71,3,2,66.7,1,33.3,35,107,24,1,1,1,8,7,60,21,Matches
2093,Yeremi Pino,es ESP,"FW,MF",Villarreal,es La Liga,17,2002,8.9,449,9,65,181,208,51,449,45,28,62.2,17,37.8,291,1759,970,35,21,23,36,10,334,106,Matches
2094,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,30,1990,0.3,12,10,12,0,0,0,12,0,0,,0,,8,18,10,0,0,0,0,0,8,0,Matches
2095,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,16.5,1370,131,498,836,43,16,1370,2,2,100.0,0,0.0,880,4652,2739,9,8,0,8,2,1018,3,Matches
2096,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,2.5,121,18,64,48,10,0,121,0,0,,0,,71,293,137,1,3,0,0,1,77,0,Matches
2097,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,5.1,351,20,117,196,38,4,351,4,2,50.0,2,50.0,179,1083,548,10,5,0,1,0,220,10,Matches
2098,Marko Pjaca,hr CRO,"FW,MF",Genoa,it Serie A,25,1995,15.8,672,11,89,337,262,43,672,46,23,50.0,23,50.0,440,2324,1048,38,26,15,45,30,539,102,Matches
2099,Miralem Pjanić,ba BIH,MF,Barcelona,es La Liga,30,1990,7.0,829,15,156,469,212,11,829,7,7,100.0,0,0.0,512,2340,984,18,23,2,8,8,674,11,Matches
2100,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,29,1991,28.0,1154,57,228,534,411,59,1154,26,14,53.8,12,46.2,599,2902,1140,29,28,6,55,23,703,109,Matches
2101,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,11.9,783,22,187,422,179,3,783,8,4,50.0,4,50.0,424,2320,1286,28,15,0,12,3,470,46,Matches
2102,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,27,1993,20.0,902,9,48,454,407,95,902,43,25,58.1,18,41.9,552,2712,1528,55,28,21,64,21,725,178,Matches
2103,Dani Plomer,es ESP,FW,Granada,es La Liga,21,1998,0.5,7,1,1,4,2,0,7,0,0,,0,,3,3,1,0,0,0,0,1,4,0,Matches
2104,Tommaso Pobega,it ITA,MF,Spezia,it Serie A,21,1999,13.7,587,27,115,315,166,28,587,8,4,50.0,4,50.0,305,1214,585,12,10,3,18,5,391,40,Matches
2105,Daniel Podence,pt POR,"MF,FW",Wolves,eng Premier League,24,1995,18.5,803,11,90,366,362,56,803,64,38,59.4,26,40.6,557,3059,1558,47,31,18,35,24,621,117,Matches
2106,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,eng Premier League,27,1993,21.1,1640,54,324,885,453,58,1640,65,44,67.7,21,32.3,1015,4978,2442,46,33,6,54,50,1258,101,Matches
2107,Joel Pohjanpalo,fi FIN,FW,Union Berlin,de Bundesliga,25,1994,9.5,284,9,22,153,110,44,284,9,5,55.6,4,44.4,131,615,164,6,6,3,32,3,209,39,Matches
2108,Joel Pohjanpalo,fi FIN,MF,Leverkusen,de Bundesliga,25,1994,0.1,2,0,0,0,2,0,2,0,0,,0,,1,3,0,0,1,0,0,0,2,1,Matches
2109,Andrea Poli,it ITA,MF,Bologna,it Serie A,30,1989,4.3,275,16,73,146,56,7,275,6,5,83.3,1,16.7,145,666,341,4,2,0,9,3,169,4,Matches
2110,Matteo Politano,it ITA,"FW,MF",Napoli,it Serie A,26,1993,21.2,1117,27,116,382,640,77,1117,60,37,61.7,23,38.3,726,5732,2940,94,62,29,46,23,823,197,Matches
2111,Jorge Pombo,es ESP,"FW,MF",Cádiz,es La Liga,26,1994,5.8,268,2,36,130,109,10,268,25,15,60.0,10,40.0,165,1177,664,18,18,3,32,9,184,28,Matches
2112,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,6.4,395,53,217,175,4,2,395,0,0,,0,,231,1333,669,2,1,0,4,0,230,0,Matches
2113,Pere Pons,es ESP,MF,Alavés,es La Liga,27,1993,13.2,485,13,88,267,142,22,485,28,9,32.1,19,67.9,245,1148,534,17,13,7,25,14,292,33,Matches
2114,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28,1992,32.0,1078,836,1051,29,1,1,1078,0,0,,0,,484,3570,2238,0,0,0,2,0,295,0,Matches
2115,Manolo Portanova,it ITA,"MF,FW",Genoa,it Serie A,20,2000,0.7,37,4,13,20,4,0,37,3,2,66.7,1,33.3,28,138,39,0,1,0,1,4,27,7,Matches
2116,Manolo Portanova,it ITA,MF,Juventus,it Serie A,20,2000,0.8,36,1,10,14,12,2,36,0,0,,0,,18,97,61,1,1,0,2,2,27,4,Matches
2117,Francisco Portillo,es ESP,"MF,FW",Getafe,es La Liga,30,1990,4.6,312,1,28,145,140,9,312,16,6,37.5,10,62.5,198,916,403,8,4,1,9,7,232,29,Matches
2118,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,28,1992,24.3,757,9,69,272,428,117,757,28,14,50.0,14,50.0,425,2738,1381,56,27,22,41,22,528,201,Matches
2119,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,23.5,1714,160,688,860,184,17,1714,19,8,42.1,11,57.9,1012,5187,2949,35,22,1,16,8,1068,26,Matches
2120,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,18.0,1043,164,597,427,26,4,1043,3,3,100.0,0,0.0,575,2783,1801,9,10,1,6,1,638,3,Matches
2121,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,26,1994,15.0,625,13,46,319,270,76,625,38,26,68.4,12,31.6,326,1402,617,24,13,14,37,28,477,119,Matches
2122,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,5.5,306,12,80,157,75,1,306,10,8,80.0,2,20.0,192,1382,699,21,15,0,3,9,199,17,Matches
2123,Darío Poveda,es ESP,FW,Getafe,es La Liga,23,1997,0.1,9,0,0,1,8,1,9,0,0,,0,,4,8,5,0,0,0,2,0,6,2,Matches
2124,Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,es La Liga,21,1999,24.3,1370,43,316,649,412,15,1370,27,14,51.9,13,48.1,649,3143,1531,37,23,6,26,9,767,80,Matches
2125,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,26,1994,8.0,405,4,53,181,174,23,405,16,6,37.5,10,62.5,186,1154,551,22,12,4,11,9,277,55,Matches
2126,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,26,1993,3.9,271,3,55,171,47,1,271,1,1,100.0,0,0.0,150,768,393,4,2,0,2,1,188,5,Matches
2127,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,29,1991,17.9,880,8,93,436,372,68,880,61,34,55.7,27,44.3,498,3129,1395,41,25,13,63,50,647,111,Matches
2128,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,28,1991,28.0,1248,59,446,705,111,16,1248,27,20,74.1,7,25.9,606,2645,1059,14,12,0,34,10,669,18,Matches
2129,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,25,1995,20.2,938,29,206,586,160,30,938,32,17,53.1,15,46.9,425,2144,877,18,21,8,26,17,525,33,Matches
2130,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,28,1991,2.4,114,2,13,74,29,3,114,3,2,66.7,1,33.3,83,445,166,4,6,0,2,5,88,8,Matches
2131,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26,1994,29.0,1491,1185,1482,9,0,0,1491,1,1,100.0,0,0.0,944,4169,2180,0,0,0,3,0,906,0,Matches
2132,Antonio Puertas,es ESP,"FW,MF",Granada,es La Liga,28,1992,24.1,929,31,156,356,426,63,929,66,43,65.2,23,34.8,492,2956,1342,49,29,14,71,41,594,140,Matches
2133,Riqui Puig,es ESP,"MF,FW",Barcelona,es La Liga,20,1999,3.2,374,1,41,221,115,7,374,7,6,85.7,1,14.3,265,1535,641,11,18,2,7,0,338,15,Matches
2134,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,26,1994,22.2,1366,86,288,861,234,1,1366,15,11,73.3,4,26.7,656,2506,979,6,13,0,25,5,779,12,Matches
2135,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,32.1,1908,227,1003,762,155,27,1908,10,6,60.0,4,40.0,1093,5903,3626,39,34,0,7,9,1234,19,Matches
2136,Christian Pulisic,us USA,"FW,MF",Chelsea,eng Premier League,21,1998,19.3,993,10,97,399,517,112,993,108,49,45.4,59,54.6,653,4483,2350,86,50,37,67,29,771,160,Matches
2137,Ignacio Pussetto,ar ARG,FW,Udinese,it Serie A,24,1995,8.4,295,6,28,110,169,43,295,26,15,57.7,10,38.5,172,1263,624,25,17,15,21,23,196,62,Matches
2138,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,37,1983,24.5,762,13,69,345,356,104,759,28,17,60.7,11,39.3,404,1701,639,20,13,9,60,34,561,157,Matches
2139,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,26,1993,16.4,485,9,50,233,209,41,484,36,18,50.0,18,50.0,257,1470,513,14,17,6,30,18,320,68,Matches
2140,Domingos Quina,pt POR,MF,Granada,es La Liga,20,1999,3.8,138,2,12,67,61,7,138,7,6,85.7,1,14.3,90,436,136,5,3,4,8,11,92,14,Matches
2141,Quini,es ESP,DF,Granada,es La Liga,30,1989,13.2,666,46,255,252,165,10,666,22,13,59.1,9,40.9,272,1340,582,18,8,4,15,15,268,48,Matches
2142,Quique,es ESP,"FW,MF",Eibar,es La Liga,30,1990,1.9,63,0,2,28,34,6,63,3,1,33.3,2,66.7,29,125,27,0,1,0,3,1,45,7,Matches
2143,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,24,1995,1.7,107,0,7,51,50,5,107,5,4,80.0,1,20.0,65,448,182,8,4,1,6,8,89,9,Matches
2144,Simone Rabbi,it ITA,"FW,DF",Bologna,it Serie A,18,2001,0.4,17,0,2,7,9,2,17,1,0,0.0,1,100.0,12,58,9,0,4,0,4,2,13,3,Matches
2145,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,25,1995,25.7,1765,93,425,968,399,41,1765,48,36,75.0,12,25.0,1072,6777,3289,69,62,8,39,14,1275,71,Matches
2146,Uroš Račić,rs SRB,MF,Valencia,es La Liga,22,1998,24.3,1303,83,315,795,205,19,1303,35,24,68.6,11,31.4,725,3589,1436,22,20,2,29,15,827,16,Matches
2147,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21,1998,21.0,705,646,705,0,0,0,705,1,1,100.0,0,0.0,319,1483,883,0,0,0,0,0,259,0,Matches
2148,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,27,1993,12.5,768,17,171,493,108,5,768,14,11,78.6,3,21.4,477,2432,1138,16,9,0,10,8,555,19,Matches
2149,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,24,1996,4.4,202,1,23,82,100,19,202,20,10,50.0,10,50.0,128,907,551,20,9,9,14,16,146,39,Matches
2150,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,de Bundesliga,24,1996,6.8,335,4,29,139,173,34,335,37,21,56.8,16,43.2,228,1720,985,40,19,20,28,10,258,77,Matches
2151,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1.0,53,3,29,24,0,0,53,0,0,,0,,29,104,43,0,0,0,0,0,34,0,Matches
2152,Ivan Radovanović,rs SRB,"DF,MF",Genoa,it Serie A,31,1988,24.8,1391,217,755,612,37,4,1391,10,8,80.0,2,20.0,806,3968,2002,4,4,0,7,2,851,4,Matches
2153,Ionuț Radu,ro ROU,GK,Inter,it Serie A,23,1997,1.5,59,50,59,0,0,0,59,0,0,,0,,36,156,84,0,0,0,0,0,28,0,Matches
2154,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,27.3,1891,118,670,954,277,10,1891,15,13,86.7,2,13.3,1087,5724,3181,46,38,1,17,5,1289,50,Matches
2155,Rafael,br BRA,GK,Spezia,it Serie A,38,1982,2.3,114,87,114,0,0,0,114,0,0,,0,,62,312,226,0,0,0,0,0,62,0,Matches
2156,Rafinha,br BRA,"MF,FW",Paris S-G,fr Ligue 1,27,1993,15.1,1384,16,171,823,404,31,1384,43,29,67.4,14,32.6,928,4961,2579,55,61,8,34,35,1113,63,Matches
2157,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,16,2004,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2158,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24,1995,36.5,1552,1185,1533,20,0,0,1552,2,2,100.0,0,0.0,830,4480,2630,0,0,0,2,0,685,0,Matches
2159,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,32,1988,24.8,1958,59,389,1157,426,37,1956,28,11,39.3,17,60.7,1192,5401,2607,34,29,2,32,16,1510,55,Matches
2160,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,3.4,158,10,55,77,27,1,158,4,3,75.0,1,25.0,67,287,133,4,5,0,1,1,68,4,Matches
2161,Benito Raman,be BEL,"FW,MF",Schalke 04,de Bundesliga,25,1994,13.8,466,9,73,209,194,40,466,29,13,44.8,16,55.2,248,1298,481,14,12,10,36,15,262,75,Matches
2162,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,it Serie A,29,1990,10.8,639,22,88,295,269,20,639,27,17,63.0,10,37.0,333,1729,682,16,20,4,28,24,433,56,Matches
2163,Sandro Ramírez,es ESP,FW,Huesca,es La Liga,25,1995,14.3,482,3,59,214,221,45,482,44,20,45.5,24,54.5,312,1976,787,31,13,16,40,18,347,74,Matches
2164,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,14.2,1224,123,536,617,75,18,1222,7,5,71.4,2,28.6,794,4106,2502,21,5,0,4,0,934,2,Matches
2165,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22,1998,38.0,1274,1085,1261,12,2,2,1274,2,2,100.0,0,0.0,650,4462,2614,0,0,0,2,0,421,0,Matches
2166,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,29,1990,12.1,858,18,115,423,323,62,858,13,10,76.9,3,23.1,492,2681,1181,38,25,13,30,9,698,96,Matches
2167,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,19,2001,7.0,315,18,63,143,112,18,315,12,7,58.3,5,41.7,180,1192,405,8,9,2,14,12,197,21,Matches
2168,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1.0,35,10,28,7,0,0,35,0,0,,0,,14,31,10,0,0,0,0,0,14,0,Matches
2169,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,33,1987,3.0,70,62,69,1,0,0,70,0,0,,0,,27,163,113,0,0,0,0,0,22,0,Matches
2170,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,7.8,562,56,249,299,17,12,562,0,0,,0,,337,2232,1423,4,2,0,3,1,416,0,Matches
2171,Raphinha,br BRA,"MF,FW",Leeds United,eng Premier League,23,1996,26.2,1445,39,195,603,664,122,1445,110,56,50.9,54,49.1,829,5308,2909,102,58,38,86,34,957,222,Matches
2172,Raphinha,br BRA,"FW,MF",Rennes,fr Ligue 1,23,1996,4.5,200,4,26,84,92,14,200,25,10,40.0,14,56.0,106,782,422,11,8,6,7,3,134,31,Matches
2173,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,22,1997,32.4,1614,18,105,548,988,165,1614,163,82,50.3,79,48.5,1008,6984,3560,134,100,78,77,50,1341,330,Matches
2174,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,24,1996,16.2,640,7,80,300,282,54,639,69,35,50.7,34,49.3,425,2946,1293,52,37,24,53,32,464,134,Matches
2175,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,it Serie A,20,2000,13.7,481,18,44,177,265,54,481,29,15,51.7,14,48.3,277,1551,545,21,12,14,36,23,346,99,Matches
2176,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20,1999,4.0,147,123,147,0,0,0,147,0,0,,0,,91,451,344,0,0,0,0,0,78,0,Matches
2177,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7.0,525,74,295,227,6,1,525,2,1,50.0,1,50.0,338,1790,1136,7,1,0,2,1,382,0,Matches
2178,Ante Rebić,hr CRO,FW,Milan,it Serie A,26,1993,19.7,720,20,54,191,481,112,720,41,20,48.8,21,51.2,376,2108,1064,43,17,22,64,29,508,146,Matches
2179,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,25.7,1338,102,423,514,423,68,1338,63,37,58.7,26,41.3,696,4890,2631,85,40,22,48,14,719,170,Matches
2180,Recio,es ESP,MF,Eibar,es La Liga,29,1991,8.2,522,4,43,261,227,17,521,13,9,69.2,4,30.8,325,1803,704,14,19,1,19,6,367,25,Matches
2181,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,de Bundesliga,19,2001,1.1,38,0,4,17,19,5,38,4,2,50.0,2,50.0,22,148,110,5,2,1,0,1,27,10,Matches
2182,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,26,1994,19.3,1009,8,123,455,447,68,1009,68,39,57.4,29,42.6,581,3591,1692,70,47,22,41,37,704,149,Matches
2183,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,1995,25.0,1756,66,475,986,311,10,1756,24,15,62.5,9,37.5,896,3892,1689,24,21,2,20,10,1061,16,Matches
2184,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1.0,52,5,21,19,12,0,52,0,0,,0,,18,60,28,0,1,0,0,0,28,1,Matches
2185,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,24.9,1731,88,515,760,476,48,1731,49,22,44.9,27,55.1,916,4829,2641,52,54,7,34,15,1083,152,Matches
2186,Bobby Reid,jm JAM,"MF,FW",Fulham,eng Premier League,27,1993,26.4,1095,49,212,466,429,81,1095,52,27,51.9,25,48.1,585,2918,1384,44,32,17,50,24,726,138,Matches
2187,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,1982,29.0,1182,974,1174,9,0,0,1182,1,1,100.0,0,0.0,740,4476,2861,0,0,0,0,0,673,0,Matches
2188,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,11.8,731,11,88,439,221,27,731,67,42,62.7,25,37.3,509,3086,1334,36,36,5,33,40,607,62,Matches
2189,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,1998,0.3,25,0,0,5,20,1,25,5,3,60.0,2,40.0,20,176,70,3,4,1,1,0,21,6,Matches
2190,Reinier,br BRA,"MF,FW",Dortmund,de Bundesliga,18,2002,2.9,153,3,24,70,60,11,153,4,2,50.0,2,50.0,74,351,154,7,4,2,5,2,107,11,Matches
2191,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,2.0,87,8,48,39,0,0,87,0,0,,0,,56,132,47,0,0,0,0,1,63,0,Matches
2192,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,18,2002,0.7,58,2,20,29,9,0,58,2,2,100.0,0,0.0,19,40,16,0,0,0,4,1,34,0,Matches
2193,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,7.3,556,31,187,276,95,10,556,6,4,66.7,2,33.3,324,1493,851,16,4,1,6,4,396,16,Matches
2194,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,1995,38.0,1273,1119,1262,11,0,0,1273,1,1,100.0,0,0.0,679,3731,2011,0,1,0,0,0,589,0,Matches
