,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
2164,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22,1998,38.0,1153,733,414,133,0,5,0,0,0,0,0,0,569,6,1,Matches
2165,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,29,1990,12.1,728,704,19,7,1,2,22,1,9,3,3,0,622,5,14,Matches
2166,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,19,2001,7.0,229,227,2,1,0,0,8,0,0,0,0,0,192,0,4,Matches
2167,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1.0,23,19,3,0,0,0,0,3,0,0,0,0,17,1,0,Matches
2168,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,33,1987,3.0,66,33,33,10,0,0,0,0,0,0,0,0,36,0,0,Matches
2169,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,7.8,496,481,15,11,0,1,0,2,0,0,0,0,468,0,1,Matches
2170,Raphinha,br BRA,"MF,FW",Leeds United,eng Premier League,23,1996,26.2,1064,904,154,43,0,9,165,17,93,45,35,1,687,6,33,Matches
2171,Raphinha,br BRA,"FW,MF",Rennes,fr Ligue 1,23,1996,4.5,139,120,18,5,2,2,16,3,10,10,0,0,89,1,4,Matches
2172,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,22,1997,32.4,1248,1216,28,3,1,13,36,19,1,0,1,0,1001,4,37,Matches
2173,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,24,1996,16.2,423,393,26,1,2,5,47,3,1,0,0,0,285,4,12,Matches
2174,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,it Serie A,20,2000,13.7,354,281,72,12,2,1,42,0,33,18,11,0,269,1,11,Matches
2175,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20,1999,4.0,137,108,29,6,0,0,0,0,0,0,0,0,116,0,0,Matches
2176,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7.0,468,467,1,1,0,6,0,0,0,0,0,0,424,0,1,Matches
2177,Ante Rebić,hr CRO,FW,Milan,it Serie A,26,1993,19.7,472,447,20,2,2,2,61,7,2,1,0,0,290,5,31,Matches
2178,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,25.7,1029,847,177,8,0,12,81,168,0,0,0,0,718,5,41,Matches
2179,Recio,es ESP,MF,Eibar,es La Liga,29,1991,8.2,439,395,41,18,0,4,48,2,19,12,7,0,354,3,11,Matches
2180,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,de Bundesliga,19,2001,1.1,29,28,1,0,0,0,4,0,0,0,0,0,20,0,0,Matches
2181,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,26,1994,19.3,765,710,51,0,1,4,29,35,1,0,0,0,570,4,22,Matches
2182,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,1995,25.0,1516,1418,96,71,0,2,27,10,12,2,4,3,1288,2,19,Matches
2183,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1.0,40,31,9,2,0,0,2,7,0,0,0,0,35,0,0,Matches
2184,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,24.9,1445,1245,197,15,0,9,62,180,2,1,0,0,1092,3,37,Matches
2185,Bobby Reid,jm JAM,"MF,FW",Fulham,eng Premier League,27,1993,26.4,830,771,56,6,2,5,41,26,1,1,0,0,615,3,22,Matches
2186,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,1982,29.0,1131,919,209,64,0,3,0,0,0,0,0,0,924,3,0,Matches
2187,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,11.8,592,562,29,11,4,7,21,6,9,6,3,0,496,1,7,Matches
2188,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,1998,0.3,20,16,4,2,0,0,2,0,2,1,0,0,16,0,1,Matches
2189,Reinier,br BRA,"MF,FW",Dortmund,de Bundesliga,18,2002,2.9,121,117,4,1,1,0,2,2,0,0,0,0,103,0,3,Matches
2190,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,2.0,79,76,3,3,0,1,0,0,0,0,0,0,67,0,3,Matches
2191,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,18,2002,0.7,46,44,1,1,0,0,0,0,0,0,0,0,38,1,0,Matches
2192,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,7.3,494,433,60,3,0,0,6,57,0,0,0,0,433,1,1,Matches
2193,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,1995,38.0,1219,871,344,127,0,2,0,0,0,0,0,0,872,4,0,Matches
2194,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,3.0,185,181,4,2,0,2,0,2,0,0,0,0,156,0,0,Matches
2195,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,31,1989,25.3,1131,1051,78,34,5,6,58,12,17,8,4,0,890,2,30,Matches
2196,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,de Bundesliga,22,1997,20.4,650,573,70,24,1,3,60,7,32,19,9,0,403,7,30,Matches
2197,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,1998,0.2,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
2198,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,17,2002,22.0,957,885,66,10,3,4,60,19,31,11,18,0,754,6,28,Matches
2199,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,1990,38.0,1592,1129,462,156,0,4,0,2,0,0,0,0,1080,1,0,Matches
2200,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,3.1,148,118,30,3,0,1,7,27,0,0,0,0,122,0,2,Matches
2201,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,1983,23.9,882,847,29,9,6,11,18,9,0,0,0,0,768,6,21,Matches
2202,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,1994,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2203,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,0.7,25,21,4,0,0,0,1,4,0,0,0,0,20,0,2,Matches
2204,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,1994,24.8,1667,1541,121,107,4,24,32,1,13,1,9,0,1418,5,18,Matches
2205,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,1999,32.0,1561,1539,18,16,1,24,30,1,0,0,0,0,1352,4,26,Matches
2206,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,10.5,692,679,13,10,0,4,0,3,0,0,0,0,592,0,9,Matches
2207,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,2000,1.0,85,78,6,1,0,0,3,5,0,0,0,0,76,1,4,Matches
2208,Lewis Richardson,eng ENG,"FW,MF",Burnley,eng Premier League,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
2209,Richarlison,br BRA,FW,Everton,eng Premier League,23,1997,31.8,791,775,13,2,6,1,37,2,0,0,0,0,526,3,53,Matches
2210,Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,22,1997,15.7,480,424,46,14,1,5,64,7,16,10,5,0,279,10,26,Matches
2211,Mikel Rico,es ESP,MF,Huesca,es La Liga,35,1984,24.3,898,863,30,8,0,12,32,7,3,0,0,0,698,5,29,Matches
2212,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,1993,9.0,213,152,61,6,0,0,0,0,0,0,0,0,194,0,0,Matches
2213,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,1996,20.2,636,627,7,3,0,0,2,2,0,0,0,0,541,2,8,Matches
2214,Emiliano Rigoni,ar ARG,MF,Elche,es La Liga,27,1993,12.7,414,352,61,16,1,5,66,9,35,12,19,0,298,1,7,Matches
2215,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,1988,31.6,1373,1307,60,46,2,25,21,10,2,1,0,0,1141,6,18,Matches
2216,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,26,1993,23.2,660,578,79,9,0,0,90,55,15,5,8,0,435,3,28,Matches
2217,Renaud Ripart,fr FRA,"MF,FW",Nîmes,fr Ligue 1,27,1993,33.9,1195,1081,111,24,2,11,62,76,1,0,1,0,805,3,63,Matches
2218,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,1988,7.2,324,266,57,5,0,2,30,50,2,0,0,0,224,1,21,Matches
2219,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,1995,24.8,1265,1014,243,18,0,16,94,225,0,0,0,0,960,8,27,Matches
2220,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,30,1989,15.0,611,471,136,33,0,3,105,65,38,26,10,2,411,4,15,Matches
2221,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2002,2.7,108,103,5,2,0,1,10,2,1,0,0,0,79,0,1,Matches
2222,Emmanuel Rivière,fr FRA,FW,Crotone,it Serie A,30,1990,7.1,149,144,4,0,0,1,1,0,0,0,0,0,108,1,7,Matches
2223,Rober,es ESP,"DF,MF",Levante,es La Liga,25,1995,15.8,887,854,30,27,0,16,1,3,0,0,0,0,730,3,17,Matches
2224,Roberto,es ESP,GK,Valladolid,es La Liga,34,1986,13.0,415,225,188,74,0,0,0,0,0,0,0,0,203,2,0,Matches
2225,Sergi Roberto,es ESP,"DF,FW",Barcelona,es La Liga,28,1992,10.5,888,800,85,12,0,0,13,73,0,0,0,0,795,3,15,Matches
2226,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,21,1999,14.9,478,472,3,1,3,2,12,0,0,0,0,0,334,3,15,Matches
2227,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,37.6,3303,2774,521,81,2,22,294,321,119,22,78,0,2624,8,51,Matches
2228,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,24.0,1385,1139,243,9,0,2,101,234,0,0,0,0,974,3,36,Matches
2229,Callum Robinson,ie IRL,"FW,MF",West Brom,eng Premier League,25,1995,17.3,433,415,17,2,0,2,40,2,0,0,0,0,299,1,23,Matches
2230,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,9.7,470,422,47,7,0,0,6,40,0,0,0,0,364,1,4,Matches
2231,Joel Robles,es ESP,GK,Betis,es La Liga,30,1990,18.0,560,387,169,53,0,1,0,0,0,0,0,0,358,4,0,Matches
2232,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,1989,6.2,81,77,3,0,0,0,1,0,0,0,0,0,56,1,4,Matches
2233,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,1996,2.0,125,123,2,1,0,0,1,0,1,0,0,0,110,0,3,Matches
2234,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,1998,0.2,14,9,5,1,0,0,0,4,0,0,0,0,13,0,1,Matches
2235,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,1991,15.6,853,781,66,32,0,27,57,4,22,14,4,0,613,6,14,Matches
2236,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,1996,2.0,47,38,9,2,0,1,0,0,0,0,0,0,39,0,0,Matches
2237,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,1990,18.1,1041,1009,27,22,0,2,14,3,2,0,0,0,877,5,11,Matches
2238,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,8.1,429,427,2,2,0,0,0,0,0,0,0,0,378,0,2,Matches
2239,Rodri,es ESP,MF,Manchester City,eng Premier League,24,1996,30.5,2801,2760,40,38,2,19,14,1,1,0,0,0,2545,1,15,Matches
2240,Rodri,es ESP,"FW,MF",Betis,es La Liga,20,2000,6.0,252,245,7,3,0,1,12,3,1,1,0,0,210,0,3,Matches
2241,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,1991,14.3,586,579,6,0,6,8,22,4,0,0,0,0,437,1,18,Matches
2242,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,1994,12.2,554,458,94,11,0,5,65,65,18,12,5,0,358,2,15,Matches
2243,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,1987,15.3,301,288,10,0,2,2,17,3,0,0,0,0,198,3,11,Matches
2244,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,1998,5.7,335,304,30,8,2,9,38,0,22,9,10,0,256,1,3,Matches
2245,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,1994,31.8,1645,1584,58,49,1,21,2,9,0,0,0,0,1378,3,23,Matches
2246,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,1991,19.6,1149,993,153,45,8,25,88,27,58,28,20,0,901,3,15,Matches
2247,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,1989,14.1,280,278,1,0,1,0,4,1,0,0,0,0,202,1,6,Matches
2248,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,2003,0.3,17,16,1,0,0,1,2,1,0,0,0,0,11,0,1,Matches
2249,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,13.8,719,638,77,17,0,16,20,59,1,1,0,0,600,4,14,Matches
2250,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,1989,4.7,328,316,12,11,1,0,4,0,1,0,1,0,297,0,4,Matches
2251,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,2001,10.9,420,410,8,0,1,1,24,6,2,2,0,0,333,2,16,Matches
2252,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,1995,12.9,619,593,25,24,1,2,6,0,1,1,0,0,541,1,7,Matches
2253,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,20.9,1268,1116,152,24,0,5,75,126,2,0,2,0,1061,0,20,Matches
2254,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,2002,1.2,46,45,1,0,0,0,0,1,0,0,0,0,36,0,1,Matches
2255,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,21.2,1029,986,40,37,0,3,1,2,0,0,0,0,920,3,3,Matches
2256,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,28.3,1315,1261,53,47,1,4,0,6,0,0,0,0,1134,1,17,Matches
2257,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,19.6,1287,1272,13,11,1,5,9,1,0,0,0,0,1056,2,14,Matches
2258,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,31.1,1078,1017,52,15,3,2,64,18,5,0,0,0,838,9,34,Matches
2259,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,13.7,561,435,122,18,0,5,21,104,0,0,0,0,385,4,16,Matches
2260,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,21.0,1376,1351,23,17,3,10,3,2,1,0,0,0,1186,2,17,Matches
2261,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,33.6,2205,2114,80,65,0,20,16,15,0,0,0,0,1865,11,20,Matches
2262,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,13.7,670,554,115,5,0,3,49,110,0,0,0,0,498,1,11,Matches
2263,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,7.2,148,130,18,0,0,0,8,0,0,0,0,0,105,0,4,Matches
2264,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,13.2,844,795,45,27,3,9,29,1,16,3,11,0,710,4,7,Matches
2265,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,12.2,600,561,39,26,0,4,1,3,0,0,0,0,545,0,2,Matches
2266,Rubén,es ESP,GK,Osasuna,es La Liga,36,1984,2.1,59,35,24,10,0,0,0,0,0,0,0,0,40,0,0,Matches
2267,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,4.2,122,118,4,0,1,3,9,4,0,0,0,0,78,0,10,Matches
2268,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,1.0,24,16,8,3,0,0,0,0,0,0,0,0,19,0,0,Matches
2269,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19.0,1534,1498,30,28,0,13,3,2,0,0,0,0,1365,6,11,Matches
2270,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,1990,18.6,961,823,135,43,0,4,93,26,66,18,29,1,689,3,35,Matches
2271,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2.0,131,101,29,2,0,0,9,24,3,1,1,0,87,1,7,Matches
2272,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,1998,2.3,72,59,12,0,0,0,3,12,0,0,0,0,49,1,3,Matches
2273,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,11.1,508,483,24,20,0,1,5,4,0,0,0,0,402,1,5,Matches
2274,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1.0,65,63,2,2,0,0,0,0,0,0,0,0,57,0,0,Matches
2275,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,2.3,119,108,11,2,0,1,8,9,0,0,0,0,94,0,0,Matches
2276,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,18.5,1386,1181,199,53,1,5,83,125,21,10,4,0,1133,6,28,Matches
2277,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,1996,17.7,556,543,10,1,0,2,18,9,0,0,0,0,411,3,33,Matches
2278,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,0.7,20,20,0,0,0,1,0,0,0,0,0,0,14,0,0,Matches
2279,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2002,2.1,183,180,2,1,0,1,1,1,0,0,0,0,162,1,1,Matches
2280,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,28.5,2110,2036,69,59,0,38,23,3,7,2,1,0,1884,5,31,Matches
2281,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,24.0,1301,1240,59,52,1,6,0,5,0,0,0,0,1121,2,9,Matches
2282,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2.0,97,74,23,2,0,0,0,0,0,0,0,0,79,0,1,Matches
2283,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,2002,0.5,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0,Matches
2284,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,2.7,61,60,1,0,0,1,3,0,0,0,0,0,45,0,4,Matches
2285,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3.0,68,56,12,3,0,0,0,0,0,0,0,0,63,0,0,Matches
2286,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11.0,411,325,86,30,0,1,0,0,0,0,0,0,329,0,0,Matches
2287,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,1997,11.9,563,453,107,7,0,0,26,100,0,0,0,0,417,3,21,Matches
2288,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,10.5,380,261,114,19,0,0,0,0,0,0,0,0,287,5,0,Matches
2289,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,5.2,186,180,4,0,0,0,6,4,0,0,0,0,143,2,8,Matches
2290,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,1996,0.6,47,46,1,1,0,1,0,0,0,0,0,0,43,0,1,Matches
2291,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1992,1.4,26,24,2,0,0,0,4,0,0,0,0,0,17,0,1,Matches
2292,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,32.3,1957,1599,356,19,1,1,50,337,0,0,0,0,1636,2,51,Matches
2293,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2294,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,22.5,1344,1257,74,50,1,15,27,23,0,0,0,0,1051,13,27,Matches
2295,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,22.4,860,844,15,2,1,2,47,9,4,2,2,0,679,1,19,Matches
2296,Modibo Sagnan,ml MLI,DF,Real Sociedad,es La Liga,21,1999,6.9,387,374,11,11,0,8,1,0,0,0,0,0,339,2,3,Matches
2297,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,1997,17.3,444,430,13,0,4,2,21,5,0,0,0,0,355,1,11,Matches
2298,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,2001,5.0,105,102,3,0,0,1,11,3,0,0,0,0,81,0,5,Matches
2299,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,26.7,1495,1421,67,24,0,18,17,43,0,0,0,0,1199,7,17,Matches
2300,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,2001,28.4,1161,1042,114,21,2,4,148,30,63,24,21,5,858,5,39,Matches
2301,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,26.5,1483,1192,291,11,0,5,30,280,0,0,0,0,1217,0,29,Matches
2302,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,0.1,8,8,0,0,0,1,0,0,0,0,0,0,8,0,0,Matches
2303,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,3.1,94,78,16,14,0,1,0,2,0,0,0,0,83,0,0,Matches
2304,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,4.2,280,233,47,8,0,1,14,39,0,0,0,0,237,0,1,Matches
2305,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,34.2,1302,1266,32,3,10,4,29,6,0,0,0,0,1067,4,40,Matches
2306,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,2001,8.4,270,255,14,0,0,0,18,12,1,0,0,0,181,1,15,Matches
2307,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20.0,1471,1432,35,32,0,16,0,3,0,0,0,0,1339,4,4,Matches
2308,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15.0,547,387,160,38,0,2,0,0,0,0,0,0,405,0,0,Matches
2309,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,9.4,383,357,26,4,0,0,1,22,0,0,0,0,304,0,10,Matches
2310,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,1997,18.5,485,473,4,1,1,2,46,3,0,0,0,0,336,8,23,Matches
2311,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,1991,21.5,594,501,91,14,0,1,141,51,26,6,18,0,323,2,41,Matches
2312,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2002,2.2,62,61,1,1,1,0,0,0,0,0,0,0,45,0,0,Matches
2313,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,28.5,1376,1348,26,25,2,14,7,1,0,0,0,0,1132,2,26,Matches
2314,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,24.0,476,444,32,0,0,1,7,3,0,0,0,0,326,0,22,Matches
2315,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,1996,27.2,1322,1067,254,10,1,15,92,237,6,2,4,0,1021,1,24,Matches
2316,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,1986,12.6,496,427,66,31,0,4,78,2,31,19,10,0,375,3,18,Matches
2317,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,16.2,544,539,4,3,0,7,2,1,0,0,0,0,426,1,5,Matches
2318,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,10.9,260,255,5,0,0,4,2,1,0,0,0,0,195,0,6,Matches
2319,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,10.4,224,202,20,0,0,4,4,0,0,0,0,0,159,2,5,Matches
2320,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,2000,11.5,350,336,14,0,0,1,3,1,0,0,0,0,254,0,11,Matches
2321,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,14.1,994,929,58,26,4,16,46,5,27,9,13,3,818,7,14,Matches
2322,Ricard Sánchez ,es ESP,DF,Atlético Madrid,es La Liga,20,2000,0.3,19,15,4,0,0,0,2,4,0,0,0,0,14,0,0,Matches
2323,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,12.7,515,472,37,13,6,7,28,0,15,1,7,0,398,6,6,Matches
2324,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,16.5,1027,1003,24,23,0,7,0,1,0,0,0,0,868,0,9,Matches
2325,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,29.3,977,923,52,48,2,10,1,4,0,0,0,0,717,2,4,Matches
2326,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,10.2,370,351,17,17,0,11,1,0,0,0,0,0,294,2,0,Matches
2327,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,10.8,543,427,112,3,0,5,28,109,0,0,0,0,394,4,12,Matches
2328,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,0.5,31,25,6,0,0,0,0,6,0,0,0,0,24,0,1,Matches
2329,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,1990,5.5,289,257,32,6,0,1,7,26,0,0,0,0,240,0,5,Matches
2330,Pepe Sánchez,es ESP,DF,Granada,es La Liga,20,2000,2.8,79,65,14,1,0,0,0,13,0,0,0,0,43,0,1,Matches
2331,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27.0,1106,879,223,46,0,11,0,0,0,0,0,0,812,4,1,Matches
2332,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,2000,22.9,1460,1314,136,23,6,1,105,41,70,27,30,0,1139,10,31,Matches
2333,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,20.6,1421,1290,128,24,0,13,60,103,0,0,0,0,1208,3,22,Matches
2334,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,1996,20.1,814,770,43,4,1,3,75,6,33,15,13,0,594,1,30,Matches
2335,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,11.9,689,655,33,33,0,9,1,0,0,0,0,0,556,1,4,Matches
2336,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,23.2,859,833,17,12,3,6,13,4,0,0,0,0,569,9,17,Matches
2337,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2338,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,0.1,8,6,2,1,0,0,0,1,0,0,0,0,8,0,0,Matches
2339,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,3.3,154,146,8,2,0,2,16,0,6,4,0,0,118,0,8,Matches
