,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
2502,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,28,1995,24.6,1333,262,847,459,32,17,1333,1,0,0.0,1,100.0,614,2485,1142,5,2,1,6,1,698,1,Matches
2503,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,28,1995,12.1,731,94,422,301,10,3,731,1,1,100.0,0,0.0,375,1904,1062,5,3,0,4,1,433,1,Matches
2504,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32,1990,17.0,711,630,706,5,0,0,711,0,0,,0,,490,1912,977,0,0,0,0,0,475,0,Matches
2505,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,27,1996,11.8,947,45,217,498,237,4,947,8,6,75.0,2,25.0,491,2454,1346,34,31,1,16,6,595,46,Matches
2506,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,21,2002,6.6,420,20,132,205,83,3,420,2,1,50.0,1,50.0,186,808,335,6,5,0,6,2,272,22,Matches
2507,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,28,1994,22.0,1019,8,77,324,638,167,1019,132,45,34.1,70,53.0,744,5113,3063,120,51,65,54,44,821,242,Matches
2508,Trivante Stewart,jm JAM,"FW,MF",Salernitana,it Serie A,23,2000,1.1,39,0,2,17,22,6,39,3,2,66.7,1,33.3,13,83,45,2,2,1,3,0,19,6,Matches
2509,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,22,2001,0.9,50,2,9,26,15,0,50,0,0,,0,,28,129,40,2,0,0,1,0,33,3,Matches
2510,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,22,2001,29.9,2874,78,527,1844,525,29,2874,25,17,68.0,6,24.0,1523,5831,2774,37,46,4,39,27,2161,71,Matches
2511,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,29,1993,29.6,2384,35,247,1287,878,55,2380,65,25,38.5,31,47.7,1195,6163,3142,81,72,8,45,40,1464,139,Matches
2512,Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,de Bundesliga,23,2000,1.7,35,1,2,12,21,8,35,3,1,33.3,1,33.3,24,156,99,4,2,4,4,0,25,10,Matches
2513,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,29,1994,11.8,907,54,239,484,189,10,907,6,1,16.7,4,66.7,596,3319,1646,16,24,1,5,6,742,24,Matches
2514,Thomas Strakosha,al ALB,GK,Brentford,eng Premier League,28,1995,1.5,75,62,74,1,0,0,75,0,0,,0,,35,156,88,0,0,0,0,0,32,0,Matches
2515,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,23,2000,31.8,997,19,69,472,471,165,997,74,29,39.2,39,52.7,620,2546,975,33,24,26,115,50,783,183,Matches
2516,Gabriel Strefezza,br BRA,FW,Lecce,it Serie A,26,1997,12.4,561,11,61,235,278,21,560,35,15,42.9,15,42.9,368,2360,1136,34,37,4,24,24,385,81,Matches
2517,Kevin Strootman,nl NED,MF,Genoa,it Serie A,33,1990,13.4,779,31,173,459,151,8,779,8,5,62.5,2,25.0,411,1666,806,13,13,0,9,12,523,22,Matches
2518,Cristhian Stuani,uy URU,FW,Girona,es La Liga,36,1986,8.9,218,16,34,90,94,47,218,5,1,20.0,4,80.0,101,386,119,3,1,3,17,3,137,24,Matches
2519,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,30,1993,28.5,1851,157,713,1019,132,16,1851,16,11,68.8,2,12.5,986,4052,2044,12,15,0,16,11,1211,15,Matches
2520,Damián Suárez,uy URU,DF,Getafe,es La Liga,35,1988,14.4,771,27,197,387,195,12,771,21,9,42.9,10,47.6,310,1476,743,20,11,4,19,6,363,47,Matches
2521,Denis Suárez,es ESP,"MF,FW",Villarreal,es La Liga,29,1994,1.5,114,7,21,59,35,5,114,10,5,50.0,3,30.0,60,429,269,4,1,1,3,2,79,7,Matches
2522,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,25,1997,26.2,1726,58,393,797,558,53,1726,62,35,56.5,24,38.7,1134,5782,2567,44,50,9,33,16,1036,166,Matches
2523,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,27,1996,9.8,332,14,28,159,151,28,331,40,20,50.0,14,35.0,237,1296,409,15,12,5,36,27,288,51,Matches
2524,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,27,1995,16.8,1656,179,749,851,63,11,1656,4,3,75.0,1,25.0,1062,5019,2689,19,13,0,3,6,1266,9,Matches
2525,Ibrahim Sulemana,gh GHA,MF,Cagliari,it Serie A,20,2003,14.9,617,32,175,338,115,7,617,18,9,50.0,8,44.4,302,1710,691,15,9,1,18,16,330,14,Matches
2526,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,21,2002,23.2,845,10,103,412,356,36,844,74,38,51.4,28,37.8,506,3572,1525,46,44,13,57,34,510,74,Matches
2527,Suso,es ESP,"MF,FW",Sevilla,es La Liga,29,1993,16.9,1064,9,131,424,522,29,1064,48,27,56.3,16,33.3,669,3701,1705,41,39,7,37,22,777,109,Matches
2528,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,24,1999,19.1,1035,33,199,567,285,29,1035,30,15,50.0,13,43.3,501,2374,1249,28,20,7,36,11,649,52,Matches
2529,Max Svensson,es ESP,FW,Osasuna,es La Liga,,,0.0,2,0,0,0,2,2,2,0,0,,0,,0,0,0,0,0,0,1,0,1,0,Matches
2530,Mile Svilar,rs SRB,GK,Roma,it Serie A,23,1999,15.0,644,549,643,1,0,0,644,1,1,100.0,0,0.0,414,1946,1174,0,0,0,0,0,359,0,Matches
2531,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,19,2004,4.9,175,1,22,68,87,23,175,14,7,50.0,5,35.7,107,561,273,7,6,4,10,10,119,26,Matches
2532,Karol Świderski,pl POL,"FW,MF",Hellas Verona,it Serie A,26,1997,5.6,200,6,25,89,88,22,200,11,3,27.3,7,63.6,107,364,126,3,3,2,14,8,124,19,Matches
2533,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,20,2002,19.9,1490,201,717,729,56,18,1490,13,9,69.2,4,30.8,1060,5999,3215,8,11,0,14,7,962,2,Matches
2534,Dembo Sylla,gn GUI,DF,Lorient,fr Ligue 1,20,2002,0.5,28,2,6,8,14,1,28,0,0,,0,,21,68,12,0,1,0,1,1,21,6,Matches
2535,Issiaga Sylla,gn GUI,"DF,FW",Montpellier,fr Ligue 1,29,1994,16.2,899,82,289,410,212,30,899,19,10,52.6,9,47.4,531,3116,1562,29,21,2,30,14,452,51,Matches
2536,Mamadou Sylla,sn SEN,"FW,MF",Alavés,es La Liga,29,1994,0.2,13,1,3,6,4,0,13,1,0,0.0,1,100.0,6,25,10,0,0,0,1,1,8,1,Matches
2537,Attila Szalai,hu HUN,DF,Hoffenheim,de Bundesliga,25,1998,3.2,202,12,83,100,19,0,202,1,0,0.0,1,100.0,123,397,218,2,2,0,1,0,135,3,Matches
2538,Attila Szalai,hu HUN,DF,Freiburg,de Bundesliga,25,1998,1.1,92,24,53,36,3,1,92,0,0,,0,,55,229,137,1,1,1,0,2,58,0,Matches
2539,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33,1990,35.0,1070,855,1062,8,0,0,1070,1,1,100.0,0,0.0,660,4408,2908,0,0,0,1,0,546,0,Matches
2540,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,22,2000,23.4,1802,36,239,868,718,71,1802,56,24,42.9,27,48.2,1043,5475,2880,75,67,22,27,27,1238,160,Matches
2541,Przemysław Szymiński,pl POL,MF,Frosinone,it Serie A,29,1994,0.1,3,1,3,0,0,0,3,0,0,,0,,1,6,0,0,0,0,0,0,0,0,Matches
2542,Alexander Sørloth,no NOR,FW,Villarreal,es La Liga,27,1995,27.7,797,33,61,326,417,150,797,72,30,41.7,40,55.6,474,3292,1104,48,35,29,97,61,638,159,Matches
2543,Musa Al-Taamari,jo JOR,FW,Montpellier,fr Ligue 1,26,1997,21.4,843,8,95,331,444,92,843,115,44,38.3,61,53.0,641,5046,2262,81,59,46,80,32,603,168,Matches
2544,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,30,1992,23.6,1385,72,364,688,339,35,1385,16,5,31.3,10,62.5,954,4778,2019,32,27,4,13,12,897,119,Matches
2545,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,27,1996,29.2,2434,207,790,1517,140,34,2434,9,5,55.6,4,44.4,1557,8072,4568,17,26,1,11,5,1812,4,Matches
2546,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,25,1998,24.5,1453,207,760,654,52,12,1453,15,10,66.7,5,33.3,1034,6757,3816,15,12,0,23,4,935,7,Matches
2547,Yassin Tallal,es ESP,FW,Getafe,es La Liga,18,2005,0.0,3,0,0,1,2,0,3,0,0,,0,,1,18,11,1,0,0,0,0,2,1,Matches
2548,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,29,1994,23.8,1492,91,536,777,196,21,1492,19,12,63.2,5,26.3,866,4076,1818,22,25,2,20,17,981,39,Matches
2549,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,28,1995,14.9,949,68,318,503,140,13,949,39,27,69.2,9,23.1,477,2342,1057,9,13,0,20,10,529,14,Matches
2550,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,24,1999,23.2,2156,157,709,1290,177,23,2156,17,13,76.5,3,17.6,1495,8947,5271,49,45,1,13,7,1599,12,Matches
2551,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,27,1995,0.9,51,1,22,25,5,0,51,2,0,0.0,1,50.0,34,153,91,1,1,0,0,0,33,0,Matches
2552,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,21,2002,11.4,813,30,197,497,135,3,813,16,7,43.8,7,43.8,630,3975,1794,27,32,0,7,5,591,15,Matches
2553,James Tarkowski,eng ENG,DF,Everton,eng Premier League,30,1992,38.0,2014,352,1000,848,179,84,2014,20,16,80.0,4,20.0,918,5010,3073,15,12,0,16,16,1076,20,Matches
2554,César Tárrega,es ESP,DF,Valencia,es La Liga,21,2002,0.1,7,2,6,1,0,0,7,0,0,,0,,3,5,0,0,0,0,0,0,3,0,Matches
2555,Jimi Tauriainen,eng ENG,FW,Chelsea,eng Premier League,19,2004,0.0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2556,Nuno Tavares,pt POR,DF,Nott'ham Forest,eng Premier League,23,2000,5.1,343,20,118,123,109,6,343,9,6,66.7,3,33.3,166,940,564,14,12,2,10,4,186,12,Matches
2557,Marcus Tavernier,eng ENG,FW,Bournemouth,eng Premier League,24,1999,23.5,1246,34,182,404,686,94,1246,106,44,41.5,55,51.9,693,4995,2411,79,82,25,53,41,765,171,Matches
2558,Elayis Tavsan,nl NED,"MF,FW",Hellas Verona,it Serie A,22,2001,0.6,14,0,3,3,8,1,14,1,1,100.0,0,0.0,10,82,46,2,1,1,0,0,10,1,Matches
2559,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,29,1993,25.9,1542,115,503,679,370,18,1542,17,9,52.9,6,35.3,723,3259,1497,36,18,5,18,10,861,81,Matches
2560,Marciano Tchami,gw GNB,FW,Almería,es La Liga,19,2004,0.5,,,,,,,,,,,,,,,,,,,,,,,Matches
2561,Loum Tchaouna,fr FRA,"FW,MF",Salernitana,it Serie A,19,2003,23.3,1026,12,120,474,448,72,1026,55,16,29.1,31,56.4,619,3635,1648,72,48,26,63,27,760,151,Matches
2562,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,it Serie A,21,2001,19.2,956,64,306,462,197,8,956,15,6,40.0,8,53.3,410,2302,1185,34,24,5,9,5,416,66,Matches
2563,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,20,2002,12.5,741,39,222,332,196,10,741,5,4,80.0,1,20.0,462,2825,1543,26,31,3,9,2,425,57,Matches
2564,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,23,2000,22.1,1722,132,539,985,211,20,1722,13,6,46.2,3,23.1,1152,6365,3569,28,41,1,13,12,1296,15,Matches
2565,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,18,2005,11.7,589,7,62,210,333,80,589,67,37,55.2,29,43.3,415,3352,1376,45,22,31,37,33,447,122,Matches
2566,Nathan Tella,ng NGA,"DF,MF",Leverkusen,de Bundesliga,24,1999,9.1,482,7,56,152,279,60,482,43,7,16.3,30,69.8,296,1791,970,35,15,16,18,15,340,114,Matches
2567,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,27,1996,12.7,604,84,275,251,85,13,604,14,7,50.0,2,14.3,247,1662,1020,17,10,1,6,5,268,24,Matches
2568,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,22,2001,5.9,220,199,218,2,0,0,220,0,0,,0,,168,710,397,0,0,0,0,0,131,0,Matches
2569,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31,1992,28.0,1080,816,1068,13,0,0,1080,0,0,,0,,695,3459,2503,0,0,0,1,0,609,0,Matches
2570,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,20,2003,14.4,860,36,271,426,172,8,860,31,13,41.9,10,32.3,464,2728,1352,26,21,1,18,19,460,28,Matches
2571,Filippo Terracciano,it ITA,"DF,FW",Milan,it Serie A,20,2003,0.8,48,2,13,27,8,0,48,0,0,,0,,33,205,58,0,2,0,1,1,36,1,Matches
2572,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33,1990,33.0,1314,1099,1311,3,0,0,1314,0,0,,0,,726,3411,2221,0,0,0,1,1,743,0,Matches
2573,Ramón Terrats,es ESP,"MF,DF",Villarreal,es La Liga,22,2000,8.7,560,20,108,299,158,12,560,25,11,44.0,9,36.0,304,1753,843,19,13,3,12,11,394,54,Matches
2574,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,26,1997,17.0,679,19,75,288,323,87,679,39,16,41.0,18,46.2,506,2828,1153,28,25,9,33,18,511,112,Matches
2575,Kenny Tete,nl NED,DF,Fulham,eng Premier League,27,1995,9.6,647,40,215,278,161,11,647,20,9,45.0,10,50.0,303,1400,650,20,15,2,10,3,366,38,Matches
2576,Benjamin Tetteh,gh GHA,"FW,MF",Metz,fr Ligue 1,26,1997,3.1,112,1,11,68,34,7,112,9,4,44.4,5,55.6,75,466,118,3,4,1,15,2,79,13,Matches
2577,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,29,1993,23.5,1761,15,261,967,558,32,1760,47,27,57.4,16,34.0,1272,6693,2853,29,38,4,43,17,1199,112,Matches
2578,Florian Thauvin,fr FRA,FW,Udinese,it Serie A,30,1993,19.0,774,4,70,343,385,82,773,90,35,38.9,46,51.1,489,3738,1928,71,53,30,57,36,541,97,Matches
2579,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,23,2000,25.5,1882,201,810,949,135,28,1882,14,7,50.0,6,42.9,1413,9027,5220,33,36,3,16,3,1307,24,Matches
2580,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,de Bundesliga,36,1987,14.0,709,48,257,347,111,16,709,6,3,50.0,3,50.0,336,2206,961,15,12,2,11,5,394,17,Matches
2581,Malick Thiaw,de GER,DF,Milan,it Serie A,21,2001,18.0,1347,107,608,698,45,11,1347,11,8,72.7,2,18.2,900,4823,2501,15,6,0,7,5,983,1,Matches
2582,Jan Thielmann,de GER,"FW,DF",Köln,de Bundesliga,21,2002,17.5,760,35,177,324,272,34,760,27,18,66.7,6,22.2,406,2852,1357,46,34,11,40,24,438,69,Matches
2583,Denis Thomalla,de GER,"MF,FW",Heidenheim,de Bundesliga,30,1992,5.0,237,15,55,132,52,9,237,2,2,100.0,0,0.0,129,466,177,3,2,0,1,4,149,19,Matches
2584,Luke Thomas,eng ENG,DF,Sheffield Utd,eng Premier League,22,2001,10.2,430,34,160,188,88,11,430,10,5,50.0,4,40.0,191,803,391,8,7,1,11,5,230,22,Matches
2585,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,29,1993,13.3,822,17,107,330,393,75,822,14,9,64.3,5,35.7,611,3027,1117,20,23,7,29,22,574,121,Matches
2586,Morten Thorsby,no NOR,MF,Genoa,it Serie A,27,1996,12.9,470,26,83,225,165,22,470,10,4,40.0,5,50.0,198,828,279,6,9,0,27,17,289,39,Matches
2587,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,24,1999,26.6,1273,59,224,693,370,73,1273,38,15,39.5,19,50.0,680,3586,1729,30,36,5,55,38,859,94,Matches
2588,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,22,2001,23.4,1397,76,296,842,284,43,1397,62,35,56.5,25,40.3,1120,6993,3321,67,67,10,37,23,1039,57,Matches
2589,Marcus Thuram,fr FRA,FW,Inter,it Serie A,25,1997,29.9,967,26,83,422,474,176,967,51,33,64.7,11,21.6,540,3480,1696,68,28,40,81,35,756,192,Matches
2590,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,24,1999,15.3,571,23,117,258,215,45,571,69,31,44.9,36,52.2,411,3102,1300,37,32,14,34,19,357,75,Matches
2591,Youri Tielemans,be BEL,"MF,FW",Aston Villa,eng Premier League,26,1997,18.0,1096,45,215,589,299,27,1096,29,15,51.7,10,34.5,635,2872,1361,23,27,7,17,22,766,46,Matches
2592,Kieran Tierney,sct SCO,DF,Real Sociedad,es La Liga,26,1997,13.8,1056,45,297,552,214,10,1056,17,7,41.2,8,47.1,522,2201,1177,22,21,2,13,3,600,39,Matches
2593,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,26,1997,26.5,815,37,89,350,382,122,815,40,13,32.5,24,60.0,416,1664,590,19,15,7,70,21,561,115,Matches
2594,Steffen Tigges,de GER,FW,Köln,de Bundesliga,25,1998,8.1,295,14,33,163,102,35,295,8,4,50.0,4,50.0,146,661,235,9,5,2,19,9,211,48,Matches
2595,Antonio Tikvić,hr CRO,DF,Udinese,it Serie A,19,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2596,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,22,2001,0.8,79,0,11,51,17,1,79,1,1,100.0,0,0.0,61,249,121,0,3,0,0,1,61,5,Matches
2597,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,23,1999,29.5,2779,286,1258,1440,99,16,2779,27,16,59.3,9,33.3,2247,11972,6410,32,19,1,19,9,2061,11,Matches
2598,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,27,1995,16.2,745,70,283,296,172,12,745,3,1,33.3,2,66.7,272,966,475,10,7,1,7,5,343,34,Matches
2599,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,18,2004,11.2,524,22,109,306,115,9,524,18,3,16.7,12,66.7,324,1528,788,18,13,2,10,11,373,27,Matches
2600,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,28,1994,19.3,1451,60,314,794,351,39,1450,9,5,55.6,4,44.4,1130,6039,2509,30,43,2,26,22,1089,67,Matches
2601,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,28,1994,23.1,1167,67,363,518,296,32,1167,14,6,42.9,7,50.0,556,2821,1293,35,24,6,21,9,664,85,Matches
2602,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,32,1990,10.7,630,42,249,306,77,4,630,8,4,50.0,4,50.0,339,1370,739,8,13,0,5,4,386,10,Matches
2603,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,28,1994,14.1,439,12,33,226,183,58,438,44,20,45.5,19,43.2,266,1200,372,11,5,4,44,27,348,73,Matches
2604,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21,2002,11.5,447,9,61,184,206,53,447,55,21,38.2,28,50.9,281,1557,548,21,13,19,49,23,339,112,Matches
2605,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,24,1998,12.8,824,37,192,389,248,31,824,12,4,33.3,7,58.3,469,2158,1064,17,14,3,13,3,520,37,Matches
2606,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,34,1989,0.1,25,2,11,12,2,0,25,0,0,,0,,8,26,12,0,0,0,0,0,13,0,Matches
2607,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,25,1997,23.6,1904,219,1015,845,49,17,1904,4,2,50.0,2,50.0,1168,5311,2898,16,13,1,5,0,1364,2,Matches
2608,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,23,2000,4.9,307,5,60,179,70,8,307,6,3,50.0,2,33.3,191,965,409,11,4,1,4,2,257,21,Matches
2609,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,27,1996,16.1,620,20,74,281,273,67,620,23,10,43.5,10,43.5,358,1633,809,23,17,13,59,17,465,98,Matches
2610,Pablo Torre,es ESP,"MF,FW",Girona,es La Liga,20,2003,7.8,518,10,68,260,195,24,518,19,6,31.6,10,52.6,359,1713,909,25,18,4,17,13,424,40,Matches
2611,Raúl Torrente,es ESP,DF,Granada,es La Liga,21,2001,13.9,915,121,580,321,15,9,915,1,0,0.0,1,100.0,534,2789,1422,4,1,1,1,1,595,2,Matches
2612,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,23,2000,13.5,583,6,42,237,309,56,583,24,10,41.7,11,45.8,338,1744,789,30,21,15,35,13,468,113,Matches
2613,Óliver Torres,es ESP,MF,Sevilla,es La Liga,28,1994,18.0,1040,12,169,555,326,26,1040,24,11,45.8,12,50.0,587,2657,1296,40,15,5,27,24,710,110,Matches
2614,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,26,1997,27.4,1985,281,989,873,141,22,1985,28,17,60.7,9,32.1,1398,9039,5917,42,42,0,9,13,1456,16,Matches
2615,Lucas Torró,es ESP,MF,Osasuna,es La Liga,29,1994,19.9,986,54,223,551,214,35,986,8,6,75.0,1,12.5,423,1829,555,3,7,1,14,10,569,15,Matches
2616,Fabio Torsiello,it ITA,"FW,DF",Darmstadt 98,de Bundesliga,18,2005,1.7,48,1,5,23,20,3,48,3,1,33.3,2,66.7,28,152,68,2,0,0,8,3,32,8,Matches
2617,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25,1998,3.1,176,35,106,67,5,1,176,0,0,,0,,81,409,217,0,2,0,1,0,84,1,Matches
2618,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,29,1994,25.4,1504,77,385,946,194,17,1502,42,29,69.0,12,28.6,1107,5683,2425,22,37,2,37,28,1006,25,Matches
2619,Souleymane Touré,fr FRA,DF,Lorient,fr Ligue 1,20,2003,22.8,1537,220,676,727,140,40,1537,14,11,78.6,3,21.4,1086,5950,3186,24,21,4,17,12,1025,25,Matches
2620,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,26,1997,17.5,772,57,230,390,163,44,772,21,10,47.6,11,52.4,333,1707,762,15,13,5,34,13,389,33,Matches
2621,Andros Townsend,eng ENG,"MF,FW",Luton Town,eng Premier League,32,1991,13.4,582,21,89,223,280,21,582,34,16,47.1,14,41.2,347,2425,1099,47,31,7,35,26,366,71,Matches
2622,James Trafford,eng ENG,GK,Burnley,eng Premier League,20,2002,28.0,1631,1036,1559,72,0,0,1631,2,2,100.0,0,0.0,1009,4620,2156,0,0,0,1,0,932,0,Matches
2623,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,27,1996,4.2,194,4,28,51,118,24,194,17,9,52.9,6,35.3,134,1227,676,29,13,13,13,9,154,48,Matches
2624,Bertrand Traoré,bf BFA,"DF,FW",Aston Villa,eng Premier League,27,1995,0.1,7,0,5,2,0,0,7,1,0,0.0,1,100.0,4,54,0,0,0,0,1,1,4,0,Matches
2625,Bertrand Traoré,bf BFA,MF,Villarreal,es La Liga,27,1995,6.3,305,2,37,110,163,24,305,27,8,29.6,19,70.4,200,1492,836,29,15,7,16,6,242,63,Matches
2626,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,21,2001,9.1,556,17,128,346,89,3,556,15,10,66.7,4,26.7,283,1417,567,9,14,1,13,17,363,15,Matches
2627,Chaka Traorè,ci CIV,FW,Milan,it Serie A,18,2004,0.2,16,0,4,6,6,1,16,0,0,,0,,9,57,44,2,1,1,0,1,10,2,Matches
2628,Daouda Traoré,fr FRA,MF,Nice,fr Ligue 1,17,2006,0.2,11,0,0,6,5,1,11,1,0,0.0,1,100.0,8,32,23,1,0,0,0,0,9,0,Matches
2629,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,31,1992,25.5,1737,87,444,950,356,18,1737,27,16,59.3,9,33.3,884,4222,2188,49,31,4,23,9,982,83,Matches
2630,Ismaël Traoré,ci CIV,DF,Metz,fr Ligue 1,36,1986,24.7,986,157,573,399,22,12,986,6,4,66.7,2,33.3,667,3070,1079,1,2,0,9,3,577,1,Matches
2631,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,25,1998,27.5,1532,80,441,697,413,11,1532,49,20,40.8,26,53.1,674,4307,2303,61,40,5,37,17,754,91,Matches
2632,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33,1990,32.0,1228,1013,1218,12,0,0,1228,0,0,,0,,704,3122,1991,0,0,0,0,0,657,0,Matches
2633,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,24,1999,4.0,131,111,131,0,0,0,131,0,0,,0,,70,405,180,0,0,0,0,0,52,0,Matches
2634,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,35,1988,15.3,1016,15,76,546,411,51,1016,85,33,38.8,43,50.6,545,2643,1054,28,24,10,45,60,778,81,Matches
2635,Mike Trésor,be BEL,"FW,MF",Burnley,eng Premier League,24,1999,4.7,238,7,48,76,121,6,238,22,11,50.0,11,50.0,136,777,437,15,7,3,9,6,149,31,Matches
2636,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,31,1991,3.4,201,13,50,91,60,5,201,1,0,0.0,1,100.0,107,589,179,7,4,2,5,4,146,13,Matches
2637,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,36,1987,18.3,1096,69,295,452,362,12,1096,10,6,60.0,3,30.0,438,1928,1069,23,20,0,11,5,531,65,Matches
2638,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,32,1990,24.8,2344,96,732,969,665,36,2344,22,16,72.7,6,27.3,1078,4247,2049,34,37,5,20,9,1411,128,Matches
2639,Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,28,1994,18.3,912,15,105,318,502,121,912,47,25,53.2,16,34.0,591,3651,1732,66,43,27,47,39,650,155,Matches
2640,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,21,2001,23.8,1586,73,388,665,545,47,1586,56,24,42.9,28,50.0,1023,5947,2732,51,61,8,34,24,941,181,Matches
2641,Auston Trusty,us USA,DF,Sheffield Utd,eng Premier League,24,1998,28.6,1264,231,712,452,105,27,1264,12,6,50.0,5,41.7,509,1993,797,10,7,2,17,4,583,15,Matches
2642,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,27,1996,7.5,573,17,119,235,225,17,573,15,4,26.7,10,66.7,310,1689,861,24,20,3,9,4,338,73,Matches
