,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
2310,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,28,1995,11.3,268,239,27,1,2,1,15,5,0,0,0,0,193,2,3,Matches
2311,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,24,1998,3.8,172,134,36,4,0,0,7,32,0,0,0,0,136,2,4,Matches
2312,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,21,2001,32.4,1512,1365,138,7,4,3,181,12,119,99,0,0,1143,9,50,Matches
2313,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,33,1990,0.1,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0,Matches
2314,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,21,2001,5.8,232,230,2,0,1,1,20,0,2,0,1,0,177,0,6,Matches
2315,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,31,1992,28.2,1010,968,28,4,18,3,41,20,0,0,0,0,737,14,42,Matches
2316,Amine Salama,fr FRA,FW,Reims,fr Ligue 1,23,2000,3.5,73,70,3,0,0,0,5,1,0,0,0,0,48,0,4,Matches
2317,Kike Salas,es ESP,DF,Sevilla,es La Liga,21,2002,17.8,1009,951,54,23,2,4,7,31,0,0,0,0,794,4,13,Matches
2318,William Saliba,fr FRA,DF,Arsenal,eng Premier League,22,2001,38.0,2851,2794,55,33,3,2,3,7,0,0,0,0,2635,2,11,Matches
2319,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,24,1999,11.5,778,751,27,19,0,0,1,7,0,0,0,0,657,0,9,Matches
2320,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,26,1997,20.4,588,567,17,6,5,1,73,2,9,7,1,0,416,4,32,Matches
2321,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,30,1992,17.4,767,679,86,25,1,2,9,59,0,0,0,0,612,2,9,Matches
2322,Salvi,es ESP,MF,Rayo Vallecano,es La Liga,32,1991,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
2323,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,21,2002,26.4,987,809,171,58,4,20,124,18,86,39,37,0,733,7,16,Matches
2324,Diadie Samassékou,ml MLI,MF,Cádiz,es La Liga,27,1996,1.0,47,46,1,1,0,1,0,0,0,0,0,0,45,0,0,Matches
2325,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,27,1996,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2326,Mama Samba Baldé,gw GNB,"FW,MF",Lyon,fr Ligue 1,27,1995,6.1,135,132,3,0,2,1,5,0,0,0,0,0,88,0,7,Matches
2327,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29,1994,33.0,1122,864,254,84,1,2,0,0,0,0,0,0,880,4,1,Matches
2328,Albert Sambi Lokonga,be BEL,MF,Luton Town,eng Premier League,23,1999,14.5,766,694,67,28,5,11,13,8,2,1,1,0,669,5,3,Matches
2329,Junior Sambia,fr FRA,"DF,MF",Salernitana,it Serie A,26,1996,11.5,508,419,88,8,0,1,28,75,5,1,4,0,397,1,10,Matches
2330,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,26,1997,1.7,52,50,1,1,0,0,1,0,0,0,0,0,43,1,1,Matches
2331,Antonio Sanabria,py PAR,"FW,MF",Torino,it Serie A,27,1996,23.7,624,587,37,2,0,5,6,2,0,0,0,0,494,0,17,Matches
2332,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,23,2000,21.9,802,783,13,1,9,0,30,0,0,0,0,0,641,6,21,Matches
2333,Renato Sanches,pt POR,MF,Roma,it Serie A,25,1997,1.6,77,76,1,1,0,0,4,0,0,0,0,0,67,0,1,Matches
2334,Ricard Sánchez ,es ESP,DF,Granada,es La Liga,23,2000,25.5,1091,839,247,17,3,6,82,226,4,1,2,0,820,5,33,Matches
2335,Alexis Sánchez,cl CHI,"FW,MF",Inter,it Serie A,34,1988,8.5,367,335,31,6,5,6,31,0,21,10,6,0,276,1,13,Matches
2336,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,26,1997,16.1,545,511,25,5,1,2,36,10,2,1,1,0,378,9,34,Matches
2337,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,27,1996,0.9,75,73,2,1,0,0,0,1,0,0,0,0,68,0,0,Matches
2338,Juanlu Sánchez,es ESP,DF,Sevilla,es La Liga,19,2003,13.1,730,605,125,8,0,1,61,117,0,0,0,0,577,0,24,Matches
2339,Manu Sánchez,es ESP,"DF,MF",Celta Vigo,es La Liga,22,2000,19.7,866,678,186,13,0,1,57,169,4,3,1,0,656,2,38,Matches
2340,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25,1997,15.9,609,487,120,29,0,2,0,0,0,0,0,0,500,2,0,Matches
2341,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23,2000,0.9,43,41,1,0,0,0,1,0,1,0,0,0,34,1,0,Matches
2342,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,23,2000,10.5,512,481,28,3,3,1,29,11,13,7,5,0,414,3,13,Matches
2343,Alex Sandro,br BRA,DF,Juventus,it Serie A,32,1991,8.0,555,474,79,11,0,2,5,59,0,0,0,0,479,2,4,Matches
2344,Ibou Sané,sn SEN,"MF,FW",Metz,fr Ligue 1,18,2005,1.4,46,40,6,0,0,0,4,3,1,0,1,0,37,0,2,Matches
2345,Leroy Sané,de GER,FW,Bayern Munich,de Bundesliga,27,1996,23.7,1098,987,106,14,8,6,86,11,63,29,26,0,878,5,31,Matches
2346,Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,19,2004,9.4,317,290,27,4,0,1,8,23,0,0,0,0,254,0,3,Matches
2347,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,21,2002,29.9,1521,1315,202,61,0,13,15,139,0,0,0,0,1233,4,29,Matches
2348,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,eng Premier League,25,1997,11.5,425,414,8,7,3,6,2,1,0,0,0,0,339,3,16,Matches
2349,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,28,1994,21.8,836,735,94,27,4,4,114,3,64,20,35,0,630,7,24,Matches
2350,Nicola Sansone,it ITA,"FW,MF",Lecce,it Serie A,31,1991,8.5,277,253,22,6,1,5,28,0,16,8,7,0,207,2,5,Matches
2351,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28,1995,21.4,1207,1175,30,30,2,10,0,0,0,0,0,0,1055,2,14,Matches
2352,Jesús Santiago,es ESP,MF,Getafe,es La Liga,19,2004,7.3,189,184,4,3,0,1,4,0,1,0,0,0,144,1,8,Matches
2353,Andrey Santos,br BRA,MF,Nott'ham Forest,eng Premier League,19,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
2354,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,19,2004,9.2,511,488,22,10,2,1,3,0,0,0,0,0,444,1,8,Matches
2355,Tiago santos,pt POR,DF,Lille,fr Ligue 1,21,2002,26.3,1396,1129,266,58,1,9,83,208,0,0,0,0,1113,1,30,Matches
2356,Paco Sanz,es ESP,DF,Almería,es La Liga,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2357,Riccardo Saponara,it ITA,"FW,MF",Hellas Verona,it Serie A,31,1991,3.8,124,118,4,3,1,2,8,1,0,0,0,0,87,2,8,Matches
2358,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,31,1992,19.4,976,837,130,34,9,7,131,7,71,37,19,10,684,9,44,Matches
2359,Amin Sarr,se SWE,"FW,MF",Lyon,fr Ligue 1,22,2001,1.1,20,18,2,0,0,0,1,0,0,0,0,0,13,0,1,Matches
2360,Amin Sarr,se SWE,"FW,MF",Wolfsburg,de Bundesliga,22,2001,4.3,130,123,6,1,0,0,1,1,1,0,0,0,95,1,9,Matches
2361,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,31,1992,1.2,104,92,12,1,0,0,1,11,0,0,0,0,92,0,1,Matches
2362,Ismaila Sarr,sn SEN,"FW,MF",Marseille,fr Ligue 1,25,1998,16.1,483,476,6,0,0,3,38,4,0,0,0,0,366,1,14,Matches
2363,Mamadou Sarr,fr FRA,DF,Lyon,fr Ligue 1,17,2005,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2364,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,22,2001,20.7,456,447,8,2,1,10,11,6,0,0,0,0,325,1,11,Matches
2365,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31,1991,30.7,1888,1549,322,137,10,47,231,13,125,32,83,0,1306,17,31,Matches
2366,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,32,1991,18.1,989,941,40,33,3,8,3,7,0,0,0,0,820,8,7,Matches
2367,Sávio,br BRA,"FW,MF",Girona,es La Liga,19,2004,33.1,1064,1042,17,2,1,9,120,11,4,3,0,0,812,5,42,Matches
2368,Zanos Savva,cy CYP,"DF,MF",Torino,it Serie A,17,2005,0.3,11,10,1,0,0,0,0,1,0,0,0,0,5,0,0,Matches
2369,Saba Sazonov,ge GEO,DF,Torino,it Serie A,21,2002,4.0,187,184,3,1,0,1,0,2,0,0,0,0,163,0,1,Matches
2370,Joe Scally,us USA,DF,Gladbach,de Bundesliga,20,2002,24.8,1312,1083,228,21,0,9,46,207,0,0,0,0,1052,1,42,Matches
2371,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,19,2003,28.3,1564,1500,57,33,1,10,5,24,0,0,0,0,1272,7,23,Matches
2372,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,24,1999,16.1,434,420,9,1,4,16,6,0,0,0,0,0,293,5,18,Matches
2373,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,19,2004,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2374,Kevin Schade,de GER,"FW,MF",Brentford,eng Premier League,21,2001,3.7,95,93,0,0,1,0,5,0,0,0,0,0,58,2,4,Matches
2375,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,24,1999,13.5,557,528,27,2,2,2,18,17,5,0,1,0,418,2,17,Matches
2376,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31,1991,33.9,2129,2045,76,67,6,41,8,6,0,0,0,0,1760,8,15,Matches
2377,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27,1996,11.8,231,220,11,0,1,1,1,2,0,0,0,0,184,0,5,Matches
2378,Stefan Schimmer,de GER,"MF,FW",Heidenheim,de Bundesliga,29,1994,1.7,45,44,1,0,0,0,2,0,0,0,0,0,22,0,3,Matches
2379,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,27.5,1798,1738,56,45,10,15,14,11,0,0,0,0,1587,4,20,Matches
2380,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,26,1997,24.3,1027,970,51,18,0,2,12,5,0,0,0,0,802,6,5,Matches
2381,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23,1999,31.8,2681,2540,136,72,4,42,8,11,0,0,0,0,2381,5,23,Matches
2382,Jeffrey Schlupp,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1992,15.0,334,329,4,2,0,0,10,0,0,0,0,0,247,1,10,Matches
2383,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,23,2000,28.9,1211,1176,29,11,12,5,62,6,9,3,5,0,941,6,29,Matches
2384,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,21,2002,0.8,48,41,7,1,0,0,2,6,0,0,0,0,43,0,1,Matches
2385,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,25,1998,14.1,840,777,56,25,3,11,50,7,18,6,9,0,679,7,14,Matches
2386,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28,1994,12.8,709,563,142,7,0,2,40,135,0,0,0,0,502,4,27,Matches
2387,Fabian Schnellhardt,de GER,MF,Darmstadt 98,de Bundesliga,29,1994,2.6,172,164,8,4,0,1,4,0,4,3,1,0,149,0,2,Matches
2388,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,24,1999,22.2,668,656,12,10,4,8,7,1,0,0,0,0,444,0,23,Matches
2389,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,30,1993,31.0,1496,1092,401,112,0,4,0,0,0,0,0,0,1064,3,0,Matches
2390,Perr Schuurs,nl NED,DF,Torino,it Serie A,23,1999,8.6,406,393,12,9,0,6,2,3,0,0,0,0,359,1,4,Matches
2391,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28,1995,34.0,1305,1095,202,53,0,1,0,0,0,0,0,0,1014,8,3,Matches
2392,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,31,1992,1.0,36,22,14,6,0,0,0,0,0,0,0,0,29,0,0,Matches
2393,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,19,2003,11.3,474,429,43,10,2,4,36,4,26,22,1,0,361,2,10,Matches
2394,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27,1996,31.0,928,568,359,116,0,2,0,0,0,0,0,0,614,1,0,Matches
2395,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,20,2003,4.4,74,72,2,0,0,0,4,1,0,0,0,0,52,0,2,Matches
2396,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,19,2004,1.3,49,49,0,0,0,0,0,0,0,0,0,0,45,0,0,Matches
2397,Demba Seck,sn SEN,MF,Torino,it Serie A,22,2001,4.7,109,109,0,0,0,0,2,0,0,0,0,0,82,0,7,Matches
2398,Demba Seck,sn SEN,"FW,MF",Frosinone,it Serie A,22,2001,3.3,92,89,3,1,0,0,2,1,1,0,0,0,74,0,3,Matches
2399,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,31,1991,10.5,405,387,17,11,0,1,0,1,0,0,0,0,343,1,1,Matches
2400,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,23,2000,6.6,362,318,43,6,0,1,6,37,0,0,0,0,309,1,3,Matches
2401,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23,2000,12.6,756,687,65,10,0,2,4,55,0,0,0,0,623,4,7,Matches
2402,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,22,2001,8.0,390,377,10,7,2,3,4,0,3,2,0,0,320,3,5,Matches
2403,Nikola Sekulov,it ITA,FW,Juventus,it Serie A,21,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2404,Davie Selke,de GER,FW,Köln,de Bundesliga,28,1995,14.1,234,211,22,1,0,0,4,0,0,0,0,0,144,1,9,Matches
2405,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,31,1992,16.0,378,254,122,29,0,0,0,0,0,0,0,0,263,2,0,Matches
2406,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31,1992,19.0,619,452,166,53,0,0,0,0,0,0,0,0,452,1,0,Matches
2407,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,29,1993,34.3,1849,1571,273,25,2,9,80,248,0,0,0,0,1474,5,42,Matches
2408,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,18,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2409,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,23,2000,23.4,647,632,11,0,5,3,45,11,0,0,0,0,452,4,26,Matches
2410,Marvin Senaya,tg TOG,"DF,MF",Strasbourg,fr Ligue 1,22,2001,23.8,1120,903,216,31,1,3,79,184,1,0,1,0,871,1,23,Matches
2411,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26,1997,24.9,1297,1244,47,40,4,6,25,7,0,0,0,0,1005,6,17,Matches
2412,Stefano Sensi,it ITA,MF,Inter,it Serie A,27,1995,0.5,52,49,3,1,1,1,1,0,2,0,1,0,47,0,1,Matches
2413,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,26,1997,18.4,602,570,29,23,0,12,9,2,0,0,0,0,445,3,19,Matches
2414,Benjamin Šeško,si SVN,FW,RB Leipzig,de Bundesliga,20,2003,17.0,330,316,12,0,4,0,4,1,0,0,0,0,215,2,14,Matches
2415,Kevin Sessa,de GER,"MF,FW",Heidenheim,de Bundesliga,23,2000,11.2,450,409,40,14,2,5,20,9,7,2,1,0,331,1,19,Matches
2416,Aaron Seydel,de GER,FW,Darmstadt 98,de Bundesliga,27,1996,6.9,190,176,12,0,0,0,1,2,0,0,0,0,110,2,7,Matches
2417,Andres Sfait,ro ROU,"DF,MF",Salernitana,it Serie A,18,2004,0.3,6,5,1,0,0,0,1,1,0,0,0,0,4,0,1,Matches
2418,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,30,1992,19.3,662,617,42,1,2,9,17,39,1,1,0,0,545,3,17,Matches
2419,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,28,1995,10.7,648,540,106,17,2,3,33,62,19,3,12,0,531,2,10,Matches
2420,James Shea,eng ENG,GK,Luton Town,eng Premier League,32,1991,0.2,9,5,4,1,0,0,0,0,0,0,0,0,6,0,0,Matches
2421,Eldor Shomurodov,uz UZB,"FW,MF",Cagliari,it Serie A,28,1995,10.4,230,212,17,0,2,1,7,2,0,0,0,0,153,1,7,Matches
2422,Steven Shpendi,al ALB,"FW,MF",Empoli,it Serie A,20,2003,4.6,76,64,11,1,0,0,0,1,0,0,0,0,57,1,4,Matches
2423,Sofiane Sidi Ali,fr FRA,MF,Marseille,fr Ligue 1,28,1995,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
2424,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27,1995,25.1,1316,1146,166,59,4,13,111,6,81,30,44,0,1020,4,28,Matches
2425,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,23,2000,10.1,559,545,13,10,0,9,1,3,0,0,0,0,456,1,5,Matches
2426,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,21,2002,20.1,1167,973,192,17,1,4,37,170,0,0,0,0,847,2,32,Matches
2427,André Silva,pt POR,FW,Real Sociedad,es La Liga,27,1995,8.1,165,143,20,0,1,0,0,3,0,0,0,0,134,2,8,Matches
2428,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,28,1994,28.6,1936,1831,99,40,2,7,83,23,21,10,0,0,1671,6,37,Matches
2429,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,26,1997,6.9,464,369,94,15,2,0,36,56,23,4,13,0,376,1,13,Matches
2430,Fábio Silva,pt POR,FW,Wolves,eng Premier League,21,2002,2.9,76,72,4,1,1,0,0,1,0,0,0,0,61,0,0,Matches
2431,Rui Silva,pt POR,GK,Betis,es La Liga,29,1994,27.5,958,671,284,101,0,0,0,0,0,0,0,0,669,3,0,Matches
2432,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38,1984,28.1,2287,2198,88,60,0,9,4,3,0,0,0,0,2166,1,6,Matches
2433,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32,1991,17.0,451,301,149,44,0,0,0,0,0,0,0,0,324,1,0,Matches
2434,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23,2000,23.8,1573,1456,115,51,3,11,18,64,0,0,0,0,1347,2,12,Matches
2435,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,28,1995,8.9,187,170,15,0,2,0,6,0,0,0,0,0,132,2,4,Matches
2436,Giuliano Simeone,ar ARG,FW,Alavés,es La Liga,20,2002,7.0,169,165,4,0,1,0,14,1,1,0,0,0,114,0,8,Matches
2437,Jan-Carlo Simic,rs SRB,DF,Milan,it Serie A,18,2005,1.6,64,62,2,2,0,0,0,0,0,0,0,0,59,0,0,Matches
2438,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,28,1995,19.9,508,472,30,4,4,4,114,6,13,3,5,0,318,6,41,Matches
2439,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26,1997,35.4,1227,855,367,127,0,2,0,0,0,0,0,0,728,5,1,Matches
2440,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,20,2003,29.5,1434,1293,130,28,19,11,76,11,59,21,21,2,1137,11,42,Matches
2441,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,22,2000,24.3,1490,1411,76,42,2,4,21,34,0,0,0,0,1282,3,11,Matches
2442,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,24,1999,7.8,292,292,0,0,1,5,11,0,0,0,0,0,226,0,16,Matches
2443,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,28,1995,4.3,276,231,45,9,0,1,5,35,1,1,0,0,237,0,3,Matches
2444,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,27,1995,10.0,488,476,11,11,1,1,4,0,0,0,0,0,406,1,8,Matches
2445,Ayanda Sishuba,be BEL,"MF,FW",Lens,fr Ligue 1,18,2005,0.7,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
2446,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,25,1997,18.2,752,737,13,12,2,2,2,1,0,0,0,0,614,2,4,Matches
2447,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33,1989,20.2,681,655,24,11,3,3,18,11,1,0,0,0,547,2,19,Matches
2448,Antonio Sivera,es ESP,GK,Alavés,es La Liga,26,1996,34.0,1105,653,449,154,0,8,0,0,0,0,0,0,651,3,0,Matches
2449,Tim Skarke,de GER,"FW,DF",Darmstadt 98,de Bundesliga,26,1996,26.7,855,777,77,12,1,10,94,35,11,4,6,0,622,1,32,Matches
2450,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,28,1995,24.1,1287,1249,36,32,4,3,4,4,0,0,0,0,1082,2,20,Matches
2451,Oliver Skipp,eng ENG,"MF,DF",Tottenham,eng Premier League,22,2000,7.9,383,366,16,8,1,0,1,8,0,0,0,0,351,1,2,Matches
2452,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23,1999,18.1,1339,1297,37,25,0,8,2,6,0,0,0,0,1172,5,4,Matches
2453,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32,1991,32.0,1018,773,244,56,0,1,0,0,0,0,0,0,796,1,1,Matches
2454,Robert Skov,dk DEN,"DF,FW",Hoffenheim,de Bundesliga,27,1996,14.0,736,587,147,24,4,2,70,98,25,12,9,0,542,2,27,Matches
2455,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,28,1995,18.1,1820,1773,45,30,0,4,1,5,0,0,0,0,1735,2,3,Matches
2456,Naatan Skyttä,fi FIN,"MF,FW",Toulouse,fr Ligue 1,21,2002,1.3,61,59,2,0,0,0,2,0,1,1,0,0,56,0,0,Matches
2457,Chris Smalling,eng ENG,DF,Roma,it Serie A,33,1989,4.3,228,224,4,4,0,2,0,0,0,0,0,0,197,0,1,Matches
2458,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,32,1991,23.9,1025,793,229,14,3,1,39,215,0,0,0,0,782,3,26,Matches
2459,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,23,2000,3.9,213,207,6,3,0,1,1,1,1,0,0,0,188,0,2,Matches
2460,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22,2000,3.9,321,307,14,6,0,0,0,2,0,0,0,0,285,0,2,Matches
2461,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31,1991,0.7,69,61,8,2,0,0,4,6,0,0,0,0,60,0,1,Matches
2462,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31,1991,3.9,179,131,48,1,1,0,3,46,1,0,0,0,124,0,3,Matches
2463,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,28,1995,0.3,13,11,2,0,0,0,2,2,0,0,0,0,8,0,1,Matches
2464,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,31,1992,18.3,526,517,6,1,1,3,22,4,0,0,0,0,387,3,26,Matches
2465,Andrea Sodero,it ITA,MF,Empoli,it Serie A,18,2004,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Matches
2466,Emran Soglo,eng ENG,"MF,DF",Marseille,fr Ligue 1,18,2005,1.2,39,38,1,0,0,0,5,1,0,0,0,0,31,0,1,Matches
2467,Alex Sola,es ESP,"FW,MF",Alavés,es La Liga,24,1999,14.0,430,364,66,4,0,1,84,41,21,3,13,0,269,0,25,Matches
2468,Alex Sola,es ESP,"DF,MF",Real Sociedad,es La Liga,24,1999,0.3,16,9,7,1,0,0,0,6,0,0,0,0,12,0,0,Matches
2469,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,25,1997,36.9,544,485,58,0,1,1,6,4,0,0,0,0,400,1,30,Matches
2470,Ola Solbakken,no NOR,FW,Roma,it Serie A,24,1998,0.3,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
2471,Carlos Soler,es ESP,"MF,DF",Paris S-G,fr Ligue 1,26,1997,12.1,782,736,44,17,4,2,23,19,6,1,1,0,670,2,18,Matches
2472,Jhon Solis,co COL,MF,Girona,es La Liga,18,2004,4.3,225,222,3,2,2,0,0,1,0,0,0,0,191,0,3,Matches
2473,Manor Solomon,il ISR,FW,Tottenham,eng Premier League,24,1999,2.2,90,90,0,0,1,0,5,0,0,0,0,0,78,0,1,Matches
2474,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,26,1997,0.1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2475,Yann Sommer,ch SUI,GK,Inter,it Serie A,34,1988,34.0,1236,992,242,41,0,1,0,0,0,0,0,0,1078,2,0,Matches
2476,Brandon Soppy,fr FRA,DF,Torino,it Serie A,21,2002,2.0,92,67,25,4,0,0,3,21,0,0,0,0,68,0,7,Matches
2477,David Soria,es ESP,GK,Getafe,es La Liga,30,1993,37.9,1295,781,508,198,0,9,0,0,0,0,0,0,687,6,0,Matches
2478,Alberto Soro,es ESP,MF,Granada,es La Liga,24,1999,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2479,Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,21,2002,6.1,193,141,52,10,0,0,0,0,0,0,0,0,148,0,0,Matches
2480,Borna Sosa,hr CRO,"FW,DF",Stuttgart,de Bundesliga,25,1998,0.5,43,37,6,2,0,1,12,1,3,2,1,0,27,0,2,Matches
2481,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19,2003,8.0,589,534,52,25,0,6,29,1,26,9,10,0,516,3,4,Matches
2482,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,32,1990,28.9,1445,1361,74,11,12,8,95,55,2,0,0,0,1071,10,47,Matches
2483,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,24,1999,12.3,421,419,2,1,1,4,46,1,0,0,0,0,331,0,17,Matches
2484,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28,1995,31.9,962,949,7,2,2,9,6,3,0,0,0,0,722,6,27,Matches
2485,Matìas Soulé,ar ARG,"FW,MF",Frosinone,it Serie A,20,2003,34.7,1535,1387,142,27,23,3,98,32,82,32,15,1,1197,6,33,Matches
