,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
1381,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28,1994,10.1,0,4,0,0.0,0.39,0.00,0.00,,17.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,25,1998,15.2,0,18,5,27.8,1.18,0.33,0.00,0.00,20.6,0,0,0,1.7,1.7,0.09,-1.7,-1.7,Matches
1383,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,32,1991,24.4,15,64,29,45.3,2.62,1.19,0.16,0.34,20.1,8,5,5,11.1,7.1,0.11,+3.9,+2.9,Matches
1384,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,32,1991,2.8,0,1,0,0.0,0.36,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
1385,Frans Krätzig,de GER,DF,Bayern Munich,de Bundesliga,20,2003,0.6,0,2,2,100.0,3.21,3.21,0.00,0.00,19.4,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
1386,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,22,2001,15.0,1,19,2,10.5,1.27,0.13,0.05,0.50,24.0,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
1387,Rasmus Kristensen,dk DEN,DF,Roma,it Serie A,26,1997,19.4,1,9,2,22.2,0.46,0.10,0.11,0.50,12.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
1388,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,21,2002,23.3,0,10,3,30.0,0.43,0.13,0.00,0.00,11.2,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
1389,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33,1990,23.6,1,35,13,37.1,1.48,0.55,0.03,0.08,25.2,10,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
1390,Nikola Krstović,me MNE,FW,Lecce,it Serie A,23,2000,26.4,7,89,20,22.5,3.38,0.76,0.07,0.30,15.9,2,1,3,11.6,9.2,0.10,-4.6,-3.2,Matches
1391,Rade Krunić,ba BIH,MF,Milan,it Serie A,29,1993,7.6,0,2,0,0.0,0.26,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1392,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30,1992,20.5,1,8,3,37.5,0.39,0.15,0.13,0.33,15.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22,2001,23.9,7,46,21,45.7,1.93,0.88,0.15,0.33,17.5,2,0,0,3.5,3.5,0.08,+3.5,+3.5,Matches
1394,Mahmut Kücüksahin,,MF,Augsburg,de Bundesliga,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1395,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,22,2000,27.6,8,67,17,25.4,2.43,0.62,0.12,0.47,18.6,0,0,0,5.1,5.1,0.08,+2.9,+2.9,Matches
1396,Christian Kühlwetter,de GER,MF,Heidenheim,de Bundesliga,27,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1397,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,23,2000,30.7,8,57,23,40.4,1.86,0.75,0.14,0.35,15.7,0,0,0,4.7,4.7,0.08,+3.3,+3.3,Matches
1398,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18,2005,10.3,0,6,4,66.7,0.58,0.39,0.00,0.00,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1399,Marash Kumbulla,al ALB,DF,Sassuolo,it Serie A,23,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1400,Justin Kumi,it ITA,FW,Sassuolo,it Serie A,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1401,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,30,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1402,Berkan Kutlu,tr TUR,MF,Genoa,it Serie A,25,1998,2.2,0,4,1,25.0,1.81,0.45,0.00,0.00,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1403,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,30,1993,23.2,2,16,5,31.3,0.69,0.22,0.13,0.40,17.7,0,0,0,1.8,1.8,0.12,+0.2,+0.2,Matches
1404,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22,2001,30.4,11,128,45,35.2,4.21,1.48,0.09,0.24,18.8,4,0,0,11.1,11.1,0.09,-0.1,-0.1,Matches
1405,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,it Serie A,20,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1406,Moritz-Broni Kwarteng,gh GHA,FW,Bochum,de Bundesliga,25,1998,3.1,0,14,3,21.4,4.48,0.96,0.00,0.00,17.5,1,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
1407,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27,1995,11.4,2,30,7,23.3,2.63,0.61,0.03,0.14,14.6,0,1,1,4.9,4.1,0.14,-2.9,-3.1,Matches
1408,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,27,1996,19.0,0,24,2,8.3,1.26,0.11,0.00,0.00,20.8,1,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
1409,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25,1998,21.7,1,24,8,33.3,1.10,0.37,0.04,0.13,16.4,0,0,0,2.5,2.5,0.10,-1.5,-1.5,Matches
1410,Gaëtan Laborde,fr FRA,"FW,MF",Nice,fr Ligue 1,29,1994,21.2,5,62,22,35.5,2.93,1.04,0.06,0.18,16.0,2,1,2,7.7,6.1,0.10,-2.7,-2.1,Matches
1411,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32,1991,25.5,19,60,33,55.0,2.35,1.30,0.28,0.52,14.0,6,2,2,11.4,9.8,0.17,+7.6,+7.2,Matches
1412,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23,2000,26.2,4,12,8,66.7,0.46,0.30,0.33,0.50,11.1,0,0,0,0.8,0.8,0.07,+3.2,+3.2,Matches
1413,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24,1999,27.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1414,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,19,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1415,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26,1996,11.9,0,13,5,38.5,1.09,0.42,0.00,0.00,21.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
1416,Konrad Laimer,at AUT,"DF,MF",Bayern Munich,de Bundesliga,26,1997,19.7,0,17,5,29.4,0.86,0.25,0.00,0.00,16.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
1417,Stefan Lainer,at AUT,"DF,MF",Gladbach,de Bundesliga,30,1992,8.3,0,3,0,0.0,0.36,0.00,0.00,,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
1418,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,31,1991,33.0,2,14,7,50.0,0.42,0.21,0.14,0.29,26.3,4,0,0,0.5,0.5,0.03,+1.5,+1.5,Matches
1419,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,35,1988,9.4,0,11,2,18.2,1.16,0.21,0.00,0.00,17.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
1420,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1421,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,31,1992,5.1,2,9,4,44.4,1.75,0.78,0.22,0.50,14.2,0,0,0,1.0,1.0,0.11,+1.0,+1.0,Matches
1422,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,fr Ligue 1,25,1998,15.4,5,43,15,34.9,2.79,0.97,0.07,0.20,13.2,0,2,2,7.2,5.7,0.13,-2.2,-2.7,Matches
1423,Didier Lamkel Zé,cm CMR,"FW,MF",Metz,fr Ligue 1,26,1996,6.1,1,11,3,27.3,1.80,0.49,0.09,0.33,16.4,0,0,0,1.6,1.6,0.14,-0.6,-0.6,Matches
1424,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,22,2000,10.2,0,6,0,0.0,0.59,0.00,0.00,,18.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
1425,Bruno Langa,mz MOZ,DF,Almería,es La Liga,25,1997,9.1,1,8,2,25.0,0.88,0.22,0.13,0.50,24.6,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Matches
1426,Gianluca Lapadula,pe PER,FW,Cagliari,it Serie A,33,1990,13.4,3,34,10,29.4,2.54,0.75,0.06,0.20,14.2,2,1,1,4.8,4.1,0.12,-1.8,-2.1,Matches
1427,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29,1994,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1428,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29,1993,20.2,0,13,1,7.7,0.64,0.05,0.00,0.00,12.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
1429,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,28,1995,20.3,3,69,25,36.2,3.41,1.23,0.04,0.12,12.7,0,0,0,9.0,9.0,0.13,-6.0,-6.0,Matches
1430,Yasser Larouci,dz ALG,DF,Sheffield Utd,eng Premier League,22,2001,5.9,0,6,1,16.7,1.02,0.17,0.00,0.00,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1431,Hugo Larsson,se SWE,MF,Eint Frankfurt,de Bundesliga,19,2004,21.0,2,10,4,40.0,0.48,0.19,0.20,0.50,19.9,0,0,0,1.3,1.3,0.13,+0.7,+0.7,Matches
1432,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,29,1993,12.0,1,6,1,16.7,0.50,0.08,0.17,1.00,9.3,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
1433,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,22,2001,17.3,2,44,15,34.1,2.55,0.87,0.05,0.13,12.7,0,0,0,3.6,3.5,0.08,-1.6,-1.5,Matches
1434,Toni Lato,es ESP,DF,Mallorca,es La Liga,25,1997,17.2,0,5,1,20.0,0.29,0.06,0.00,0.00,17.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1435,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,24,1998,32.3,5,84,30,35.7,2.60,0.93,0.06,0.17,21.6,11,0,0,5.7,5.7,0.07,-0.7,-0.7,Matches
1436,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,19,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1437,Lázaro,br BRA,"FW,MF",Almería,es La Liga,21,2002,3.2,0,8,4,50.0,2.53,1.26,0.00,0.00,18.3,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
1438,Valentino Lazaro,at AUT,"DF,MF",Torino,it Serie A,27,1996,22.2,0,17,4,23.5,0.77,0.18,0.00,0.00,16.2,3,0,0,1.7,1.7,0.10,-1.7,-1.7,Matches
1439,Darko Lazović,rs SRB,"FW,MF",Hellas Verona,it Serie A,32,1990,21.4,3,33,13,39.4,1.54,0.61,0.06,0.15,20.7,2,1,1,2.8,2.0,0.06,+0.2,0.0,Matches
1440,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,29,1993,18.6,0,8,2,25.0,0.43,0.11,0.00,0.00,22.1,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches
1441,Théo Le Bris,fr FRA,"DF,MF",Lorient,fr Ligue 1,20,2002,16.8,0,13,2,15.4,0.77,0.12,0.00,0.00,17.4,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
1442,Julien Le Cardinal,fr FRA,DF,Brest,fr Ligue 1,25,1997,5.3,0,4,2,50.0,0.76,0.38,0.00,0.00,17.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
1443,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,25,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1444,Jérémy Le Douaron,fr FRA,FW,Brest,fr Ligue 1,25,1998,18.0,4,50,19,38.0,2.78,1.06,0.08,0.21,13.2,0,0,0,6.2,6.2,0.12,-2.2,-2.2,Matches
1445,Enzo Le Fée,fr FRA,MF,Rennes,fr Ligue 1,23,2000,17.0,0,12,0,0.0,0.71,0.00,0.00,,22.6,2,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
1446,Vincent Le Goff,fr FRA,"DF,MF",Lorient,fr Ligue 1,33,1989,6.0,1,4,1,25.0,0.67,0.17,0.25,1.00,16.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
1447,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,26,1996,27.4,2,8,5,62.5,0.29,0.18,0.25,0.40,12.2,0,0,0,1.0,1.0,0.13,+1.0,+1.0,Matches
1448,Nicola Leali,it ITA,GK,Genoa,it Serie A,30,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1449,Rafael Leão,pt POR,FW,Milan,it Serie A,24,1999,27.9,9,70,24,34.3,2.51,0.86,0.13,0.38,17.1,0,0,0,10.0,10.0,0.14,-1.0,-1.0,Matches
1450,Adrien Lebeau,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1999,0.6,0,2,0,0.0,3.33,0.00,0.00,,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1451,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,37,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1452,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,32,1991,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1453,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,30,1993,33.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1454,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,30,1993,28.0,4,52,13,25.0,1.86,0.46,0.08,0.31,22.8,0,0,0,2.4,2.4,0.05,+1.6,+1.6,Matches
1455,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,24,1999,30.0,0,13,4,30.8,0.43,0.13,0.00,0.00,12.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
1456,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,25,1998,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1457,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,32,1991,37.0,3,67,21,31.3,1.81,0.57,0.04,0.14,27.9,32,0,0,3.3,3.3,0.05,-0.3,-0.3,Matches
1458,Stefan Lekovic,rs SRB,DF,Villarreal,es La Liga,19,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1459,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,30,1993,22.2,0,5,0,0.0,0.22,0.00,0.00,,22.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1460,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,27,1995,1.8,0,2,0,0.0,1.10,0.00,0.00,,23.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
1461,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,29,1993,33.0,4,48,18,37.5,1.46,0.55,0.08,0.22,16.6,0,0,0,4.6,4.6,0.10,-0.6,-0.6,Matches
1462,Álvaro Lemos,es ESP,DF,Las Palmas,es La Liga,30,1993,2.8,0,1,0,0.0,0.36,0.00,0.00,,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1463,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1464,Clément Lenglet,fr FRA,DF,Aston Villa,eng Premier League,28,1995,12.8,0,8,2,25.0,0.62,0.16,0.00,0.00,10.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
1465,Bernd Leno,de GER,GK,Fulham,eng Premier League,31,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1466,Christopher Lenz,de GER,"DF,MF",RB Leipzig,de Bundesliga,28,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1467,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,28,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1468,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,20,2002,2.8,0,4,2,50.0,1.42,0.71,0.00,0.00,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1469,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,eng Premier League,28,1994,26.7,1,34,9,26.5,1.27,0.34,0.03,0.11,19.7,0,0,0,2.7,2.7,0.08,-1.7,-1.7,Matches
1470,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,23,2000,5.5,0,7,1,14.3,1.26,0.18,0.00,0.00,21.3,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
1471,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,34,1988,30.6,19,90,37,41.1,2.95,1.21,0.17,0.41,13.9,3,4,4,18.1,15.0,0.17,+0.9,0.0,Matches
1472,Jamie Leweling,de GER,"FW,MF",Stuttgart,de Bundesliga,22,2001,16.9,4,44,22,50.0,2.60,1.30,0.09,0.18,15.9,0,0,0,6.1,6.1,0.14,-2.1,-2.1,Matches
1473,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,18,2004,9.0,2,5,4,80.0,0.56,0.44,0.40,0.50,15.5,0,0,0,0.6,0.6,0.13,+1.4,+1.4,Matches
1474,Keane Lewis-Potter,eng ENG,"FW,DF",Brentford,eng Premier League,22,2001,16.0,3,43,20,46.5,2.69,1.25,0.07,0.15,12.8,0,0,0,6.3,6.3,0.15,-3.3,-3.3,Matches
1475,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,27,1996,14.1,1,7,3,42.9,0.50,0.21,0.14,0.33,9.6,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
1476,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,23,1999,15.4,2,14,6,42.9,0.91,0.39,0.14,0.33,9.7,0,0,0,1.7,1.7,0.12,+0.3,+0.3,Matches
1477,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,29,1994,14.8,1,6,4,66.7,0.41,0.27,0.17,0.25,10.4,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
1478,Jesper Lindstrøm,dk DEN,"FW,MF",Napoli,it Serie A,23,2000,4.8,0,14,2,14.3,2.93,0.42,0.00,0.00,21.4,1,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
1479,Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,de Bundesliga,23,2000,0.9,0,1,0,0.0,1.08,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
1480,Karol Linetty,pl POL,MF,Torino,it Serie A,28,1995,20.6,0,16,1,6.3,0.78,0.05,0.00,0.00,25.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
1481,Samuel Lino,br BRA,"DF,MF",Atlético Madrid,es La Liga,23,1999,23.1,4,54,21,38.9,2.34,0.91,0.07,0.19,16.6,0,0,0,5.6,5.6,0.10,-1.6,-1.6,Matches
1482,Luca Lipani,it ITA,MF,Sassuolo,it Serie A,18,2005,4.3,0,3,1,33.3,0.70,0.23,0.00,0.00,13.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1483,Pol Lirola,es ESP,DF,Frosinone,it Serie A,25,1997,17.1,2,9,3,33.3,0.53,0.18,0.22,0.67,19.0,0,0,0,1.3,1.3,0.15,+0.7,+0.7,Matches
1484,Marcin Listkowski,pl POL,FW,Lecce,it Serie A,25,1998,0.1,0,1,0,0.0,11.25,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1485,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,20,2002,14.6,1,4,2,50.0,0.27,0.14,0.25,0.50,12.9,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
1486,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,25,1997,22.8,0,38,9,23.7,1.67,0.40,0.00,0.00,21.8,0,0,0,1.9,1.9,0.05,-1.9,-1.9,Matches
1487,Javier Llabrés,es ESP,"MF,FW",Mallorca,es La Liga,20,2002,2.7,1,9,4,44.4,3.28,1.46,0.11,0.25,19.9,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
1488,Diego Llorente,es ESP,DF,Roma,it Serie A,29,1993,24.1,1,9,4,44.4,0.37,0.17,0.11,0.25,19.8,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
1489,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,28,1995,28.5,6,30,19,63.3,1.05,0.67,0.20,0.32,15.4,0,0,0,4.1,4.1,0.14,+1.9,+1.9,Matches
1490,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,28,1995,30.9,2,16,4,25.0,0.52,0.13,0.13,0.50,8.4,0,0,0,2.1,2.1,0.13,-0.1,-0.1,Matches
1491,Abou Lô,sn SEN,"MF,DF",Metz,fr Ligue 1,23,2000,2.2,0,1,0,0.0,0.46,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
1492,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,27,1996,5.6,2,13,6,46.2,2.31,1.07,0.15,0.33,21.7,0,0,0,0.6,0.6,0.04,+1.4,+1.4,Matches
1493,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,28,1994,36.5,0,14,4,28.6,0.38,0.11,0.00,0.00,26.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
1494,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,25,1998,33.4,1,24,3,12.5,0.72,0.09,0.04,0.33,22.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
1495,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,21,2002,32.9,0,12,2,16.7,0.36,0.06,0.00,0.00,26.8,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
1496,Tom Lockyer,wls WAL,DF,Luton Town,eng Premier League,28,1994,13.0,1,7,1,14.3,0.54,0.08,0.14,1.00,8.5,0,0,0,1.1,1.1,0.15,-0.1,-0.1,Matches
1497,Renan Lodi,br BRA,DF,Marseille,fr Ligue 1,25,1998,13.7,0,6,2,33.3,0.44,0.15,0.00,0.00,22.5,3,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1498,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,27,1996,23.0,6,40,14,35.0,1.74,0.61,0.15,0.43,16.6,0,0,0,3.7,3.7,0.09,+2.3,+2.3,Matches
1499,Andy Logbo,fr FRA,FW,Le Havre,fr Ligue 1,19,2004,2.8,0,4,0,0.0,1.45,0.00,0.00,,13.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
1500,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,22,2000,19.9,0,16,6,37.5,0.80,0.30,0.00,0.00,23.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
1501,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,25,1997,30.5,6,41,15,36.6,1.34,0.49,0.15,0.40,14.5,0,0,0,6.7,6.7,0.16,-0.7,-0.7,Matches
1502,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,25,1997,21.0,11,67,24,35.8,3.18,1.14,0.16,0.46,14.3,0,0,0,9.1,9.1,0.14,+1.9,+1.9,Matches
1503,Noah Loosli,ch SUI,DF,Bochum,de Bundesliga,26,1997,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1504,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,32,1990,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1505,David López,es ESP,DF,Girona,es La Liga,33,1989,21.8,3,16,5,31.3,0.73,0.23,0.19,0.60,15.0,0,0,0,2.1,1.9,0.12,+0.9,+1.1,Matches
1506,Diego López,es ESP,"MF,FW",Valencia,es La Liga,21,2002,29.5,3,41,15,36.6,1.39,0.51,0.07,0.20,15.4,0,0,0,3.7,3.7,0.09,-0.7,-0.7,Matches
1507,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,20,2003,16.1,8,51,24,47.1,3.17,1.49,0.16,0.33,15.9,0,0,0,7.5,7.5,0.15,+0.5,+0.5,Matches
1508,Javi López,es ESP,DF,Alavés,es La Liga,21,2002,26.5,1,18,3,16.7,0.68,0.11,0.06,0.33,17.4,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
1509,Maxime Lopez,fr FRA,MF,Fiorentina,it Serie A,25,1997,8.9,0,4,2,50.0,0.45,0.23,0.00,0.00,20.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1510,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,25,1997,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1511,Pau López,es ESP,GK,Marseille,fr Ligue 1,28,1994,32.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1512,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,27,1995,23.4,1,32,5,15.6,1.37,0.21,0.03,0.20,28.0,3,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches
1513,Dion Lopy,sn SEN,MF,Almería,es La Liga,21,2002,21.3,0,23,8,34.8,1.08,0.38,0.00,0.00,26.2,0,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches
1514,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,37,1986,28.6,1,28,6,21.4,0.98,0.21,0.04,0.17,18.0,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
