,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
2442,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,32.2,2218,105,621,1025,595,36,2218,33,19,57.6,8,24.2,1413,8270,4299,56,49,9,27,10,1253,141,Matches
2443,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,21.5,1378,24,136,700,560,78,1378,47,19,40.4,19,40.4,881,4932,2318,70,68,19,37,24,1045,121,Matches
2444,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26.0,936,782,932,5,0,0,936,1,1,100.0,0,0.0,462,2369,1283,0,0,0,0,0,360,0,Matches
2445,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,26.1,2302,348,1167,1081,58,24,2302,4,3,75.0,0,0.0,1460,6608,3887,8,14,0,6,1,1674,2,Matches
2446,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38.0,1267,1140,1267,0,0,0,1267,0,0,,0,,625,2964,2110,0,0,0,0,0,544,0,Matches
2447,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,20.4,589,23,54,271,281,78,589,50,21,42.0,25,50.0,404,2855,915,38,25,17,60,31,424,140,Matches
2448,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,16.2,1301,89,434,668,211,28,1301,31,12,38.7,15,48.4,768,3765,2170,32,23,2,22,6,869,72,Matches
2449,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,4.5,194,4,16,87,92,25,194,15,7,46.7,5,33.3,144,722,225,11,9,3,27,13,159,34,Matches
2450,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,2.5,84,1,2,36,47,11,84,2,2,100.0,0,0.0,37,156,55,2,2,2,6,2,65,19,Matches
2451,Simo,es ESP,DF,Espanyol,es La Liga,17,2005,1.6,79,14,32,46,2,0,79,0,0,,0,,46,241,143,2,0,0,0,2,47,1,Matches
2452,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,26.1,967,5,103,321,567,104,966,95,34,35.8,50,52.6,729,6355,3150,138,61,43,49,36,669,218,Matches
2453,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,30.5,1007,810,1001,7,0,0,1007,0,0,,0,,598,3166,1823,0,0,0,1,0,480,0,Matches
2454,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,17.4,787,27,125,329,355,76,787,60,28,46.7,24,40.0,579,3939,1782,49,33,22,42,33,520,150,Matches
2455,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,22.7,1354,46,299,649,420,59,1354,54,30,55.6,13,24.1,708,3749,1789,54,34,9,33,17,849,93,Matches
2456,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,9.6,469,7,50,212,215,32,469,42,19,45.2,17,40.5,281,1740,931,30,17,8,16,23,341,84,Matches
2457,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,3.8,260,13,81,119,61,7,260,6,3,50.0,3,50.0,129,606,300,8,6,1,4,7,161,17,Matches
2458,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34,1988,5.7,272,229,272,0,0,0,272,0,0,,0,,141,635,441,0,0,0,0,0,147,0,Matches
2459,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,0.2,11,2,4,7,0,0,11,0,0,,0,,3,8,0,0,0,0,1,1,5,0,Matches
2460,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1.0,40,38,40,0,0,0,40,0,0,,0,,26,237,118,0,0,0,0,0,16,0,Matches
2461,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,24,1997,14.6,803,40,177,464,176,28,803,17,8,47.1,8,47.1,543,2796,1159,18,23,1,22,19,480,41,Matches
2462,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,21.3,963,32,189,562,240,25,963,36,15,41.7,19,52.8,700,4357,2141,33,30,4,29,18,618,70,Matches
2463,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,0.6,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49,3,0,1,3,4,34,10,Matches
2464,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,4.9,212,4,25,80,108,10,212,11,2,18.2,9,81.8,99,509,182,4,10,1,16,5,107,26,Matches
2465,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,31.7,2056,105,583,1207,287,54,2056,32,24,75.0,8,25.0,1123,6762,3462,50,35,7,27,20,1263,61,Matches
2466,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,16.6,915,45,245,554,124,7,915,15,11,73.3,3,20.0,496,2147,941,14,15,2,17,16,634,25,Matches
2467,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,4.7,401,35,176,209,17,2,401,0,0,,0,,259,1619,939,5,5,0,4,0,271,1,Matches
2468,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37.0,1311,1189,1306,5,0,0,1311,0,0,,0,,707,3512,2253,0,0,0,1,0,553,0,Matches
2469,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,15.0,906,32,210,373,335,37,904,27,7,25.9,16,59.3,453,2377,1188,43,26,12,21,11,481,97,Matches
2470,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,19.7,1546,151,741,721,90,13,1546,3,3,100.0,0,0.0,976,4478,2134,16,11,0,14,3,1137,10,Matches
2471,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,0.3,14,1,2,7,5,3,14,0,0,,0,,11,93,49,1,0,0,1,0,10,2,Matches
2472,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,11.0,467,13,30,269,170,45,466,13,4,30.8,8,61.5,357,1546,467,11,11,2,36,17,377,61,Matches
2473,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,31.2,1657,254,977,637,52,34,1657,4,2,50.0,1,25.0,877,3859,1889,5,7,0,10,2,1002,7,Matches
2474,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,32.7,1527,112,602,650,296,17,1527,30,6,20.0,17,56.7,647,2762,1368,28,21,3,21,4,771,54,Matches
2475,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,1.9,102,1,14,37,51,9,102,5,2,40.0,3,60.0,68,303,119,2,1,0,0,4,71,11,Matches
2476,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,5.2,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609,0,3,0,3,1,254,1,Matches
2477,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,0.3,27,2,8,9,10,0,27,0,0,,0,,14,87,67,1,2,0,0,0,20,0,Matches
2478,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,2.2,213,10,58,89,66,3,213,2,2,100.0,0,0.0,120,496,242,4,2,1,2,2,140,12,Matches
2479,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,19.6,1251,90,469,643,154,2,1251,22,8,36.4,12,54.5,507,2188,908,17,18,2,17,13,522,24,Matches
2480,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,9.7,479,19,97,230,156,8,479,25,11,44.0,9,36.0,300,1781,771,16,15,2,12,7,277,54,Matches
2481,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,27.4,952,37,209,401,359,75,952,75,29,38.7,36,48.0,542,3550,1609,45,41,12,56,42,579,81,Matches
2482,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,3.9,252,12,73,99,84,6,252,16,7,43.8,5,31.3,116,739,298,8,3,1,2,6,131,19,Matches
2483,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,31.8,1012,54,157,423,454,159,1012,110,45,40.9,54,49.1,637,4479,1723,70,40,36,134,74,730,167,Matches
2484,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,2.9,160,1,28,88,45,6,160,5,1,20.0,3,60.0,88,337,155,5,2,1,2,4,105,14,Matches
2485,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,5.6,227,8,28,94,109,20,227,14,5,35.7,6,42.9,134,613,220,5,11,7,16,13,156,35,Matches
2486,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,6.6,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722,3,2,0,1,0,261,0,Matches
2487,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,2.7,143,2,13,62,68,4,142,2,1,50.0,0,0.0,83,508,223,3,4,0,2,1,98,7,Matches
2488,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,13.2,749,14,105,359,290,25,749,12,5,41.7,4,33.3,626,2884,1120,18,28,2,20,13,594,67,Matches
2489,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6.0,150,121,150,0,0,0,150,0,0,,0,,83,578,322,0,0,0,0,0,45,0,Matches
2490,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,6.4,292,9,62,91,147,11,292,37,19,51.4,15,40.5,191,1555,723,16,16,2,13,11,186,51,Matches
2491,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,33,1988,10.0,638,444,636,2,0,0,638,0,0,,0,,420,1803,981,0,0,0,0,0,405,0,Matches
2492,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19.0,779,603,770,9,0,0,779,2,2,100.0,0,0.0,525,2377,1226,0,0,0,0,1,505,0,Matches
2493,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,48,2,8,19,21,3,48,6,1,16.7,4,66.7,33,272,137,4,4,0,0,0,27,4,Matches
2494,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,413,8,90,185,143,22,413,26,6,23.1,13,50.0,220,1230,679,23,12,6,16,8,241,35,Matches
2495,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38.0,1224,1011,1216,11,0,0,1224,0,0,,0,,541,3493,2322,0,0,0,0,0,291,0,Matches
2496,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,31,1991,14.7,739,25,110,393,249,27,739,14,6,42.9,5,35.7,470,2620,1170,30,34,0,22,15,568,66,Matches
2497,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,21.7,1630,51,386,631,630,20,1630,33,17,51.5,13,39.4,890,4751,2414,58,54,8,20,16,999,152,Matches
2498,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,7.6,445,49,243,195,8,3,445,4,3,75.0,0,0.0,281,1593,958,6,3,0,5,2,296,1,Matches
2499,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,0.2,24,0,5,16,3,0,24,0,0,,0,,20,52,19,0,0,0,0,0,24,0,Matches
2500,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,33.9,1887,55,212,915,775,140,1884,40,16,40.0,18,45.0,1446,7373,2546,53,61,16,44,25,1434,302,Matches
2501,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23,1999,9.3,368,1,17,88,268,52,368,47,13,27.7,21,44.7,302,2822,1548,65,35,28,28,13,316,123,Matches
2502,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,31.3,1366,124,432,652,288,71,1366,17,2,11.8,12,70.6,544,2087,695,11,17,0,23,18,742,52,Matches
2503,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,4.7,235,4,45,93,99,16,235,25,12,48.0,11,44.0,143,990,453,12,12,4,10,7,158,33,Matches
2504,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,5.5,101,1,4,54,43,10,101,7,5,71.4,2,28.6,69,394,100,5,3,4,16,7,72,19,Matches
2505,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,20.7,1226,158,649,557,23,7,1226,3,2,66.7,0,0.0,721,3553,1787,7,5,0,6,1,830,1,Matches
2506,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,18.1,1091,45,319,675,112,2,1091,22,12,54.5,6,27.3,588,2940,1182,17,12,0,26,22,733,20,Matches
2507,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,30,1992,4.0,185,17,57,93,37,3,185,7,2,28.6,4,57.1,98,532,245,5,1,0,5,1,86,14,Matches
2508,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,5.9,256,16,34,110,114,35,256,13,5,38.5,7,53.8,131,611,214,10,8,4,28,11,190,39,Matches
2509,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,11.0,663,104,365,282,20,15,663,5,3,60.0,0,0.0,390,1878,948,6,2,1,3,0,420,4,Matches
2510,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,27.0,1242,79,337,746,164,20,1242,19,10,52.6,7,36.8,543,2552,972,13,11,2,30,13,614,14,Matches
2511,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,25,1997,29.4,1810,50,361,1190,276,25,1810,21,11,52.4,6,28.6,1100,5055,2447,35,36,4,24,16,1234,29,Matches
2512,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,5.9,382,71,226,147,12,7,382,1,1,100.0,0,0.0,185,1096,601,5,1,0,2,0,203,0,Matches
2513,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,25,1997,11.8,405,12,74,172,167,27,405,44,23,52.3,17,38.6,280,1971,758,17,12,8,29,21,247,56,Matches
2514,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,21,2000,0.1,12,0,3,1,8,2,12,1,0,0.0,0,0.0,8,92,66,2,1,1,0,2,10,2,Matches
2515,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,6.4,394,23,102,204,98,8,394,27,15,55.6,9,33.3,268,1767,909,21,16,5,14,4,240,18,Matches
2516,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,34.7,2428,96,582,1532,340,20,2428,40,16,40.0,13,32.5,1843,8655,3759,31,41,4,27,25,1616,30,Matches
2517,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,18.4,1157,36,296,560,319,41,1157,59,25,42.4,28,47.5,698,5327,3192,107,52,24,26,11,745,87,Matches
2518,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,14.9,486,429,481,5,0,0,486,0,0,,0,,277,1367,863,0,0,0,0,1,202,0,Matches
2519,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,3.3,174,17,67,62,47,2,174,8,3,37.5,5,62.5,74,462,221,9,4,1,3,4,78,15,Matches
2520,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,23.0,1172,34,212,644,345,50,1172,51,25,49.0,21,41.2,549,3090,1519,37,28,7,45,16,655,77,Matches
2521,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,11.6,564,43,187,288,92,3,564,14,8,57.1,4,28.6,240,1139,520,9,7,1,11,3,267,14,Matches
2522,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,20.6,834,47,200,429,213,57,834,16,9,56.3,5,31.3,368,1523,655,19,17,6,25,11,485,55,Matches
2523,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,0.1,3,0,2,1,0,0,3,1,1,100.0,0,0.0,1,29,0,0,0,0,1,0,1,0,Matches
2524,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,6.4,689,29,206,370,117,5,689,9,5,55.6,2,22.2,452,2116,1180,12,15,1,7,3,506,35,Matches
2525,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,0.7,34,0,3,15,16,3,34,0,0,,0,,18,92,13,0,1,0,1,1,27,5,Matches
2526,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,1.0,35,2,7,14,15,7,35,0,0,,0,,13,88,35,2,2,0,2,2,23,4,Matches
2527,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,1516,174,812,673,39,11,1516,2,2,100.0,0,0.0,839,4648,2452,9,6,0,11,4,909,3,Matches
2528,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15.0,574,469,570,4,0,0,574,1,1,100.0,0,0.0,377,1675,868,0,0,0,0,0,354,0,Matches
2529,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,2.4,119,0,14,47,61,6,119,10,6,60.0,3,30.0,105,727,332,10,11,1,6,3,100,16,Matches
2530,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,259,14,90,117,54,2,259,4,0,0.0,3,75.0,109,410,221,3,5,2,5,0,131,5,Matches
2531,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,0.5,33,4,8,17,8,0,33,0,0,,0,,16,135,86,3,2,0,0,1,25,0,Matches
2532,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,13.0,665,125,364,275,28,7,665,3,3,100.0,0,0.0,368,1674,863,7,3,0,5,1,398,3,Matches
2533,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,21.0,910,8,63,278,583,121,910,93,39,41.9,46,49.5,651,4002,2153,81,56,39,46,50,749,186,Matches
2534,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,7.8,466,17,106,243,121,11,466,7,3,42.9,3,42.9,226,951,357,4,7,0,15,11,266,16,Matches
2535,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,33,1988,19.3,980,22,127,554,301,47,980,22,8,36.4,11,50.0,552,2050,903,22,21,2,33,27,771,89,Matches
2536,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,28.9,1917,32,281,1081,571,37,1914,52,22,42.3,21,40.4,901,4339,2056,43,40,3,43,35,1134,98,Matches
2537,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,1210,60,387,539,293,15,1210,35,13,37.1,18,51.4,663,3977,2265,50,27,5,11,14,710,51,Matches
2538,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,20.5,1690,101,544,942,210,27,1690,10,6,60.0,1,10.0,1080,6201,3250,28,32,1,8,4,1312,34,Matches
2539,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,18.9,576,29,56,277,248,84,576,31,14,45.2,15,48.4,348,1327,460,17,6,9,74,24,438,73,Matches
2540,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,17,2004,1.5,51,7,30,22,0,0,51,0,0,,0,,31,170,105,1,0,0,1,0,22,0,Matches
2541,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,27.1,1285,14,131,531,648,68,1282,92,36,39.1,42,45.7,839,5004,2248,72,58,19,82,69,935,177,Matches
2542,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,1.9,60,0,2,29,29,12,60,3,0,0.0,3,100.0,32,135,54,2,3,0,3,4,45,14,Matches
2543,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,1619,92,538,708,379,31,1619,18,9,50.0,7,38.9,700,2806,1465,24,25,1,25,12,803,53,Matches
2544,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,12.1,281,5,28,133,121,56,275,4,0,0.0,3,75.0,137,406,145,2,1,1,23,6,193,26,Matches
2545,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,21.6,1169,42,299,580,306,15,1169,34,13,38.2,21,61.8,462,1781,959,21,23,5,23,6,542,72,Matches
2546,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,10.5,541,9,79,302,167,12,541,28,19,67.9,9,32.1,311,2014,945,26,20,2,13,11,363,34,Matches
2547,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,0.1,4,0,1,3,0,0,4,0,0,,0,,2,28,21,0,0,0,0,0,2,0,Matches
2548,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,976,57,306,483,199,15,976,34,22,64.7,11,32.4,697,4072,2110,26,34,2,16,10,611,66,Matches
2549,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,20.2,831,20,48,356,439,101,831,64,30,46.9,29,45.3,569,2585,914,37,26,13,95,44,735,200,Matches
2550,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,2031,178,811,1013,217,40,2031,10,9,90.0,1,10.0,1321,6298,3500,37,36,1,10,8,1527,57,Matches
2551,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,7.2,281,26,89,151,49,8,281,13,5,38.5,8,61.5,131,679,202,4,7,0,10,9,118,5,Matches
2552,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,10.7,431,7,47,175,222,44,431,68,36,52.9,31,45.6,277,2315,973,32,27,18,35,16,294,80,Matches
2553,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,3.6,230,2,19,82,133,25,230,32,15,46.9,14,43.8,189,1486,540,17,10,10,13,12,170,57,Matches
2554,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,15.8,637,10,99,241,311,70,637,60,24,40.0,22,36.7,420,2617,1326,51,27,19,45,36,438,92,Matches
2555,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,11.0,478,31,127,305,54,7,478,6,0,0.0,5,83.3,199,778,321,6,5,2,7,6,240,6,Matches
2556,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,3.6,137,9,27,55,59,15,137,5,2,40.0,2,40.0,71,361,140,2,5,1,13,4,93,17,Matches
2557,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,11.8,675,6,59,235,392,23,675,42,25,59.5,13,31.0,461,2714,1238,27,27,7,17,19,521,96,Matches
2558,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,0.4,23,1,2,10,12,4,23,3,2,66.7,1,33.3,14,135,52,3,1,2,3,0,16,6,Matches
2559,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,20.4,811,29,137,393,300,59,811,45,17,37.8,22,48.9,431,2119,1024,29,21,8,48,19,483,85,Matches
2560,Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3.0,79,70,79,0,0,0,79,0,0,,0,,46,373,243,0,0,0,0,0,26,0,Matches
2561,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,0.6,27,2,5,12,11,1,27,2,1,50.0,1,50.0,16,91,66,1,2,0,1,0,15,5,Matches
2562,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,14.5,984,64,282,473,239,14,984,29,9,31.0,17,58.6,629,3648,1842,28,33,3,17,9,536,65,Matches
2563,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,15.2,1027,56,261,448,332,17,1027,34,10,29.4,22,64.7,668,4225,2097,51,44,5,23,34,576,107,Matches
2564,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,27.5,837,731,833,4,0,0,837,1,1,100.0,0,0.0,498,2576,1593,0,0,0,1,0,406,0,Matches
2565,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,27.2,1908,28,235,952,750,56,1907,105,53,50.5,41,39.0,1134,6004,2911,75,68,12,57,33,1294,157,Matches
2566,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,26.5,807,29,64,331,431,107,807,75,29,38.7,42,56.0,458,2843,1264,41,30,19,84,61,591,132,Matches
2567,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,0.1,3,0,0,0,3,3,3,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,1,1,Matches
2568,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,2237,86,527,1118,610,48,2237,38,10,26.3,19,50.0,1539,7465,3182,38,44,5,46,16,1405,171,Matches
2569,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,1895,223,952,915,40,19,1895,9,7,77.8,1,11.1,1075,6032,2961,8,4,0,5,10,1269,4,Matches
2570,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,3.9,194,10,58,112,26,1,194,2,1,50.0,1,50.0,91,453,185,0,3,0,2,1,117,3,Matches
2571,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,2.1,171,4,35,98,39,2,171,3,2,66.7,1,33.3,125,730,317,8,3,1,5,0,118,7,Matches
2572,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,18.7,1268,29,143,803,336,44,1268,45,22,48.9,17,37.8,1056,6119,2800,52,46,13,25,29,962,56,Matches
2573,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,2365,481,1500,847,28,16,2365,11,7,63.6,4,36.4,1681,10840,5959,13,7,0,14,8,1547,0,Matches
2574,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,9,1,3,3,3,0,9,0,0,,0,,7,42,8,0,0,0,1,0,6,1,Matches
2575,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,33.7,1428,97,380,829,244,21,1428,53,26,49.1,22,41.5,713,3953,1618,32,34,4,39,34,739,58,Matches
2576,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,109,5,48,59,3,0,109,2,1,50.0,1,50.0,68,308,133,1,2,0,3,1,71,2,Matches
2577,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,16.1,993,65,318,564,120,9,993,19,11,57.9,7,36.8,582,2624,1231,12,14,1,11,14,648,8,Matches
2578,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,2522,254,1143,1286,109,20,2520,25,16,64.0,2,8.0,1516,9044,5323,40,14,0,15,12,1668,10,Matches
2579,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,11.2,870,36,218,503,158,11,867,12,7,58.3,3,25.0,650,3120,1385,20,22,4,12,12,584,17,Matches
2580,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,463,20,149,186,131,0,463,2,2,100.0,0,0.0,197,673,409,3,5,0,5,6,241,13,Matches
2581,James Tarkowski,eng ENG,DF,Everton,eng Premier League,29,1992,38.0,2119,369,1090,926,113,81,2119,10,9,90.0,1,10.0,982,4413,2295,13,3,1,22,5,1209,11,Matches
2582,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,36,1986,16.0,587,509,587,0,0,0,587,0,0,,0,,359,1963,1284,0,0,0,0,0,315,0,Matches
