,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
2704,Vanderson,br BRA,"DF,MF",Monaco,fr Ligue 1,21,2001,31,24,"2,214",24.6,1,4,5,1,0,0,4,1,2.4,2.4,3.5,5.9,50,108,175,0.04,0.16,0.20,0.04,0.20,0.10,0.14,0.24,0.10,0.24,Matches
2705,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,29,1993,24,22,"1,911",21.2,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,17,63,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
2706,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,35,1987,37,19,"1,857",20.6,3,4,7,3,0,1,1,0,6.7,5.9,1.4,7.3,16,14,101,0.15,0.19,0.34,0.15,0.34,0.32,0.07,0.39,0.29,0.35,Matches
2707,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,23,1998,23,13,"1,130",12.6,3,4,7,3,0,0,4,0,1.2,1.2,2.2,3.4,32,42,68,0.24,0.32,0.56,0.24,0.56,0.09,0.18,0.27,0.09,0.27,Matches
2708,Johan Vásquez,mx MEX,DF,Cremonese,it Serie A,23,1998,25,19,"1,813",20.1,1,0,1,1,0,0,7,0,0.7,0.7,0.3,1.0,18,48,12,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.05,0.04,0.05,Matches
2709,Jesus Vazquez,es ESP,"DF,MF",Valencia,es La Liga,19,2003,10,3,310,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,4,13,17,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.14,0.05,0.14,Matches
2710,Kevin Vázquez,es ESP,"DF,MF",Celta Vigo,es La Liga,29,1993,10,6,441,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,13,14,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2711,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,31,1991,23,12,"1,144",12.7,4,1,5,4,0,0,2,0,1.9,1.9,1.6,3.5,31,50,145,0.31,0.08,0.39,0.31,0.39,0.15,0.13,0.28,0.15,0.28,Matches
2712,Matías Vecino,uy URU,MF,Lazio,it Serie A,30,1991,32,17,"1,691",18.8,2,0,2,2,0,0,6,0,2.5,2.5,0.5,3.0,22,88,17,0.11,0.00,0.11,0.11,0.11,0.13,0.03,0.16,0.13,0.16,Matches
2713,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,20,2002,36,28,"2,294",25.5,11,4,15,11,0,0,6,1,6.1,6.1,2.6,8.7,68,109,88,0.43,0.16,0.59,0.43,0.59,0.24,0.10,0.34,0.24,0.34,Matches
2714,Renato Veiga,pt POR,DF,Augsburg,de Bundesliga,19,2003,13,7,639,7.1,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,11,14,6,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
2715,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,26,1995,29,25,"2,266",25.2,1,2,3,1,0,0,2,0,0.5,0.5,0.7,1.2,5,81,3,0.04,0.08,0.12,0.04,0.12,0.02,0.03,0.05,0.02,0.05,Matches
2716,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,36,1986,22,14,"1,163",12.9,0,0,0,0,0,0,6,0,0.5,0.5,2.1,2.6,17,84,22,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.04,0.20,Matches
2717,Joël Veltman,nl NED,DF,Brighton,eng Premier League,30,1992,31,25,"2,188",24.3,1,1,2,1,0,0,6,0,1.8,1.8,0.7,2.5,43,153,49,0.04,0.04,0.08,0.04,0.08,0.07,0.03,0.10,0.07,0.10,Matches
2718,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,21,2001,33,33,"2,970",33.0,1,1,2,1,0,0,5,0,1.3,1.3,1.4,2.8,43,111,23,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,Matches
2719,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,21,2000,10,0,193,2.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,2,16,3,0.00,0.00,0.00,0.00,0.00,0.22,0.05,0.28,0.22,0.28,Matches
2720,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,27,1995,17,9,924,10.3,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,24,44,43,0.00,0.10,0.10,0.00,0.10,0.04,0.05,0.09,0.04,0.09,Matches
2721,Daniele Verde,it ITA,"FW,MF",Spezia,it Serie A,26,1996,25,11,998,11.1,3,0,3,2,1,1,1,0,2.9,2.1,1.3,3.4,18,42,57,0.27,0.00,0.27,0.18,0.18,0.26,0.12,0.38,0.19,0.31,Matches
2722,Simone Verdi,it ITA,"MF,FW",Hellas Verona,it Serie A,30,1992,24,12,"1,096",12.2,5,0,5,4,1,1,3,0,2.6,1.8,2.1,3.9,34,46,57,0.41,0.00,0.41,0.33,0.33,0.21,0.18,0.39,0.15,0.32,Matches
2723,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,33,1988,16,9,703,7.8,1,0,1,1,0,0,1,2,0.6,0.6,0.0,0.6,0,13,0,0.13,0.00,0.13,0.13,0.13,0.08,0.00,0.08,0.08,0.08,Matches
2724,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,29,1993,38,31,"2,863",31.8,4,3,7,3,1,1,4,0,3.9,3.1,3.8,6.9,59,248,73,0.13,0.09,0.22,0.09,0.19,0.12,0.12,0.24,0.10,0.22,Matches
2725,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,29,1992,29,27,"2,194",24.4,0,0,0,0,0,0,10,1,0.8,0.8,2.5,3.3,40,262,52,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.14,0.03,0.14,Matches
2726,Valerio Verre,it ITA,MF,Sampdoria,it Serie A,28,1994,18,6,677,7.5,0,0,0,0,0,0,5,0,0.6,0.6,1.1,1.7,16,45,27,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.22,0.08,0.22,Matches
2727,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,29,1993,36,28,"2,575",28.6,3,3,6,1,2,3,5,0,3.9,1.5,1.5,3.0,26,199,31,0.10,0.10,0.21,0.03,0.14,0.14,0.05,0.19,0.05,0.11,Matches
2728,Guglielmo Vicario,it ITA,GK,Empoli,it Serie A,25,1996,31,31,"2,783",30.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2729,João Victor,br BRA,DF,Nantes,fr Ligue 1,24,1998,13,9,842,9.4,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.8,17,40,14,0.00,0.11,0.11,0.00,0.11,0.01,0.07,0.08,0.01,0.08,Matches
2730,Aleix Vidal,es ESP,"MF,FW",Espanyol,es La Liga,32,1989,25,10,"1,025",11.4,0,3,3,0,0,0,10,1,0.1,0.1,2.2,2.4,16,23,53,0.00,0.26,0.26,0.00,0.26,0.01,0.20,0.21,0.01,0.21,Matches
2731,Clément Vidal,fr FRA,"DF,MF",Ajaccio,fr Ligue 1,22,2000,26,21,"1,901",21.1,1,0,1,1,0,0,5,1,0.8,0.8,0.2,1.0,3,61,3,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.05,0.04,0.05,Matches
2732,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,27,1995,20,15,"1,247",13.9,0,0,0,0,0,0,4,0,0.6,0.6,0.6,1.2,20,47,52,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
2733,Gabriel Vidovic,hr CRO,FW,Bayern Munich,de Bundesliga,18,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,2,0.00,4.74,4.74,0.00,4.74,0.00,0.39,0.39,0.00,0.39,Matches
2734,Fabio Vieira,pt POR,"MF,FW",Arsenal,eng Premier League,22,2000,22,3,514,5.7,1,2,3,1,0,0,0,0,0.8,0.8,2.5,3.3,8,35,40,0.18,0.35,0.53,0.18,0.53,0.15,0.44,0.58,0.15,0.58,Matches
2735,Ronaldo Vieira,eng ENG,MF,Torino,it Serie A,24,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2736,Ronaldo Vieira,eng ENG,MF,Sampdoria,it Serie A,24,1998,16,8,815,9.1,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,6,39,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
2737,Emanuel Vignato,it ITA,"MF,FW",Bologna,it Serie A,21,2000,8,2,242,2.7,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,3,9,4,0.00,0.37,0.37,0.00,0.37,0.03,0.14,0.17,0.03,0.17,Matches
2738,Emanuel Vignato,it ITA,"MF,FW",Empoli,it Serie A,21,2000,5,0,57,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1,7,5,1.58,0.00,1.58,1.58,1.58,0.30,0.19,0.49,0.30,0.49,Matches
2739,Samuele Vignato,it ITA,"MF,FW",Monza,it Serie A,18,2004,5,0,62,0.7,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,4,1,6,0.00,1.45,1.45,0.00,1.45,0.11,0.49,0.60,0.11,0.60,Matches
2740,Tonny Vilhena,nl NED,MF,Salernitana,it Serie A,27,1995,33,27,"2,265",25.2,4,1,5,4,0,0,5,0,2.4,2.4,1.7,4.1,30,80,59,0.16,0.04,0.20,0.16,0.20,0.10,0.07,0.16,0.10,0.16,Matches
2741,Toni Villa,es ESP,MF,Valladolid,es La Liga,27,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2742,Toni Villa,es ESP,"MF,FW",Girona,es La Liga,27,1995,24,12,895,9.9,1,3,4,1,0,0,2,0,1.0,1.0,1.6,2.6,37,38,91,0.10,0.30,0.40,0.10,0.40,0.11,0.16,0.26,0.11,0.26,Matches
2743,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,24,1997,5,1,97,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0,2,9,0.00,0.00,0.00,0.00,0.00,0.29,0.19,0.47,0.29,0.47,Matches
2744,Gonzalo Villar,es ESP,MF,Sampdoria,it Serie A,24,1998,15,8,696,7.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,9,26,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2745,Gonzalo Villar,es ESP,MF,Getafe,es La Liga,24,1998,16,3,457,5.1,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.4,13,27,9,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
2746,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,25,1997,19,19,"1,710",19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2747,Matías Viña,uy URU,DF,Bournemouth,eng Premier League,24,1997,12,5,458,5.1,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.0,10,17,19,0.39,0.00,0.39,0.39,0.39,0.17,0.03,0.20,0.17,0.20,Matches
2748,Matías Viña,uy URU,DF,Roma,it Serie A,24,1997,3,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Matches
2749,Rúben Vinagre,pt POR,"DF,MF",Everton,eng Premier League,23,1999,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2750,Carlos Vinícius,br BRA,FW,Fulham,eng Premier League,27,1995,28,11,"1,109",12.3,5,2,7,5,0,0,3,0,3.3,3.3,0.8,4.0,9,15,46,0.41,0.16,0.57,0.41,0.57,0.27,0.06,0.33,0.27,0.33,Matches
2751,Alan Virginius,fr FRA,FW,Lille,fr Ligue 1,19,2003,15,1,258,2.9,1,0,1,1,0,0,1,0,3.1,3.1,0.0,3.1,12,10,32,0.35,0.00,0.35,0.35,0.35,1.07,0.01,1.09,1.07,1.09,Matches
2752,Mattia Viti,it ITA,DF,Nice,fr Ligue 1,20,2002,9,7,634,7.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,19,1,0.14,0.00,0.14,0.14,0.14,0.01,0.00,0.01,0.01,0.01,Matches
2753,Vitinha,pt POR,FW,Marseille,fr Ligue 1,22,2000,14,5,464,5.2,2,0,2,2,0,0,0,0,4.0,4.0,0.2,4.2,3,9,41,0.39,0.00,0.39,0.39,0.39,0.77,0.03,0.80,0.77,0.80,Matches
2754,Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,22,2000,36,29,"2,446",27.2,2,3,5,2,0,0,3,0,3.0,3.0,3.0,6.1,50,137,94,0.07,0.11,0.18,0.07,0.18,0.11,0.11,0.22,0.11,0.22,Matches
2755,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,23,1999,29,26,"2,376",26.4,1,0,1,1,0,0,7,1,1.2,1.2,0.7,2.0,25,124,5,0.04,0.00,0.04,0.04,0.04,0.05,0.03,0.07,0.05,0.07,Matches
2756,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,22,2000,27,22,"1,925",21.4,10,2,12,8,2,3,1,0,9.7,7.3,2.4,9.8,22,40,117,0.47,0.09,0.56,0.37,0.47,0.45,0.11,0.57,0.34,0.46,Matches
2757,Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,24,1997,34,29,"2,728",30.3,5,6,11,5,0,0,1,0,4.3,4.3,4.1,8.4,85,106,210,0.16,0.20,0.36,0.16,0.36,0.14,0.14,0.28,0.14,0.28,Matches
2758,Joel Voelkerling Persson,se SWE,"FW,MF",Lecce,it Serie A,19,2003,9,0,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,3,10,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
2759,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,30,1991,22,22,"1,775",19.7,0,0,0,0,0,0,8,0,0.0,0.0,0.4,0.4,16,104,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2760,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,27,1995,29,18,"1,719",19.1,0,5,5,0,0,0,3,0,1.5,1.5,3.7,5.3,30,125,81,0.00,0.26,0.26,0.00,0.26,0.08,0.19,0.27,0.08,0.27,Matches
2761,Kevin Volland,de GER,"FW,MF",Monaco,fr Ligue 1,30,1992,17,7,639,7.1,3,2,5,3,0,0,1,0,1.7,1.7,1.6,3.3,6,31,60,0.42,0.28,0.70,0.42,0.70,0.25,0.23,0.47,0.25,0.47,Matches
2762,Cristian Volpato,it ITA,MF,Roma,it Serie A,18,2003,7,2,227,2.5,1,1,2,1,0,0,0,0,0.4,0.4,1.2,1.5,8,18,24,0.40,0.40,0.79,0.40,0.79,0.14,0.47,0.61,0.14,0.61,Matches
2763,Lukáš Vorlický,cz CZE,"MF,FW",Atalanta,it Serie A,20,2002,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Matches
2764,Aster Vranckx,be BEL,MF,Milan,it Serie A,19,2002,9,2,240,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,2,4,5,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.12,0.02,0.12,Matches
2765,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2766,Stefan de Vrij,nl NED,DF,Inter,it Serie A,30,1992,27,22,"1,945",21.6,1,0,1,1,0,0,4,0,2.2,2.2,0.2,2.4,13,55,0,0.05,0.00,0.05,0.05,0.05,0.10,0.01,0.11,0.10,0.11,Matches
2767,Robert Wagner,de GER,MF,Freiburg,de Bundesliga,19,2003,4,0,38,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,0,2,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.54,0.54,Matches
2768,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,19,2003,33,29,"2,513",27.9,19,5,24,18,1,1,8,1,12.2,11.4,3.6,15.0,57,25,190,0.68,0.18,0.86,0.64,0.82,0.44,0.13,0.56,0.41,0.54,Matches
2769,Walace,br BRA,MF,Udinese,it Serie A,27,1995,37,37,"3,190",35.4,0,1,1,0,0,0,6,0,1.1,1.1,1.7,2.8,47,170,36,0.00,0.03,0.03,0.00,0.03,0.03,0.05,0.08,0.03,0.08,Matches
2770,Theo Walcott,eng ENG,"FW,MF",Southampton,eng Premier League,33,1989,20,13,"1,129",12.5,2,2,4,2,0,0,1,0,2.2,2.2,2.0,4.2,21,14,62,0.16,0.16,0.32,0.16,0.32,0.18,0.16,0.33,0.18,0.33,Matches
2771,Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,de Bundesliga,26,1996,18,4,523,5.8,4,0,4,3,1,1,0,0,3.5,1.9,0.0,1.9,5,12,26,0.69,0.00,0.69,0.52,0.52,0.60,0.01,0.60,0.32,0.33,Matches
2772,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,32,1990,27,22,"1,958",21.8,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.7,50,162,75,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
2773,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,25,1997,31,30,"2,650",29.4,1,0,1,1,0,0,4,0,1.0,1.0,1.4,2.5,102,97,114,0.03,0.00,0.03,0.03,0.03,0.03,0.05,0.08,0.03,0.08,Matches
2774,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,22,2000,11,6,603,6.7,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,6,13,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,Matches
2775,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,24,1997,19,16,"1,435",15.9,0,0,0,0,0,0,2,0,1.2,1.2,1.0,2.2,41,55,64,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.14,0.07,0.14,Matches
2776,Paul Wanner,de GER,MF,Bayern Munich,de Bundesliga,16,2005,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches
2777,Danny Ward,wls WAL,GK,Leicester City,eng Premier League,29,1993,26,26,"2,340",26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2778,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,32,1989,28,24,"2,256",25.1,1,0,1,1,0,0,6,0,1.1,1.1,0.4,1.5,22,101,46,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches
2779,James Ward-Prowse,eng ENG,MF,Southampton,eng Premier League,27,1994,38,38,"3,371",37.5,9,4,13,7,2,4,6,0,5.7,2.5,6.2,8.7,19,189,58,0.24,0.11,0.35,0.19,0.29,0.15,0.17,0.32,0.07,0.23,Matches
2780,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,26,1995,37,36,"3,127",34.7,15,6,21,14,1,2,4,0,16.5,14.9,3.8,18.7,50,39,196,0.43,0.17,0.60,0.40,0.58,0.47,0.11,0.58,0.43,0.54,Matches
2781,Timothy Weah,us USA,"DF,FW",Lille,fr Ligue 1,22,2000,29,18,"1,748",19.4,0,2,2,0,0,0,2,0,2.5,2.5,1.6,4.1,69,79,169,0.00,0.10,0.10,0.00,0.10,0.13,0.08,0.21,0.13,0.21,Matches
2782,Adam Webster,eng ENG,DF,Brighton,eng Premier League,27,1995,27,23,"1,985",22.1,0,0,0,0,0,0,2,0,1.8,1.8,0.2,1.9,19,119,9,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches
2783,Wout Weghorst,nl NED,"FW,MF",Manchester Utd,eng Premier League,29,1992,17,10,797,8.9,0,1,1,0,0,0,1,0,2.0,2.0,1.2,3.2,3,17,41,0.00,0.11,0.11,0.00,0.11,0.23,0.13,0.36,0.23,0.36,Matches
2784,Julian Weigl,de GER,MF,Gladbach,de Bundesliga,26,1995,23,21,"1,894",21.0,1,0,1,0,1,1,6,0,1.1,0.3,0.6,0.8,7,82,7,0.05,0.00,0.05,0.00,0.00,0.05,0.03,0.08,0.01,0.04,Matches
2785,Nelson Weiper,de GER,"FW,DF",Mainz 05,de Bundesliga,17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,1,19,1.82,0.00,1.82,1.82,1.82,1.52,0.13,1.65,1.52,1.65,Matches
2786,Mitchell Weiser,de GER,"DF,FW",Werder Bremen,de Bundesliga,28,1994,30,29,"2,516",28.0,2,9,11,2,0,0,7,0,2.6,2.6,5.6,8.2,62,120,169,0.07,0.32,0.39,0.07,0.39,0.09,0.20,0.29,0.09,0.29,Matches
2787,Noah Weißhaupt,de GER,"MF,DF",Freiburg,de Bundesliga,20,2001,18,3,427,4.7,0,1,1,0,0,0,0,0,0.2,0.2,1.0,1.2,14,14,31,0.00,0.21,0.21,0.00,0.21,0.03,0.21,0.24,0.03,0.24,Matches
2788,Shon Weissman,il ISR,FW,Valladolid,es La Liga,26,1996,15,6,747,8.3,1,0,1,1,0,0,1,0,2.3,2.3,0.2,2.5,7,4,15,0.12,0.00,0.12,0.12,0.12,0.28,0.02,0.30,0.28,0.30,Matches
2789,Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,31,1990,31,21,"1,854",20.6,6,3,9,6,0,0,0,0,9.4,9.4,4.3,13.7,31,49,134,0.29,0.15,0.44,0.29,0.44,0.46,0.21,0.66,0.46,0.66,Matches
2790,Marcel Wenig,de GER,MF,Eint Frankfurt,de Bundesliga,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2791,Axel Werner,ar ARG,GK,Elche,es La Liga,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2792,Timo Werner,de GER,"FW,MF",RB Leipzig,de Bundesliga,26,1996,27,23,"1,937",21.5,9,3,12,9,0,0,2,0,9.1,9.1,3.1,12.2,65,51,209,0.42,0.14,0.56,0.42,0.56,0.42,0.15,0.57,0.42,0.57,Matches
2793,Ben White,eng ENG,DF,Arsenal,eng Premier League,24,1997,38,36,"3,055",33.9,2,5,7,2,0,0,5,0,1.3,1.3,3.2,4.5,64,249,124,0.06,0.15,0.21,0.06,0.21,0.04,0.09,0.13,0.04,0.13,Matches
2794,Harvey White,eng ENG,MF,Tottenham,eng Premier League,20,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2795,Joseph Whitworth,eng ENG,GK,Crystal Palace,eng Premier League,18,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2796,Silvan Widmer,ch SUI,DF,Mainz 05,de Bundesliga,29,1993,26,19,"1,688",18.8,2,2,4,2,0,0,0,0,2.5,2.5,2.0,4.5,14,54,91,0.11,0.11,0.21,0.11,0.21,0.13,0.11,0.24,0.13,0.24,Matches
2797,Mateusz Wieteska,pl POL,DF,Clermont Foot,fr Ligue 1,25,1997,35,35,"3,117",34.6,0,1,1,0,0,0,7,1,2.1,2.1,0.3,2.4,15,99,8,0.00,0.03,0.03,0.00,0.03,0.06,0.01,0.07,0.06,0.07,Matches
2798,Georginio Wijnaldum,nl NED,MF,Roma,it Serie A,31,1990,14,10,769,8.5,2,0,2,2,0,0,0,0,2.2,2.2,0.7,2.9,16,18,33,0.23,0.00,0.23,0.23,0.23,0.26,0.08,0.34,0.26,0.34,Matches
2799,Iñaki Williams,gh GHA,FW,Athletic Club,es La Liga,28,1994,36,34,"2,836",31.5,10,3,13,9,1,2,2,0,10.7,9.1,4.8,13.9,127,61,341,0.32,0.10,0.41,0.29,0.38,0.34,0.15,0.49,0.29,0.44,Matches
2800,Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,21,2001,31,20,"1,882",20.9,1,0,1,1,0,0,7,0,1.3,1.3,1.4,2.7,51,33,67,0.05,0.00,0.05,0.05,0.05,0.06,0.07,0.13,0.06,0.13,Matches
2801,Nico Williams,es ESP,FW,Athletic Club,es La Liga,20,2002,36,32,"2,656",29.5,6,4,10,6,0,0,3,0,4.9,4.9,6.4,11.3,174,80,321,0.20,0.14,0.34,0.20,0.34,0.17,0.22,0.38,0.17,0.38,Matches
2802,Willian,br BRA,FW,Fulham,eng Premier League,33,1988,27,25,"2,126",23.6,5,5,10,5,0,0,2,0,3.4,3.4,4.4,7.8,97,113,152,0.21,0.21,0.42,0.21,0.42,0.14,0.19,0.33,0.14,0.33,Matches
2803,Joe Willock,eng ENG,MF,Newcastle Utd,eng Premier League,22,1999,35,31,"2,558",28.4,3,6,9,3,0,0,1,0,7.0,7.0,6.0,13.0,97,121,152,0.11,0.21,0.32,0.11,0.32,0.25,0.21,0.46,0.25,0.46,Matches
2804,Callum Wilson,eng ENG,FW,Newcastle Utd,eng Premier League,30,1992,31,21,"1,877",20.9,18,5,23,15,3,3,4,0,17.4,15.1,2.7,17.8,27,19,118,0.86,0.24,1.10,0.72,0.96,0.84,0.13,0.97,0.72,0.85,Matches
2805,Harry Wilson,wls WAL,FW,Fulham,eng Premier League,25,1997,29,13,"1,100",12.2,2,3,5,2,0,0,1,0,2.0,2.0,0.9,2.9,18,37,87,0.16,0.25,0.41,0.16,0.41,0.16,0.07,0.24,0.16,0.24,Matches
2806,Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,de Bundesliga,21,2001,26,23,"1,648",18.3,4,8,12,4,0,0,7,0,4.4,4.4,5.0,9.3,42,64,133,0.22,0.44,0.66,0.22,0.66,0.24,0.27,0.51,0.24,0.51,Matches
