,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
822,Charles De Ketelaere,be BEL,"MF,FW",Milan,it Serie A,21,2001,32,"1,116",35,32.6,12.4,9,67,0,23,22,5,1.78,19,19,0,0.00,-0.82,20.3,16.1,+4.2,+0.34,-0.19,Matches
823,Manuel De Luca,it ITA,"FW,MF",Sampdoria,it Serie A,24,1998,2,44,22,1.3,0.5,0,,0,2,22,7,0.50,0,1,-1,-2.05,-0.82,0.6,0.8,-0.2,-0.37,+0.48,Matches
824,Jacopo De Matteis,it ITA,GK,Salernitana,it Serie A,19,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
825,Tommaso De Nipoti,it ITA,MF,Atalanta,it Serie A,19,2003,1,4,4,0.1,0.0,0,,0,1,4,2,3.00,1,0,+1,+22.50,+22.05,0.3,0.0,+0.3,+7.87,+7.45,Matches
826,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,28,1994,30,"1,923",64,56.2,21.4,24,74,5,6,27,3,2.07,40,20,+20,+0.94,-0.09,33.4,23.5,+9.9,+0.46,-0.20,Matches
827,Théo De Percin,mq MTQ,GK,Auxerre,fr Ligue 1,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
828,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,29,1992,17,"1,042",61,30.5,11.6,11,76,4,6,34,2,2.18,17,8,+9,+0.78,+0.25,13.4,12.4,+0.9,+0.08,-0.40,Matches
829,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,34,1988,15,672,45,19.6,7.5,6,76,3,9,24,17,1.27,10,11,-1,-0.13,-0.30,7.8,8.9,-1.0,-0.14,-0.01,Matches
830,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,24,1998,22,"1,758",80,51.4,19.5,20,86,14,2,20,4,1.64,26,14,+12,+0.61,+1.26,34.8,27.0,+7.7,+0.40,+0.34,Matches
831,Koni De Winter,be BEL,DF,Empoli,it Serie A,20,2002,14,"1,024",73,29.9,11.4,12,83,10,2,15,13,1.00,9,17,-8,-0.70,-0.55,9.8,22.1,-12.3,-1.08,-0.82,Matches
832,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,31,1991,27,"1,167",43,34.1,13.0,13,65,0,14,23,0,1.26,13,24,-11,-0.85,-0.73,14.4,17.1,-2.7,-0.21,-0.39,Matches
833,Duccio Degl'Innocenti,it ITA,MF,Empoli,it Serie A,19,2003,1,3,3,0.1,0.0,0,,0,1,3,25,0.00,0,1,-1,-30.00,-29.71,0.0,1.1,-1.0,-46.44,-45.96,Matches
834,Brecht Dejaegere,be BEL,MF,Toulouse,fr Ligue 1,31,1991,30,"1,809",60,52.9,20.1,25,67,0,5,26,3,1.17,33,29,+4,+0.20,+0.76,29.4,29.5,0.0,0.00,+0.25,Matches
835,Jacopo Del Bello,it ITA,GK,Roma,it Serie A,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
836,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,26,1996,27,"1,422",53,41.6,15.8,16,72,0,11,25,0,1.22,24,23,+1,+0.06,+0.56,23.1,24.6,-1.5,-0.10,+0.41,Matches
837,Tommaso Del Lungo,it ITA,DF,Atalanta,it Serie A,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
838,Alberto Del Moral,es ESP,MF,Villarreal,es La Liga,22,2000,1,5,5,0.1,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,-0.50,0.0,0.0,0.0,-0.60,-0.90,Matches
839,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,30,1992,17,"1,069",63,31.3,11.9,13,72,2,4,34,4,0.94,18,19,-1,-0.08,+0.18,15.5,17.7,-2.2,-0.18,0.00,Matches
840,Thomas Delaney,dk DEN,MF,Sevilla,es La Liga,30,1991,8,309,39,9.0,3.4,2,62,0,6,31,6,0.25,2,7,-5,-1.46,-1.40,2.9,8.1,-5.2,-1.51,-1.43,Matches
841,Thomas Delaney,dk DEN,MF,Hoffenheim,de Bundesliga,30,1991,6,298,50,9.7,3.3,4,69,1,2,11,4,1.00,2,11,-9,-2.72,-2.72,2.2,6.3,-4.1,-1.23,-1.26,Matches
842,Liam Delap,eng ENG,FW,Manchester City,eng Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
843,Sacha Delaye,fr FRA,"FW,MF",Montpellier,fr Ligue 1,20,2002,3,20,7,0.6,0.2,0,,0,3,7,7,1.33,2,1,+1,+4.50,+4.45,1.7,0.7,+0.9,+4.27,+4.56,Matches
844,Fran Delgado,es ESP,DF,Betis,es La Liga,21,2001,1,12,12,0.4,0.1,0,,0,1,12,3,3.00,0,0,0,0.00,-0.13,0.3,0.0,+0.3,+2.49,+2.45,Matches
845,Andy Delort,dz ALG,FW,Nice,fr Ligue 1,30,1991,14,781,56,22.8,8.7,9,78,4,5,16,0,1.36,12,9,+3,+0.35,+0.07,13.1,8.8,+4.3,+0.50,+0.22,Matches
846,Andy Delort,dz ALG,FW,Nantes,fr Ligue 1,30,1991,12,469,39,13.7,5.2,6,56,0,6,22,0,0.75,2,9,-7,-1.34,-1.01,8.1,7.1,+0.9,+0.17,+0.50,Matches
847,Ali Dembélé,fr FRA,DF,Torino,it Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
848,Karamoko Dembele,sct SCO,"FW,MF",Brest,fr Ligue 1,19,2003,15,179,12,5.2,2.0,0,,0,15,12,16,0.93,1,4,-3,-1.51,-1.31,2.1,2.3,-0.2,-0.12,+0.22,Matches
849,Moussa Dembélé,fr FRA,"FW,MF",Lyon,fr Ligue 1,26,1996,23,877,38,25.6,9.7,8,72,3,15,20,10,1.35,11,11,0,0.00,-0.64,14.7,11.7,+3.0,+0.30,+0.07,Matches
850,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,25,1997,25,"1,410",56,41.2,15.7,16,73,3,9,28,0,2.36,32,11,+21,+1.34,+0.04,32.1,15.5,+16.6,+1.06,-0.10,Matches
851,Siriki Dembélé,ci CIV,"FW,MF",Bournemouth,eng Premier League,25,1996,6,110,18,3.2,1.2,0,,0,6,18,9,0.17,0,2,-2,-1.64,-0.77,1.4,2.4,-1.0,-0.82,-0.16,Matches
852,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,fr Ligue 1,25,1996,12,372,31,10.9,4.1,4,59,0,8,17,3,1.33,3,4,-1,-0.24,+0.56,5.9,7.4,-1.5,-0.37,+0.06,Matches
853,Merih Demiral,tr TUR,DF,Atalanta,it Serie A,24,1998,28,"1,536",55,44.9,17.1,14,87,12,14,23,6,1.89,24,23,+1,+0.06,-0.75,26.5,17.9,+8.5,+0.50,+0.13,Matches
854,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,29,1993,25,"1,544",62,50.5,17.2,17,79,7,8,26,7,1.36,25,26,-1,-0.06,-0.59,27.2,23.5,+3.7,+0.22,-0.08,Matches
855,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,de Bundesliga,24,1998,30,"2,366",79,77.3,26.3,30,79,15,0,,0,1.00,32,47,-15,-0.57,+0.21,27.3,41.0,-13.7,-0.52,+0.82,Matches
856,Diego Demme,de GER,MF,Napoli,it Serie A,30,1991,7,146,21,4.3,1.6,2,54,0,5,8,24,2.71,1,0,+1,+0.62,-0.70,1.3,1.0,+0.3,+0.19,-0.71,Matches
857,Sepp van den Berg,nl NED,"DF,MF",Liverpool,eng Premier League,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
858,Sepp van den Berg,nl NED,DF,Schalke 04,de Bundesliga,20,2001,9,696,77,22.7,7.7,8,85,7,1,14,1,1.22,14,19,-5,-0.65,+0.53,10.3,15.0,-4.6,-0.60,-0.11,Matches
859,Branco van den Boomen,nl NED,MF,Toulouse,fr Ligue 1,27,1995,35,"2,888",83,84.4,32.1,32,88,25,3,29,0,1.17,44,54,-10,-0.31,-0.99,44.4,49.6,-5.2,-0.16,-0.28,Matches
860,Leander Dendoncker,be BEL,MF,Aston Villa,eng Premier League,27,1995,20,697,35,20.4,7.7,7,75,2,13,13,7,1.55,13,11,+2,+0.26,+0.16,10.7,11.0,-0.4,-0.05,+0.02,Matches
861,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,27,1995,4,214,54,6.3,2.4,2,90,2,2,17,1,0.50,1,3,-2,-0.84,-0.14,2.4,3.6,-1.2,-0.49,+0.13,Matches
862,Emmanuel Dennis,ng NGA,"FW,MF",Nott'ham Forest,eng Premier League,24,1997,19,720,38,21.1,8.0,6,72,0,13,22,12,0.26,7,17,-10,-1.25,-0.58,8.1,13.3,-5.2,-0.64,+0.02,Matches
863,Will Dennis,eng ENG,GK,Bournemouth,eng Premier League,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
864,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,25,1997,31,"2,173",70,63.5,24.1,24,85,18,7,20,2,0.91,20,39,-19,-0.79,-0.14,21.9,33.0,-11.1,-0.46,-0.24,Matches
865,Fabio Depaoli,it ITA,"DF,MF",Sampdoria,it Serie A,25,1997,3,136,45,4.0,1.5,1,90,1,2,23,1,0.33,0,5,-5,-3.31,-2.16,2.6,2.5,+0.1,+0.08,+0.96,Matches
866,Kastriot Dermaku,al ALB,DF,Lecce,it Serie A,30,1992,1,34,34,1.0,0.4,0,,0,1,34,5,1.00,0,1,-1,-2.65,-2.33,0.1,1.1,-1.0,-2.70,-2.57,Matches
867,Halil Dervişoğlu,tr TUR,MF,Brentford,eng Premier League,22,1999,1,8,8,0.2,0.1,0,,0,1,8,1,1.00,1,0,+1,+11.25,+10.96,0.1,0.1,0.0,-0.25,-0.43,Matches
868,Rémy Descamps,fr FRA,GK,Nantes,fr Ligue 1,26,1996,1,90,90,2.6,1.0,1,90,1,0,,31,1.00,2,2,0,0.00,+0.49,1.7,0.7,+1.1,+1.06,+1.35,Matches
869,Mikkel Desler,dk DEN,DF,Toulouse,fr Ligue 1,27,1995,27,"2,257",84,66.0,25.1,26,86,18,1,29,2,1.37,36,35,+1,+0.04,+0.58,36.1,35.1,+1.0,+0.04,+0.47,Matches
870,Cyriel Dessers,ng NGA,FW,Cremonese,it Serie A,27,1994,26,"1,587",61,46.4,17.6,19,74,7,7,27,2,0.50,15,36,-21,-1.19,-0.60,18.4,33.3,-14.9,-0.84,-0.23,Matches
871,Sergiño Dest,us USA,DF,Milan,it Serie A,21,2000,8,329,41,9.6,3.7,2,68,1,6,32,7,1.63,10,7,+3,+0.82,+0.30,6.1,5.7,+0.4,+0.11,-0.39,Matches
872,Mattia Destro,it ITA,"FW,MF",Empoli,it Serie A,31,1991,17,572,34,16.7,6.4,6,63,1,11,18,5,1.06,5,11,-6,-0.94,-0.75,6.5,10.8,-4.3,-0.68,-0.20,Matches
873,Gerard Deulofeu,es ESP,FW,Udinese,it Serie A,28,1994,16,"1,211",76,35.4,13.5,15,80,8,1,13,0,1.69,19,15,+4,+0.30,+0.50,17.5,16.2,+1.3,+0.09,+0.35,Matches
874,Alfie Devine,eng ENG,MF,Tottenham,eng Premier League,17,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
875,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,eng Premier League,23,1998,31,"2,306",74,67.4,25.6,28,80,16,3,26,2,1.00,38,40,-2,-0.08,+1.13,30.5,39.2,-8.7,-0.34,-0.01,Matches
876,Samuel Di Carmine,it ITA,"FW,MF",Cremonese,it Serie A,33,1988,2,28,14,0.8,0.3,0,,0,2,14,2,0.00,1,2,-1,-3.21,-2.37,0.4,1.2,-0.8,-2.59,-1.89,Matches
877,Federico Di Francesco,it ITA,"FW,MF",Lecce,it Serie A,28,1994,36,"2,031",56,59.4,22.6,23,73,4,13,27,0,1.00,19,24,-5,-0.22,+0.30,22.0,23.0,-1.0,-0.04,+0.28,Matches
878,Michele Di Gregorio,it ITA,GK,Monza,it Serie A,25,1997,37,"3,330",90,97.4,37.0,37,90,37,0,,1,1.41,48,49,-1,-0.03,+2.97,44.6,48.9,-4.3,-0.12,+0.93,Matches
879,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,28,1993,37,"3,257",88,95.2,36.2,36,90,35,1,29,1,2.41,75,24,+51,+1.41,+2.51,62.7,28.6,+34.1,+0.94,+1.56,Matches
880,Ángel Di María,ar ARG,"FW,MF",Juventus,it Serie A,34,1988,26,"1,363",52,39.9,15.1,15,70,3,11,29,1,1.81,25,21,+4,+0.26,-0.57,22.6,18.2,+4.5,+0.30,-0.11,Matches
881,Francesco Di Mariano,it ITA,"FW,MF",Lecce,it Serie A,26,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
882,Boulaye Dia,sn SEN,"FW,MF",Salernitana,it Serie A,25,1996,33,"2,518",76,73.6,28.0,27,85,16,6,37,1,1.09,40,46,-6,-0.21,+0.58,26.9,47.3,-20.4,-0.73,+0.28,Matches
883,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,23,1999,33,"2,699",82,88.2,30.0,33,82,16,0,,0,1.52,49,39,+10,+0.33,+0.83,44.9,35.8,+9.1,+0.30,+0.44,Matches
884,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,25,1996,29,"2,446",84,71.5,27.2,28,86,24,1,36,4,1.14,32,29,+3,+0.11,+0.66,35.5,27.7,+7.8,+0.29,+0.47,Matches
885,Mamadou Diakhon,fr FRA,FW,Reims,fr Ligue 1,16,2005,2,21,11,0.6,0.2,0,,0,2,11,0,0.00,0,1,-1,-4.29,-4.31,0.2,1.4,-1.2,-5.32,-5.59,Matches
886,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,21,2001,33,"2,653",80,77.6,29.5,29,87,25,4,31,1,1.79,48,33,+15,+0.51,-0.20,52.9,32.7,+20.2,+0.68,-0.26,Matches
887,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,18,2003,3,131,44,3.8,1.5,1,77,0,2,27,10,0.67,0,2,-2,-1.37,-1.43,1.9,3.1,-1.2,-0.84,-1.11,Matches
888,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,26,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
889,Abdou Diallo,sn SEN,"DF,MF",RB Leipzig,de Bundesliga,26,1996,8,478,60,15.6,5.3,5,87,4,3,14,12,2.75,11,4,+7,+1.32,+0.76,9.0,5.4,+3.6,+0.69,-0.07,Matches
890,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,fr Ligue 1,21,2001,6,89,15,2.6,1.0,0,,0,6,15,13,0.67,1,1,0,0.00,+0.11,1.5,1.7,-0.2,-0.15,+0.13,Matches
891,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,27,1995,37,"2,879",78,84.2,32.0,32,87,25,5,21,0,1.00,43,49,-6,-0.19,+0.15,42.2,48.0,-5.8,-0.18,0.00,Matches
892,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,23,1999,18,819,46,23.9,9.1,11,67,4,7,12,12,0.83,5,19,-14,-1.54,-0.74,6.2,14.2,-8.0,-0.88,-0.35,Matches
893,Ismael Diallo,ci CIV,DF,Ajaccio,fr Ligue 1,25,1997,28,"2,176",78,63.6,24.2,25,83,17,3,31,1,0.86,18,43,-25,-1.03,+0.85,28.1,32.7,-4.6,-0.19,+0.76,Matches
894,Mamady Diarra,ml MLI,"MF,DF",Cádiz,es La Liga,22,2000,2,66,33,1.9,0.7,1,61,0,1,5,2,0.00,0,1,-1,-1.36,-0.77,0.7,1.9,-1.2,-1.61,-1.11,Matches
895,Mouhamadou Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,18,2004,29,"1,626",56,47.5,18.1,18,76,6,11,24,6,1.14,27,27,0,0.00,+0.40,24.1,22.2,+1.9,+0.10,+0.54,Matches
896,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,21,2000,23,"1,225",53,35.8,13.6,12,85,8,11,18,13,1.61,18,20,-2,-0.15,+0.02,15.8,22.6,-6.8,-0.50,-0.59,Matches
897,Stéphane Diarra,fr FRA,"FW,MF",Lorient,fr Ligue 1,23,1998,28,"1,066",38,31.2,11.8,14,62,0,14,14,9,1.46,21,22,-1,-0.08,-0.08,14.3,20.8,-6.4,-0.54,-0.26,Matches
898,Youba Diarra,ml MLI,MF,Cádiz,es La Liga,24,1998,5,98,20,2.9,1.1,1,45,0,4,13,15,1.00,0,5,-5,-4.59,-4.10,1.6,3.2,-1.6,-1.51,-1.01,Matches
899,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,25,1997,26,"1,998",77,58.4,22.2,22,87,19,4,23,6,2.65,65,16,+49,+2.21,+1.45,47.0,17.0,+30.0,+1.35,+0.31,Matches
900,Krépin Diatta,sn SEN,"MF,FW",Monaco,fr Ligue 1,23,1999,31,"2,072",67,60.6,23.0,22,81,8,9,32,3,1.65,44,36,+8,+0.35,+0.08,39.3,29.1,+10.2,+0.44,+0.53,Matches
901,Mory Diaw,sn SEN,GK,Clermont Foot,fr Ligue 1,29,1993,37,"3,330",90,97.4,37.0,37,90,37,0,,0,1.59,44,47,-3,-0.08,+0.92,46.9,56.9,-10.0,-0.27,+0.50,Matches
902,Brahim Díaz,es ESP,"MF,FW",Milan,it Serie A,22,1999,33,"1,925",58,56.3,21.4,27,65,1,6,28,4,1.85,36,21,+15,+0.70,+0.34,34.2,19.8,+14.5,+0.68,+0.48,Matches
903,Junior Diaz,ci CIV,DF,Nantes,fr Ligue 1,19,2003,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
904,Luis Díaz,co COL,FW,Liverpool,eng Premier League,25,1997,17,996,59,29.1,11.1,11,76,5,6,26,0,1.94,28,11,+17,+1.54,+1.13,22.0,11.8,+10.2,+0.92,+0.50,Matches
905,Djibrail Dib,fr FRA,MF,Lyon,fr Ligue 1,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
906,Matt Dibley-Dias,eng ENG,MF,Fulham,eng Premier League,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
907,Thomas Didillon,fr FRA,GK,Monaco,fr Ligue 1,26,1995,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
908,Leonardo Dido,it ITA,GK,Spezia,it Serie A,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
909,Justin Diehl,de GER,"MF,FW",Köln,de Bundesliga,17,2004,2,17,9,0.6,0.2,0,,0,2,9,2,1.50,0,0,0,0.00,+0.15,1.2,0.0,+1.2,+6.25,+6.13,Matches
910,Bamba Dieng,sn SEN,"FW,MF",Marseille,fr Ligue 1,22,2000,10,194,19,5.7,2.2,1,78,0,9,13,1,1.90,6,3,+3,+1.39,+0.72,5.1,2.4,+2.7,+1.25,+0.69,Matches
911,Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,22,2000,15,747,50,21.8,8.3,9,69,0,6,21,0,1.07,7,7,0,0.00,+0.03,10.9,10.8,+0.1,+0.01,+0.47,Matches
912,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,28,1994,33,"2,818",85,82.4,31.3,31,90,30,2,19,3,1.73,62,52,+10,+0.32,+0.77,48.4,43.3,+5.1,+0.16,-0.18,Matches
913,Tim-Justin Dietrich,de GER,MF,Werder Bremen,de Bundesliga,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
914,Florian Dietz,de GER,FW,Köln,de Bundesliga,23,1998,11,395,36,12.9,4.4,4,62,0,7,21,0,1.27,9,10,-1,-0.23,-0.09,8.4,6.6,+1.9,+0.43,+0.31,Matches
915,Sergio Diez Roldan,es ESP,DF,Atlético Madrid,es La Liga,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
916,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,29,1993,28,"1,502",54,43.9,16.7,18,75,10,10,15,4,1.46,22,25,-3,-0.18,-0.56,19.9,25.7,-5.8,-0.35,-0.52,Matches
917,Federico Dimarco,it ITA,DF,Inter,it Serie A,24,1997,33,"2,069",63,60.5,23.0,26,72,3,7,29,1,2.00,50,24,+26,+1.13,+0.93,42.2,21.1,+21.2,+0.92,+0.23,Matches
918,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,28,1993,37,"3,324",90,97.2,36.9,37,90,36,0,,1,1.32,44,49,-5,-0.14,+2.68,43.0,48.1,-5.1,-0.14,+0.69,Matches
919,Florian Dimmer,de GER,GK,M'Gladbach,de Bundesliga,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
920,Junior Dina Ebimbe,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,21,2000,19,"1,063",56,34.7,11.8,10,84,4,9,25,3,1.79,24,19,+5,+0.42,+0.38,22.3,12.9,+9.4,+0.80,+0.83,Matches
921,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,31,1991,8,99,12,2.9,1.1,0,,0,8,12,8,1.25,2,2,0,0.00,+0.98,2.1,2.1,0.0,+0.02,+1.08,Matches
922,Eren Dinkçi,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,2001,17,231,14,7.5,2.6,0,,0,17,14,9,0.76,3,11,-8,-3.12,-2.96,2.8,6.4,-3.6,-1.39,-1.13,Matches
923,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,21,2001,24,"1,957",82,57.2,21.7,22,87,18,2,25,6,1.67,38,29,+9,+0.41,-0.14,33.1,32.1,+1.0,+0.05,-0.47,Matches
924,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,29,1992,11,506,46,14.8,5.6,5,74,2,6,23,0,1.09,5,12,-7,-1.25,+0.02,7.0,7.6,-0.5,-0.09,+0.53,Matches
925,Edan Diop,fr FRA,"DF,FW",Monaco,fr Ligue 1,17,2004,7,223,32,6.5,2.5,1,45,0,6,30,7,1.00,6,5,+1,+0.40,+0.09,6.6,5.9,+0.7,+0.28,+0.05,Matches
926,Issa Diop,fr FRA,DF,Fulham,eng Premier League,25,1997,25,"2,012",80,58.8,22.4,21,89,19,4,34,12,1.28,33,26,+7,+0.31,+0.63,28.9,35.9,-6.9,-0.31,+0.37,Matches
927,Sofiane Diop,fr FRA,"MF,FW",Nice,fr Ligue 1,22,2000,22,"1,228",56,35.9,13.6,14,73,3,8,26,0,1.77,21,10,+11,+0.81,+0.81,22.9,16.7,+6.2,+0.45,+0.19,Matches
928,Sofiane Diop,fr FRA,MF,Monaco,fr Ligue 1,22,2000,1,65,65,1.9,0.7,1,65,0,0,,2,3.00,2,1,+1,+1.38,+1.09,2.0,0.5,+1.4,+2.00,+1.80,Matches
929,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,22,1999,31,"2,790",90,81.6,31.0,31,90,31,0,,4,1.45,35,31,+4,+0.13,+0.70,50.1,41.5,+8.6,+0.28,+0.25,Matches
930,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,24,1998,38,"3,330",88,97.4,37.0,37,89,36,1,20,0,1.71,67,56,+11,+0.30,-0.70,60.0,52.1,+7.9,+0.21,-0.72,Matches
931,Filippo Distefano,it ITA,FW,Fiorentina,it Serie A,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
932,Malcom Abdulai Ares Djalo,es ESP,"FW,MF",Athletic Club,es La Liga,20,2001,8,84,11,2.5,0.9,0,,0,8,11,7,0.63,1,3,-2,-2.14,-2.30,2.5,1.9,+0.5,+0.56,+0.11,Matches
933,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,22,2000,25,"2,017",81,59.0,22.4,24,83,18,1,20,0,1.68,41,24,+17,+0.76,+0.50,41.6,22.2,+19.4,+0.86,+0.30,Matches
934,Djené,tg TOG,DF,Getafe,es La Liga,30,1991,33,"2,840",86,83.0,31.6,33,86,29,0,,0,1.03,27,39,-12,-0.38,-0.54,30.8,35.5,-4.7,-0.15,+0.58,Matches
935,Moussa Djenepo,ml MLI,"DF,FW",Southampton,eng Premier League,24,1998,16,710,44,20.8,7.9,7,77,2,9,19,10,0.63,7,14,-7,-0.89,+0.11,6.9,11.0,-4.1,-0.52,+0.12,Matches
936,Koffi Djidji,ci CIV,DF,Torino,it Serie A,29,1992,34,"2,424",71,70.9,26.9,26,87,19,8,21,3,1.35,27,30,-3,-0.11,-0.47,28.2,28.9,-0.7,-0.03,-0.25,Matches
937,Alexander Djiku,gh GHA,DF,Strasbourg,fr Ligue 1,27,1994,31,"2,677",86,78.3,29.7,31,86,27,0,,2,1.13,40,44,-4,-0.13,+0.35,38.4,43.7,-5.3,-0.18,0.00,Matches
938,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,29,1993,24,"1,797",75,52.5,20.0,20,85,16,4,23,5,1.42,27,23,+4,+0.20,-0.58,26.1,21.6,+4.5,+0.23,-0.42,Matches
939,Moussa Djitte,sn SEN,FW,Ajaccio,fr Ligue 1,22,1999,6,136,23,4.0,1.5,1,53,0,5,17,1,0.50,0,3,-3,-1.99,-0.67,0.6,2.4,-1.8,-1.15,-0.71,Matches
940,Ouparine Djoco,sn SEN,GK,Clermont Foot,fr Ligue 1,24,1998,1,90,90,2.6,1.0,1,90,1,0,,30,0.00,1,2,-1,-1.00,-0.92,0.5,1.3,-0.8,-0.77,-0.50,Matches
941,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,30,1992,15,"1,269",85,37.1,14.1,13,90,13,2,50,21,1.73,20,13,+7,+0.50,+1.08,18.2,16.4,+1.8,+0.13,+0.53,Matches
942,Alan Do Marcolino,ga GAB,FW,Rennes,fr Ligue 1,20,2002,3,19,6,0.6,0.2,0,,0,3,6,1,2.33,0,0,0,0.00,-0.79,0.0,0.1,-0.1,-0.55,-1.01,Matches
943,Ben Doak,sct SCO,FW,Liverpool,eng Premier League,16,2005,2,26,13,0.8,0.3,0,,0,2,13,2,1.50,0,1,-1,-3.46,-4.23,0.1,0.8,-0.6,-2.17,-2.76,Matches
944,Ritsu Doan,jp JPN,"MF,FW",Freiburg,de Bundesliga,24,1998,33,"2,424",73,79.2,26.9,30,77,5,3,34,0,1.79,45,34,+11,+0.41,+0.97,41.0,34.7,+6.3,+0.24,+1.24,Matches
945,Dodô,br BRA,DF,Fiorentina,it Serie A,23,1998,33,"2,331",71,68.2,25.9,28,78,16,5,30,2,1.58,38,28,+10,+0.39,+0.39,38.6,29.3,+9.2,+0.36,+0.16,Matches
946,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,24,1998,25,"2,216",89,72.4,24.6,25,89,23,0,,4,1.84,37,26,+11,+0.45,+0.23,27.6,34.7,-7.1,-0.29,-0.54,Matches
947,Matt Doherty,ie IRL,"DF,MF",Tottenham,eng Premier League,30,1992,12,667,56,19.5,7.4,7,82,2,5,18,9,1.33,12,9,+3,+0.40,+0.27,9.0,8.6,+0.4,+0.06,-0.17,Matches
948,Matt Doherty,ie IRL,DF,Atlético Madrid,es La Liga,30,1992,2,18,9,0.5,0.2,0,,0,2,9,17,3.00,1,0,+1,+5.00,+4.05,0.2,0.1,+0.2,+0.89,+0.34,Matches
