,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
53,138.0,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,36.0,1987.0,24.0,21.0,1791,19.9,0.25,0.5,0.2,0.45,0.37,0.69,0.25,0.57,32.0,21.0,65.6,7.0,21.9,49.95,0.35,2.91,20.4,27.09,4.37,49.8,1.61,1.06,0.35,30.2,151.21,72.86,2.31,1.91,0.7,1.71,1.11,34.62,6.08,6.13,0.45,3.82,1.41,0.25,0.35,0.3,0.0,0.25,0.1,0.05,0.05,0.0,0.0,592.0,835.0,70.9,9764.0,3079.0,299.0,370.0,80.8,191.0,258.0,74.0,70.0,144.0,48.6,0.25,0.33,0.31,-0.08,3.27,2.96,1.51,0.15,4.62,41.96,33.92,7.94,2.11,0.6,0.4,6.08,0.2,4.02,1.46,1.71,0.0,29.75,0.1,0.6,2.76,0.8,0.07,0.25,0.09,-2.3,-0.9,18.5,0.25,0.05,0.0,0.6,1.96,0.35,0.4,0.15,0.0,0.0,3.32,0.25,1.11,0.25,0.05,0.2,0.0,0.0,0.4,0.4,0.65,0.1,0.65,0.3,0.0,0.0,1,0,1,0,0,0
55,147.0,Tommaso Augello,it ITA,DF,Cagliari,it Serie A,29.0,1994.0,22.0,18.0,1585,17.6,0.0,0.06,0.0,0.06,0.01,0.09,0.01,0.09,20.0,10.0,50.0,8.0,40.0,60.85,3.81,20.91,24.89,15.68,0.45,60.85,1.14,0.57,0.45,29.15,166.42,90.45,2.73,1.65,0.06,0.74,0.28,32.05,4.2,2.27,0.06,1.31,0.74,0.0,0.06,0.11,0.06,0.06,0.0,0.0,0.0,0.0,0.0,645.0,933.0,69.1,11263.0,4802.0,298.0,343.0,86.9,282.0,390.0,72.3,61.0,154.0,39.6,0.06,0.09,0.09,-0.03,1.08,2.44,1.02,0.68,3.35,53.01,41.25,11.7,1.48,0.0,0.11,5.8,8.92,1.31,0.4,0.8,0.0,36.65,0.06,1.82,0.4,0.11,0.0,0.0,0.02,-0.2,-0.2,52.6,0.11,0.0,0.0,0.57,0.62,0.06,0.4,0.85,0.0,0.0,5.68,1.14,1.02,1.19,0.85,0.23,0.11,0.74,1.08,0.34,0.8,0.4,1.59,3.35,0.0,68.4,1,0,0,1,0,0
56,152.0,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,26.0,1997.0,16.0,12.0,1005,11.2,0.54,0.81,0.54,0.81,0.42,0.58,0.42,0.58,16.0,8.0,50.0,7.0,43.8,25.18,1.16,2.59,13.04,10.18,3.75,25.18,1.43,0.71,0.62,14.11,64.46,27.41,0.71,0.54,0.54,3.21,0.98,17.68,3.75,2.51,0.54,1.88,0.0,0.18,0.0,0.27,0.18,0.45,0.0,0.09,0.0,0.0,0.0,119.0,167.0,71.3,1519.0,307.0,82.0,105.0,78.1,33.0,46.0,71.7,3.0,5.0,60.0,0.27,0.15,0.08,0.12,0.89,0.54,0.27,0.0,1.25,14.91,14.38,0.36,0.0,0.18,0.09,0.09,0.0,0.0,0.0,0.0,0.0,10.62,0.18,0.27,1.97,0.99,0.27,0.55,0.22,1.3,1.3,32.8,0.18,0.0,0.0,0.8,1.25,1.07,0.09,0.62,0.0,0.0,2.95,1.88,3.84,0.8,0.09,0.36,0.36,0.09,0.18,0.09,0.54,0.09,0.89,0.8,0.0,50.0,1,1,0,0,0,0
57,154.0,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,32.0,1991.0,25.0,24.0,2065,22.9,0.17,0.44,0.17,0.44,0.15,0.33,0.15,0.33,108.0,43.0,39.8,46.0,42.6,48.17,0.87,6.9,20.09,21.92,3.49,48.17,4.72,1.88,2.01,30.39,200.39,79.87,2.84,2.23,0.74,3.23,2.93,34.67,6.64,2.79,0.44,1.62,0.17,0.13,0.31,0.48,0.09,0.35,0.0,0.04,0.0,0.04,0.0,542.0,738.0,73.4,7935.0,1693.0,333.0,385.0,86.5,167.0,223.0,74.9,23.0,65.0,35.4,0.26,0.17,0.11,0.09,1.0,1.53,1.05,0.44,2.53,32.23,30.83,1.31,0.31,0.17,0.17,3.41,0.39,0.61,0.17,0.13,0.0,23.67,0.09,1.48,1.7,0.65,0.1,0.27,0.09,0.6,0.6,38.3,0.35,0.04,0.04,1.66,3.41,0.31,0.57,1.18,0.0,0.0,5.46,1.35,2.18,2.27,0.92,0.83,0.52,0.61,1.4,0.79,1.62,0.09,2.84,0.52,0.0,43.8,1,1,0,0,0,0
59,157.0,César Azpilicueta,es ESP,DF,Atlético Madrid,es La Liga,34.0,1989.0,16.0,9.0,951,10.6,0.0,0.09,0.0,0.09,0.06,0.25,0.06,0.25,4.0,1.0,25.0,3.0,75.0,77.83,6.04,25.19,40.75,12.36,0.75,77.83,0.38,0.09,0.28,42.92,226.7,145.57,2.36,1.7,0.28,0.66,0.47,49.43,2.74,1.7,0.19,1.6,0.09,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,617.0,729.0,84.6,9083.0,3615.0,356.0,381.0,93.4,209.0,240.0,87.1,32.0,69.0,46.4,0.09,0.19,0.14,-0.09,0.85,5.38,0.85,0.0,5.0,68.77,60.38,8.02,1.23,0.0,0.09,0.75,6.79,0.0,0.0,0.0,0.0,58.21,0.38,0.66,0.19,0.19,0.0,0.0,0.32,-0.6,-0.6,45.2,0.28,0.0,0.0,2.08,0.75,0.0,1.13,1.13,0.0,0.0,5.38,1.32,1.6,1.89,1.04,0.75,0.09,0.94,1.51,0.57,1.79,0.38,3.02,3.02,0.0,62.5,1,0,1,0,0,0
61,165.0,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,23.0,2000.0,19.0,18.0,1530,17.0,0.0,0.06,0.0,0.06,0.04,0.06,0.04,0.06,10.0,5.0,50.0,5.0,50.0,62.88,7.06,35.12,26.18,2.18,1.12,62.88,0.59,0.29,0.29,31.71,171.82,87.41,0.41,0.29,0.06,0.41,0.12,35.53,0.06,0.88,0.18,0.76,0.0,0.0,0.06,0.0,0.06,0.12,0.0,0.0,0.06,0.0,0.0,689.0,850.0,81.1,13706.0,5440.0,233.0,256.0,91.0,368.0,423.0,87.0,81.0,150.0,54.0,0.06,0.02,0.02,0.04,0.35,3.06,0.06,0.0,3.24,50.0,48.59,1.29,1.18,0.06,0.76,0.12,0.12,0.0,0.0,0.0,0.0,40.53,0.12,0.41,0.71,0.18,0.0,0.0,0.06,-0.7,-0.7,70.1,0.12,0.06,0.0,1.0,0.35,0.06,1.35,1.65,0.0,0.0,6.0,3.18,1.35,2.53,2.12,0.41,0.0,1.29,2.0,0.71,1.12,0.71,3.88,5.12,0.0,64.7,1,0,1,0,0,0
67,177.0,Ridle Baku,de GER,"DF,MF",Wolfsburg,de Bundesliga,25.0,1998.0,23.0,12.0,1267,14.1,0.0,0.0,0.0,0.0,0.05,0.22,0.05,0.22,25.0,10.0,40.0,11.0,44.0,65.11,2.91,16.74,28.72,20.35,2.06,65.11,1.77,0.71,0.78,32.34,153.55,74.47,1.42,1.13,0.28,2.06,0.78,36.81,5.96,2.63,0.07,2.34,0.0,0.0,0.14,0.14,0.0,0.07,0.0,0.0,0.0,0.0,0.0,562.0,739.0,76.0,9234.0,3089.0,275.0,314.0,87.6,229.0,302.0,75.8,47.0,87.0,54.0,0.0,0.18,0.17,-0.18,1.28,2.55,1.35,0.64,4.18,52.41,43.26,9.01,0.92,0.28,0.14,2.34,8.09,0.0,0.0,0.0,0.0,39.86,0.14,0.85,0.99,0.28,0.0,0.0,0.05,-0.7,-0.7,42.4,0.21,0.0,0.0,1.21,1.56,0.14,0.92,0.92,0.0,0.0,6.24,0.99,1.35,1.63,1.06,0.28,0.28,0.99,2.13,1.13,1.13,0.0,2.55,2.62,0.07,46.7,1,0,0,0,0,1
70,185.0,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,25.0,1999.0,19.0,18.0,1569,17.4,0.11,0.11,0.11,0.11,0.03,0.03,0.03,0.03,9.0,4.0,44.4,3.0,33.3,78.91,7.07,33.51,42.99,2.82,0.69,78.91,0.52,0.23,0.17,58.39,329.71,174.6,0.75,0.92,0.0,0.63,0.46,53.33,0.17,0.86,0.06,0.8,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1002.0,1156.0,86.7,18668.0,6713.0,382.0,410.0,93.2,487.0,541.0,90.0,109.0,173.0,63.0,0.0,0.01,0.02,-0.01,0.17,4.25,0.06,0.0,5.06,66.44,64.31,2.01,1.9,0.0,0.34,0.06,0.11,0.0,0.0,0.0,0.0,57.59,0.11,0.23,0.46,0.23,0.25,0.5,0.06,1.5,1.5,58.9,0.23,0.06,0.06,0.75,0.8,0.06,1.9,1.78,0.0,0.0,6.15,2.47,1.72,2.99,2.13,0.8,0.06,2.07,2.82,0.75,1.38,0.57,4.89,4.14,0.0,73.5,1,0,0,0,1,0
73,189.0,Jonathan Bamba,ci CIV,"MF,FW",Celta Vigo,es La Liga,27.0,1996.0,19.0,18.0,1496,16.6,0.12,0.18,0.12,0.18,0.15,0.37,0.15,0.37,82.0,37.0,45.1,37.0,45.1,47.05,0.6,5.48,19.76,23.13,4.34,47.05,4.94,2.23,2.23,33.8,229.46,141.39,5.36,2.47,1.63,2.05,1.14,35.78,8.37,4.02,0.18,3.37,0.0,0.36,0.06,0.24,0.0,0.18,0.0,0.0,0.0,0.0,0.0,442.0,583.0,75.8,5588.0,1642.0,307.0,351.0,87.5,102.0,141.0,72.3,11.0,25.0,44.0,0.06,0.22,0.16,-0.16,1.75,1.45,1.75,0.54,3.55,35.12,33.86,1.08,0.24,0.24,0.12,2.65,0.6,0.06,0.06,0.0,0.0,26.63,0.18,1.63,1.99,0.72,0.06,0.17,0.08,-0.6,-0.6,25.0,0.0,0.0,0.0,0.6,3.01,0.3,0.66,0.42,0.0,0.0,4.76,0.36,1.08,0.66,0.24,0.3,0.12,0.06,0.72,0.66,0.9,0.0,1.33,0.54,0.0,8.3,1,0,1,0,0,0
78,203.0,Nicolò Barella,it ITA,MF,Inter,it Serie A,27.0,1997.0,26.0,24.0,2027,22.5,0.09,0.22,0.09,0.22,0.17,0.28,0.17,0.28,43.0,20.0,46.5,18.0,41.9,75.73,1.16,13.11,39.69,23.56,1.82,75.73,1.91,0.89,0.8,47.73,213.82,102.93,2.09,2.27,0.27,1.07,0.84,60.76,4.89,4.44,0.75,3.96,0.0,0.13,0.22,0.09,0.04,0.44,0.0,0.09,0.18,0.04,0.0,1295.0,1529.0,84.7,21098.0,6974.0,686.0,755.0,90.9,462.0,523.0,88.3,111.0,173.0,64.2,0.13,0.12,0.14,0.02,1.29,6.71,2.36,0.36,9.16,67.96,66.62,1.11,0.4,0.44,0.76,1.64,0.67,0.04,0.0,0.0,0.0,57.56,0.22,1.11,1.29,0.36,0.07,0.25,0.13,-1.8,-1.8,68.2,0.18,0.0,0.0,0.89,0.76,0.09,0.27,0.84,0.04,0.0,5.47,0.67,0.31,1.42,0.58,0.58,0.27,0.58,2.13,1.56,0.76,0.0,1.69,0.31,0.0,27.1,1,0,0,1,0,0
80,208.0,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,24.0,2000.0,22.0,20.0,1847,20.5,0.1,0.1,0.1,0.1,0.14,0.17,0.14,0.17,26.0,10.0,38.5,13.0,50.0,44.93,2.2,11.66,24.73,8.93,2.49,44.93,1.27,0.49,0.63,16.83,67.95,30.44,0.68,0.54,0.15,1.41,0.34,23.27,1.37,2.1,0.1,1.41,0.05,0.05,0.24,0.24,0.1,0.1,0.0,0.0,0.0,0.0,0.0,488.0,656.0,74.4,7733.0,2299.0,249.0,309.0,80.6,191.0,249.0,76.7,36.0,58.0,62.1,0.0,0.03,0.03,-0.03,0.68,2.73,0.44,0.1,3.17,32.0,31.12,0.73,0.63,0.0,0.05,0.2,0.1,0.0,0.0,0.0,0.0,23.8,0.15,0.78,1.32,0.39,0.07,0.25,0.11,-0.9,-0.9,36.7,0.24,0.0,0.0,2.05,1.76,0.1,1.41,1.17,0.0,0.0,4.98,1.41,2.44,2.0,0.54,1.17,0.29,0.73,1.51,0.78,1.61,0.59,3.41,1.66,0.0,48.4,1,0,0,0,0,1
86,219.0,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,24.0,1999.0,20.0,20.0,1639,18.2,0.05,0.05,0.05,0.05,0.06,0.21,0.06,0.21,13.0,7.0,53.8,5.0,38.5,82.14,7.75,30.0,37.47,15.38,1.54,82.14,0.71,0.38,0.27,55.27,281.04,166.65,2.25,2.53,0.16,0.38,0.33,61.37,3.35,2.63,0.11,2.2,0.05,0.0,0.16,0.16,0.05,0.11,0.0,0.0,0.0,0.0,0.0,1178.0,1358.0,86.7,22810.0,7722.0,463.0,487.0,95.1,539.0,591.0,91.2,158.0,226.0,69.9,0.0,0.15,0.15,-0.15,0.88,4.95,1.26,0.49,5.38,74.62,69.18,5.22,2.42,0.05,1.1,3.02,2.53,0.0,0.0,0.0,0.0,64.73,0.22,1.21,0.66,0.22,0.08,0.25,0.08,0.0,0.0,60.4,0.27,0.0,0.0,1.32,1.26,0.0,1.04,1.37,0.0,0.0,5.05,1.76,1.15,1.76,1.21,0.38,0.16,0.93,1.65,0.71,0.88,0.44,2.8,1.92,0.0,56.7,1,0,0,1,0,0
87,228.0,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,29.0,1994.0,22.0,11.0,1136,12.6,0.32,0.48,0.32,0.48,0.28,0.38,0.28,0.38,40.0,14.0,35.0,21.0,52.5,42.06,1.27,5.71,15.16,21.59,4.29,42.06,3.17,1.11,1.67,23.57,116.35,56.19,2.3,1.67,1.27,3.73,1.11,28.02,8.17,2.85,0.55,1.75,0.0,0.32,0.56,0.16,0.08,0.16,0.0,0.16,0.08,0.08,0.08,252.0,359.0,70.2,3693.0,1118.0,138.0,175.0,78.9,81.0,116.0,69.8,14.0,26.0,53.8,0.16,0.11,0.13,0.05,0.87,0.63,0.95,0.32,2.14,28.49,25.48,2.94,0.0,0.0,0.08,2.14,2.62,0.0,0.0,0.0,0.0,20.0,0.08,1.59,2.22,0.71,0.14,0.44,0.12,0.5,0.5,47.1,0.24,0.0,0.0,1.67,1.11,0.32,0.63,0.63,0.08,0.0,3.1,1.9,2.14,1.27,0.63,0.48,0.16,0.56,1.19,0.63,0.63,0.08,1.9,0.87,0.0,46.7,1,0,0,0,0,1
93,251.0,Jude Bellingham,eng ENG,"MF,FW",Real Madrid,es La Liga,20.0,2003.0,22.0,22.0,1867,20.7,0.77,0.92,0.72,0.87,0.5,0.67,0.46,0.63,79.0,39.0,49.4,29.0,36.7,71.5,0.82,7.34,36.57,28.74,5.41,71.45,3.82,1.88,1.4,47.39,259.71,127.2,3.33,3.04,1.21,2.22,1.59,58.5,6.86,3.81,0.48,3.0,0.0,0.39,0.19,0.24,0.0,0.34,0.0,0.05,0.1,0.0,0.0,1045.0,1193.0,87.6,14954.0,3039.0,670.0,730.0,91.8,291.0,327.0,89.0,53.0,63.0,84.1,0.14,0.17,0.15,-0.03,1.79,5.12,1.88,0.05,7.44,57.63,55.65,1.64,0.77,0.77,0.63,0.82,0.29,0.05,0.05,0.0,0.0,50.48,0.34,1.06,2.46,1.3,0.29,0.56,0.19,5.7,5.5,48.9,0.24,0.05,0.0,1.26,3.04,0.19,0.92,1.26,0.0,0.0,4.78,1.11,1.16,1.5,0.48,0.72,0.29,0.48,1.21,0.72,1.98,0.24,2.42,0.58,0.0,40.0,1,0,1,0,0,0
95,255.0,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,25.0,1999.0,22.0,18.0,1539,17.1,0.0,0.0,0.0,0.0,0.02,0.05,0.02,0.05,13.0,7.0,53.8,6.0,46.2,53.8,1.64,11.58,33.33,9.36,0.41,53.8,0.76,0.41,0.35,29.42,136.84,63.86,0.99,0.88,0.06,1.05,0.53,32.57,1.05,1.58,0.18,1.29,0.18,0.0,0.06,0.06,0.0,0.18,0.0,0.0,0.0,0.0,0.0,646.0,776.0,83.2,10252.0,3178.0,323.0,365.0,88.5,259.0,300.0,86.3,41.0,68.0,60.3,0.0,0.03,0.06,-0.03,0.53,3.92,0.35,0.06,3.74,45.38,43.27,1.99,1.64,0.12,0.18,0.82,0.0,0.35,0.12,0.18,0.0,37.78,0.12,0.58,0.64,0.06,0.0,0.0,0.03,-0.4,-0.4,26.7,0.12,0.0,0.0,1.17,0.64,0.12,0.88,1.11,0.0,0.06,6.49,0.47,1.29,2.05,0.76,0.94,0.35,0.99,2.51,1.52,1.05,0.0,2.92,1.05,0.0,39.5,1,0,1,0,0,0
97,259.0,Wissam Ben Yedder,fr FRA,"FW,MF",Monaco,fr Ligue 1,33.0,1990.0,22.0,17.0,1536,17.1,0.64,0.7,0.59,0.64,0.41,0.55,0.36,0.5,36.0,13.0,36.1,21.0,58.3,35.5,0.0,1.11,14.91,19.82,5.5,35.44,2.11,0.76,1.23,27.84,144.8,51.46,2.16,1.11,0.82,1.58,1.29,27.37,9.12,2.64,0.18,2.16,0.0,0.12,0.23,0.06,0.06,0.18,0.0,0.0,0.0,0.0,0.0,345.0,473.0,72.9,4662.0,1248.0,212.0,262.0,80.9,100.0,145.0,69.0,13.0,22.0,59.1,0.06,0.14,0.22,-0.08,1.29,1.87,1.35,0.06,3.98,27.66,25.61,1.87,0.0,0.41,0.0,0.41,0.06,0.0,0.0,0.0,0.0,20.18,0.18,0.76,2.17,1.17,0.27,0.5,0.17,4.0,3.8,34.4,0.12,0.0,0.0,0.35,0.88,1.23,0.35,0.18,0.0,0.0,3.04,0.64,1.23,0.18,0.0,0.12,0.06,0.0,0.47,0.47,0.64,0.0,0.53,0.06,0.0,0.0,1,0,0,0,1,0
98,264.0,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,28.0,1995.0,15.0,11.0,1020,11.3,0.0,0.0,0.0,0.0,0.14,0.17,0.14,0.17,17.0,16.0,94.1,0.0,0.0,87.61,5.13,25.13,45.84,17.7,1.59,87.61,1.5,1.42,0.0,50.35,220.53,105.58,1.5,1.95,0.09,1.59,0.27,57.17,5.31,2.3,0.26,1.42,0.18,0.18,0.18,0.35,0.0,0.27,0.0,0.0,0.0,0.0,0.0,700.0,845.0,82.8,11421.0,3611.0,343.0,382.0,89.8,297.0,336.0,88.4,44.0,77.0,57.1,0.0,0.04,0.08,-0.04,0.53,5.49,0.8,0.09,6.64,74.78,65.58,9.2,1.95,0.09,0.35,1.86,7.26,0.0,0.0,0.0,0.0,61.95,0.0,2.3,1.32,0.0,0.0,0.0,0.1,-1.6,-1.6,58.6,0.35,0.09,0.09,1.33,2.57,0.0,1.42,1.77,0.0,0.0,7.43,1.5,1.06,2.92,1.77,0.97,0.18,2.04,2.92,0.88,1.95,0.62,4.34,3.27,0.0,69.7,1,0,0,0,0,1
100,269.0,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,29.0,1994.0,17.0,17.0,1431,15.9,0.57,0.75,0.25,0.44,0.41,0.6,0.16,0.35,28.0,11.0,39.3,14.0,50.0,52.14,0.57,4.21,21.38,27.04,3.96,51.82,1.76,0.69,0.88,31.19,171.95,76.73,2.39,1.64,0.88,1.95,1.51,38.18,7.74,4.02,0.31,3.08,0.13,0.13,0.44,0.19,0.06,0.19,0.0,0.0,0.06,0.06,0.0,409.0,641.0,63.8,8116.0,2265.0,185.0,241.0,76.8,140.0,204.0,68.6,73.0,140.0,52.1,0.19,0.19,0.16,0.0,1.7,3.02,1.82,0.38,5.22,40.31,36.67,3.46,1.19,0.5,1.51,4.53,0.44,1.82,1.19,0.0,0.0,25.72,0.19,0.94,2.89,1.19,0.09,0.21,0.06,2.5,1.4,33.3,0.38,0.0,0.0,1.76,1.76,0.25,0.82,0.5,0.06,0.0,3.58,0.57,1.13,1.07,0.44,0.57,0.06,0.13,1.32,1.19,1.07,0.0,1.89,0.57,0.0,9.5,1,0,0,1,0,0
101,270.0,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,34.0,1990.0,20.0,16.0,1426,15.8,0.19,0.25,0.19,0.25,0.04,0.1,0.03,0.09,9.0,6.0,66.7,1.0,11.1,70.7,3.42,20.63,35.76,15.13,1.52,70.7,0.57,0.38,0.06,35.19,149.24,77.09,1.52,1.46,0.19,0.7,0.51,38.73,3.16,1.7,0.25,1.46,0.06,0.06,0.0,0.13,0.0,0.25,0.0,0.0,0.0,0.0,0.0,789.0,974.0,81.0,12822.0,5155.0,398.0,451.0,88.2,328.0,385.0,85.2,44.0,87.0,50.6,0.06,0.06,0.09,0.0,0.63,4.81,0.7,0.51,6.39,61.65,49.05,12.34,2.15,0.0,0.51,2.22,10.19,0.0,0.0,0.0,0.0,49.94,0.25,1.27,0.76,0.25,0.25,0.75,0.04,2.4,2.6,65.2,0.19,0.0,0.0,1.52,1.77,0.0,1.01,1.14,0.0,0.0,6.08,1.9,1.01,1.46,0.63,0.63,0.19,0.89,1.52,0.63,1.14,0.32,2.47,2.85,0.0,58.3,1,0,1,0,0,0
102,271.0,Álex Berenguer,es ESP,FW,Athletic Club,es La Liga,28.0,1995.0,24.0,10.0,1090,12.1,0.5,0.66,0.41,0.58,0.38,0.6,0.32,0.53,40.0,17.0,42.5,22.0,55.0,49.17,0.91,5.79,15.12,28.76,4.38,49.09,3.31,1.4,1.82,25.87,165.79,85.54,3.8,1.98,1.4,2.15,1.65,30.33,8.1,3.55,0.41,1.57,1.57,0.17,0.17,0.0,0.08,0.17,0.17,0.0,0.0,0.0,0.08,263.0,440.0,59.8,4115.0,1255.0,149.0,189.0,78.8,72.0,115.0,62.6,29.0,92.0,31.5,0.17,0.21,0.23,-0.05,1.98,0.5,1.07,0.58,1.74,36.36,29.01,7.27,2.56,0.25,0.25,8.76,0.91,3.8,1.4,1.65,0.0,21.74,0.08,1.74,1.9,0.83,0.22,0.5,0.17,1.4,1.1,38.8,0.33,0.0,0.0,1.49,1.24,0.83,0.33,0.74,0.0,0.0,4.05,1.57,2.48,1.16,0.41,0.5,0.25,0.25,1.32,1.07,1.65,0.0,1.49,0.83,0.0,18.8,1,0,1,0,0,0
113,294.0,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,31.0,1992.0,22.0,21.0,1818,20.2,0.05,0.2,0.05,0.2,0.03,0.14,0.03,0.14,12.0,4.0,33.3,7.0,58.3,80.15,2.23,16.98,36.04,27.77,0.54,80.15,0.59,0.2,0.35,38.47,172.72,89.06,2.28,2.23,0.1,0.4,0.3,45.2,4.26,2.53,0.4,1.24,1.04,0.15,0.0,0.05,0.05,0.05,0.25,0.1,0.0,0.0,0.0,1102.0,1476.0,74.7,20111.0,6810.0,465.0,503.0,92.4,495.0,637.0,77.7,123.0,278.0,44.2,0.15,0.11,0.13,0.04,1.49,4.8,0.74,0.5,5.0,73.07,53.51,19.41,3.81,0.0,0.69,8.56,11.68,3.91,1.14,1.93,0.0,54.55,0.15,1.39,0.59,0.2,0.08,0.25,0.05,0.4,0.4,46.7,0.3,0.0,0.0,1.88,0.64,0.05,0.59,1.19,0.0,0.0,4.21,0.35,0.4,1.88,0.69,1.04,0.15,1.24,2.28,1.04,1.19,0.2,2.48,1.58,0.0,54.3,1,0,0,1,0,0
115,298.0,Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,27.0,1996.0,18.0,17.0,1394,15.5,0.0,0.0,0.0,0.0,0.08,0.1,0.08,0.1,43.0,25.0,58.1,10.0,23.3,94.97,4.45,21.35,54.32,20.26,1.1,94.97,2.77,1.61,0.65,61.74,333.94,144.06,2.13,2.0,0.45,1.61,1.68,73.1,0.58,2.07,0.13,1.55,0.06,0.19,0.0,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,1154.0,1260.0,91.6,17015.0,4733.0,645.0,685.0,94.2,422.0,454.0,93.0,39.0,50.0,78.0,0.0,0.02,0.09,-0.02,0.45,6.19,0.58,0.0,6.97,81.29,78.45,2.58,2.45,0.19,0.19,0.06,0.13,0.0,0.0,0.0,0.0,74.45,0.26,0.71,1.16,0.26,0.0,0.0,0.07,-1.2,-1.2,44.4,0.45,0.13,0.06,1.42,1.68,0.0,1.74,2.32,0.0,0.0,5.55,0.52,0.65,3.68,1.48,1.68,0.52,2.0,2.84,0.84,1.42,0.26,5.42,2.0,0.13,70.5,1,1,0,0,0,0
