Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
255.0,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28.0,1992.0,18.0,15.0,1214,13.5,0.0,0.07,0.0,0.07,0.04,0.13,0.04,0.13,20.0,9.0,45.0,11.0,55.0,66.59,2.96,17.85,36.15,13.19,2.07,66.59,1.48,0.67,0.81,37.93,185.26,80.81,1.78,1.48,0.37,1.63,0.81,47.26,3.56,2.3,0.07,1.63,0.3,0.15,0.0,0.15,0.07,0.07,0.0,0.0,0.0,0.0,0.0,662.0,788.0,84.0,10717.0,3005.0,323.0,363.0,89.0,267.0,300.0,89.0,48.0,74.0,64.9,0.0,0.09,0.1,-0.01,1.04,4.07,0.74,0.07,4.96,58.37,54.52,3.7,1.7,0.0,0.22,2.07,0.59,1.41,0.44,0.67,0.0,49.04,0.15,0.96,0.74,0.3,0.0,0.0,0.06,-0.6,-0.6,71.4,0.15,0.0,0.0,0.89,1.19,0.07,0.44,0.81,0.0,0.0,6.96,0.74,0.3,1.41,0.74,0.67,0.0,0.81,2.81,2.0,1.11,0.15,1.85,1.11,0.0,28.9
257.0,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31.0,1989.0,14.0,12.0,936,10.4,0.1,0.29,0.0,0.19,0.16,0.22,0.08,0.14,8.0,5.0,62.5,3.0,37.5,80.48,3.08,20.96,45.77,14.04,1.63,80.38,0.77,0.48,0.29,37.12,175.87,80.29,1.44,1.25,0.0,1.15,0.29,48.85,2.98,1.63,0.38,1.63,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,600.0,725.0,82.8,10319.0,3425.0,281.0,316.0,88.9,239.0,280.0,85.4,65.0,83.0,78.3,0.0,0.06,0.1,0.13,0.67,4.23,1.15,0.38,5.29,69.71,59.71,9.71,1.06,0.0,0.38,1.15,8.65,0.0,0.0,0.0,0.0,57.69,0.29,1.63,0.77,0.0,0.0,0.0,0.11,-0.7,-0.9,51.9,0.19,0.0,0.0,1.06,1.25,0.0,1.54,1.25,0.0,0.0,6.25,1.35,1.25,1.83,1.15,0.58,0.1,0.87,2.02,1.15,1.83,0.48,3.37,1.83,0.0,42.9
258.0,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31.0,1989.0,18.0,14.0,1170,13.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.03,4.0,2.0,50.0,2.0,50.0,87.69,6.92,42.0,44.23,1.62,0.85,87.69,0.31,0.15,0.15,49.77,232.23,107.23,0.08,0.08,0.0,0.62,0.23,63.46,0.15,0.92,0.15,0.85,0.0,0.0,0.08,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,916.0,1020.0,89.8,17906.0,5459.0,247.0,274.0,90.1,576.0,616.0,93.5,81.0,112.0,72.3,0.0,0.02,0.04,-0.02,0.38,2.08,0.15,0.08,3.23,78.46,76.77,1.69,1.69,0.0,0.38,0.08,0.0,0.0,0.0,0.0,0.0,70.46,0.0,0.23,0.23,0.08,0.0,0.0,0.06,-0.2,-0.2,52.4,0.08,0.0,0.0,0.85,0.46,0.08,1.62,0.69,0.0,0.0,5.31,2.54,2.31,1.31,0.62,0.62,0.08,0.54,1.54,1.0,1.54,0.69,2.92,3.15,0.08,35.0
259.0,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30.0,1990.0,32.0,19.0,1579,17.5,0.28,0.46,0.23,0.4,0.43,0.53,0.39,0.49,17.0,11.0,64.7,6.0,35.3,29.49,1.09,2.46,14.69,12.51,3.43,29.43,0.97,0.63,0.34,17.31,70.57,21.49,0.86,0.57,0.34,2.34,1.26,22.11,5.49,1.71,0.4,1.26,0.0,0.11,0.17,0.17,0.0,0.34,0.0,0.0,0.0,0.06,0.0,240.0,360.0,66.7,3372.0,425.0,137.0,178.0,77.0,57.0,90.0,63.3,19.0,38.0,50.0,0.0,0.1,0.1,0.07,0.69,0.91,0.4,0.06,1.26,20.57,19.49,1.09,0.0,0.0,0.4,0.63,0.0,0.0,0.0,0.0,0.0,13.71,0.0,0.63,2.11,0.8,0.11,0.29,0.18,-2.6,-2.8,29.4,0.17,0.11,0.06,1.09,1.09,0.69,0.17,0.23,0.0,0.0,1.77,1.43,3.43,0.34,0.06,0.23,0.06,0.29,0.74,0.46,0.51,0.11,0.51,0.97,0.0,38.5
263.0,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28.0,1992.0,31.0,30.0,2651,29.5,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.06,3.0,2.0,66.7,1.0,33.3,68.58,3.53,25.63,34.0,9.69,0.51,68.58,0.1,0.07,0.03,37.25,188.92,95.53,1.93,1.22,0.03,0.44,0.27,42.2,2.47,1.15,0.0,0.92,0.17,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.0,1799.0,84.2,24582.0,9332.0,756.0,812.0,93.1,631.0,725.0,87.0,96.0,190.0,50.5,0.0,0.04,0.03,-0.04,0.51,3.46,0.37,0.27,4.07,60.98,51.32,9.59,1.53,0.0,0.07,1.36,8.03,0.03,0.0,0.0,0.0,51.36,0.07,0.78,0.27,0.03,0.0,0.0,0.06,-0.5,-0.5,59.7,0.24,0.03,0.0,1.32,0.54,0.07,1.42,0.88,0.0,0.03,5.93,1.46,0.98,1.42,0.92,0.41,0.1,0.75,1.63,0.88,1.12,0.34,2.85,2.37,0.0,45.8
267.0,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22.0,1997.0,21.0,17.0,1326,14.7,0.0,0.14,0.0,0.14,0.06,0.1,0.06,0.1,36.0,29.0,80.6,7.0,19.4,77.55,2.24,17.76,50.95,9.52,0.27,77.55,2.45,1.97,0.48,47.76,256.94,116.94,1.36,1.56,0.2,1.43,1.02,54.29,0.82,1.9,0.47,1.36,0.14,0.07,0.14,0.2,0.0,0.41,0.0,0.0,0.0,0.07,0.0,851.0,984.0,86.5,14057.0,4891.0,436.0,465.0,93.8,313.0,344.0,91.0,81.0,121.0,66.9,0.0,0.04,0.05,0.1,0.34,7.14,0.88,0.0,5.58,66.94,63.81,2.65,2.11,0.0,0.68,0.68,0.07,0.48,0.14,0.2,0.0,57.89,0.48,0.95,0.81,0.07,0.0,0.0,0.08,-0.9,-0.9,34.4,0.27,0.0,0.0,1.36,2.04,0.0,1.36,1.22,0.07,0.07,8.03,0.75,1.43,2.65,1.16,1.43,0.07,1.02,2.18,1.16,0.68,0.07,4.01,0.82,0.0,46.9
268.0,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24.0,1995.0,30.0,14.0,1391,15.5,0.06,0.45,0.06,0.45,0.17,0.43,0.17,0.43,80.0,42.0,52.5,38.0,47.5,48.52,0.84,7.29,19.81,22.65,3.16,48.52,5.16,2.71,2.45,32.84,232.58,115.68,4.06,2.26,1.03,3.1,2.13,34.52,6.9,4.14,0.65,3.42,0.0,0.26,0.19,0.19,0.06,0.65,0.0,0.0,0.0,0.0,0.0,411.0,536.0,76.7,5618.0,1648.0,251.0,279.0,90.0,120.0,161.0,74.5,17.0,46.0,37.0,0.0,0.26,0.21,0.12,1.74,2.77,1.29,0.52,3.87,34.58,33.48,0.9,0.06,0.19,0.06,2.84,0.32,0.0,0.0,0.0,0.0,26.52,0.19,0.58,2.26,0.78,0.03,0.08,0.07,-1.6,-1.6,13.3,0.0,0.0,0.0,0.9,0.97,0.13,0.52,0.97,0.0,0.06,5.87,0.13,0.84,1.55,0.52,0.71,0.32,0.52,1.81,1.29,0.65,0.0,2.06,0.52,0.0,28.6
269.0,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21.0,1999.0,23.0,15.0,1239,13.8,0.0,0.0,0.0,0.0,0.06,0.25,0.06,0.25,37.0,17.0,45.9,20.0,54.1,53.77,0.43,6.45,24.86,23.04,2.1,53.77,2.68,1.23,1.45,29.78,153.19,58.55,1.88,1.38,0.51,3.26,2.17,36.16,3.84,3.71,0.15,1.88,1.23,0.07,0.0,0.51,0.0,0.07,0.0,0.0,0.0,0.07,0.0,442.0,604.0,73.2,7035.0,2018.0,227.0,254.0,89.4,121.0,168.0,72.0,55.0,121.0,45.5,0.0,0.2,0.2,-0.2,1.81,3.26,1.09,0.29,4.42,43.77,36.81,6.81,2.9,0.14,0.58,6.74,0.14,3.62,1.59,1.38,0.22,32.03,0.14,0.87,1.31,0.29,0.0,0.0,0.04,-0.8,-0.8,22.2,0.14,0.0,0.0,0.58,1.81,0.0,0.29,0.65,0.0,0.0,4.93,0.43,1.52,1.16,0.58,0.43,0.14,0.51,1.81,1.3,0.65,0.0,1.45,0.36,0.07,28.0
270.0,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25.0,1995.0,25.0,20.0,1811,20.1,0.2,0.2,0.15,0.15,0.12,0.17,0.08,0.14,22.0,13.0,59.1,9.0,40.9,75.67,4.83,27.86,38.76,10.05,1.59,75.62,1.09,0.65,0.45,38.81,169.4,91.0,1.34,0.75,0.25,1.59,0.5,43.08,3.18,1.19,0.2,0.95,0.0,0.1,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.0,997.0,1237.0,80.6,16182.0,6299.0,492.0,553.0,89.0,399.0,480.0,83.1,73.0,130.0,56.2,0.0,0.06,0.05,-0.06,0.5,2.94,0.6,0.2,4.13,61.54,52.19,9.15,2.04,0.0,0.2,0.9,7.11,0.0,0.0,0.0,0.0,49.6,0.2,1.19,1.04,0.35,0.14,0.43,0.07,1.7,1.4,62.1,0.35,0.0,0.0,1.69,1.49,0.1,2.34,1.19,0.0,0.1,7.36,2.04,1.24,2.14,1.34,0.65,0.15,1.29,2.09,0.8,1.94,0.35,4.48,3.28,0.0,61.9
273.0,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23.0,1997.0,33.0,27.0,2324,25.8,0.0,0.15,0.0,0.15,0.02,0.11,0.02,0.11,51.0,35.0,68.6,16.0,31.4,82.44,3.91,19.65,50.85,13.14,0.58,82.44,1.98,1.36,0.62,45.5,212.56,98.84,1.36,1.59,0.12,1.12,0.62,58.26,0.97,2.67,0.43,2.05,0.31,0.04,0.04,0.08,0.16,0.39,0.0,0.0,0.0,0.0,0.04,1643.0,1851.0,88.8,28913.0,8319.0,753.0,804.0,93.7,696.0,754.0,92.3,164.0,221.0,74.2,0.0,0.09,0.07,0.07,1.12,6.63,0.54,0.12,6.71,71.74,69.19,2.33,1.55,0.08,0.54,0.97,0.19,0.58,0.19,0.23,0.0,63.68,0.23,0.81,0.58,0.19,0.0,0.0,0.04,-0.6,-0.6,58.8,0.31,0.04,0.04,1.74,1.05,0.08,1.82,1.28,0.0,0.0,7.95,1.16,0.81,2.44,0.81,1.43,0.19,0.78,2.29,1.51,1.36,0.47,4.26,1.78,0.04,33.9
274.0,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29.0,1990.0,30.0,21.0,1816,20.2,0.5,0.55,0.5,0.55,0.41,0.45,0.41,0.45,27.0,16.0,59.3,11.0,40.7,41.44,2.62,4.06,20.35,17.33,5.84,41.44,1.34,0.79,0.54,17.38,74.21,22.97,0.69,0.5,0.45,2.92,1.34,32.72,6.14,1.98,0.2,1.53,0.0,0.2,0.1,0.05,0.1,0.1,0.0,0.05,0.0,0.0,0.05,339.0,583.0,58.1,4059.0,800.0,229.0,359.0,63.8,63.0,124.0,50.8,14.0,19.0,73.7,0.0,0.04,0.05,0.0,0.74,1.34,0.54,0.05,1.78,28.86,28.07,0.59,0.05,0.0,0.05,0.15,0.05,0.0,0.0,0.0,0.0,16.78,0.2,0.45,3.52,1.64,0.14,0.3,0.12,1.7,1.7,57.0,0.15,0.05,0.05,1.73,0.99,0.69,0.2,0.35,0.0,0.0,2.23,10.1,7.62,0.74,0.05,0.35,0.35,0.1,0.45,0.35,0.84,0.3,0.94,1.93,0.0,22.2
275.0,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32.0,1987.0,34.0,33.0,2894,32.2,0.72,1.0,0.68,0.96,0.58,0.78,0.55,0.75,62.0,39.0,62.9,23.0,37.1,47.61,0.96,3.7,18.26,25.99,6.74,47.58,1.93,1.21,0.71,26.61,158.2,80.84,3.32,2.05,1.43,1.8,1.21,39.97,7.95,3.05,0.56,2.39,0.0,0.28,0.31,0.06,0.0,0.47,0.0,0.06,0.03,0.0,0.0,1029.0,1235.0,83.3,13128.0,2262.0,633.0,712.0,88.9,237.0,286.0,82.9,53.0,70.0,75.7,0.0,0.2,0.19,0.08,1.18,1.74,1.06,0.0,3.54,38.35,36.3,1.83,0.06,0.12,0.37,0.56,0.03,0.09,0.0,0.0,0.0,31.96,0.22,0.78,3.79,1.62,0.18,0.42,0.15,4.5,4.3,40.6,0.06,0.0,0.0,0.53,0.78,0.71,0.25,0.19,0.0,0.0,2.14,0.81,1.18,0.25,0.12,0.06,0.06,0.16,0.47,0.31,0.28,0.06,0.5,0.75,0.0,33.3
278.0,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25.0,1994.0,30.0,28.0,2475,27.5,0.62,0.87,0.36,0.62,0.55,0.77,0.32,0.54,63.0,30.0,47.6,33.0,52.4,60.36,1.49,7.02,22.33,31.96,4.4,60.07,2.29,1.09,1.2,36.58,229.67,113.64,3.67,2.15,1.31,1.96,1.13,44.11,9.89,5.49,0.65,3.64,0.55,0.33,0.58,0.29,0.11,0.4,0.07,0.0,0.11,0.04,0.04,984.0,1310.0,75.1,17062.0,4398.0,474.0,543.0,87.3,379.0,472.0,80.3,105.0,206.0,51.0,0.0,0.23,0.19,0.03,2.11,2.62,3.05,0.47,5.96,47.64,43.71,3.71,1.42,0.25,0.4,4.25,0.18,2.11,1.09,0.58,0.0,35.78,0.22,1.09,3.82,1.16,0.1,0.31,0.08,2.0,1.3,27.3,0.15,0.0,0.0,1.56,2.15,0.07,0.95,0.8,0.04,0.0,4.95,0.44,1.16,1.53,0.62,0.4,0.51,0.76,2.25,1.49,0.84,0.04,2.47,1.24,0.0,33.9
280.0,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30.0,1990.0,23.0,21.0,1682,18.7,0.05,0.21,0.05,0.21,0.05,0.15,0.05,0.15,35.0,17.0,48.6,18.0,51.4,69.2,1.98,14.97,32.99,21.71,2.14,69.2,1.87,0.91,0.96,35.13,218.02,115.29,2.94,2.19,0.7,1.28,0.7,41.28,5.61,2.25,0.21,1.87,0.05,0.11,0.0,0.16,0.05,0.16,0.0,0.0,0.0,0.05,0.0,909.0,1132.0,80.3,15028.0,5395.0,464.0,524.0,88.5,330.0,395.0,83.5,82.0,121.0,67.8,0.0,0.11,0.11,0.05,0.91,3.1,1.71,0.7,5.24,60.53,47.86,12.46,1.82,0.05,1.12,4.06,10.64,0.0,0.0,0.0,0.0,48.61,0.21,1.66,0.86,0.32,0.06,0.17,0.06,0.1,0.1,66.7,0.16,0.0,0.0,0.91,1.6,0.05,0.59,1.02,0.05,0.0,5.83,1.28,0.64,1.28,0.75,0.27,0.27,0.53,1.28,0.75,0.75,0.0,1.87,1.55,0.0,41.7
283.0,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28.0,1992.0,31.0,29.0,2607,29.0,0.03,0.03,0.03,0.03,0.01,0.03,0.01,0.03,33.0,18.0,54.5,15.0,45.5,61.66,4.59,21.79,27.9,12.69,0.52,61.66,1.14,0.62,0.52,27.69,137.31,70.52,1.45,1.24,0.24,0.93,0.52,33.03,2.79,1.28,0.03,0.93,0.14,0.07,0.03,0.07,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1203.0,1496.0,80.4,18103.0,7023.0,665.0,728.0,91.3,420.0,526.0,79.8,69.0,139.0,49.6,0.0,0.02,0.04,-0.02,0.28,2.62,0.66,0.21,3.55,51.59,42.0,9.45,1.41,0.0,0.07,1.59,8.03,0.0,0.0,0.0,0.0,41.48,0.14,0.9,0.1,0.03,0.33,1.0,0.05,0.8,0.8,45.9,0.07,0.0,0.0,0.97,0.97,0.0,1.45,1.52,0.0,0.0,5.24,0.97,1.14,2.28,1.28,0.76,0.24,1.41,2.52,1.1,1.38,0.69,3.72,3.03,0.0,56.2
284.0,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29.0,1990.0,22.0,16.0,1363,15.1,0.13,0.13,0.13,0.13,0.08,0.11,0.08,0.11,27.0,10.0,37.0,17.0,63.0,40.53,1.79,6.36,17.68,16.82,1.92,40.53,1.79,0.66,1.13,23.71,137.28,52.85,1.66,0.99,0.13,1.13,0.79,27.42,4.9,1.78,0.0,1.46,0.0,0.07,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,473.0,75.1,5201.0,1224.0,206.0,243.0,84.8,100.0,131.0,76.3,28.0,61.0,45.9,0.0,0.03,0.05,-0.03,0.6,1.66,0.79,0.26,2.05,31.32,30.79,0.33,0.0,0.07,0.2,2.05,0.13,0.2,0.2,0.0,0.0,23.51,0.2,0.26,1.25,0.53,0.11,0.25,0.06,0.8,0.8,41.3,0.13,0.0,0.0,0.73,1.06,0.07,1.13,0.73,0.0,0.0,5.36,1.26,1.79,1.26,0.4,0.6,0.26,0.73,1.52,0.79,0.73,0.13,2.38,1.26,0.0,47.8
285.0,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22.0,1998.0,15.0,13.0,1120,12.4,0.08,0.16,0.0,0.08,0.1,0.19,0.04,0.13,32.0,20.0,62.5,12.0,37.5,47.58,2.5,8.79,23.79,16.05,2.5,47.5,2.58,1.61,0.97,29.27,228.31,112.66,3.15,2.42,0.81,1.94,1.05,31.45,2.66,1.85,0.08,1.61,0.0,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,378.0,464.0,81.5,5944.0,1357.0,198.0,229.0,86.5,138.0,154.0,89.6,28.0,45.0,62.2,0.0,0.09,0.06,-0.01,1.05,2.26,0.32,0.16,3.15,37.42,36.61,0.65,0.24,0.0,0.24,1.85,0.24,0.16,0.16,0.0,0.0,30.48,0.16,0.73,0.72,0.08,0.0,0.0,0.05,-0.2,-0.4,51.6,0.32,0.0,0.0,1.13,0.32,0.16,0.32,0.56,0.0,0.0,5.48,1.29,1.21,1.29,0.65,0.4,0.24,0.56,1.21,0.65,0.89,0.16,1.61,1.45,0.0,46.7
286.0,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22.0,1997.0,21.0,13.0,1208,13.4,0.07,0.3,0.07,0.3,0.15,0.21,0.15,0.21,45.0,22.0,48.9,23.0,51.1,41.49,0.82,6.04,17.76,18.66,2.46,41.49,3.36,1.64,1.72,26.42,156.42,74.55,2.39,2.31,0.82,2.24,1.12,30.67,6.19,2.61,0.52,1.79,0.07,0.15,0.22,0.37,0.0,0.22,0.0,0.15,0.07,0.07,0.0,350.0,430.0,81.4,4248.0,714.0,228.0,254.0,89.8,90.0,117.0,76.9,4.0,17.0,23.5,0.0,0.07,0.06,0.16,0.97,1.12,0.6,0.0,1.87,32.09,31.42,0.67,0.15,0.0,0.07,0.97,0.07,0.3,0.22,0.0,0.0,26.12,0.0,0.6,1.12,0.45,0.07,0.17,0.13,-1.0,-1.0,16.7,0.22,0.0,0.0,1.49,1.19,0.07,0.37,0.52,0.07,0.0,5.67,0.15,0.75,1.12,0.6,0.22,0.3,0.52,1.49,0.97,0.52,0.07,1.49,0.67,0.0,35.0
287.0,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27.0,1993.0,24.0,17.0,1645,18.3,0.0,0.16,0.0,0.16,0.06,0.15,0.06,0.15,17.0,10.0,58.8,7.0,41.2,65.25,1.64,10.71,38.25,17.1,1.26,65.25,0.93,0.55,0.38,35.68,193.77,112.68,2.62,1.69,0.16,1.53,0.66,44.54,2.79,3.12,0.38,2.62,0.44,0.0,0.0,0.0,0.05,0.27,0.11,0.0,0.0,0.0,0.0,827.0,1014.0,81.6,16000.0,4037.0,333.0,380.0,87.6,316.0,377.0,83.8,143.0,205.0,69.8,0.0,0.1,0.12,0.07,1.37,5.52,1.04,0.11,7.1,55.41,50.27,5.08,2.35,0.0,1.09,3.39,0.38,2.35,0.6,1.42,0.0,45.19,0.05,0.44,1.15,0.16,0.0,0.0,0.05,-1.0,-1.0,40.9,0.11,0.0,0.0,0.82,0.87,0.05,1.37,1.26,0.0,0.0,4.59,0.49,0.71,2.19,1.04,0.93,0.22,0.6,2.57,1.97,0.77,0.11,3.55,1.15,0.05,23.4
289.0,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26.0,1994.0,27.0,8.0,972,10.8,0.0,0.19,0.0,0.19,0.12,0.38,0.12,0.38,32.0,22.0,68.8,10.0,31.3,65.46,2.13,12.87,25.65,27.5,2.69,65.46,2.96,2.04,0.93,38.52,242.59,116.39,3.43,2.41,0.46,2.5,1.11,44.54,7.87,3.97,0.46,2.13,1.39,0.09,0.09,0.28,0.0,0.46,0.0,0.0,0.0,0.0,0.0,447.0,585.0,76.4,7655.0,2210.0,222.0,251.0,88.4,152.0,192.0,79.2,55.0,92.0,59.8,0.0,0.26,0.2,-0.07,2.31,2.87,1.3,0.46,3.61,54.17,46.39,7.59,1.94,0.09,0.65,7.87,2.31,3.33,0.37,2.59,0.0,41.39,0.19,1.76,1.2,0.56,0.0,0.0,0.1,-1.3,-1.3,46.2,0.28,0.0,0.0,1.2,1.57,0.19,1.3,0.37,0.0,0.0,5.93,0.56,0.65,0.83,0.28,0.46,0.09,0.37,1.85,1.48,0.56,0.19,2.13,0.65,0.09,20.0
295.0,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30.0,1989.0,29.0,29.0,2598,28.9,0.0,0.03,0.0,0.03,0.01,0.06,0.01,0.06,9.0,3.0,33.3,6.0,66.7,62.39,2.01,14.78,30.93,17.02,1.45,62.39,0.31,0.1,0.21,28.62,140.69,81.8,1.59,1.42,0.21,0.87,0.28,35.64,4.15,1.49,0.14,1.0,0.38,0.0,0.0,0.03,0.07,0.1,0.0,0.0,0.0,0.0,0.03,1186.0,1569.0,75.6,17245.0,6420.0,675.0,773.0,87.3,417.0,537.0,77.7,45.0,141.0,31.9,0.0,0.04,0.07,-0.01,0.48,2.21,0.76,0.21,3.49,54.29,42.01,12.01,2.01,0.0,0.1,2.84,9.76,0.24,0.1,0.0,0.1,41.04,0.28,1.18,0.28,0.1,0.0,0.0,0.05,-0.4,-0.4,41.1,0.17,0.0,0.0,1.0,1.21,0.1,1.04,1.11,0.0,0.03,3.08,1.28,1.83,2.08,0.9,0.93,0.24,1.04,1.66,0.62,0.66,0.03,3.11,1.42,0.03,62.5
302.0,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29.0,1990.0,21.0,19.0,1529,17.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,2.0,1.0,50.0,1.0,50.0,47.47,3.71,22.12,22.06,4.24,0.82,47.47,0.12,0.06,0.06,18.53,103.24,54.06,0.53,0.53,0.0,0.59,0.0,20.41,0.41,0.53,0.06,0.35,0.12,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,474.0,676.0,70.1,11166.0,4436.0,113.0,149.0,75.8,246.0,304.0,80.9,111.0,203.0,54.7,0.0,0.0,0.01,0.0,0.06,1.82,0.06,0.0,2.47,39.76,35.47,4.0,1.82,0.0,1.0,0.53,2.18,0.0,0.0,0.0,0.0,27.88,0.29,0.41,0.59,0.0,0.0,0.0,0.09,-0.9,-0.9,56.2,0.06,0.0,0.0,1.24,0.35,0.0,1.35,0.53,0.0,0.12,5.47,2.94,2.29,0.65,0.41,0.24,0.0,0.41,0.82,0.41,0.71,0.35,2.0,3.18,0.0,50.0
303.0,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18.0,2001.0,33.0,11.0,1245,13.8,0.29,0.36,0.29,0.36,0.22,0.27,0.22,0.27,22.0,10.0,45.5,12.0,54.5,31.59,1.16,3.7,16.38,11.96,3.12,31.59,1.59,0.72,0.87,13.91,67.83,27.75,0.94,0.87,0.14,3.12,0.72,20.51,4.71,1.01,0.14,0.72,0.0,0.0,0.14,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.07,205.0,288.0,71.2,2622.0,424.0,123.0,157.0,78.3,63.0,89.0,70.8,3.0,8.0,37.5,0.0,0.05,0.03,0.02,0.72,1.16,0.22,0.0,1.45,20.87,18.41,2.39,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,14.86,0.07,0.51,1.37,0.65,0.21,0.44,0.16,0.9,0.9,43.4,0.29,0.0,0.0,3.04,0.94,0.8,0.43,0.87,0.0,0.0,2.75,5.0,6.52,1.59,0.22,1.16,0.22,0.58,1.3,0.72,0.58,0.22,2.03,0.72,0.07,44.4
