Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
2721,Vitinho,br BRA,"DF,MF",Burnley,eng Premier League,,1999.0,32,26,2314,25.7,0.0,0.08,0.0,0.08,0.06,0.11,0.06,0.11,58.0,25.0,43.1,25.0,43.1,50.54,3.11,14.12,20.97,15.8,1.98,50.54,2.26,0.97,0.97,24.67,154.01,79.3,2.3,1.48,0.7,1.32,1.01,26.38,4.28,1.71,0.23,1.28,0.08,0.16,0.12,0.04,0.04,0.19,0.0,0.0,0.0,0.04,0.0,715.0,994.0,71.9,11588.0,3536.0,373.0,445.0,83.8,282.0,398.0,70.9,45.0,84.0,53.6,0.08,0.05,0.05,0.03,0.43,2.18,0.74,0.16,2.57,38.68,31.28,7.24,0.31,0.16,0.04,2.18,6.93,0.0,0.0,0.0,0.0,27.82,0.16,1.09,0.97,0.16,0.0,0.0,0.06,-1.6,-1.6,46.3,0.04,0.0,0.0,1.05,1.09,0.23,0.47,1.32,0.04,0.08,4.24,0.74,0.86,2.49,1.4,0.86,0.23,1.67,3.35,1.67,1.71,0.23,2.96,1.83,0.16,50.0
2722,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,,1999.0,33,31,2878,32.0,0.0,0.0,0.0,0.0,0.02,0.04,0.02,0.04,10.0,5.0,50.0,4.0,40.0,63.5,5.03,29.69,31.91,2.34,0.84,63.5,0.31,0.16,0.12,35.25,182.69,106.94,0.72,0.31,0.06,0.84,0.16,37.69,0.12,0.75,0.06,0.62,0.0,0.0,0.09,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.0,1442.0,1719.0,83.9,28805.0,10952.0,459.0,510.0,90.0,808.0,895.0,90.3,167.0,276.0,60.5,0.0,0.02,0.02,-0.02,0.19,3.28,0.16,0.03,3.84,53.72,51.31,2.19,1.88,0.06,0.53,0.12,0.31,0.0,0.0,0.0,0.0,45.06,0.22,0.16,0.34,0.03,0.0,0.0,0.05,-0.6,-0.6,42.5,0.19,0.0,0.0,1.16,0.81,0.03,0.97,0.88,0.0,0.0,6.66,1.06,1.44,1.31,0.91,0.34,0.06,0.88,1.41,0.53,1.53,0.78,2.28,3.25,0.0,62.2
2724,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,,2000.0,33,27,2307,25.6,0.62,0.78,0.55,0.7,0.65,0.74,0.52,0.61,43.0,18.0,41.9,23.0,53.5,32.54,0.55,2.46,14.38,16.02,5.94,32.38,1.68,0.7,0.9,18.48,78.63,32.81,1.41,0.74,0.78,2.77,1.64,24.88,6.8,2.85,0.35,1.91,0.04,0.2,0.59,0.08,0.04,0.23,0.0,0.0,0.12,0.0,0.0,380.0,542.0,70.1,5845.0,888.0,192.0,253.0,75.9,150.0,188.0,79.8,18.0,34.0,52.9,0.16,0.09,0.06,0.07,1.13,0.82,0.55,0.04,1.8,21.17,19.22,1.72,0.12,0.08,0.2,0.27,0.0,0.0,0.0,0.0,0.0,14.84,0.23,0.9,4.14,1.37,0.13,0.4,0.13,-0.6,0.7,41.1,0.31,0.04,0.04,1.21,1.33,0.51,0.04,0.2,0.0,0.0,2.34,1.45,2.07,0.35,0.0,0.23,0.12,0.16,0.43,0.27,0.16,0.08,0.39,0.43,0.0,36.4
2725,Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,,1997.0,33,30,2608,29.0,0.1,0.17,0.1,0.17,0.08,0.18,0.08,0.18,48.0,28.0,58.3,16.0,33.3,43.17,0.48,4.86,20.28,18.76,2.76,43.17,1.66,0.97,0.55,27.72,155.38,78.0,2.31,1.69,0.38,1.97,1.21,31.55,6.0,3.28,0.28,2.69,0.0,0.1,0.31,0.03,0.14,0.24,0.0,0.03,0.0,0.0,0.0,806.0,998.0,80.8,11878.0,3431.0,442.0,509.0,86.8,291.0,348.0,83.6,37.0,61.0,60.7,0.07,0.1,0.12,-0.03,1.21,3.31,1.07,0.31,5.17,34.41,34.1,0.17,0.07,0.17,0.17,1.28,0.07,0.0,0.0,0.0,0.0,27.79,0.14,0.86,1.59,0.38,0.07,0.27,0.05,0.6,0.6,40.3,0.1,0.0,0.0,0.9,1.28,0.31,0.38,0.55,0.0,0.0,5.24,0.86,1.28,0.97,0.21,0.48,0.28,0.14,1.03,0.9,0.9,0.24,1.34,0.55,0.0,13.3
2726,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,,1998.0,20,14,1169,13.0,0.0,0.08,0.0,0.08,0.03,0.07,0.03,0.07,7.0,3.0,42.9,3.0,42.9,58.23,6.31,23.92,29.31,5.15,0.69,58.23,0.54,0.23,0.23,29.0,123.92,62.23,0.62,0.69,0.31,0.54,0.23,35.15,0.92,1.77,0.23,1.46,0.23,0.0,0.0,0.08,0.0,0.15,0.0,0.0,0.0,0.08,0.0,494.0,626.0,78.9,9349.0,3512.0,186.0,204.0,91.2,235.0,272.0,86.4,59.0,120.0,49.2,0.08,0.04,0.04,0.04,1.0,3.15,0.92,0.54,3.77,48.15,43.92,4.0,1.31,0.0,0.31,0.92,2.62,0.0,0.0,0.0,0.0,38.0,0.23,0.38,0.38,0.0,0.0,0.0,0.08,-0.4,-0.4,54.3,0.31,0.0,0.0,1.0,0.31,0.08,2.31,1.15,0.08,0.0,4.0,1.92,1.62,1.77,1.08,0.62,0.08,0.92,1.15,0.23,1.23,0.77,4.08,3.08,0.08,80.0
2729,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,,1995.0,28,15,1379,15.3,0.0,0.2,0.0,0.2,0.02,0.12,0.02,0.12,12.0,7.0,58.3,4.0,33.3,69.41,3.14,20.07,30.59,19.22,0.72,69.41,0.78,0.46,0.26,40.39,212.29,114.58,1.96,1.83,0.13,0.46,0.52,46.41,4.71,2.48,0.26,2.22,0.2,0.07,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,762.0,964.0,79.0,13248.0,4831.0,328.0,370.0,88.6,342.0,416.0,82.2,67.0,130.0,51.5,0.2,0.09,0.1,0.1,1.18,3.53,1.96,0.33,5.95,63.01,53.46,9.28,1.18,0.13,0.72,4.18,6.67,1.44,1.37,0.0,0.0,49.8,0.26,0.98,0.59,0.26,0.0,0.0,0.04,-0.4,-0.4,33.3,0.2,0.0,0.0,0.78,0.26,0.26,0.85,0.52,0.0,0.0,4.25,0.33,0.65,1.11,0.46,0.39,0.26,0.72,1.05,0.33,0.78,0.13,1.96,1.83,0.0,68.8
2730,Kevin Volland,de GER,"FW,MF",Union Berlin,de Bundesliga,,1992.0,26,17,1345,14.9,0.2,0.47,0.07,0.33,0.36,0.53,0.2,0.37,18.0,6.0,33.3,12.0,66.7,38.59,0.6,5.17,16.78,16.91,3.42,38.39,1.21,0.4,0.81,19.06,76.85,26.44,0.94,0.6,0.54,2.35,1.48,25.97,6.44,3.15,0.33,2.15,0.47,0.07,0.34,0.07,0.07,0.2,0.07,0.0,0.07,0.0,0.0,258.0,420.0,61.4,4382.0,1570.0,135.0,184.0,73.4,80.0,124.0,64.5,31.0,67.0,46.3,0.27,0.17,0.15,0.09,1.34,2.01,1.21,0.34,3.22,28.19,24.97,3.09,0.6,0.2,0.27,3.76,0.2,1.34,0.4,0.87,0.0,17.32,0.13,1.07,2.21,0.67,0.03,0.1,0.09,-2.3,-1.9,35.9,0.2,0.13,0.07,1.88,0.87,0.47,0.4,0.6,0.0,0.0,3.76,1.54,2.75,1.48,0.54,0.54,0.4,0.54,1.34,0.81,0.54,0.0,1.88,0.81,0.0,40.0
2732,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,,2002.0,24,12,1153,12.8,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.03,27.0,16.0,59.3,9.0,33.3,58.44,3.52,16.33,33.91,8.75,0.47,58.44,2.11,1.25,0.7,29.84,133.28,44.45,0.23,0.47,0.08,1.17,0.86,36.88,0.7,0.86,0.16,0.7,0.0,0.0,0.08,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,499.0,585.0,85.3,8276.0,1835.0,244.0,269.0,90.7,190.0,212.0,89.6,47.0,74.0,63.5,0.0,0.02,0.02,-0.02,0.39,2.89,0.31,0.16,3.75,45.7,44.22,1.48,1.33,0.08,0.23,0.78,0.0,0.0,0.0,0.0,0.0,38.98,0.0,0.7,0.31,0.16,0.0,0.0,0.03,-0.1,-0.1,71.4,0.47,0.0,0.0,2.27,1.88,0.0,1.09,1.17,0.0,0.0,5.62,1.17,0.47,2.5,0.86,0.86,0.78,1.17,2.19,1.02,1.33,0.47,3.59,2.27,0.0,53.6
2733,Stefan de Vrij,nl NED,DF,Inter,it Serie A,,1992.0,25,17,1586,17.6,0.06,0.06,0.06,0.06,0.03,0.05,0.03,0.05,2.0,2.0,100.0,0.0,0.0,65.62,6.31,32.44,31.99,1.48,0.8,65.62,0.11,0.11,0.0,34.55,159.09,82.95,0.34,0.28,0.0,0.4,0.0,44.15,0.11,0.51,0.06,0.4,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,932.0,1010.0,92.3,16414.0,5395.0,350.0,370.0,94.6,524.0,554.0,94.6,46.0,64.0,71.9,0.0,0.02,0.02,-0.02,0.11,1.93,0.23,0.0,2.44,57.39,56.19,1.14,0.85,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,52.95,0.06,0.11,0.57,0.17,0.1,0.33,0.06,0.4,0.4,64.8,0.0,0.0,0.0,0.45,0.11,0.0,1.36,0.74,0.0,0.0,4.83,2.61,1.42,1.02,0.74,0.23,0.06,0.45,0.85,0.4,1.25,0.57,2.39,2.9,0.0,53.3
2736,Walace,br BRA,MF,Udinese,it Serie A,,1995.0,37,37,3238,36.0,0.06,0.06,0.06,0.06,0.02,0.05,0.02,0.05,39.0,16.0,41.0,19.0,48.7,50.64,3.64,16.42,29.19,5.72,0.25,50.64,1.08,0.44,0.53,26.89,146.47,70.03,1.03,0.83,0.03,1.56,0.75,27.61,0.61,1.58,0.08,1.28,0.03,0.0,0.14,0.08,0.06,0.08,0.0,0.0,0.0,0.0,0.0,1146.0,1437.0,79.7,21020.0,7147.0,480.0,555.0,86.5,523.0,604.0,86.6,125.0,226.0,55.3,0.0,0.03,0.02,-0.03,0.58,3.97,0.19,0.03,3.53,39.92,38.33,1.53,1.47,0.08,0.31,0.33,0.06,0.0,0.0,0.0,0.0,31.83,0.06,0.72,0.75,0.25,0.07,0.22,0.03,1.2,1.2,60.4,0.19,0.0,0.0,1.17,1.28,0.0,1.19,1.19,0.0,0.0,7.67,0.81,0.53,1.83,1.11,0.72,0.0,1.0,2.14,1.14,1.19,0.17,3.03,1.83,0.03,46.8
2737,Luca Waldschmidt,de GER,"MF,FW",Köln,de Bundesliga,,1996.0,22,14,1146,12.7,0.24,0.24,0.24,0.24,0.23,0.32,0.17,0.26,40.0,18.0,45.0,20.0,50.0,47.56,0.71,6.46,23.39,18.43,2.28,47.48,3.15,1.42,1.57,26.46,144.49,64.72,2.36,1.57,0.47,1.81,1.1,30.47,4.8,3.3,0.24,1.97,0.24,0.08,0.71,0.24,0.08,0.0,0.0,0.0,0.16,0.08,0.0,320.0,448.0,71.4,5187.0,1308.0,150.0,180.0,83.3,125.0,163.0,76.7,31.0,60.0,51.7,0.0,0.09,0.14,-0.09,1.26,1.81,0.79,0.31,3.62,35.28,30.87,3.86,0.79,0.31,0.31,3.07,0.39,2.05,0.55,0.94,0.0,25.2,0.55,1.1,3.3,1.18,0.07,0.2,0.05,0.1,0.9,43.8,0.0,0.0,0.0,1.57,1.18,0.39,0.47,0.94,0.08,0.0,5.04,0.55,0.71,1.5,0.31,0.94,0.24,0.39,1.26,0.87,1.42,0.24,1.97,0.63,0.08,31.3
2738,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,,1990.0,32,30,2767,30.7,0.0,0.13,0.0,0.13,0.01,0.1,0.01,0.1,35.0,21.0,60.0,11.0,31.4,85.11,2.51,17.13,44.23,24.4,1.34,85.11,1.14,0.68,0.36,49.15,244.76,130.78,2.41,2.18,0.23,0.78,0.42,62.7,5.6,2.02,0.36,1.86,0.03,0.03,0.03,0.07,0.0,0.29,0.0,0.03,0.03,0.0,0.0,2128.0,2404.0,88.5,36091.0,8306.0,992.0,1057.0,93.9,932.0,1020.0,91.4,166.0,246.0,67.5,0.13,0.08,0.1,0.05,0.81,6.48,1.04,0.42,5.11,78.31,70.42,7.85,1.07,0.2,0.65,1.92,6.78,0.0,0.0,0.0,0.0,69.32,0.03,1.01,0.52,0.1,0.0,0.0,0.02,-0.4,-0.4,62.5,0.07,0.0,0.0,0.75,0.59,0.23,0.88,0.78,0.0,0.0,4.95,0.81,0.49,1.24,0.62,0.55,0.07,0.62,1.27,0.65,0.62,0.2,2.12,1.3,0.03,48.7
2739,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,,2000.0,27,23,2055,22.8,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,10.0,8.0,80.0,2.0,20.0,56.14,10.31,33.99,21.27,1.45,0.26,56.14,0.44,0.35,0.09,30.66,184.43,105.53,0.61,0.57,0.0,0.66,0.09,33.51,0.22,0.61,0.04,0.39,0.0,0.09,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,842.0,1018.0,82.7,17714.0,6732.0,214.0,252.0,84.9,509.0,567.0,89.8,115.0,185.0,62.2,0.0,0.0,0.01,-0.0,0.13,2.19,0.09,0.0,1.97,44.65,42.24,2.28,1.49,0.0,0.48,0.04,0.09,0.0,0.0,0.0,0.0,36.93,0.13,0.18,0.18,0.09,0.0,0.0,0.04,-0.1,-0.1,44.3,0.26,0.0,0.0,1.01,0.31,0.09,0.66,1.23,0.0,0.09,3.73,1.71,2.15,1.71,1.45,0.26,0.0,1.23,1.8,0.57,2.19,1.36,2.37,5.31,0.0,68.3
2740,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,,1997.0,22,20,1780,19.8,0.0,0.1,0.0,0.1,0.01,0.08,0.01,0.08,32.0,17.0,53.1,9.0,28.1,61.87,4.29,21.41,27.17,14.04,1.21,61.87,1.62,0.86,0.45,30.0,146.92,72.17,1.52,1.36,0.2,1.06,0.45,34.9,2.73,1.31,0.15,1.21,0.05,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,823.0,986.0,83.5,10824.0,3539.0,536.0,599.0,89.5,243.0,285.0,85.3,19.0,38.0,50.0,0.1,0.08,0.07,0.03,0.61,2.58,0.81,0.15,3.89,49.8,42.37,7.32,0.35,0.0,0.05,0.71,6.97,0.0,0.0,0.0,0.0,41.57,0.1,1.36,0.15,0.05,0.0,0.0,0.04,-0.1,-0.1,52.5,0.2,0.0,0.0,0.86,0.45,0.0,2.07,1.26,0.0,0.05,4.75,1.06,0.96,2.12,0.91,1.01,0.2,0.96,1.31,0.35,1.52,0.76,4.19,3.43,0.05,73.1
2741,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,,1989.0,26,23,1980,22.0,0.0,0.05,0.0,0.05,0.04,0.05,0.04,0.05,12.0,8.0,66.7,4.0,33.3,53.05,4.86,19.86,25.05,8.5,0.45,53.05,0.55,0.36,0.18,22.27,91.73,46.14,0.73,0.41,0.0,0.55,0.14,27.23,0.64,0.73,0.14,0.59,0.09,0.0,0.05,0.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,715.0,944.0,75.7,11829.0,5634.0,358.0,396.0,90.4,301.0,372.0,80.9,46.0,134.0,34.3,0.05,0.01,0.01,0.04,0.14,3.09,0.32,0.14,3.0,42.91,36.55,6.32,0.95,0.05,0.14,1.0,5.36,0.0,0.0,0.0,0.0,32.5,0.05,0.95,0.45,0.0,0.0,0.0,0.09,-0.9,-0.9,48.9,0.18,0.0,0.0,1.0,0.27,0.0,0.64,1.27,0.0,0.0,4.27,2.09,2.18,2.05,1.18,0.82,0.05,1.36,2.14,0.77,0.77,0.45,2.68,4.27,0.05,63.8
2742,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,,1994.0,37,34,3001,33.3,0.21,0.42,0.15,0.36,0.18,0.41,0.13,0.37,21.0,11.0,52.4,7.0,33.3,57.75,2.28,11.26,30.06,16.76,0.96,57.66,0.63,0.33,0.21,27.36,118.65,48.23,0.54,0.78,0.18,0.45,0.33,34.68,1.89,3.48,0.48,1.71,1.53,0.03,0.12,0.03,0.06,0.21,0.21,0.0,0.06,0.0,0.0,1386.0,1672.0,82.9,23288.0,7105.0,702.0,762.0,92.1,520.0,570.0,91.2,134.0,270.0,49.6,0.21,0.23,0.19,-0.02,1.92,4.11,0.69,0.24,4.32,50.21,42.7,7.27,2.4,0.06,0.48,5.68,0.09,3.57,1.92,1.59,0.0,41.62,0.24,0.57,1.26,0.48,0.12,0.31,0.11,1.0,0.6,44.1,0.12,0.0,0.0,0.72,0.6,0.0,1.14,0.87,0.0,0.0,4.35,0.78,0.99,1.35,0.42,0.69,0.24,0.54,1.32,0.78,0.93,0.27,2.49,1.47,0.0,40.9
2746,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,,1995.0,37,37,3217,35.7,0.53,0.9,0.53,0.9,0.47,0.68,0.47,0.68,63.0,26.0,41.3,31.0,49.2,26.83,0.78,1.57,10.34,15.18,6.02,26.83,1.76,0.73,0.87,16.27,86.41,41.04,1.74,1.04,1.15,2.18,1.6,21.32,5.99,2.8,0.73,1.96,0.0,0.2,0.5,0.11,0.03,0.42,0.0,0.06,0.2,0.06,0.0,459.0,609.0,75.4,5830.0,932.0,293.0,363.0,80.7,124.0,164.0,75.6,9.0,19.0,47.4,0.36,0.2,0.12,0.16,1.26,0.64,0.62,0.0,1.54,17.06,16.41,0.59,0.03,0.14,0.03,0.36,0.11,0.0,0.0,0.0,0.0,12.86,0.06,0.48,2.99,1.31,0.18,0.4,0.16,2.2,2.2,38.0,0.11,0.0,0.0,0.62,1.15,0.45,0.11,0.2,0.06,0.0,1.79,1.37,2.24,0.34,0.0,0.14,0.2,0.14,0.31,0.17,0.73,0.11,0.45,0.56,0.0,45.5
2747,Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,,2000.0,30,12,1258,14.0,0.0,0.07,0.0,0.07,0.11,0.19,0.11,0.19,13.0,5.0,38.5,5.0,38.5,51.0,1.57,10.07,21.71,19.5,1.93,51.0,0.93,0.36,0.36,30.21,199.5,86.29,2.5,1.36,0.57,1.07,0.71,34.79,6.0,2.15,0.14,1.79,0.07,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,476.0,597.0,79.7,7512.0,1758.0,251.0,282.0,89.0,194.0,225.0,86.2,27.0,49.0,55.1,0.07,0.08,0.08,-0.01,0.93,2.57,0.93,0.29,3.43,42.64,39.57,2.86,0.0,0.0,0.07,2.71,2.86,0.0,0.0,0.0,0.0,34.0,0.21,1.64,0.86,0.14,0.0,0.0,0.13,-1.5,-1.5,43.5,0.36,0.0,0.0,1.07,0.57,0.14,0.36,1.43,0.0,0.0,4.14,0.71,0.93,1.93,1.14,0.57,0.21,1.07,1.43,0.36,0.86,0.07,2.29,1.07,0.0,75.0
2748,Adam Webster,eng ENG,DF,Brighton,eng Premier League,,1995.0,15,13,1144,12.7,0.0,0.0,0.0,0.0,0.03,0.05,0.03,0.05,2.0,0.0,0.0,2.0,100.0,94.57,8.35,38.98,49.21,6.77,1.1,94.57,0.16,0.0,0.16,64.09,320.71,185.59,1.26,1.26,0.0,0.39,0.16,71.1,0.16,1.1,0.0,1.02,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,1096.0,91.0,16938.0,5838.0,428.0,462.0,92.6,495.0,529.0,93.6,56.0,79.0,70.9,0.0,0.01,0.02,-0.01,0.39,7.24,0.31,0.0,6.3,86.3,83.7,2.44,1.81,0.08,0.31,0.08,0.55,0.0,0.0,0.0,0.0,78.5,0.16,0.16,0.63,0.0,0.0,0.0,0.05,-0.4,-0.4,71.7,0.16,0.0,0.0,0.71,0.24,0.0,1.26,0.94,0.0,0.0,4.96,2.6,1.02,1.1,0.63,0.39,0.08,0.47,1.42,0.94,1.26,0.94,2.36,3.39,0.08,33.3
2749,Wout Weghorst,nl NED,FW,Hoffenheim,de Bundesliga,,1992.0,28,24,1977,22.0,0.32,0.46,0.27,0.41,0.33,0.49,0.29,0.45,17.0,3.0,17.6,12.0,70.6,35.91,1.45,3.14,16.86,16.14,4.91,35.86,0.77,0.14,0.55,20.14,68.14,24.18,0.64,0.68,0.32,2.36,0.86,26.77,6.0,3.23,0.23,2.91,0.0,0.0,0.09,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,414.0,571.0,72.5,5269.0,1114.0,262.0,339.0,77.3,102.0,138.0,73.9,17.0,23.0,73.9,0.14,0.16,0.13,-0.02,1.55,1.23,0.91,0.0,2.59,25.95,25.05,0.86,0.05,0.41,0.09,0.18,0.0,0.0,0.0,0.0,0.0,18.82,0.05,0.73,1.73,0.64,0.16,0.43,0.17,-0.2,-0.4,46.4,0.18,0.0,0.0,1.05,1.55,0.59,0.27,0.27,0.0,0.0,2.14,2.95,3.41,0.59,0.18,0.32,0.09,0.41,0.68,0.27,1.14,0.36,0.86,1.09,0.0,60.0
2750,Julian Weigl,de GER,MF,Gladbach,de Bundesliga,,1995.0,31,31,2764,30.7,0.07,0.16,0.0,0.1,0.08,0.15,0.03,0.09,24.0,14.0,58.3,6.0,25.0,58.01,3.09,18.96,33.81,5.86,0.36,57.95,0.78,0.46,0.2,30.36,120.33,55.8,0.46,0.52,0.03,0.55,0.29,35.9,0.46,1.69,0.16,1.37,0.07,0.1,0.03,0.03,0.1,0.16,0.0,0.0,0.0,0.0,0.0,1311.0,1473.0,89.0,23744.0,6245.0,522.0,568.0,91.9,629.0,673.0,93.5,130.0,169.0,76.9,0.1,0.07,0.05,0.03,0.78,3.42,0.33,0.03,3.42,47.98,44.79,3.06,2.8,0.07,0.33,0.1,0.1,0.03,0.0,0.0,0.0,42.7,0.13,0.68,0.55,0.13,0.0,0.0,0.05,-0.4,-0.9,56.8,0.33,0.0,0.0,1.07,0.98,0.0,1.56,1.3,0.0,0.0,5.47,0.81,0.62,2.15,0.91,1.04,0.2,1.34,2.18,0.85,1.53,0.46,3.71,1.99,0.03,61.2
2752,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,de Bundesliga,,1994.0,30,30,2636,29.3,0.1,0.34,0.1,0.34,0.13,0.27,0.13,0.27,107.0,50.0,46.7,50.0,46.7,61.88,2.18,15.22,27.95,19.56,3.11,61.88,3.65,1.71,1.71,31.67,167.58,88.81,2.76,1.67,0.44,1.84,1.16,38.05,6.45,3.04,0.55,2.08,0.1,0.38,0.2,0.2,0.07,0.44,0.0,0.03,0.07,0.0,0.0,1074.0,1443.0,74.4,17176.0,7158.0,585.0,682.0,85.8,398.0,506.0,78.7,71.0,149.0,47.7,0.24,0.14,0.2,0.1,1.26,2.66,1.43,0.78,3.79,49.25,41.19,7.95,0.24,0.2,0.44,2.8,7.68,0.03,0.0,0.0,0.0,36.66,0.1,2.05,1.5,0.44,0.07,0.23,0.09,-0.8,-0.8,36.5,0.17,0.0,0.0,0.99,1.33,0.14,0.68,1.3,0.0,0.0,5.84,0.78,1.37,2.18,0.99,0.85,0.34,1.06,1.81,0.75,1.23,0.2,2.87,1.47,0.0,58.5
2756,Danny Welbeck,eng ENG,"FW,MF",Brighton,eng Premier League,,1990.0,29,21,1693,18.8,0.27,0.32,0.27,0.32,0.28,0.37,0.28,0.37,27.0,8.0,29.6,16.0,59.3,38.67,1.06,3.78,17.93,17.29,3.88,38.67,1.44,0.43,0.85,23.56,106.97,46.65,1.7,0.85,0.69,2.45,1.12,28.35,5.32,3.77,0.37,2.77,0.0,0.16,0.59,0.27,0.0,0.16,0.0,0.0,0.11,0.11,0.0,423.0,515.0,82.1,4847.0,730.0,304.0,349.0,87.1,91.0,106.0,85.8,1.0,2.0,50.0,0.05,0.09,0.07,-0.04,1.17,1.22,0.69,0.0,2.34,27.39,26.06,1.12,0.05,0.21,0.05,0.16,0.11,0.0,0.0,0.0,0.0,22.5,0.21,1.17,2.18,0.85,0.12,0.31,0.13,-0.3,-0.3,42.1,0.21,0.0,0.0,0.64,1.12,0.48,0.48,0.9,0.11,0.0,2.23,0.85,1.17,1.86,0.48,0.9,0.48,0.53,0.9,0.37,0.64,0.0,2.34,0.9,0.05,58.8
