,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
824,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,1992,37.0,6,0,0,50,43,6,150,54,63,0,1,0,278,46,54,46.0,Matches
825,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
826,Estanis,es ESP,FW,Barcelona,es La Liga,17,2003,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.0,Matches
827,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,2002,20.6,2,0,0,10,6,0,0,22,18,0,0,0,92,32,27,54.2,Matches
828,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,17.5,3,0,0,24,11,11,73,25,22,0,1,0,126,23,19,54.8,Matches
829,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,1995,4.5,3,0,0,8,3,0,2,5,8,0,0,0,31,3,1,75.0,Matches
830,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,1988,15.0,3,0,0,15,11,0,3,20,14,0,0,0,105,48,17,73.8,Matches
831,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,23,1998,6.7,1,0,0,5,12,0,27,5,6,0,0,0,38,7,13,35.0,Matches
832,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,es La Liga,19,2001,6.4,4,0,0,17,15,2,15,9,9,0,0,0,29,3,7,30.0,Matches
833,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,36,1985,37.0,2,0,0,1,7,0,0,0,0,0,1,0,21,11,0,100.0,Matches
834,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,1993,25.7,7,0,0,40,28,0,6,39,25,0,0,0,193,43,24,64.2,Matches
835,Fábio,br BRA,DF,Nantes,fr Ligue 1,31,1990,18.5,8,1,0,30,19,1,35,35,40,0,2,0,107,30,30,50.0,Matches
836,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,34,1987,0.4,0,0,0,1,2,0,5,1,0,0,0,0,4,0,0,,Matches
837,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,1998,37.0,2,0,0,21,24,0,3,53,24,0,2,0,199,38,32,54.3,Matches
838,Wahid Faghir,dk DEN,FW,Stuttgart,de Bundesliga,18,2003,1.4,0,0,0,0,3,2,0,0,0,0,0,0,2,4,4,50.0,Matches
839,Romain Faivre,fr FRA,"FW,MF",Lyon,fr Ligue 1,23,1998,9.9,0,0,0,14,17,1,61,3,4,0,0,0,55,2,1,66.7,Matches
840,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,1998,19.9,1,0,0,15,27,1,115,13,18,0,0,0,110,6,14,30.0,Matches
841,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,35,1986,9.3,1,0,0,17,18,15,4,2,1,0,0,0,17,27,33,45.0,Matches
842,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,30,1991,0.7,0,0,0,2,4,0,0,1,2,0,0,0,5,5,6,45.5,Matches
843,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,9.5,2,0,0,0,1,0,0,1,0,0,0,0,8,3,0,100.0,Matches
844,Fali,es ESP,"DF,MF",Cádiz,es La Liga,27,1993,20.0,6,0,0,19,11,0,11,24,19,0,0,0,110,31,26,54.4,Matches
845,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,28,1993,0.2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,50.0,Matches
846,Omar Faraj,se SWE,FW,Levante,es La Liga,19,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0,Matches
847,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,1991,28.6,8,1,1,27,34,5,82,23,40,0,1,0,193,45,50,47.4,Matches
848,Mohamed Fares,dz ALG,"DF,FW",Genoa,it Serie A,25,1996,6.5,2,0,0,10,6,0,24,8,2,0,0,0,43,9,14,39.1,Matches
849,Diego Farias,br BRA,"MF,FW",Cagliari,it Serie A,31,1990,0.7,0,0,0,0,0,0,2,0,1,0,0,0,5,1,2,33.3,Matches
850,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,12.3,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,100.0,Matches
851,Ömer Faruk Beyaz,tr TUR,"DF,MF",Stuttgart,de Bundesliga,17,2003,0.8,0,0,0,0,0,0,2,2,3,0,0,0,5,0,1,0.0,Matches
852,Noah Fatar,fr FRA,"DF,MF",Angers,fr Ligue 1,19,2002,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Matches
853,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,2002,3.7,0,0,0,9,12,3,3,1,2,1,0,0,10,1,3,25.0,Matches
854,Julien Faussurier,fr FRA,"MF,DF",Brest,fr Ligue 1,34,1987,5.4,1,0,0,5,7,5,38,5,6,0,0,0,36,5,5,50.0,Matches
855,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,0.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,Matches
856,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,3,1,1,16,15,1,6,27,11,0,2,0,84,54,22,71.1,Matches
857,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,1.3,1,0,0,2,5,0,0,0,1,0,0,0,9,1,2,33.3,Matches
858,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,0.4,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,,Matches
859,Nabil Fekir,fr FRA,MF,Betis,es La Liga,28,1993,31.0,7,1,0,65,92,9,173,7,29,0,0,0,106,26,48,35.1,Matches
860,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,5,1,0,21,14,2,0,28,15,0,0,0,100,45,29,60.8,Matches
861,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,9,1,0,28,16,0,2,33,23,1,0,0,133,43,42,50.6,Matches
862,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,21,1999,14.0,3,1,1,15,57,9,18,7,2,0,0,0,31,19,18,51.4,Matches
863,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,1,0,0,6,7,0,4,9,6,0,0,0,42,23,12,65.7,Matches
864,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,2,0,0,12,13,2,106,37,22,0,0,0,135,12,14,46.2,Matches
865,Evan Ferguson,ie IRL,MF,Brighton,eng Premier League,16,2004,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0,Matches
866,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
867,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,34.6,10,0,0,33,47,3,148,17,28,0,0,0,180,19,30,38.8,Matches
868,Edimilson Fernandes,ch SUI,"MF,FW",Arminia,de Bundesliga,25,1996,3.1,0,0,0,3,1,0,14,2,0,0,0,0,23,5,3,62.5,Matches
869,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13.0,1,1,0,1,2,0,0,0,1,0,0,0,20,1,0,100.0,Matches
870,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,22.8,2,0,0,15,23,2,69,30,31,0,0,0,164,18,30,37.5,Matches
871,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12.0,0,0,0,0,3,0,0,0,0,0,0,1,18,2,2,50.0,Matches
872,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,5.8,0,0,0,1,2,0,1,4,0,0,0,0,24,10,5,66.7,Matches
873,Fernandinho,br BRA,"MF,DF",Manchester City,eng Premier League,36,1985,10.7,1,0,0,14,10,0,2,8,10,0,0,0,85,22,15,59.5,Matches
874,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,34,1987,20.6,6,0,0,16,11,1,1,29,17,0,0,0,131,35,45,43.8,Matches
875,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,4,0,0,29,24,0,7,39,22,0,1,0,109,23,21,52.3,Matches
876,Salvador Ferrer,es ESP,"DF,MF",Spezia,it Serie A,23,1998,16.6,3,0,0,13,10,0,44,18,18,0,0,0,82,34,23,59.6,Matches
877,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,32.3,13,1,1,49,72,0,39,30,35,0,1,0,300,17,34,33.3,Matches
878,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,1,0,0,3,7,0,11,7,5,0,1,0,42,4,6,40.0,Matches
879,Fidel,es ESP,MF,Elche,es La Liga,31,1989,25.1,9,0,0,26,29,7,118,7,23,0,1,0,141,6,21,22.2,Matches
880,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,6.2,3,0,0,8,9,0,24,4,8,0,0,0,32,7,7,50.0,Matches
881,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,32,1989,3.2,0,0,0,3,1,1,2,2,1,0,0,0,9,4,4,50.0,Matches
882,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,7.3,2,0,0,5,10,2,9,11,13,0,0,0,50,9,3,75.0,Matches
883,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
884,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,11.0,3,0,0,7,6,3,8,4,14,0,0,0,53,14,27,34.1,Matches
885,Junior Firpo,es ESP,"DF,MF",Leeds United,eng Premier League,24,1996,19.0,11,0,0,39,15,1,26,24,29,0,0,1,89,27,19,58.7,Matches
886,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32.0,0,0,0,0,1,0,0,2,0,0,0,0,70,4,0,100.0,Matches
887,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,0.3,0,0,0,1,0,0,1,0,1,0,0,0,2,1,7,12.5,Matches
888,Alexis Flips,fr FRA,"MF,DF",Reims,fr Ligue 1,21,2000,11.7,2,0,0,18,12,1,88,24,21,0,0,0,88,8,20,28.6,Matches
889,Alessandro Florenzi,it ITA,"DF,FW",Milan,it Serie A,30,1991,12.8,2,0,0,10,8,3,56,27,14,0,0,0,79,9,9,50.0,Matches
890,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,23.6,1,0,0,15,23,14,132,11,8,0,0,0,83,5,27,15.6,Matches
891,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,0.4,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0,Matches
892,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,37.3,2,0,0,27,45,5,41,26,19,0,0,0,210,15,13,53.6,Matches
893,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7.0,2,0,0,7,7,0,0,12,8,0,0,0,43,20,10,66.7,Matches
894,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,24.3,4,0,0,33,25,0,6,32,43,0,1,0,175,14,10,58.3,Matches
895,Thomas Foket,be BEL,"DF,FW",Reims,fr Ligue 1,26,1994,24.8,5,0,0,26,27,5,64,33,19,1,0,0,135,15,19,44.1,Matches
896,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,1,0,0,4,1,0,0,2,0,0,0,0,8,2,4,33.3,Matches
897,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,3,0,0,10,0,0,5,10,3,0,1,0,17,4,2,66.7,Matches
898,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38.0,4,0,0,23,8,1,6,44,12,0,0,0,205,87,42,67.4,Matches
899,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,31,1990,0.6,1,0,0,3,4,0,4,0,0,0,0,0,0,0,2,0.0,Matches
900,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,25,1996,31.1,4,0,0,24,28,6,87,27,28,1,0,0,182,23,30,43.4,Matches
901,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,19.0,2,0,0,11,22,4,38,2,12,0,0,0,58,9,18,33.3,Matches
902,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,17.0,5,0,0,26,15,2,5,19,23,0,0,0,119,11,11,50.0,Matches
903,Marcus Forss,fi FIN,"FW,MF",Brentford,eng Premier League,22,1999,2.3,0,0,0,3,1,0,1,1,3,0,0,0,4,2,7,22.2,Matches
904,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19.0,1,0,0,0,3,0,0,0,0,0,0,0,7,7,0,100.0,Matches
905,Philipp Förster,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1995,10.7,4,0,0,15,9,2,8,3,13,0,0,0,58,10,11,47.6,Matches
906,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,4.7,3,0,0,11,7,2,2,0,2,0,0,0,14,18,16,52.9,Matches
907,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1.0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
908,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26.0,0,0,0,1,4,0,0,0,0,0,1,0,54,5,3,62.5,Matches
909,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,Matches
910,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,0,0,0,1,0,0,4,2,3,0,0,0,14,2,3,40.0,Matches
911,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2.0,0,0,0,1,3,0,7,1,0,0,0,0,4,1,3,25.0,Matches
912,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,26.0,11,0,0,39,40,1,60,29,17,1,1,0,164,20,22,47.6,Matches
913,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,6,1,1,39,22,0,7,20,49,0,1,0,125,36,24,60.0,Matches
914,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1999,0.2,0,0,0,2,0,0,3,1,0,0,0,0,2,1,2,33.3,Matches
915,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,9.4,3,0,0,17,8,0,36,9,19,0,1,0,44,9,12,42.9,Matches
916,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,5,0,0,36,9,2,71,28,39,0,1,0,130,12,11,52.2,Matches
917,Enric Franquesa,es ESP,"DF,FW",Levante,es La Liga,24,1997,6.9,1,0,0,7,7,1,10,7,3,0,0,0,28,8,7,53.3,Matches
918,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,14.0,7,0,0,26,12,0,6,23,10,0,1,0,78,27,32,45.8,Matches
919,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,27,1994,16.3,3,0,0,10,24,2,88,11,3,0,0,0,61,5,22,18.5,Matches
920,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,31.7,6,0,0,46,57,0,14,29,16,2,1,1,143,26,40,39.4,Matches
921,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,22.5,5,0,0,31,30,0,3,32,27,1,0,1,197,15,13,53.6,Matches
922,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,3.4,1,0,0,3,1,0,9,4,2,0,0,0,11,3,2,60.0,Matches
923,Morten Frendrup,dk DEN,"DF,MF",Genoa,it Serie A,20,2001,7.7,1,0,0,10,4,0,8,17,24,0,0,0,70,12,10,54.5,Matches
924,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,26.3,10,0,0,43,28,0,25,35,39,0,1,1,186,20,24,45.5,Matches
925,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,25,1995,6.7,1,0,0,4,2,1,0,5,8,0,1,0,38,19,8,70.4,Matches
926,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,25,1995,13.0,4,1,1,12,2,0,5,23,5,0,0,1,79,39,32,54.9,Matches
927,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,2000,22.8,6,0,0,17,45,1,58,17,18,0,1,1,120,19,18,51.4,Matches
928,Christian Früchtl,de GER,GK,Bayern Munich,de Bundesliga,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
929,Jorge de Frutos,es ESP,"MF,FW",Levante,es La Liga,24,1997,19.6,4,0,0,39,21,13,69,12,15,0,2,0,96,7,16,30.4,Matches
930,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,eng Premier League,17,2003,1.7,0,0,0,1,0,0,3,4,4,0,0,0,9,3,2,60.0,Matches
931,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,23,1998,19.0,3,0,0,9,19,2,61,8,16,0,0,0,107,3,12,20.0,Matches
932,Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,24,1996,32.5,6,0,0,36,84,5,69,22,25,0,0,0,137,33,41,44.6,Matches
933,Marius Funk,de GER,GK,Greuther Fürth,de Bundesliga,25,1996,8.0,0,0,0,1,1,0,0,0,0,0,1,0,19,3,0,100.0,Matches
934,Stephan Fürstner,de GER,MF,Mainz 05,de Bundesliga,33,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
935,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,1999,6.0,3,0,0,7,2,0,0,8,3,0,0,0,25,13,8,61.9,Matches
936,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,29,1991,12.7,3,0,0,12,16,6,24,3,4,0,0,0,37,16,32,33.3,Matches
937,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,de Bundesliga,26,1995,1.2,1,0,0,4,1,0,0,1,3,0,0,0,3,3,3,50.0,Matches
938,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,21,2000,0.2,0,0,0,1,1,0,0,2,1,0,0,0,3,2,2,50.0,Matches
939,Luca Gagliano,it ITA,"FW,DF",Cagliari,it Serie A,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,Matches
940,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,27,1994,7.2,2,0,0,24,16,0,5,9,6,0,0,0,40,14,14,50.0,Matches
941,Riccardo Gagliolo,se SWE,DF,Salernitana,it Serie A,31,1990,12.6,2,0,0,8,12,0,15,28,12,0,0,0,68,14,11,56.0,Matches
942,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,1994,36.6,8,0,0,54,75,11,173,45,66,0,0,0,234,25,48,34.2,Matches
943,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,27,1993,15.3,4,0,0,25,33,0,14,20,21,0,0,0,109,18,12,60.0,Matches
944,Nicolas Galazzi,it ITA,MF,Venezia,it Serie A,20,2000,0.2,0,0,0,2,0,0,3,0,1,0,0,0,0,0,1,0.0,Matches
945,Pablo Galdames Millán,cl CHI,MF,Genoa,it Serie A,24,1996,11.4,2,0,0,20,11,3,31,8,12,0,0,0,78,6,15,28.6,Matches
946,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,es La Liga,32,1989,12.8,5,0,0,21,13,16,9,6,6,0,0,0,31,48,66,42.1,Matches
947,Conor Gallagher,eng ENG,MF,Crystal Palace,eng Premier League,21,2000,31.6,10,0,0,65,65,2,128,29,38,1,0,0,187,23,37,38.3,Matches
948,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,28,1993,31.0,2,0,0,0,7,0,0,2,0,0,0,0,33,2,1,66.7,Matches
949,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,1989,19.1,6,0,0,21,11,2,32,32,36,0,0,0,153,20,9,69.0,Matches
950,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34,1987,26.5,0,0,0,16,17,14,16,6,10,1,0,0,81,10,48,17.2,Matches
951,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,31,1989,18.2,4,0,0,38,16,1,2,24,36,0,0,0,127,8,15,34.8,Matches
952,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,1999,11.4,2,0,0,9,10,10,3,2,2,0,0,0,27,19,30,38.8,Matches
953,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1996,1.7,0,0,0,2,1,6,0,0,0,0,0,0,5,22,8,73.3,Matches
954,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28,1992,33.3,6,0,0,23,25,11,194,42,23,0,0,0,187,5,23,17.9,Matches
955,Dani García,es ESP,MF,Athletic Club,es La Liga,31,1990,24.2,9,0,0,44,22,1,4,24,22,0,0,0,132,33,33,50.0,Matches
956,David García,es ESP,DF,Osasuna,es La Liga,27,1994,34.5,8,0,0,53,21,0,0,52,14,0,1,0,221,134,42,76.1,Matches
957,Eric García,es ESP,DF,Barcelona,es La Liga,20,2001,22.7,5,1,0,34,5,2,2,44,18,0,1,0,95,32,21,60.4,Matches
958,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,1999,33.6,4,0,0,24,15,2,128,45,35,0,0,0,210,25,37,40.3,Matches
959,Joan García,es ESP,GK,Espanyol,es La Liga,20,2001,1.2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,,Matches
960,Manu García,es ESP,MF,Alavés,es La Liga,23,1998,12.0,3,0,0,24,33,0,43,13,9,0,0,0,81,3,10,23.1,Matches
961,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,20.0,3,0,0,49,32,12,20,9,17,0,0,0,62,57,66,46.3,Matches
962,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,28,1993,26.4,1,0,0,37,28,8,199,24,26,0,1,0,139,28,44,38.9,Matches
963,Saúl García,es ESP,MF,Alavés,es La Liga,26,1994,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
964,Unai García,es ESP,DF,Osasuna,es La Liga,29,1992,15.6,5,0,0,10,7,0,8,22,12,0,1,0,75,34,33,50.7,Matches
965,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,17,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
966,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,30,1990,6.9,1,0,0,8,2,0,4,6,4,0,0,0,30,8,11,42.1,Matches
967,Djeidi Gassama,fr FRA,FW,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
968,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1988,30.5,8,2,0,29,33,0,61,53,34,0,1,1,260,21,27,43.8,Matches
969,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,16,2004,25.7,11,1,1,63,69,12,48,25,18,1,0,0,122,32,35,47.8,Matches
970,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,eng Premier League,30,1990,0.4,1,0,0,2,2,0,0,1,0,0,0,0,2,1,1,50.0,Matches
971,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,25,1995,0.7,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,100.0,Matches
972,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,30,1990,38.0,0,0,0,0,1,0,0,0,0,0,0,0,30,8,0,100.0,Matches
973,Linus Gechter,de GER,DF,Hertha BSC,de Bundesliga,17,2004,8.0,0,0,0,6,0,0,2,11,8,0,1,0,44,8,14,36.4,Matches
974,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,23,1998,15.3,6,0,0,39,19,0,42,14,23,0,1,0,102,0,6,0.0,Matches
975,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,eng Premier League,19,2002,8.3,4,0,0,17,24,5,3,0,3,2,0,0,30,11,21,34.4,Matches
976,Luca Gemello,it ITA,GK,Torino,it Serie A,21,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
977,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,27,1994,17.5,2,0,0,18,24,2,32,25,20,0,0,0,115,26,25,51.0,Matches
978,Valère Germain,fr FRA,FW,Montpellier,fr Ligue 1,31,1990,21.9,3,0,0,23,27,7,15,9,14,0,0,0,54,53,104,33.8,Matches
979,Gerson,br BRA,"MF,FW",Marseille,fr Ligue 1,24,1997,28.3,3,0,0,45,67,2,22,16,17,2,0,0,109,23,19,54.8,Matches
980,Willem Geubbels,fr FRA,"FW,MF",Nantes,fr Ligue 1,19,2001,6.0,1,0,0,10,4,5,6,6,5,0,0,0,16,10,13,43.5,Matches
981,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,30,1990,5.5,2,0,0,13,6,3,1,0,4,0,0,0,10,16,19,45.7,Matches
982,Ismaël Gharbi,es ESP,FW,Paris S-G,fr Ligue 1,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
983,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,eng Premier League,26,1995,4.3,2,0,0,8,5,2,14,1,4,0,0,0,20,10,11,47.6,Matches
984,Anwar El Ghazi,nl NED,"FW,MF",Everton,eng Premier League,26,1995,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0.0,Matches
985,Lamine Ghezali,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
986,Paolo Ghiglione,it ITA,DF,Genoa,it Serie A,24,1997,6.7,3,0,0,11,3,0,37,10,12,0,0,0,33,7,8,46.7,Matches
987,Saman Ghoddos,ir IRN,"MF,DF",Brentford,eng Premier League,27,1993,6.0,2,0,0,12,10,0,21,3,10,1,0,0,36,11,15,42.3,Matches
988,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,30,1991,3.7,1,0,0,4,2,0,26,3,1,0,0,0,12,5,6,45.5,Matches
989,Dimitris Giannoulis,gr GRE,DF,Norwich City,eng Premier League,25,1995,13.0,2,0,0,16,22,0,44,19,21,0,0,0,105,8,7,53.3,Matches
990,Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,eng Premier League,21,2000,0.1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,2,0.0,Matches
991,Ben Gibson,eng ENG,DF,Norwich City,eng Premier League,28,1993,27.7,5,1,1,12,9,0,1,27,16,0,3,0,108,52,39,57.1,Matches
992,Niko Gießelmann,de GER,"DF,FW",Union Berlin,de Bundesliga,29,1991,23.1,3,0,0,23,33,1,106,18,17,0,0,0,81,24,29,45.3,Matches
993,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,33,1987,34.0,0,0,0,0,6,0,0,3,0,0,0,0,46,11,0,100.0,Matches
994,Bryan Gil,es ESP,"FW,MF",Tottenham,eng Premier League,20,2001,1.0,0,0,0,1,4,0,6,0,0,0,0,0,12,0,1,0.0,Matches
