,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
2414,Gianluca Scamacca,it ITA,FW,Sassuolo,it Serie A,22,1999,23.8,808,26,62,413,342,89,807,30,21,70.0,9,30.0,461,2146,737,21,22,6,74,49,630,149,Matches
2415,Dane Scarlett,eng ENG,MF,Tottenham,eng Premier League,17,2004,0.0,1,0,0,1,0,0,1,1,1,100.0,0,0.0,1,12,4,0,0,0,0,0,1,0,Matches
2416,Kevin Schade,de GER,"MF,FW",Freiburg,de Bundesliga,19,2001,9.2,351,14,64,124,169,60,351,31,15,48.4,16,51.6,172,1421,633,23,17,19,35,20,225,63,Matches
2417,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,22,1999,2.7,125,3,25,65,37,5,125,5,4,80.0,1,20.0,65,328,150,4,3,0,5,1,76,8,Matches
2418,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,29,1991,24.0,1234,159,644,537,74,27,1234,10,6,60.0,4,40.0,645,3685,2225,20,15,0,12,5,669,2,Matches
2419,Louis Schaub,at AUT,"MF,FW",Köln,de Bundesliga,26,1994,7.3,428,10,69,163,201,29,428,32,19,59.4,13,40.6,248,1511,804,28,17,8,20,14,277,68,Matches
2420,Andrea Schiavone,it ITA,MF,Salernitana,it Serie A,28,1993,6.3,305,20,63,183,59,8,305,2,1,50.0,1,50.0,135,551,256,5,3,0,8,1,152,7,Matches
2421,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,25,1996,23.1,675,37,53,327,298,140,673,41,15,36.6,26,63.4,362,1440,583,21,11,18,60,21,529,138,Matches
2422,Kingsley Schindler,gh GHA,"DF,FW",Köln,de Bundesliga,28,1993,3.9,236,6,52,98,87,11,236,5,0,0.0,5,100.0,107,524,254,6,4,1,6,4,117,27,Matches
2423,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,23,1997,11.6,559,16,120,329,118,11,559,15,11,73.3,4,26.7,294,1595,908,21,8,2,18,10,310,29,Matches
2424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,de Bundesliga,24,1997,3.5,179,30,109,66,4,2,179,1,0,0.0,1,100.0,81,321,94,0,0,0,1,1,81,0,Matches
2425,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1999,30.9,2192,265,976,1087,155,59,2192,35,23,65.7,12,34.3,1134,5885,3666,35,26,0,30,15,1288,21,Matches
2426,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,28,1992,20.6,971,46,235,509,243,59,971,58,35,60.3,23,39.7,520,2680,1218,31,25,11,42,33,565,60,Matches
2427,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,37.0,1386,1213,1373,13,0,0,1386,1,1,100.0,0,0.0,718,3805,2301,1,0,0,2,0,600,0,Matches
2428,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,31,1990,6.5,390,17,109,173,111,9,390,8,5,62.5,3,37.5,143,697,382,9,4,1,7,2,208,31,Matches
2429,Benno Schmitz,de GER,DF,Köln,de Bundesliga,26,1994,26.9,1889,48,478,938,486,23,1889,12,2,16.7,10,83.3,846,3893,2271,60,55,5,27,4,1014,126,Matches
2430,David Schnegg,at AUT,DF,Venezia,it Serie A,22,1998,1.6,112,8,55,41,20,0,112,6,1,16.7,5,83.3,63,406,230,2,1,0,3,5,58,5,Matches
2431,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,31,1989,7.2,482,27,124,309,53,4,482,4,4,100.0,0,0.0,287,1204,549,5,6,0,7,5,302,5,Matches
2432,Alessandro Schöpf,at AUT,MF,Arminia,de Bundesliga,27,1994,26.6,1392,36,251,698,468,43,1392,54,30,55.6,24,44.4,701,3734,1690,57,40,11,71,32,806,91,Matches
2433,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,24,1997,15.5,968,63,279,547,148,4,968,25,22,88.0,3,12.0,447,2079,843,9,13,1,25,11,601,13,Matches
2434,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,28,1993,9.3,755,14,201,394,166,18,755,16,5,31.3,11,68.8,420,1945,982,17,11,2,18,3,471,44,Matches
2435,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,26,1995,21.0,1053,835,1044,9,1,0,1053,1,1,100.0,0,0.0,654,2771,1599,1,2,0,0,0,647,1,Matches
2436,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,24.2,903,796,901,2,0,0,903,0,0,,0,,458,2357,1347,0,0,0,0,0,379,0,Matches
2437,Valentino Scotta,es ESP,DF,Sevilla,es La Liga,19,2001,0.0,2,0,1,1,0,0,2,0,0,,0,,1,2,0,0,0,0,0,1,0,0,Matches
2438,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,20,2001,1.6,60,0,2,25,33,10,60,6,4,66.7,2,33.3,42,346,199,6,2,6,4,2,46,8,Matches
2439,Aleksandar Sedlar,rs SRB,"DF,MF",Mallorca,es La Liga,29,1991,4.5,215,33,128,83,4,1,215,0,0,,0,,112,558,278,2,1,0,3,0,119,0,Matches
2440,Paul Seguin,de GER,MF,Greuther Fürth,de Bundesliga,26,1995,23.4,1354,43,233,849,285,24,1354,30,14,46.7,16,53.3,733,3435,1441,28,25,4,36,19,847,48,Matches
2441,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,21,2000,15.7,837,82,420,375,56,9,837,15,9,60.0,6,40.0,553,2895,1397,10,6,3,9,12,478,12,Matches
2442,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,26,1995,11.2,334,12,25,154,158,45,333,8,2,25.0,6,75.0,156,773,271,10,8,1,23,12,265,50,Matches
2443,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,37.0,1029,905,1024,2,3,3,1029,0,0,,0,,586,2858,1747,0,0,0,1,0,435,0,Matches
2444,Ken Sema,se SWE,"MF,FW",Watford,eng Premier League,27,1993,9.5,325,19,88,133,111,15,325,27,12,44.4,15,55.6,182,1221,444,19,8,4,18,25,187,36,Matches
2445,Nélson Semedo,pt POR,"MF,DF",Wolves,eng Premier League,27,1993,23.7,1487,90,416,605,481,52,1487,64,39,60.9,25,39.1,762,4570,2599,79,63,17,51,27,846,146,Matches
2446,Lion Semić,de GER,DF,Dortmund,de Bundesliga,17,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2447,Adrian Šemper,hr CRO,GK,Genoa,it Serie A,23,1998,1.0,39,35,39,0,0,0,39,0,0,,0,,25,139,66,0,0,0,0,0,18,0,Matches
2448,Stefano Sensi,it ITA,"MF,FW",Sampdoria,it Serie A,25,1995,8.4,488,10,78,258,160,15,488,25,13,52.0,12,48.0,305,1737,634,16,19,1,17,16,352,24,Matches
2449,Stefano Sensi,it ITA,"MF,FW",Inter,it Serie A,25,1995,1.9,154,0,19,81,56,8,154,4,3,75.0,1,25.0,106,621,278,7,5,0,6,4,125,13,Matches
2450,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,30,1991,15.5,604,490,596,8,0,0,604,1,0,0.0,1,100.0,318,1697,1123,0,2,2,0,0,240,0,Matches
2451,Suat Serdar,de GER,"MF,FW",Hertha BSC,de Bundesliga,24,1997,24.6,919,16,196,509,240,50,919,101,61,60.4,40,39.6,529,3381,1639,43,32,11,67,49,544,77,Matches
2452,Laurens Serpe,it ITA,DF,Genoa,it Serie A,20,2001,0.5,37,4,15,19,3,1,37,1,0,0.0,1,100.0,23,123,68,2,2,0,0,0,31,1,Matches
2453,Janni Serra,de GER,FW,Arminia,de Bundesliga,23,1998,12.4,430,25,45,207,180,43,430,15,5,33.3,10,66.7,215,847,239,7,7,4,50,25,307,62,Matches
2454,Javier Serrano,es ESP,MF,Atlético Madrid,es La Liga,18,2003,0.8,50,5,13,36,1,0,50,1,0,0.0,1,100.0,26,41,14,0,0,0,3,0,34,1,Matches
2455,Nicolás Serrano,es ESP,"MF,FW",Athletic Club,es La Liga,18,2003,3.5,181,4,27,78,81,11,181,7,4,57.1,3,42.9,108,762,341,13,4,4,15,2,123,26,Matches
2456,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,de Bundesliga,16,2005,0.2,12,0,2,5,5,0,12,0,0,,0,,5,23,5,0,1,0,1,3,6,1,Matches
2457,Ryan Sessegnon,eng ENG,"DF,MF",Tottenham,eng Premier League,21,2000,11.6,574,38,166,188,223,39,574,19,6,31.6,13,68.4,302,1779,931,30,7,10,33,12,325,80,Matches
2458,Nils Seufert,de GER,MF,Greuther Fürth,de Bundesliga,24,1997,1.1,32,2,12,15,5,0,32,0,0,,0,,19,69,30,1,1,0,0,0,20,2,Matches
2459,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,37,1984,16.7,1120,28,232,637,266,8,1116,7,5,71.4,2,28.6,668,3399,1793,30,21,1,20,5,713,14,Matches
2460,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,28,1992,11.7,727,8,96,316,326,61,727,39,20,51.3,19,48.7,425,3015,1745,58,42,20,22,13,495,105,Matches
2461,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,eng Premier League,21,1999,7.9,499,26,190,225,91,14,499,17,11,64.7,6,35.3,246,1329,719,20,13,4,5,2,276,20,Matches
2462,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,fr Ligue 1,29,1991,7.5,392,3,40,158,198,18,392,9,6,66.7,3,33.3,280,1233,475,10,9,5,9,11,295,73,Matches
2463,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,26,1995,17.8,1316,55,293,597,436,15,1316,14,7,50.0,7,50.0,682,3798,2191,48,42,3,11,14,836,69,Matches
2464,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,29,1992,22.0,1113,56,317,648,167,3,1113,12,9,75.0,3,25.0,559,2486,1011,11,12,1,19,5,640,7,Matches
2465,Aimar Sher,se SWE,MF,Spezia,it Serie A,18,2002,0.5,30,1,8,18,4,0,30,0,0,,0,,11,65,17,0,2,0,1,0,13,0,Matches
2466,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,26,1995,8.7,341,3,24,130,191,69,341,12,3,25.0,9,75.0,179,1367,654,28,15,12,22,16,248,85,Matches
2467,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,17,2004,0.2,6,1,2,0,4,0,6,0,0,,0,,3,17,3,0,0,0,0,0,3,1,Matches
2468,Mahame Siby,ml MLI,DF,Strasbourg,fr Ligue 1,25,1996,0.2,6,1,6,0,0,0,6,0,0,,0,,3,2,0,0,0,0,0,0,2,0,Matches
2469,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,fr Ligue 1,25,1996,0.1,5,0,0,3,2,0,5,0,0,,0,,5,42,36,1,1,0,0,0,5,2,Matches
2470,Alassane Sidibe,ci CIV,MF,Atalanta,it Serie A,19,2002,0.1,4,0,2,1,1,0,4,0,0,,0,,1,2,2,0,0,0,0,0,2,0,Matches
2471,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,10.5,851,26,197,476,184,7,851,9,4,44.4,5,55.6,444,2245,1266,26,17,0,12,7,545,41,Matches
2472,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,23,1998,0.9,30,1,3,12,15,5,30,1,0,0.0,1,100.0,12,66,50,3,1,0,1,0,21,3,Matches
2473,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,248,60,187,59,2,2,248,2,2,100.0,0,0.0,118,587,299,1,0,0,1,0,137,0,Matches
2474,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,it Serie A,22,1999,2.0,74,0,9,32,35,5,74,6,3,50.0,3,50.0,55,294,112,6,1,1,7,5,50,16,Matches
2475,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,19,2002,1.9,119,16,48,47,24,1,119,3,2,66.7,1,33.3,34,185,101,3,0,0,1,1,45,2,Matches
2476,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,32,1989,12.0,750,40,197,461,99,6,750,13,10,76.9,3,23.1,418,1762,898,14,8,1,22,11,442,14,Matches
2477,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,23.1,863,19,43,386,443,142,860,53,23,43.4,30,56.6,473,2023,798,36,22,24,90,47,645,172,Matches
2478,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,26,1994,31.7,2283,36,290,1009,1002,179,2283,92,53,57.6,39,42.4,1552,9305,5010,146,102,34,54,25,1766,277,Matches
2479,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,24,1997,29.6,2112,74,520,943,668,50,2112,32,12,37.5,20,62.5,1258,7251,4044,81,76,13,36,6,1280,208,Matches
2480,David Silva,es ESP,MF,Real Sociedad,es La Liga,35,1986,19.1,1210,25,133,605,480,71,1210,44,29,65.9,15,34.1,762,4203,1797,65,55,17,37,28,952,105,Matches
2481,Fábio Silva,pt POR,FW,Wolves,eng Premier League,19,2002,6.4,201,1,11,92,102,37,201,19,7,36.8,12,63.2,97,668,417,14,13,4,18,14,143,41,Matches
2482,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,30,1991,7.9,426,24,125,238,67,1,426,4,0,0.0,4,100.0,186,1010,422,6,7,0,8,3,194,17,Matches
2483,Jonathan Silva,ar ARG,"DF,FW",Getafe,es La Liga,27,1994,2.5,132,5,41,48,43,2,132,1,1,100.0,0,0.0,66,291,177,5,4,1,2,4,67,9,Matches
2484,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,21.8,775,655,771,4,0,0,775,0,0,,0,,374,1951,1188,0,0,0,2,0,291,0,Matches
2485,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,2902,363,1255,1571,84,24,2902,7,6,85.7,1,14.3,1846,9914,6409,14,24,0,7,3,2168,2,Matches
2486,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35.0,1021,914,1018,3,0,0,1021,0,0,,0,,486,2632,1798,0,0,0,0,0,388,0,Matches
2487,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,1638,138,728,822,105,26,1638,24,16,66.7,8,33.3,949,4599,2329,19,18,0,24,8,1091,10,Matches
2488,Giovanni Simeone,ar ARG,FW,Hellas Verona,it Serie A,26,1995,29.5,1099,28,94,458,563,142,1098,61,23,37.7,37,60.7,653,2966,949,40,34,16,136,80,862,259,Matches
2489,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,26,1995,0.1,5,0,0,3,2,2,5,0,0,,0,,4,26,3,0,0,0,0,0,4,2,Matches
2490,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,18,2002,0.0,3,0,0,1,2,1,3,0,0,,0,,1,2,1,0,0,0,0,0,2,2,Matches
2491,Ellis Simms,eng ENG,FW,Everton,eng Premier League,20,2001,0.7,18,2,3,10,5,0,18,0,0,,0,,3,9,3,0,0,0,1,1,13,2,Matches
2492,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,26,1995,25.9,1114,9,92,328,712,122,1114,93,41,44.1,52,55.9,724,6089,3164,146,68,57,77,52,766,242,Matches
2493,Unai Simón,es ESP,GK,Athletic Club,es La Liga,24,1997,34.0,977,829,973,4,0,0,977,0,0,,0,,529,3195,1895,0,0,0,1,0,350,0,Matches
2494,Xavi Simons,nl NED,"MF,FW",Paris S-G,fr Ligue 1,18,2003,1.5,77,0,8,30,39,7,77,1,0,0.0,1,100.0,57,278,122,3,1,0,5,5,59,5,Matches
2495,Wilfried Singo,ci CIV,DF,Torino,it Serie A,20,2000,29.0,1773,66,339,804,654,71,1773,81,41,50.6,40,49.4,974,5708,2780,69,56,18,66,18,1038,157,Matches
2496,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,26,1995,3.9,239,12,78,118,45,4,239,8,5,62.5,3,37.5,144,786,387,8,5,0,5,5,146,16,Matches
2497,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,33,1988,1.0,47,41,47,0,0,0,47,0,0,,0,,29,160,113,0,0,0,0,0,28,0,Matches
2498,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,19,2002,0.2,17,0,1,10,6,0,17,0,0,,0,,5,64,34,1,0,0,1,0,12,0,Matches
2499,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,37.0,1282,1064,1277,5,0,0,1282,0,0,,0,,695,3650,2501,0,0,0,1,0,552,0,Matches
2500,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,19,2002,4.8,286,4,51,171,66,4,286,9,5,55.6,4,44.4,189,897,304,3,5,2,14,7,205,21,Matches
2501,Ibrahima Sissoko,ml MLI,"MF,DF",Strasbourg,fr Ligue 1,23,1997,25.6,1341,61,330,689,336,62,1341,47,25,53.2,22,46.8,844,4875,2616,50,36,5,46,32,868,103,Matches
2502,Moussa Sissoko,fr FRA,MF,Watford,eng Premier League,31,1989,35.8,1554,125,417,849,325,36,1554,76,52,68.4,24,31.6,746,3992,2076,51,35,3,49,53,822,71,Matches
2503,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1997,0.5,16,3,10,2,4,0,16,0,0,,0,,5,24,13,0,0,0,0,1,5,0,Matches
2504,Sambou Sissoko,fr FRA,"MF,DF",Reims,fr Ligue 1,22,1999,2.0,140,4,51,63,27,1,140,3,2,66.7,1,33.3,50,241,89,3,2,0,6,2,56,4,Matches
2505,Antonio Sivera,es ESP,GK,Alavés,es La Liga,24,1996,3.1,115,103,115,0,0,0,115,0,0,,0,,48,301,186,0,0,0,0,0,29,0,Matches
2506,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,26,1995,20.2,1200,82,373,662,178,41,1200,20,10,50.0,10,50.0,572,2572,1105,19,15,5,14,18,664,39,Matches
2507,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,20,2000,15.0,973,26,171,653,152,11,973,6,4,66.7,2,33.3,581,2877,1454,27,28,3,15,11,711,18,Matches
2508,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,21,1999,13.0,678,96,342,309,32,15,678,3,2,66.7,1,33.3,318,1726,932,10,3,1,3,0,326,2,Matches
2509,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,36.0,1349,1177,1346,3,0,0,1349,0,0,,0,,680,3570,2185,0,0,0,0,0,567,0,Matches
2510,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,21,1999,8.3,491,12,90,203,202,19,491,15,5,33.3,10,66.7,253,1832,823,29,24,8,19,5,325,52,Matches
2511,Robert Skov,dk DEN,"FW,DF",Hoffenheim,de Bundesliga,25,1996,4.1,215,6,34,89,93,19,215,7,2,28.6,5,71.4,119,601,259,9,4,5,7,1,136,37,Matches
2512,Milan Škriniar,sk SVK,DF,Inter,it Serie A,26,1995,35.0,2419,282,1164,1076,191,37,2419,13,12,92.3,1,7.7,1468,6826,3088,34,22,0,16,7,1792,31,Matches
2513,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,33,1988,6.4,234,4,13,95,127,17,234,2,0,0.0,2,100.0,134,495,213,8,9,1,12,7,182,34,Matches
2514,William Smallbone,ie IRL,"MF,FW",Southampton,eng Premier League,21,2000,1.5,54,2,11,22,22,3,54,0,0,,0,,23,145,84,4,3,0,3,0,27,7,Matches
2515,Chris Smalling,eng ENG,DF,Roma,it Serie A,31,1989,23.2,1268,172,711,533,34,23,1268,4,3,75.0,1,25.0,672,2675,1125,4,3,0,6,1,790,5,Matches
2516,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,21,2000,21.3,1025,19,142,418,479,62,1025,53,32,60.4,21,39.6,636,3990,2131,65,44,20,41,25,749,139,Matches
2517,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,29,1991,16.5,1252,52,320,568,376,13,1252,12,8,66.7,4,33.3,677,2841,1224,17,22,1,15,11,769,56,Matches
2518,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,28.5,2095,136,681,1009,432,9,2095,65,36,55.4,29,44.6,959,5684,2958,79,60,5,39,20,959,66,Matches
2519,Rubén Sobrino,es ESP,MF,Valencia,es La Liga,29,1992,0.2,5,0,3,2,0,0,5,1,1,100.0,0,0.0,2,25,0,0,0,0,0,0,1,1,Matches
2520,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,29,1992,20.7,758,29,155,322,302,75,758,56,33,58.9,23,41.1,431,2602,1302,36,28,11,59,33,480,87,Matches
2521,Alex Sola,es ESP,"DF,FW",Real Sociedad,es La Liga,22,1999,0.5,35,2,11,19,8,0,35,3,2,66.7,1,33.3,13,77,50,1,1,0,2,0,18,1,Matches
2522,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1992,7.9,555,11,106,249,205,18,555,20,9,45.0,11,55.0,296,1223,568,15,17,0,17,14,333,53,Matches
2523,Roberto Soldado,es ESP,FW,Levante,es La Liga,36,1985,7.4,205,8,14,101,90,34,205,7,3,42.9,4,57.1,87,242,85,4,1,3,13,3,135,43,Matches
2524,Carlos Soler,es ESP,MF,Valencia,es La Liga,24,1997,27.5,1222,41,194,546,505,53,1215,38,19,50.0,19,50.0,608,3363,1817,40,40,5,39,13,671,89,Matches
2525,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,32,1988,33.0,1521,1108,1508,16,0,0,1521,0,0,,0,,975,4563,2800,0,0,0,1,0,839,0,Matches
2526,Son,es ESP,DF,Levante,es La Liga,27,1994,21.9,1260,56,395,524,354,33,1260,39,19,48.7,20,51.3,629,2607,1417,37,23,11,35,4,721,111,Matches
2527,Brandon Soppy,fr FRA,"DF,MF",Udinese,it Serie A,19,2002,8.6,356,18,87,146,131,22,356,38,18,47.4,20,52.6,205,1405,748,25,20,9,16,8,203,50,Matches
2528,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,37.9,1257,1017,1252,5,0,0,1257,0,0,,0,,606,3471,2311,0,0,0,2,0,398,0,Matches
2529,Roberto Soriano,it ITA,MF,Bologna,it Serie A,30,1991,29.1,1555,48,263,813,497,54,1555,37,21,56.8,16,43.2,901,5002,2282,48,53,8,44,14,1154,145,Matches
2530,Alberto Soro,es ESP,"MF,FW",Granada,es La Liga,22,1999,6.4,260,6,59,96,107,18,260,11,6,54.5,5,45.5,129,605,316,8,5,2,18,14,156,35,Matches
2531,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,23,1998,27.8,2024,74,461,874,727,28,2024,50,35,70.0,15,30.0,1150,6323,3822,104,75,8,40,15,1246,200,Matches
2532,Hugo Sotelo,es ESP,FW,Celta Vigo,es La Liga,17,2003,0.0,1,0,1,0,0,0,1,0,0,,0,,1,4,3,0,0,0,0,0,1,0,Matches
2533,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,30,1990,27.6,1546,45,181,866,515,118,1544,50,30,60.0,20,40.0,982,4904,2100,51,44,12,65,26,1160,194,Matches
2534,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22,1999,13.8,519,3,34,195,302,47,519,52,26,50.0,26,50.0,397,4260,2181,81,44,22,26,15,446,126,Matches
2535,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,26,1995,34.0,1759,151,468,963,340,86,1759,16,10,62.5,6,37.5,802,3715,1522,36,24,3,40,16,1026,54,Matches
2536,Matìas Soulé,ar ARG,FW,Juventus,it Serie A,18,2003,0.1,8,0,1,6,2,0,8,0,0,,0,,7,51,36,1,0,0,0,0,7,1,Matches
2537,Sambou Soumano,sn SEN,"FW,MF",Lorient,fr Ligue 1,20,2001,5.0,161,5,18,76,70,30,161,14,11,78.6,3,21.4,98,645,255,11,4,7,21,13,121,26,Matches
2538,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,25.2,1253,136,563,616,80,17,1253,10,8,80.0,2,20.0,628,3045,1642,16,20,1,13,5,766,10,Matches
2539,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,22,1999,12.2,664,28,174,396,101,7,664,24,14,58.3,10,41.7,359,1772,585,10,16,1,25,13,475,16,Matches
2540,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,25.9,1460,100,470,618,383,23,1460,37,20,54.1,17,45.9,732,4234,2335,68,45,8,43,17,737,118,Matches
2541,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,24,1997,26.8,1508,57,297,959,268,12,1508,21,12,57.1,9,42.9,833,3846,1738,34,27,3,42,14,911,32,Matches
2542,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,19,2002,11.0,710,62,336,351,27,7,710,8,5,62.5,3,37.5,367,1609,895,13,5,0,8,3,426,3,Matches
2543,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,25,1996,27.7,2216,284,1186,982,65,16,2216,8,4,50.0,4,50.0,1393,6984,3401,19,15,0,9,3,1509,5,Matches
2544,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,28,1993,1.4,91,5,26,36,29,2,91,8,3,37.5,5,62.5,53,268,108,4,0,2,3,2,57,10,Matches
2545,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,29,1992,5.0,145,123,143,2,0,0,145,0,0,,0,,87,403,248,0,0,0,0,0,56,0,Matches
2546,Tony Springett,ie IRL,"MF,FW",Norwich City,eng Premier League,18,2002,1.6,52,2,15,22,18,5,52,2,1,50.0,1,50.0,39,324,203,8,2,3,2,3,39,11,Matches
2547,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,6.7,372,29,161,179,42,13,372,3,1,33.3,2,66.7,187,1170,635,11,8,2,4,2,193,5,Matches
2548,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,22,1998,20.7,1265,48,252,725,316,29,1265,44,29,65.9,15,34.1,586,3577,1789,48,36,4,53,21,676,50,Matches
2549,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,27,1993,15.4,851,72,278,393,188,2,851,9,4,44.4,5,55.6,370,1533,564,8,14,0,9,10,377,14,Matches
2550,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,0.0,3,0,0,3,0,0,3,0,0,,0,,3,28,20,1,0,0,0,1,3,0,Matches
2551,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,21,2000,7.2,669,22,180,358,135,13,669,9,5,55.6,4,44.4,366,1996,948,18,14,2,10,6,444,33,Matches
2552,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,22.6,1271,186,722,526,28,13,1271,7,7,100.0,0,0.0,620,3450,1807,11,6,1,13,3,699,1,Matches
2553,Jason Steele,eng ENG,GK,Brighton,eng Premier League,30,1990,1.0,41,37,41,1,0,0,41,0,0,,0,,19,98,28,0,0,0,0,0,28,0,Matches
2554,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,28,1992,1.0,38,34,37,1,0,0,38,0,0,,0,,19,123,70,0,0,0,0,0,18,0,Matches
2555,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,29,1991,10.7,547,23,108,279,167,23,547,14,10,71.4,4,28.6,287,1565,822,25,16,5,23,6,344,62,Matches
