,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
2263,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,47,3.16,22,22,0,2,0,1,3,0.20,2,1,0,0,0,0,Matches
2264,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2265,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,19,0.85,16,0,0,2,0,1,4,0.18,2,0,0,2,0,0,Matches
2266,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,29,1992,4.4,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
2267,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,29,1.54,24,1,0,1,2,1,1,0.05,1,0,0,0,0,0,Matches
2268,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2269,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,22,1999,11.0,30,2.74,23,1,1,3,2,0,1,0.09,1,0,0,0,0,0,Matches
2270,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,112,3.97,81,24,1,2,3,1,17,0.60,14,3,0,0,0,0,Matches
2271,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,1996,4.2,9,2.14,6,2,0,1,0,0,1,0.24,1,0,0,0,0,0,Matches
2272,Rubén Rochina,es ESP,"MF,FW",Granada,es La Liga,30,1991,8.3,24,2.91,19,3,2,0,0,0,4,0.48,2,2,0,0,0,0,Matches
2273,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2274,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,7,0.25,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2275,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,8,0.37,6,0,0,0,1,1,1,0.05,1,0,0,0,0,0,Matches
2276,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,30,1990,8.4,31,3.68,28,0,0,2,0,1,1,0.12,1,0,0,0,0,0,Matches
2277,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2278,Rodri,es ESP,MF,Manchester City,eng Premier League,25,1996,32.0,93,2.90,82,1,1,5,1,3,6,0.19,6,0,0,0,0,0,Matches
2279,Rodri,es ESP,FW,Betis,es La Liga,21,2000,9.8,37,3.78,28,0,1,3,5,0,6,0.61,4,0,0,0,2,0,Matches
2280,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,30,1991,25.2,80,3.18,64,3,5,3,2,3,4,0.16,2,0,2,0,0,0,Matches
2281,Gerson Rodrigues,lu LUX,"FW,MF",Troyes,fr Ligue 1,26,1995,9.4,21,2.23,19,0,0,2,0,0,2,0.21,1,0,0,1,0,0,Matches
2282,Kévin Rodrigues,pt POR,"DF,FW",Rayo Vallecano,es La Liga,27,1994,4.8,8,1.65,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2283,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,es La Liga,34,1987,17.2,32,1.87,21,0,2,4,5,0,5,0.29,3,0,0,0,2,0,Matches
2284,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,es La Liga,23,1998,10.5,26,2.48,10,8,1,4,3,0,4,0.38,4,0,0,0,0,0,Matches
2285,Óscar Rodríguez Arnaiz,es ESP,"FW,MF",Sevilla,es La Liga,23,1998,4.6,16,3.45,11,3,0,0,1,1,2,0.43,1,0,0,0,1,0,Matches
2286,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,33,1988,31.5,92,2.92,58,12,4,7,8,3,6,0.19,4,1,0,1,0,0,Matches
2287,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,27,1994,28.1,51,1.81,46,0,0,3,2,0,4,0.14,4,0,0,0,0,0,Matches
2288,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,32,1989,15.4,29,1.89,18,1,1,6,3,0,4,0.26,2,1,0,1,0,0,Matches
2289,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,44,1.60,23,18,0,3,0,0,3,0.11,1,1,0,1,0,0,Matches
2290,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,2001,16.9,69,4.07,42,7,9,4,7,0,12,0.71,8,0,1,1,2,0,Matches
2291,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,15,1.09,11,0,1,1,2,0,3,0.22,2,0,0,1,0,0,Matches
2292,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,1995,3.5,18,5.23,14,0,1,1,2,0,2,0.58,1,0,0,0,1,0,Matches
2293,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,51,2.65,40,6,3,0,1,1,3,0.16,3,0,0,0,0,0,Matches
2294,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,12,0.77,11,0,0,1,0,0,2,0.13,2,0,0,0,0,0,Matches
2295,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,11,0.66,9,2,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2296,Leonardo Román,es ESP,GK,Mallorca,es La Liga,21,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2297,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,19,0.93,16,1,0,0,1,1,2,0.10,1,0,0,0,0,1,Matches
2298,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2001,2.0,3,1.52,1,0,0,0,2,0,1,0.51,1,0,0,0,0,0,Matches
2299,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,2004,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2300,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,1987,16.0,5,0.31,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2301,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,1991,32.1,74,2.31,70,0,2,0,0,2,4,0.12,4,0,0,0,0,0,Matches
2302,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,1985,27.3,82,3.00,62,0,9,6,5,0,9,0.33,4,0,2,1,2,0,Matches
2303,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2304,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,1989,8.8,18,2.05,13,0,2,3,0,0,0,0.00,0,0,0,0,0,0,Matches
2305,Valentin Rongier,fr FRA,"MF,DF",Marseille,fr Ligue 1,26,1994,24.4,58,2.38,46,0,6,4,1,1,6,0.25,4,0,0,2,0,0,Matches
2306,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,30,1991,28.3,42,1.48,38,1,1,1,0,1,3,0.11,3,0,0,0,0,0,Matches
2307,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2308,Pablo Rosario,nl NED,MF,Nice,fr Ligue 1,24,1997,30.3,52,1.71,47,0,1,0,2,2,7,0.23,7,0,0,0,0,0,Matches
2309,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2310,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,15,1.96,11,3,0,0,1,0,1,0.13,0,1,0,0,0,0,Matches
2311,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2312,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2313,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,35,1.77,29,2,2,1,1,0,1,0.05,1,0,0,0,0,0,Matches
2314,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,19,2001,16.3,61,3.74,28,25,1,2,4,1,6,0.37,2,4,0,0,0,0,Matches
2315,Jon Rowe,eng ENG,"FW,MF",Norwich City,eng Premier League,18,2003,2.5,8,3.24,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2316,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,1994,32.5,21,0.65,18,0,0,2,0,1,4,0.12,4,0,0,0,0,0,Matches
2317,Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,2.4,5,2.10,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2318,Rubén,es ESP,DF,Espanyol,es La Liga,20,2001,1.7,2,1.20,1,0,1,0,0,0,1,0.60,1,0,0,0,0,0,Matches
2319,John Ruddy,eng ENG,GK,Wolves,eng Premier League,34,1986,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2320,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,45,1.33,38,0,0,4,2,1,9,0.27,6,0,0,1,2,0,Matches
2321,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,1990,8.6,16,1.86,13,1,0,1,1,0,4,0.47,3,0,0,0,1,0,Matches
2322,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2323,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,2002,7.5,8,1.06,7,1,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
2324,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,83,2.50,65,5,3,3,6,1,10,0.30,5,2,0,1,2,0,Matches
2325,Aitor Ruibal,es ESP,"FW,DF",Betis,es La Liga,25,1996,9.5,34,3.57,24,0,3,4,2,1,1,0.11,0,0,0,0,1,0,Matches
2326,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,2001,3.1,4,1.27,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0,Matches
2327,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,1996,26.5,84,3.17,77,1,0,3,2,1,11,0.42,11,0,0,0,0,0,Matches
2328,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,11,0.70,9,0,0,1,0,1,2,0.13,2,0,0,0,0,0,Matches
2329,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32.0,6,0.19,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
2330,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,1991,8.5,25,2.93,20,0,3,1,1,0,1,0.12,1,0,0,0,0,0,Matches
2331,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2332,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,7,0.43,4,0,0,1,0,2,0,0.00,0,0,0,0,0,0,Matches
2333,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,de Bundesliga,19,2002,17.9,46,2.57,25,0,9,4,5,3,7,0.39,4,0,3,0,0,0,Matches
2334,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2335,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,34,2.14,26,2,1,5,0,0,3,0.19,2,0,0,1,0,0,Matches
2336,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2337,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,36.5,4,0.11,3,1,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
2338,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,1996,6.4,16,2.51,10,2,2,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2339,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,12,1.37,11,0,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
2340,Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,2002,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2341,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,6,1.55,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2342,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,24,1996,9.9,28,2.82,18,2,4,0,2,2,5,0.50,2,0,1,0,1,1,Matches
2343,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,27,1994,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2344,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,de Bundesliga,27,1994,10.1,26,2.58,23,0,0,2,0,1,2,0.20,2,0,0,0,0,0,Matches
2345,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,9,1.21,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2346,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,22,1999,20.7,82,3.96,61,3,8,5,4,1,8,0.39,5,0,1,0,2,0,Matches
2347,Rafiki Said,km COM,"MF,FW",Brest,fr Ligue 1,21,2000,1.4,7,5.16,4,1,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2348,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,26,1995,7.3,28,3.85,20,0,2,4,2,0,5,0.69,2,0,0,2,1,0,Matches
2349,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,24,1997,31.2,130,4.17,84,1,31,5,7,2,11,0.35,8,0,2,1,0,0,Matches
2350,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,1990,30.1,16,0.53,15,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2351,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,19,2001,33.1,158,4.78,108,20,9,10,11,0,18,0.54,9,4,0,2,3,0,Matches
2352,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,1990,28.6,17,0.59,16,1,0,0,0,0,4,0.14,3,1,0,0,0,0,Matches
2353,Bakary Sako,ml MLI,"FW,MF",Saint-Étienne,fr Ligue 1,33,1988,1.7,3,1.74,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2354,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,1991,9.8,19,1.94,14,0,0,0,3,2,0,0.00,0,0,0,0,0,0,Matches
2355,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,1992,30.7,141,4.59,104,0,17,18,2,0,25,0.81,17,0,5,2,1,0,Matches
2356,Eddie Salcedo,it ITA,"MF,FW",Spezia,it Serie A,19,2001,4.8,16,3.35,11,1,0,3,1,0,1,0.21,1,0,0,0,0,0,Matches
2357,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,2001,36.0,29,0.81,26,0,0,2,0,1,3,0.08,2,0,0,1,0,0,Matches
2358,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2359,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,1999,33.0,34,1.03,29,1,0,3,0,1,5,0.15,3,0,0,1,0,1,Matches
2360,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,24,1997,17.2,48,2.78,31,0,1,6,10,0,7,0.41,4,0,0,1,2,0,Matches
2361,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,1992,29.6,23,0.78,20,0,1,1,0,1,1,0.03,0,0,0,1,0,0,Matches
2362,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,30,1991,15.5,24,1.55,15,1,0,7,1,0,3,0.19,1,0,0,2,0,0,Matches
2363,Lazar Samardzic,rs SRB,"MF,FW",Udinese,it Serie A,19,2002,5.4,40,7.35,20,12,4,1,2,1,5,0.92,0,3,2,0,0,0,Matches
2364,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,1996,18.4,29,1.58,23,0,1,5,0,0,3,0.16,2,0,0,1,0,0,Matches
2365,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,fr Ligue 1,25,1995,19.1,49,2.57,31,0,10,4,4,0,5,0.26,2,0,0,2,1,0,Matches
2366,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,1999,12.6,39,3.09,36,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
2367,Junior Sambia,fr FRA,"DF,FW",Montpellier,fr Ligue 1,24,1996,17.0,34,2.00,20,0,4,3,7,0,3,0.18,2,0,0,1,0,0,Matches
2368,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,2002,0.1,1,18.00,1,0,0,0,0,0,1,18.00,1,0,0,0,0,0,Matches
2369,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,1997,9.2,10,1.08,9,0,0,0,0,1,3,0.33,2,0,0,0,0,1,Matches
2370,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,1996,20.0,35,1.75,24,0,2,6,3,0,5,0.25,1,0,1,1,2,0,Matches
2371,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,2000,15.8,59,3.74,42,1,4,6,4,2,6,0.38,5,0,0,0,0,1,Matches
2372,Renato Sanches,pt POR,"MF,FW",Lille,fr Ligue 1,23,1997,18.3,88,4.79,69,11,5,2,0,1,10,0.54,7,3,0,0,0,0,Matches
2373,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,1988,9.8,53,5.44,38,6,2,3,2,2,6,0.62,5,1,0,0,0,0,Matches
2374,Antonio Sánchez,es ESP,"MF,FW",Mallorca,es La Liga,24,1997,18.0,35,1.95,31,0,0,2,2,0,0,0.00,0,0,0,0,0,0,Matches
2375,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,1996,18.1,20,1.10,19,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
2376,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,1986,25.5,17,0.67,12,1,0,4,0,0,0,0.00,0,0,0,0,0,0,Matches
2377,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,25.1,48,1.92,42,3,0,0,2,1,5,0.20,5,0,0,0,0,0,Matches
2378,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,1997,37.0,5,0.14,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2379,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,21,2000,21.1,88,4.17,73,3,9,2,1,0,9,0.43,7,0,2,0,0,0,Matches
2380,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2381,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,19.8,42,2.12,36,1,1,0,3,1,7,0.35,6,0,0,0,1,0,Matches
2382,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,25,1996,22.0,112,5.10,78,8,12,11,2,1,14,0.64,10,0,1,2,1,0,Matches
2383,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,1986,8.4,13,1.54,12,1,0,0,0,0,2,0.24,1,1,0,0,0,0,Matches
2384,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2385,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,26,1994,4.0,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2386,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,29,1991,10.0,37,3.72,18,10,1,5,3,0,6,0.60,2,1,0,1,2,0,Matches
2387,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,fr Ligue 1,26,1995,28.0,44,1.57,41,0,0,2,0,1,8,0.29,7,0,0,1,0,0,Matches
2388,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,26,1995,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2389,Federico Santander,py PAR,"FW,DF",Bologna,it Serie A,30,1991,0.7,3,4.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2390,Jesús Santiago,es ESP,MF,Valencia,es La Liga,17,2004,0.9,1,1.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2391,Samir Santos,br BRA,DF,Watford,eng Premier League,26,1994,18.6,7,0.38,4,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2392,Samir Santos,br BRA,DF,Udinese,it Serie A,26,1994,15.8,12,0.76,8,1,0,2,0,1,2,0.13,1,0,0,1,0,0,Matches
2393,Sergio Santos,es ESP,DF,Real Madrid,es La Liga,20,2001,0.1,2,16.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2394,Alvaro Sanz,es ESP,MF,Barcelona,es La Liga,20,2001,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2395,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,29,1991,14.3,63,4.41,47,0,5,5,6,0,8,0.56,6,0,0,1,1,0,Matches
2396,Pablo Sarabia,es ESP,FW,Paris S-G,fr Ligue 1,29,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2397,Marcelo Saracchi,uy URU,DF,Levante,es La Liga,23,1998,2.1,6,2.90,5,1,0,0,0,0,1,0.48,1,0,0,0,0,0,Matches
2398,Josh Sargent,us USA,"FW,MF",Norwich City,eng Premier League,21,2000,17.5,25,1.43,17,0,1,3,4,0,3,0.17,2,0,1,0,0,0,Matches
2399,Jeremy Sarmiento,ec ECU,"FW,MF",Brighton,eng Premier League,19,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2400,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2401,Ismaila Sarr,sn SEN,"FW,MF",Watford,eng Premier League,23,1998,20.7,52,2.51,38,0,5,2,6,1,4,0.19,3,0,0,1,0,0,Matches
2402,Malang Sarr,fr FRA,DF,Chelsea,eng Premier League,22,1999,6.1,6,0.99,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2403,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,24,1997,2.9,5,1.74,0,3,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2404,Giacomo Satalino,it ITA,GK,Sassuolo,it Serie A,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2405,Martin Satriano,uy URU,"FW,MF",Inter,it Serie A,20,2001,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2406,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,20,2001,10.4,6,0.58,3,0,2,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2407,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,29,1991,26.8,127,4.73,77,30,8,5,4,3,16,0.60,11,4,0,1,0,0,Matches
2408,Esteban Saveljich,me MNE,DF,Rayo Vallecano,es La Liga,30,1991,18.9,10,0.53,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2409,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,30,1991,27.1,21,0.77,17,1,1,2,0,0,2,0.07,2,0,0,0,0,0,Matches
2410,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,18,2002,21.2,41,1.93,35,2,0,2,2,0,5,0.24,3,0,0,2,0,0,Matches
2411,Giorgio Scalvini,it ITA,"DF,MF",Atalanta,it Serie A,17,2003,8.5,16,1.89,11,0,1,2,0,2,1,0.12,1,0,0,0,0,0,Matches
2412,Gianluca Scamacca,it ITA,FW,Sassuolo,it Serie A,22,1999,23.8,57,2.39,47,0,3,5,2,0,6,0.25,4,0,1,1,0,0,Matches
2413,Dane Scarlett,eng ENG,MF,Tottenham,eng Premier League,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2414,Kevin Schade,de GER,"MF,FW",Freiburg,de Bundesliga,19,2001,9.2,24,2.60,9,0,4,3,8,0,3,0.32,1,0,0,0,2,0,Matches
2415,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,22,1999,2.7,6,2.27,4,0,2,0,0,0,2,0.76,1,0,1,0,0,0,Matches
2416,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,29,1991,24.0,31,1.29,18,6,2,4,1,0,4,0.17,3,0,1,0,0,0,Matches
2417,Louis Schaub,at AUT,"MF,FW",Köln,de Bundesliga,26,1994,7.3,27,3.72,19,2,1,2,2,1,4,0.55,4,0,0,0,0,0,Matches
2418,Andrea Schiavone,it ITA,MF,Salernitana,it Serie A,28,1993,6.3,17,2.66,6,10,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2419,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,25,1996,23.1,50,2.17,34,0,3,11,2,0,14,0.61,10,0,2,1,1,0,Matches
2420,Kingsley Schindler,gh GHA,"DF,FW",Köln,de Bundesliga,28,1993,3.9,12,3.09,9,1,0,1,1,0,3,0.77,2,1,0,0,0,0,Matches
2421,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,23,1997,11.6,14,1.21,12,0,1,1,0,0,2,0.17,2,0,0,0,0,0,Matches
2422,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,de Bundesliga,24,1997,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2423,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1999,30.9,56,1.81,41,0,3,6,5,1,4,0.13,3,0,0,1,0,0,Matches
2424,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,28,1992,20.6,46,2.24,33,0,6,4,3,0,7,0.34,3,0,1,1,2,0,Matches
2425,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,37.0,7,0.19,7,0,0,0,0,0,3,0.08,3,0,0,0,0,0,Matches
2426,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,31,1990,6.5,18,2.76,11,4,0,2,1,0,1,0.15,1,0,0,0,0,0,Matches
