,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
2453,Laurens Serpe,it ITA,DF,Genoa,it Serie A,20,2001,0.5,31,30,1,1,0,1,1,0,0,0,0,0,26,0,2,Matches
2454,Janni Serra,de GER,FW,Arminia,de Bundesliga,23,1998,12.4,261,247,11,1,0,1,1,4,0,0,0,0,160,3,9,Matches
2455,Javier Serrano,es ESP,MF,Atlético Madrid,es La Liga,18,2003,0.8,38,37,1,0,0,0,0,1,0,0,0,0,30,0,0,Matches
2456,Nicolás Serrano,es ESP,"MF,FW",Athletic Club,es La Liga,18,2003,3.5,129,116,11,2,0,0,22,2,5,3,2,0,86,2,8,Matches
2457,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,de Bundesliga,16,2005,0.2,7,4,3,0,0,0,3,0,3,3,0,0,5,0,0,Matches
2458,Ryan Sessegnon,eng ENG,"DF,MF",Tottenham,eng Premier League,21,2000,11.6,428,357,69,2,0,1,38,65,2,0,0,0,315,2,15,Matches
2459,Nils Seufert,de GER,MF,Greuther Fürth,de Bundesliga,24,1997,1.1,31,31,0,0,0,0,0,0,0,0,0,0,21,0,1,Matches
2460,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,37,1984,16.7,1008,865,139,87,4,10,54,3,49,20,9,3,813,4,14,Matches
2461,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,28,1992,11.7,583,531,51,5,4,7,18,46,0,0,0,0,482,1,11,Matches
2462,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,eng Premier League,21,1999,7.9,409,347,62,3,0,0,4,59,0,0,0,0,353,0,6,Matches
2463,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,fr Ligue 1,29,1991,7.5,349,312,36,3,4,4,38,4,29,14,7,0,259,1,8,Matches
2464,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,26,1995,17.8,1193,963,223,15,3,6,109,153,55,18,30,0,944,7,26,Matches
2465,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,29,1992,22.0,948,861,84,36,4,17,43,3,27,14,8,1,743,3,10,Matches
2466,Aimar Sher,se SWE,MF,Spezia,it Serie A,18,2002,0.5,21,21,0,0,0,0,0,0,0,0,0,0,19,0,1,Matches
2467,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,26,1995,8.7,225,217,6,0,1,0,11,3,0,0,0,0,152,2,9,Matches
2468,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,17,2004,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
2469,Mahame Siby,ml MLI,DF,Strasbourg,fr Ligue 1,25,1996,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2470,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,fr Ligue 1,25,1996,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2471,Alassane Sidibe,ci CIV,MF,Atalanta,it Serie A,19,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2472,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,10.5,755,635,115,16,2,7,23,97,2,0,1,0,588,5,7,Matches
2473,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,23,1998,0.9,23,23,0,0,0,0,0,0,0,0,0,0,19,0,1,Matches
2474,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,183,179,3,3,0,0,0,0,0,0,0,0,142,1,1,Matches
2475,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,it Serie A,22,1999,2.0,53,49,3,0,0,0,3,0,1,0,1,0,39,1,0,Matches
2476,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,19,2002,1.9,96,77,19,2,0,0,5,17,0,0,0,0,59,0,6,Matches
2477,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,32,1989,12.0,603,577,24,22,0,13,6,2,0,0,0,0,512,2,10,Matches
2478,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,23.1,568,520,44,1,4,1,7,6,0,0,0,0,412,4,17,Matches
2479,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,26,1994,31.7,1977,1887,87,26,6,5,58,28,16,1,0,0,1728,3,32,Matches
2480,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,24,1997,29.6,1873,1518,346,54,1,10,127,256,36,21,5,0,1405,9,32,Matches
2481,David Silva,es ESP,MF,Real Sociedad,es La Liga,35,1986,19.1,1054,1015,34,16,3,4,30,3,15,7,4,0,912,5,22,Matches
2482,Fábio Silva,pt POR,FW,Wolves,eng Premier League,19,2002,6.4,138,125,13,0,1,0,2,0,0,0,0,0,93,0,6,Matches
2483,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,30,1991,7.9,332,227,103,6,0,0,7,97,0,0,0,0,237,2,12,Matches
2484,Jonathan Silva,ar ARG,"DF,FW",Getafe,es La Liga,27,1994,2.5,94,81,13,1,0,0,10,12,0,0,0,0,62,0,5,Matches
2485,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,21.8,735,467,266,90,0,1,0,0,0,0,0,0,524,2,0,Matches
2486,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,2634,2565,62,55,1,4,2,3,0,0,0,0,2436,7,7,Matches
2487,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35.0,942,587,342,90,0,0,0,0,0,0,0,0,642,13,0,Matches
2488,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,1402,1350,46,37,0,6,6,5,0,0,0,0,1205,6,4,Matches
2489,Giovanni Simeone,ar ARG,FW,Hellas Verona,it Serie A,26,1995,29.5,679,628,49,0,4,5,26,0,0,0,0,0,465,2,36,Matches
2490,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,26,1995,0.1,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1,Matches
2491,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,18,2002,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Matches
2492,Ellis Simms,eng ENG,FW,Everton,eng Premier League,20,2001,0.7,12,12,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2493,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,26,1995,25.9,829,694,135,35,2,5,207,19,81,42,30,1,521,0,32,Matches
2494,Unai Simón,es ESP,GK,Athletic Club,es La Liga,24,1997,34.0,937,629,306,63,0,2,0,0,0,0,0,0,682,2,1,Matches
2495,Xavi Simons,nl NED,"MF,FW",Paris S-G,fr Ligue 1,18,2003,1.5,60,60,0,0,0,1,1,0,0,0,0,0,48,0,0,Matches
2496,Wilfried Singo,ci CIV,DF,Torino,it Serie A,20,2000,29.0,1397,1127,263,16,1,7,80,247,0,0,0,0,1065,7,44,Matches
2497,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,26,1995,3.9,204,166,37,2,0,0,7,34,1,1,0,0,164,1,2,Matches
2498,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,33,1988,1.0,47,38,9,3,0,0,0,0,0,0,0,0,39,0,0,Matches
2499,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,19,2002,0.2,16,13,3,0,0,0,1,3,0,0,0,0,13,0,0,Matches
2500,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,37.0,1182,799,380,117,0,3,0,0,0,0,0,0,777,3,2,Matches
2501,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,19,2002,4.8,217,212,2,2,3,0,6,0,0,0,0,0,183,3,8,Matches
2502,Ibrahima Sissoko,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,23,1997,25.6,1040,1020,16,11,2,5,21,4,0,0,0,0,826,4,18,Matches
2503,Moussa Sissoko,fr FRA,MF,Watford,eng Premier League,31,1989,35.8,1188,1148,36,20,5,8,26,14,0,0,0,0,922,4,27,Matches
2504,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1997,0.5,12,7,5,0,0,0,0,5,0,0,0,0,9,0,0,Matches
2505,Sambou Sissoko,fr FRA,"MF,DF",Reims,fr Ligue 1,22,1999,2.0,101,76,24,4,0,1,1,20,0,0,0,0,71,1,2,Matches
2506,Antonio Sivera,es ESP,GK,Alavés,es La Liga,24,1996,3.1,107,57,50,10,0,0,0,0,0,0,0,0,66,0,0,Matches
2507,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,26,1995,20.2,958,913,43,39,2,9,6,4,0,0,0,0,805,2,11,Matches
2508,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,20,2000,15.0,851,836,15,15,3,4,6,0,0,0,0,0,763,0,10,Matches
2509,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,21,1999,13.0,556,538,16,14,0,5,0,2,0,0,0,0,392,2,1,Matches
2510,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,36.0,1253,835,415,121,0,5,0,0,0,0,0,0,944,3,1,Matches
2511,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,21,1999,8.3,400,333,65,6,1,0,37,42,17,7,0,0,304,2,7,Matches
2512,Robert Skov,dk DEN,"FW,DF",Hoffenheim,de Bundesliga,25,1996,4.1,165,137,26,5,1,3,18,10,8,4,3,0,120,2,1,Matches
2513,Milan Škriniar,sk SVK,DF,Inter,it Serie A,26,1995,35.0,2134,2051,82,49,3,17,3,30,0,0,0,0,1982,1,6,Matches
2514,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,33,1988,6.4,186,175,10,0,6,0,1,1,0,0,0,0,144,1,2,Matches
2515,William Smallbone,ie IRL,"MF,FW",Southampton,eng Premier League,21,2000,1.5,39,33,5,1,0,0,4,1,0,0,0,0,20,1,3,Matches
2516,Chris Smalling,eng ENG,DF,Roma,it Serie A,31,1989,23.2,1053,1020,31,25,0,0,2,5,0,0,0,0,932,2,5,Matches
2517,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,21,2000,21.3,823,778,41,6,4,3,45,7,25,19,3,0,682,4,17,Matches
2518,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,29,1991,16.5,1112,917,190,26,1,9,100,133,31,24,0,0,873,5,21,Matches
2519,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,28.5,1661,1285,368,46,2,1,66,321,1,0,0,0,1237,8,42,Matches
2520,Rubén Sobrino,es ESP,MF,Valencia,es La Liga,29,1992,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2521,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,29,1992,20.7,498,476,18,3,1,2,14,6,0,0,0,0,356,4,22,Matches
2522,Alex Sola,es ESP,"DF,FW",Real Sociedad,es La Liga,22,1999,0.5,24,18,6,1,0,0,0,5,0,0,0,0,17,0,2,Matches
2523,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1992,7.9,446,413,30,3,1,1,49,23,4,1,2,0,286,3,18,Matches
2524,Roberto Soldado,es ESP,FW,Levante,es La Liga,36,1985,7.4,147,131,16,0,1,3,1,1,0,0,0,0,98,0,6,Matches
2525,Carlos Soler,es ESP,MF,Valencia,es La Liga,24,1997,27.5,982,764,211,121,3,22,147,3,85,35,40,1,659,7,18,Matches
2526,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,32,1988,33.0,1439,1118,316,95,0,4,0,0,0,0,0,0,1096,5,0,Matches
2527,Son,es ESP,DF,Levante,es La Liga,27,1994,21.9,1073,857,206,8,3,16,45,196,2,1,0,0,789,10,24,Matches
2528,Brandon Soppy,fr FRA,"DF,MF",Udinese,it Serie A,19,2002,8.6,236,205,30,5,0,1,13,24,1,0,0,0,167,1,18,Matches
2529,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,37.9,1185,716,464,172,0,8,0,0,0,0,0,0,647,5,0,Matches
2530,Roberto Soriano,it ITA,MF,Bologna,it Serie A,30,1991,29.1,1270,1245,18,9,12,6,34,9,0,0,0,0,1019,7,27,Matches
2531,Alberto Soro,es ESP,"MF,FW",Granada,es La Liga,22,1999,6.4,179,168,11,2,1,0,15,5,2,0,2,0,125,0,6,Matches
2532,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,23,1998,27.8,1779,1385,388,77,3,11,239,244,67,14,50,0,1294,6,35,Matches
2533,Hugo Sotelo,es ESP,FW,Celta Vigo,es La Liga,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2534,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,30,1990,27.6,1206,1147,54,8,4,37,48,16,1,0,0,0,911,5,29,Matches
2535,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22,1999,13.8,386,380,5,1,0,3,47,3,0,0,0,0,296,1,15,Matches
2536,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,26,1995,34.0,1361,1337,24,20,0,21,13,4,0,0,0,0,1036,0,34,Matches
2537,Matìas Soulé,ar ARG,FW,Juventus,it Serie A,18,2003,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2538,Sambou Soumano,sn SEN,"FW,MF",Lorient,fr Ligue 1,20,2001,5.0,93,84,9,0,0,1,4,1,0,0,0,0,55,0,4,Matches
2539,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,25.2,1043,989,53,41,1,3,2,12,0,0,0,0,930,1,11,Matches
2540,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,22,1999,12.2,542,539,2,1,0,5,4,1,0,0,0,0,444,1,6,Matches
2541,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,25.9,1190,926,260,10,2,4,77,250,0,0,0,0,846,4,45,Matches
2542,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,24,1997,26.8,1231,1208,19,14,5,5,9,5,0,0,0,0,1012,4,27,Matches
2543,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,19,2002,11.0,573,554,18,11,0,10,3,7,0,0,0,0,476,1,4,Matches
2544,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,25,1996,27.7,1935,1877,52,44,2,16,5,4,0,0,0,0,1630,6,11,Matches
2545,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,28,1993,1.4,74,58,15,0,0,0,4,15,0,0,0,0,63,1,2,Matches
2546,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,29,1992,5.0,135,97,38,10,0,0,0,0,0,0,0,0,104,0,1,Matches
2547,Tony Springett,eng ENG,"MF,FW",Norwich City,eng Premier League,18,2002,1.6,38,38,0,0,0,0,2,0,0,0,0,0,25,0,3,Matches
2548,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,6.7,296,280,16,15,0,1,6,0,0,0,0,0,228,0,6,Matches
2549,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,22,1998,20.7,955,902,49,22,3,4,53,1,26,15,10,0,671,4,28,Matches
2550,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,27,1993,15.4,669,510,158,23,1,13,65,123,12,7,5,0,471,1,12,Matches
2551,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2552,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,21,2000,7.2,587,522,65,4,0,4,10,60,1,0,1,0,508,0,10,Matches
2553,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,22.6,1009,954,51,48,1,6,0,3,0,0,0,0,829,4,7,Matches
2554,Jason Steele,eng ENG,GK,Brighton,eng Premier League,30,1990,1.0,38,32,6,0,0,0,0,0,0,0,0,0,34,0,0,Matches
2555,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,28,1992,1.0,38,29,9,3,0,0,0,0,0,0,0,0,30,0,0,Matches
2556,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,29,1991,10.7,429,378,44,0,1,5,25,37,2,1,1,0,317,7,11,Matches
2557,Zack Steffen,us USA,GK,Manchester City,eng Premier League,26,1995,1.0,39,30,9,2,0,0,0,0,0,0,0,0,34,0,0,Matches
2558,Calvin Stengs,nl NED,MF,Nice,fr Ligue 1,22,1998,11.9,411,377,32,13,4,0,41,4,15,12,3,0,295,2,11,Matches
2559,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,10.0,690,568,122,27,0,24,18,93,2,1,1,0,564,0,8,Matches
2560,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,32,1989,1.4,57,57,0,0,0,1,0,0,0,0,0,0,46,0,1,Matches
2561,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9.0,474,451,21,13,0,3,0,8,0,0,0,0,361,2,6,Matches
2562,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26,1994,23.6,880,863,11,3,4,2,50,4,2,1,0,0,714,6,30,Matches
2563,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,Matches
2564,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,20,2001,18.8,968,949,16,6,1,1,17,5,4,3,0,0,798,3,15,Matches
2565,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,32,1988,18.1,817,789,26,8,7,0,14,4,3,0,2,0,665,2,19,Matches
2566,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,12,11,1,1,0,0,0,0,0,0,0,0,9,0,1,Matches
2567,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,27,1993,4.7,329,294,35,13,1,1,31,7,15,8,6,0,244,0,4,Matches
2568,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,1721,1370,346,41,4,7,68,302,3,0,0,0,1337,5,41,Matches
2569,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,1001,964,35,13,0,6,3,21,0,0,0,0,911,2,6,Matches
2570,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23.0,737,583,154,35,0,2,0,0,0,0,0,0,614,0,1,Matches
2571,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,530,478,52,48,0,5,4,3,0,0,0,0,432,0,4,Matches
2572,Dávid Strelec,sk SVK,"FW,MF",Spezia,it Serie A,20,2001,5.6,141,140,1,0,1,0,5,1,0,0,0,0,99,0,3,Matches
2573,Tobias Strobl,de GER,"MF,DF",Augsburg,de Bundesliga,31,1990,3.6,94,91,3,3,0,2,2,0,0,0,0,0,65,0,3,Matches
2574,Kevin Strootman,nl NED,MF,Cagliari,it Serie A,31,1990,7.1,368,348,19,17,1,2,2,1,1,0,1,0,297,1,6,Matches
2575,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,21,1999,22.8,1278,1219,56,35,1,12,0,21,0,0,0,0,1089,3,12,Matches
2576,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,277,205,69,4,1,0,20,57,8,7,1,0,206,3,2,Matches
2577,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,9.3,483,427,48,28,2,1,25,0,20,5,11,0,379,8,6,Matches
2578,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,19.6,607,582,21,7,0,2,37,8,6,1,5,0,376,4,27,Matches
2579,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,1475,1081,390,67,1,50,130,300,23,13,7,0,997,4,36,Matches
2580,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,31.3,2054,1827,221,71,19,21,129,12,85,40,33,0,1639,6,43,Matches
2581,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,20.4,502,459,38,0,7,4,6,0,0,0,0,0,363,5,10,Matches
2582,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,331,318,12,12,0,2,0,0,0,0,0,0,257,1,1,Matches
2583,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,25,1996,10.1,277,270,1,0,8,2,6,1,0,0,0,0,173,6,12,Matches
2584,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,1767,1701,62,36,1,22,6,24,1,0,0,0,1586,4,10,Matches
2585,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,fr Ligue 1,19,2002,11.3,350,345,4,1,1,11,28,1,1,0,1,0,266,1,11,Matches
2586,Crysencio Summerville,nl NED,"MF,FW",Leeds United,eng Premier League,19,2001,1.4,70,69,1,0,0,0,3,1,0,0,0,0,51,0,3,Matches
2587,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2588,Suso,es ESP,FW,Sevilla,es La Liga,27,1993,4.3,184,173,10,2,3,2,12,3,5,2,0,0,140,1,5,Matches
2589,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,482,441,41,12,0,4,10,29,0,0,0,0,369,0,10,Matches
2590,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,28.5,1037,976,58,21,6,11,50,4,29,8,7,1,766,3,27,Matches
2591,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,623,597,26,25,0,10,1,1,0,0,0,0,508,0,12,Matches
2592,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,77,76,1,1,0,0,1,0,0,0,0,0,54,0,1,Matches
2593,Mamadou Sylla,sn SEN,"FW,MF",Alavés,es La Liga,27,1994,4.4,74,67,7,0,0,0,11,0,0,0,0,0,41,0,5,Matches
2594,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,2.8,70,62,6,0,0,0,5,1,1,0,1,0,45,2,4,Matches
2595,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,2.9,77,74,1,0,0,0,0,1,0,0,0,0,40,2,4,Matches
2596,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33.0,1011,781,227,55,0,4,0,0,0,0,0,0,830,3,3,Matches
2597,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,20,2000,17.1,965,849,112,38,4,5,91,16,56,23,24,0,742,4,12,Matches
2598,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,eng Premier League,23,1998,6.7,309,299,9,4,0,5,2,4,1,0,1,0,251,1,4,Matches
2599,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,19.6,459,430,28,1,1,1,9,2,1,0,0,0,331,1,16,Matches
2600,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,2.7,94,79,14,9,0,4,2,5,0,0,0,0,59,1,0,Matches
2601,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,32.0,1913,1861,51,31,5,6,2,4,0,0,0,0,1685,1,8,Matches
2602,Waniss Taibi,fr FRA,"MF,FW",Angers,fr Ligue 1,19,2002,1.5,72,66,6,0,0,0,0,6,0,0,0,0,55,0,0,Matches
2603,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,23.6,1253,1219,30,21,4,19,9,9,0,0,0,0,1075,4,18,Matches
2604,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,it Serie A,27,1994,28.6,1295,1217,74,33,3,10,31,41,0,0,0,0,1028,4,20,Matches
2605,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22,1999,8.2,407,352,55,5,0,3,11,50,0,0,0,0,333,0,2,Matches
2606,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,15.7,862,814,41,39,3,12,3,1,0,0,0,0,683,7,13,Matches
2607,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,20.2,1433,1353,77,35,1,8,0,2,0,0,0,0,1265,3,12,Matches
2608,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,29.2,2048,1806,237,127,3,48,135,15,95,60,29,0,1689,5,17,Matches
2609,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25,1995,15.9,823,680,142,14,1,10,59,120,8,0,1,7,592,1,18,Matches
2610,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25,1995,16.0,789,566,218,25,3,3,76,157,36,25,10,0,566,5,17,Matches
2611,Oussama Targhalline,ma MAR,FW,Marseille,fr Ligue 1,19,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2612,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,34.5,1190,1160,25,21,1,34,1,4,0,0,0,0,816,5,7,Matches
2613,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6.0,204,160,44,8,0,1,0,0,0,0,0,0,160,0,0,Matches
2614,Niklas Tauer,de GER,"DF,MF",Mainz 05,de Bundesliga,20,2001,5.4,199,187,12,2,0,0,1,10,0,0,0,0,146,0,3,Matches
2615,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,13.1,727,613,113,13,0,9,40,100,0,0,0,0,581,1,26,Matches
2616,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,30.3,1375,1070,294,14,0,7,104,280,0,0,0,0,968,11,39,Matches
2617,Loum Tchaouna,fr FRA,"FW,MF",Rennes,fr Ligue 1,17,2003,1.0,38,34,4,2,0,0,4,1,1,1,0,0,24,0,1,Matches
2618,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,2.3,96,92,4,2,0,1,2,0,2,1,0,0,84,0,0,Matches
2619,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,32.5,2091,2020,64,62,6,13,17,2,0,0,0,0,1795,7,24,Matches
2620,Mathys Tel,fr FRA,"FW,MF",Rennes,fr Ligue 1,16,2005,0.6,26,25,1,0,0,1,6,0,1,1,0,0,16,0,0,Matches
2621,Jordan Tell,gp GLP,FW,Clermont Foot,fr Ligue 1,24,1997,3.2,89,84,5,0,0,1,2,2,0,0,0,0,75,0,5,Matches
2622,Nathan Tella,eng ENG,"MF,FW",Southampton,eng Premier League,22,1999,8.9,177,168,8,0,1,1,12,3,2,0,0,0,103,1,8,Matches
2623,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,18.4,1205,988,212,23,2,1,127,138,51,23,24,0,898,5,22,Matches
2624,Cristian Tello,es ESP,FW,Betis,es La Liga,29,1991,9.1,362,355,5,1,0,2,16,2,2,1,1,0,273,2,10,Matches
2625,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,11.9,485,369,116,2,0,2,24,114,0,0,0,0,305,0,14,Matches
2626,Marc Tenas,es ESP,"FW,MF",Alavés,es La Liga,20,2001,0.6,21,21,0,0,0,0,2,0,0,0,0,0,14,0,1,Matches
2627,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35.0,1281,1014,263,57,0,2,0,1,0,0,0,0,1113,4,1,Matches
2628,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,0.1,5,3,2,0,0,0,0,2,0,0,0,0,3,0,0,Matches
