,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
114,114,118,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,25,1997,38,38,3420,38.0,41.0,1.08,136.0,95.0,73.5,14,11.0,13.0,11.0,28.9,6.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,35.8,0.23,-5.2,-0.14,285.0,939.0,30.4,1506.0,185.0,45.0,39.7,286.0,91.3,70.0,469.0,36.0,7.7,70.0,1.84,16.2,261,677,1113.0,1806.0,61.6,35389.0,25444.0,158.0,160.0,98.8,551.0,558.0,98.7,401.0,1070.0,37.5,0,0.5,0.2,-0.5,1.0,94.0,2.0,0.0,0.0,1.0,6.0,0.16,0.03,1342.0,1862.0,21.0,1882.0,1187.0,1000.0,35.32,49.0,0.55,49.53,31.24,26.32
116,116,120,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,26,1996,37,37,3330,37.0,59.0,1.59,181.0,124.0,68.0,7,9.0,21.0,5.0,13.5,2.0,1.0,1.0,0.0,50.0,1.0,4.0,3.0,49.6,0.27,-6.4,-0.17,360.0,775.0,46.5,905.0,124.0,62.9,44.3,284.0,72.5,52.1,496.0,26.0,5.2,55.0,1.49,15.3,205,569,745.0,1192.0,62.5,29263.0,24967.0,75.0,76.0,98.7,246.0,251.0,98.0,421.0,859.0,49.0,0,0.0,0.2,0.0,0.0,65.0,1.0,0.0,0.0,0.0,12.0,0.32,0.0,1050.0,1297.0,14.0,1309.0,622.0,461.0,28.38,35.05,0.38,35.38,16.81,12.46
117,117,121,Florian Müller,de GER,GK,Stuttgart,de Bundesliga,24,1997,19,19,1710,19.0,34.0,1.79,87.0,53.0,62.1,3,7.0,9.0,1.0,5.3,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,27.2,0.3,-6.8,-0.36,98.0,212.0,46.2,599.0,98.0,26.9,29.2,133.0,38.3,36.6,260.0,6.0,2.3,28.0,1.47,18.9,50,161,597.0,733.0,81.4,15453.0,10711.0,130.0,131.0,99.2,299.0,304.0,98.4,164.0,292.0,56.2,0,0.1,0.1,-0.1,2.0,7.0,1.0,0.0,2.0,0.0,4.0,0.21,0.0,628.0,761.0,16.0,775.0,447.0,419.0,33.05,40.05,0.84,40.79,23.53,22.05
118,118,122,Juan Musso,ar ARG,GK,Atalanta,it Serie A,28,1994,24,24,2077,23.1,27.0,1.17,89.0,64.0,71.9,13,4.0,7.0,7.0,29.2,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,21.7,0.23,-3.3,-0.14,109.0,276.0,39.5,547.0,152.0,32.5,32.1,157.0,62.4,48.6,253.0,14.0,5.5,24.0,1.04,15.6,97,177,513.0,705.0,72.8,14449.0,10079.0,93.0,93.0,100.0,243.0,246.0,98.8,174.0,360.0,48.3,0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,654.0,742.0,3.0,745.0,436.0,316.0,28.31,32.12,0.13,32.25,18.87,13.68
119,119,123,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,28,1994,21,21,1812,20.1,29.0,1.44,98.0,70.0,71.4,11,4.0,6.0,3.0,14.3,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,27.1,0.27,-0.9,-0.04,86.0,228.0,37.7,473.0,85.0,34.0,32.1,145.0,46.2,36.6,381.0,21.0,5.5,7.0,0.35,8.5,66,160,466.0,622.0,74.9,12098.0,8637.0,114.0,114.0,100.0,211.0,211.0,100.0,136.0,287.0,47.4,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,659.0,2.0,661.0,451.0,274.0,29.9,32.79,0.1,32.89,22.44,13.63
120,120,124,Keylor Navas,cr CRC,GK,Nott'ham Forest,eng Premier League,35,1986,17,17,1529,17.0,32.0,1.88,83.0,51.0,66.3,4,4.0,9.0,1.0,5.9,4.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,29.3,0.32,-2.7,-0.16,106.0,320.0,33.1,378.0,65.0,56.3,41.3,151.0,70.9,48.1,295.0,14.0,4.7,9.0,0.53,9.2,107,212,306.0,534.0,57.3,10310.0,8282.0,29.0,29.0,100.0,136.0,137.0,99.3,141.0,363.0,38.8,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,0.18,0.0,515.0,576.0,2.0,578.0,267.0,175.0,30.29,33.88,0.12,34.0,15.71,10.29
121,121,125,Neto,br BRA,GK,Bournemouth,eng Premier League,33,1989,27,27,2385,26.5,39.0,1.47,138.0,100.0,74.6,9,6.0,12.0,6.0,22.2,5.0,4.0,0.0,1.0,0.0,0.0,8.0,1.0,39.7,0.26,1.7,0.06,160.0,437.0,36.6,601.0,136.0,47.4,37.8,231.0,65.8,44.6,510.0,35.0,6.9,25.0,0.94,12.1,151,284,521.0,833.0,62.5,15893.0,12592.0,109.0,111.0,98.2,194.0,201.0,96.5,211.0,513.0,41.1,0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,2.0,0.08,0.04,768.0,890.0,6.0,895.0,446.0,271.0,28.98,33.58,0.23,33.77,16.83,10.23
122,122,126,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,36,1986,12,12,1080,12.0,11.0,0.92,44.0,33.0,79.5,7,4.0,1.0,4.0,33.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.29,3.7,0.31,39.0,79.0,49.4,435.0,81.0,16.6,26.8,69.0,10.1,23.8,103.0,4.0,3.9,23.0,1.92,19.5,6,72,449.0,504.0,89.1,10571.0,7280.0,96.0,96.0,100.0,234.0,238.0,98.3,118.0,169.0,69.8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.17,0.0,436.0,519.0,8.0,528.0,338.0,318.0,36.33,43.25,0.67,44.0,28.17,26.5
123,123,127,Alexander Nübel,de GER,GK,Monaco,fr Ligue 1,25,1996,38,38,3420,38.0,58.0,1.53,195.0,140.0,72.8,19,8.0,11.0,9.0,23.7,5.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,49.5,0.24,-5.5,-0.14,189.0,445.0,42.5,875.0,203.0,32.2,32.8,266.0,61.3,45.6,454.0,36.0,7.9,33.0,0.87,12.7,163,281,851.0,1141.0,74.6,25434.0,18986.0,120.0,121.0,99.2,358.0,367.0,97.5,369.0,649.0,56.9,0,0.0,0.3,0.0,1.0,4.0,0.0,0.0,1.0,1.0,8.0,0.21,0.03,1033.0,1208.0,8.0,1215.0,846.0,483.0,27.18,31.79,0.21,31.97,22.26,12.71
125,125,129,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,29,1993,28,28,2492,27.7,20.0,0.72,79.0,59.0,75.9,17,5.0,6.0,11.0,39.3,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,21.9,0.27,1.9,0.07,120.0,374.0,32.1,586.0,115.0,40.4,36.1,228.0,60.1,46.0,358.0,25.0,7.0,19.0,0.69,14.2,137,236,538.0,817.0,65.9,15674.0,11619.0,99.0,99.0,100.0,239.0,243.0,98.4,197.0,469.0,42.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.07,0.0,783.0,857.0,4.0,861.0,416.0,345.0,28.27,30.94,0.14,31.08,15.02,12.45
126,126,130,Guillermo Ochoa,mx MEX,GK,Salernitana,it Serie A,37,1985,20,20,1800,20.0,33.0,1.65,105.0,71.0,71.4,4,10.0,6.0,4.0,20.0,4.0,3.0,1.0,0.0,25.0,1.0,6.0,0.0,34.8,0.3,1.8,0.09,135.0,430.0,31.4,556.0,45.0,53.6,40.9,200.0,66.0,47.3,311.0,11.0,3.5,10.0,0.5,12.3,132,298,441.0,760.0,58.0,14422.0,10713.0,62.0,63.0,98.4,183.0,186.0,98.4,196.0,507.0,38.7,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,5.0,0.25,0.1,692.0,819.0,5.0,824.0,396.0,326.0,34.6,40.95,0.25,41.2,19.8,16.3
128,128,134,André Onana,cm CMR,GK,Inter,it Serie A,26,1996,24,24,2160,24.0,24.0,1.0,83.0,61.0,73.5,14,3.0,7.0,8.0,33.3,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,19.3,0.21,-2.7,-0.11,105.0,270.0,38.9,875.0,115.0,25.5,29.6,152.0,30.9,35.4,283.0,15.0,5.3,10.0,0.42,12.5,46,223,837.0,1030.0,81.3,20562.0,13611.0,224.0,224.0,100.0,386.0,394.0,98.0,220.0,402.0,54.7,0,0.1,0.1,-0.1,3.0,17.0,1.0,0.0,2.0,0.0,8.0,0.33,0.0,890.0,1058.0,13.0,1071.0,728.0,657.0,37.08,44.08,0.54,44.62,30.33,27.38
130,130,138,Rui Patrício,pt POR,GK,Roma,it Serie A,34,1988,35,35,3150,35.0,35.0,1.0,108.0,73.0,69.4,17,8.0,10.0,13.0,37.1,3.0,2.0,1.0,0.0,33.3,1.0,4.0,1.0,27.6,0.23,-6.4,-0.18,135.0,328.0,41.2,644.0,121.0,37.6,33.6,240.0,35.8,34.8,402.0,16.0,4.0,25.0,0.71,13.8,85,242,677.0,887.0,76.3,18489.0,12522.0,130.0,130.0,100.0,310.0,313.0,99.0,235.0,439.0,53.5,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,839.0,930.0,2.0,932.0,497.0,381.0,23.97,26.57,0.06,26.63,14.2,10.89
131,131,139,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,30,1992,33,33,2908,32.3,61.0,1.89,170.0,110.0,65.3,10,5.0,18.0,4.0,12.1,3.0,2.0,1.0,0.0,33.3,0.0,5.0,2.0,51.9,0.29,-7.1,-0.22,198.0,497.0,39.8,893.0,152.0,40.1,36.3,279.0,49.8,42.9,481.0,22.0,4.6,38.0,1.18,14.9,138,358,832.0,1176.0,70.7,25281.0,18992.0,148.0,150.0,98.7,362.0,367.0,98.6,321.0,651.0,49.3,0,0.0,0.1,0.0,0.0,20.0,1.0,0.0,0.0,1.0,3.0,0.09,0.03,1137.0,1275.0,5.0,1280.0,663.0,521.0,35.2,39.47,0.15,39.63,20.53,16.13
136,136,144,Mattia Perin,it ITA,GK,Juventus,it Serie A,29,1992,11,10,948,10.5,7.0,0.66,40.0,32.0,85.0,5,3.0,2.0,6.0,60.0,2.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,11.2,0.23,4.2,0.39,32.0,107.0,29.9,287.0,54.0,28.6,30.8,63.0,39.7,35.9,154.0,4.0,2.6,11.0,1.04,15.7,25,82,265.0,351.0,75.5,6305.0,4120.0,64.0,65.0,98.5,148.0,148.0,100.0,53.0,137.0,38.7,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,329.0,359.0,3.0,362.0,230.0,185.0,31.33,34.19,0.29,34.48,21.9,17.62
138,138,146,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,28,1994,37,37,3330,37.0,57.0,1.54,181.0,123.0,71.3,7,12.0,18.0,8.0,21.6,6.0,5.0,1.0,0.0,16.7,2.0,4.0,0.0,60.0,0.31,3.0,0.08,270.0,801.0,33.7,992.0,151.0,58.1,43.0,315.0,71.4,52.7,566.0,22.0,3.9,52.0,1.41,16.2,224,576,749.0,1312.0,57.1,25114.0,19603.0,158.0,159.0,99.4,242.0,247.0,98.0,342.0,892.0,38.3,1,0.1,0.4,0.9,2.0,57.0,1.0,0.0,2.0,1.0,10.0,0.27,0.03,1030.0,1359.0,57.0,1413.0,732.0,548.0,27.84,36.73,1.54,38.19,19.78,14.81
139,139,147,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,30,1992,37,37,3261,36.2,32.0,0.88,118.0,85.0,74.6,19,13.0,5.0,14.0,37.8,5.0,2.0,2.0,1.0,50.0,0.0,8.0,1.0,31.3,0.24,0.3,0.01,120.0,368.0,32.6,683.0,232.0,33.1,33.0,207.0,68.6,50.7,411.0,34.0,8.3,74.0,2.04,18.2,142,226,614.0,890.0,69.0,17068.0,11723.0,121.0,122.0,99.2,275.0,283.0,97.2,212.0,478.0,44.4,0,0.1,0.0,-0.1,2.0,13.0,0.0,0.0,1.0,0.0,5.0,0.14,0.0,821.0,967.0,7.0,974.0,502.0,344.0,22.68,26.71,0.19,26.91,13.87,9.5
140,140,148,Ivan Provedel,it ITA,GK,Lazio,it Serie A,28,1994,38,37,3413,37.9,30.0,0.79,128.0,99.0,77.3,21,8.0,8.0,21.0,56.8,2.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,31.4,0.25,2.4,0.06,158.0,373.0,42.4,1121.0,166.0,27.4,32.2,198.0,33.3,33.2,493.0,21.0,4.3,55.0,1.45,16.5,65,307,1061.0,1323.0,80.2,28575.0,20681.0,236.0,237.0,99.6,410.0,421.0,97.4,408.0,654.0,62.4,0,0.0,0.1,0.0,1.0,21.0,1.0,0.0,0.0,1.0,7.0,0.18,0.03,1206.0,1397.0,9.0,1405.0,845.0,748.0,31.82,36.86,0.24,37.07,22.3,19.74
142,142,152,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,26,1995,36,36,3240,36.0,40.0,1.11,133.0,92.0,74.4,13,8.0,15.0,12.0,33.3,7.0,6.0,1.0,0.0,14.3,0.0,3.0,0.0,39.2,0.25,-0.8,-0.02,323.0,786.0,41.1,899.0,125.0,61.8,45.4,309.0,74.4,54.0,608.0,32.0,5.3,19.0,0.53,11.7,229,555,717.0,1210.0,59.3,28066.0,23317.0,75.0,76.0,98.7,236.0,239.0,98.7,401.0,888.0,45.2,0,0.5,0.1,-0.5,4.0,51.0,1.0,0.0,3.0,2.0,11.0,0.31,0.06,1022.0,1266.0,18.0,1284.0,656.0,458.0,28.39,35.17,0.5,35.67,18.22,12.72
144,144,154,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,24,1998,38,38,3420,38.0,43.0,1.13,136.0,94.0,70.6,26,6.0,6.0,14.0,36.8,5.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,40.0,0.28,-2.0,-0.05,109.0,429.0,25.4,956.0,174.0,35.4,33.3,153.0,59.5,49.2,381.0,22.0,5.8,43.0,1.13,16.1,91,338,761.0,1111.0,68.5,18974.0,13109.0,190.0,196.0,96.9,383.0,390.0,98.2,186.0,519.0,35.8,0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,8.0,0.0,3.0,0.08,0.0,872.0,1170.0,28.0,1196.0,722.0,629.0,22.95,30.79,0.74,31.47,19.0,16.55
146,146,156,David Raya,es ESP,GK,Brentford,eng Premier League,26,1995,38,38,3420,38.0,46.0,1.21,197.0,154.0,77.7,15,14.0,9.0,12.0,31.6,2.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,48.0,0.24,5.0,0.13,347.0,882.0,39.3,1367.0,160.0,50.7,39.5,269.0,70.3,51.8,598.0,52.0,8.7,54.0,1.42,15.8,189,693,1054.0,1640.0,64.3,34961.0,26954.0,131.0,135.0,97.0,463.0,473.0,97.9,459.0,1026.0,44.7,0,0.1,0.2,-0.1,2.0,75.0,3.0,0.0,13.0,2.0,12.0,0.32,0.05,1257.0,1616.0,108.0,1722.0,1030.0,808.0,33.08,42.53,2.84,45.32,27.11,21.26
147,147,157,Pepe Reina,es ESP,GK,Villarreal,es La Liga,39,1982,22,22,1980,22.0,27.0,1.23,87.0,61.0,73.6,13,3.0,6.0,5.0,22.7,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,28.9,0.29,2.9,0.13,64.0,207.0,30.9,736.0,112.0,22.1,28.8,118.0,37.3,35.7,315.0,15.0,4.8,20.0,0.91,14.6,44,162,685.0,855.0,80.1,16159.0,10999.0,142.0,145.0,97.9,400.0,405.0,98.8,143.0,303.0,47.2,0,0.7,0.0,-0.7,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,892.0,8.0,900.0,541.0,455.0,33.82,40.55,0.36,40.91,24.59,20.68
148,148,158,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,27,1995,38,38,3420,38.0,35.0,0.92,133.0,99.0,74.4,21,8.0,9.0,15.0,39.5,2.0,1.0,1.0,0.0,50.0,1.0,3.0,2.0,32.8,0.24,-0.2,0.0,244.0,572.0,42.7,1090.0,138.0,39.8,35.9,216.0,63.9,51.3,453.0,18.0,4.0,47.0,1.24,15.9,138,433,941.0,1313.0,71.7,28583.0,21541.0,142.0,143.0,99.3,442.0,458.0,96.5,357.0,704.0,50.7,0,0.0,0.1,0.0,1.0,28.0,0.0,0.0,1.0,0.0,6.0,0.16,0.0,1173.0,1383.0,7.0,1390.0,805.0,650.0,30.87,36.39,0.18,36.58,21.18,17.11
149,149,159,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,33,1988,34,34,3060,34.0,72.0,2.12,200.0,128.0,68.0,10,5.0,19.0,5.0,14.7,14.0,8.0,3.0,3.0,27.3,2.0,9.0,3.0,69.0,0.3,0.0,0.0,554.0,1175.0,47.1,1489.0,83.0,66.8,44.7,261.0,69.0,50.6,536.0,31.0,5.8,121.0,3.56,22.2,180,994,1065.0,1761.0,60.5,41782.0,36334.0,86.0,87.0,98.9,302.0,312.0,96.8,677.0,1348.0,50.2,0,0.1,0.8,-0.1,2.0,136.0,7.0,1.0,18.0,0.0,21.0,0.62,0.0,1193.0,1736.0,148.0,1879.0,1072.0,887.0,35.09,51.06,4.35,55.26,31.53,26.09
155,155,165,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,30,1992,14,14,1260,14.0,10.0,0.71,56.0,46.0,82.1,6,3.0,5.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5,0.23,2.5,0.18,50.0,119.0,42.0,451.0,70.0,19.3,28.8,92.0,34.8,37.9,215.0,20.0,9.3,21.0,1.5,15.5,32,87,464.0,543.0,85.5,11876.0,7752.0,82.0,83.0,98.8,270.0,271.0,99.6,109.0,184.0,59.2,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,476.0,577.0,3.0,579.0,335.0,283.0,34.0,41.21,0.21,41.36,23.93,20.21
157,157,167,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,29,1992,29,29,2610,29.0,27.0,0.93,119.0,92.0,81.5,16,7.0,6.0,11.0,37.9,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,35.2,0.26,8.2,0.28,240.0,605.0,39.7,1115.0,109.0,44.6,36.5,163.0,66.3,49.4,434.0,43.0,9.9,29.0,1.0,13.5,108,497,888.0,1280.0,69.4,26806.0,20811.0,142.0,143.0,99.3,436.0,436.0,100.0,308.0,696.0,44.3,1,0.0,0.2,1.0,1.0,69.0,3.0,0.0,0.0,1.0,7.0,0.24,0.03,883.0,1318.0,23.0,1340.0,861.0,727.0,30.45,45.45,0.79,46.21,29.69,25.07
158,158,168,José Sá,pt POR,GK,Wolves,eng Premier League,29,1993,36,36,3240,36.0,55.0,1.53,161.0,105.0,67.1,11,7.0,18.0,11.0,30.6,4.0,2.0,2.0,0.0,50.0,0.0,6.0,1.0,48.4,0.28,-5.6,-0.16,120.0,435.0,27.6,935.0,182.0,29.3,30.9,260.0,61.9,46.2,540.0,43.0,8.0,28.0,0.78,12.6,160,273,837.0,1200.0,69.8,20499.0,13561.0,203.0,206.0,98.5,450.0,463.0,97.2,182.0,522.0,34.9,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1153.0,1271.0,7.0,1277.0,731.0,585.0,32.03,35.31,0.19,35.47,20.31,16.25
159,159,169,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,28,1994,37,37,3330,37.0,28.0,0.76,125.0,98.0,80.0,24,9.0,4.0,15.0,40.5,3.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,32.4,0.24,5.4,0.15,174.0,435.0,40.0,1075.0,140.0,35.5,33.3,160.0,33.1,32.7,384.0,34.0,8.9,41.0,1.11,15.4,52,381,938.0,1237.0,75.8,25038.0,16717.0,208.0,209.0,99.5,395.0,402.0,98.3,320.0,607.0,52.7,0,0.1,0.0,-0.1,1.0,17.0,1.0,0.0,1.0,0.0,3.0,0.08,0.0,942.0,1291.0,18.0,1307.0,987.0,712.0,25.46,34.89,0.49,35.32,26.68,19.24
160,160,170,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,24,1997,23,23,2070,23.0,30.0,1.3,74.0,46.0,66.2,11,5.0,7.0,6.0,26.1,6.0,5.0,1.0,0.0,16.7,0.0,4.0,3.0,24.2,0.25,-2.8,-0.12,60.0,205.0,29.3,645.0,103.0,24.2,28.9,131.0,37.4,35.1,229.0,17.0,7.4,13.0,0.57,12.3,48,156,604.0,781.0,77.3,13655.0,8845.0,203.0,204.0,99.5,283.0,292.0,96.9,111.0,270.0,41.1,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,692.0,822.0,4.0,826.0,523.0,480.0,30.09,35.74,0.17,35.91,22.74,20.87
162,162,172,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36,36,3240,36.0,35.0,0.97,141.0,105.0,77.3,15,12.0,9.0,11.0,30.6,5.0,3.0,1.0,1.0,25.0,2.0,5.0,0.0,35.9,0.23,0.9,0.02,170.0,388.0,43.8,909.0,119.0,30.7,32.7,278.0,39.2,35.7,455.0,24.0,5.3,23.0,0.64,12.9,108,279,918.0,1188.0,77.3,25553.0,18698.0,162.0,162.0,100.0,419.0,430.0,97.4,332.0,589.0,56.4,0,0.4,0.0,-0.4,2.0,8.0,0.0,0.0,0.0,1.0,10.0,0.28,0.03,1119.0,1253.0,5.0,1258.0,860.0,604.0,31.08,34.81,0.14,34.94,23.89,16.78
163,163,173,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34,34,3060,34.0,54.0,1.59,129.0,77.0,61.2,10,12.0,12.0,6.0,17.6,5.0,4.0,1.0,0.0,20.0,4.0,4.0,3.0,42.3,0.3,-8.7,-0.26,154.0,404.0,38.1,1203.0,117.0,28.8,31.3,185.0,31.4,33.9,468.0,19.0,4.1,22.0,0.65,13.4,58,346,1091.0,1390.0,78.5,28445.0,18655.0,168.0,170.0,98.8,636.0,646.0,98.5,287.0,569.0,50.4,0,0.0,0.1,0.0,0.0,22.0,1.0,0.0,1.0,1.0,4.0,0.12,0.03,1025.0,1439.0,20.0,1457.0,940.0,911.0,30.15,42.32,0.59,42.85,27.65,26.79
164,164,174,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,23,22,2035,22.6,58.0,2.57,138.0,80.0,60.9,4,4.0,14.0,2.0,9.1,4.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,45.8,0.31,-12.2,-0.54,180.0,441.0,40.8,676.0,79.0,46.4,38.4,174.0,73.0,55.2,321.0,7.0,2.2,23.0,1.02,15.0,127,313,567.0,853.0,66.5,18860.0,15113.0,87.0,88.0,98.9,231.0,234.0,98.7,246.0,524.0,46.9,0,0.1,0.2,-0.1,1.0,32.0,2.0,0.0,0.0,0.0,10.0,0.44,0.0,752.0,910.0,5.0,916.0,494.0,443.0,33.27,40.27,0.22,40.53,21.86,19.6
165,165,175,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38,38,3420,38.0,59.0,1.55,174.0,115.0,71.8,9,13.0,16.0,6.0,15.8,11.0,10.0,0.0,1.0,0.0,1.0,6.0,0.0,56.5,0.27,-2.5,-0.06,159.0,455.0,34.9,775.0,130.0,44.8,36.9,196.0,55.1,43.9,504.0,31.0,6.2,32.0,0.84,12.8,107,347,636.0,973.0,65.4,18508.0,14417.0,123.0,125.0,98.4,269.0,275.0,97.8,239.0,566.0,42.2,0,0.3,0.0,-0.3,1.0,17.0,0.0,0.0,0.0,0.0,4.0,0.11,0.0,936.0,1076.0,8.0,1082.0,685.0,432.0,24.63,28.32,0.21,28.47,18.03,11.37
166,166,176,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17,17,1530,17.0,27.0,1.59,87.0,57.0,73.6,4,5.0,8.0,3.0,17.6,7.0,4.0,3.0,0.0,42.9,0.0,0.0,0.0,30.3,0.27,3.3,0.2,76.0,274.0,27.7,490.0,84.0,40.6,35.9,154.0,48.7,41.1,222.0,16.0,7.2,13.0,0.76,14.2,74,198,441.0,648.0,68.1,11985.0,9017.0,79.0,79.0,100.0,216.0,217.0,99.5,143.0,345.0,41.4,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,605.0,692.0,0.0,692.0,346.0,273.0,35.59,40.71,0.0,40.71,20.35,16.06
167,167,177,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26,26,2340,26.0,32.0,1.23,104.0,73.0,71.2,12,4.0,10.0,9.0,34.6,2.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,32.9,0.3,1.9,0.07,154.0,410.0,37.6,668.0,107.0,40.7,35.6,214.0,64.5,47.5,369.0,18.0,4.9,37.0,1.42,16.6,138,271,593.0,886.0,66.9,18170.0,13730.0,98.0,99.0,99.0,248.0,256.0,96.9,245.0,525.0,46.7,0,0.0,0.2,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.04,0.0,782.0,932.0,5.0,936.0,462.0,360.0,30.08,35.85,0.19,36.0,17.77,13.85
